dataset,fold,seed,epoch,step,subject_id,different_subject_id,permuted_subject_id,K,m_per_class,certificate_same,certificate_different,certificate_permuted,certificate_random,random_norm_error,certificate_pooled_group,harm_H,harm_label,L_out_before,L_out_after,delta_A_norm,task_gradient_norm,task_clip_scale,A_subject_count,B_meta_fold_subject_count,certificate_subject_id,outcome_subject_id,certificate_block_trials,outcome_block_trials
OpenBMI,0,0,1,1,54,1,51,4,16,0.0005166183109395206,0.0020015365444123745,1.3253884389996529e-05,0.0001340510498266667,2.384185791015625e-07,0.00029644157621078193,-0.00040414929389953613,0,0.4646467864513397,0.4642426371574402,0.005544671323150396,3.1061995029449463,1.0,32,9,54,54,128,32
OpenBMI,0,0,1,1,7,18,5,1,16,0.00035592951462604105,0.0006040032021701336,0.000376809824956581,6.0701382608385757e-05,0.0,0.00029644157621078193,0.0008282363414764404,1,0.29116448760032654,0.291992723941803,0.005544671323150396,3.1061995029449463,1.0,32,9,7,7,128,32
OpenBMI,0,0,1,1,7,18,5,2,16,0.0007638084352947772,-4.568378790281713e-05,5.5996722949203104e-05,-0.00014653339167125523,7.152557373046875e-07,0.00029644157621078193,0.0008282363414764404,1,0.29116448760032654,0.291992723941803,0.005544671323150396,3.1061995029449463,1.0,32,9,7,7,128,32
OpenBMI,0,0,1,1,7,18,5,4,16,0.0001145347923738882,-4.734155663754791e-05,-7.491039286833256e-05,9.740571840666234e-06,0.0,0.00029644157621078193,0.0008282363414764404,1,0.29116448760032654,0.291992723941803,0.005544671323150396,3.1061995029449463,1.0,32,9,7,7,128,32
OpenBMI,0,0,2,85,10,11,43,1,16,4.0182396332966164e-05,-0.00016982166562229395,1.9613802578533068e-05,1.748924478306435e-05,4.76837158203125e-07,-9.528765804134309e-05,0.00023287534713745117,1,0.5718159675598145,0.5720488429069519,0.0012811212800443172,3.28214430809021,1.0,32,9,10,10,128,32
OpenBMI,0,0,2,85,10,11,43,2,16,-3.8049583963584155e-05,0.00014040255337022245,4.525935946730897e-05,4.756846101372503e-05,0.0,-9.528765804134309e-05,0.00023287534713745117,1,0.5718159675598145,0.5720488429069519,0.0012811212800443172,3.28214430809021,1.0,32,9,10,10,128,32
OpenBMI,0,0,2,85,10,11,43,4,16,-4.5955166569910944e-05,-5.5263517424464226e-05,7.25272111594677e-05,2.931131348304916e-06,2.384185791015625e-07,-9.528765804134309e-05,0.00023287534713745117,1,0.5718159675598145,0.5720488429069519,0.0012811212800443172,3.28214430809021,1.0,32,9,10,10,128,32
OpenBMI,0,0,2,85,11,15,4,1,16,-0.00016982166562229395,-4.365225322544575e-06,-0.00024746856070123613,-1.844754115154501e-05,1.430511474609375e-06,-9.528765804134309e-05,-0.0005924403667449951,0,0.3721248209476471,0.3715323805809021,0.0012811212800443172,3.28214430809021,1.0,32,9,11,11,128,32
OpenBMI,0,0,2,85,11,15,4,2,16,0.00014040255337022245,2.197757021349389e-05,-0.00019727920880541205,1.814378993003629e-05,4.76837158203125e-07,-9.528765804134309e-05,-0.0005924403667449951,0,0.3721248209476471,0.3715323805809021,0.0012811212800443172,3.28214430809021,1.0,32,9,11,11,128,32
OpenBMI,0,0,2,85,11,15,4,4,16,-5.5263517424464226e-05,1.9173110558767803e-05,-0.0001997856015805155,2.669270907063037e-05,4.76837158203125e-07,-9.528765804134309e-05,-0.0005924403667449951,0,0.3721248209476471,0.3715323805809021,0.0012811212800443172,3.28214430809021,1.0,32,9,11,11,128,32
OpenBMI,0,0,2,85,15,16,8,1,16,-4.365225322544575e-06,2.1457643015310168e-05,-0.0007387521327473223,-4.479479684960097e-06,1.1920928955078125e-07,-9.528765804134309e-05,-5.1334500312805176e-05,0,0.21741198003292084,0.21736064553260803,0.0012811212800443172,3.28214430809021,1.0,32,9,15,15,128,32
OpenBMI,0,0,2,85,15,16,8,2,16,2.197757021349389e-05,2.0644001779146492e-06,-0.00039440218824893236,5.392515049607027e-06,0.0,-9.528765804134309e-05,-5.1334500312805176e-05,0,0.21741198003292084,0.21736064553260803,0.0012811212800443172,3.28214430809021,1.0,32,9,15,15,128,32
OpenBMI,0,0,2,85,15,16,8,4,16,1.9173110558767803e-05,-2.3296845029108226e-05,-0.0002917589736171067,-8.882883776095696e-06,5.960464477539062e-07,-9.528765804134309e-05,-5.1334500312805176e-05,0,0.21741198003292084,0.21736064553260803,0.0012811212800443172,3.28214430809021,1.0,32,9,15,15,128,32
OpenBMI,0,0,2,85,16,30,10,1,16,2.1457643015310168e-05,-0.00025169082800857723,4.0182396332966164e-05,3.056250716326758e-05,9.5367431640625e-07,-9.528765804134309e-05,-0.00023069977760314941,0,0.29902616143226624,0.2987954616546631,0.0012811212800443172,3.28214430809021,1.0,32,9,16,16,128,32
OpenBMI,0,0,2,85,16,30,10,2,16,2.0644001779146492e-06,-0.00034171517472714186,-3.8049583963584155e-05,-2.962880171253346e-05,2.384185791015625e-07,-9.528765804134309e-05,-0.00023069977760314941,0,0.29902616143226624,0.2987954616546631,0.0012811212800443172,3.28214430809021,1.0,32,9,16,16,128,32
OpenBMI,0,0,2,85,16,30,10,4,16,-2.3296845029108226e-05,-0.00015628991241101176,-4.5955166569910944e-05,-2.4632394342916086e-05,4.76837158203125e-07,-9.528765804134309e-05,-0.00023069977760314941,0,0.29902616143226624,0.2987954616546631,0.0012811212800443172,3.28214430809021,1.0,32,9,16,16,128,32
OpenBMI,0,0,2,85,30,38,11,1,16,-0.00025169082800857723,-0.00045912552741356194,-0.00016982166562229395,4.1794846765697e-05,0.0,-9.528765804134309e-05,-0.00021523237228393555,0,0.20895439386367798,0.20873916149139404,0.0012811212800443172,3.28214430809021,1.0,32,9,30,30,128,32
OpenBMI,0,0,2,85,30,38,11,2,16,-0.00034171517472714186,-0.00019210315076634288,0.00014040255337022245,-2.351261537114624e-05,4.76837158203125e-07,-9.528765804134309e-05,-0.00021523237228393555,0,0.20895439386367798,0.20873916149139404,0.0012811212800443172,3.28214430809021,1.0,32,9,30,30,128,32
OpenBMI,0,0,2,85,30,38,11,4,16,-0.00015628991241101176,-0.00017693928384687752,-5.5263517424464226e-05,-1.607293597771786e-05,4.76837158203125e-07,-9.528765804134309e-05,-0.00021523237228393555,0,0.20895439386367798,0.20873916149139404,0.0012811212800443172,3.28214430809021,1.0,32,9,30,30,128,32
OpenBMI,0,0,2,85,38,43,15,1,16,-0.00045912552741356194,1.9613802578533068e-05,-4.365225322544575e-06,7.524486136389896e-06,3.337860107421875e-06,-9.528765804134309e-05,0.00020435452461242676,1,0.4077340364456177,0.4079383909702301,0.0012811212800443172,3.28214430809021,1.0,32,9,38,38,128,32
OpenBMI,0,0,2,85,38,43,15,2,16,-0.00019210315076634288,4.525935946730897e-05,2.197757021349389e-05,-5.217315265326761e-05,0.0,-9.528765804134309e-05,0.00020435452461242676,1,0.4077340364456177,0.4079383909702301,0.0012811212800443172,3.28214430809021,1.0,32,9,38,38,128,32
OpenBMI,0,0,2,85,38,43,15,4,16,-0.00017693928384687752,7.25272111594677e-05,1.9173110558767803e-05,4.720872311736457e-06,4.76837158203125e-07,-9.528765804134309e-05,0.00020435452461242676,1,0.4077340364456177,0.4079383909702301,0.0012811212800443172,3.28214430809021,1.0,32,9,38,38,128,32
OpenBMI,0,0,2,85,4,8,30,1,16,-0.00024746856070123613,-0.0007387521327473223,-0.00025169082800857723,-4.722904850495979e-05,2.384185791015625e-07,-9.528765804134309e-05,-8.64863395690918e-05,0,0.2877486050128937,0.2876621186733246,0.0012811212800443172,3.28214430809021,1.0,32,9,4,4,128,32
OpenBMI,0,0,2,85,4,8,30,2,16,-0.00019727920880541205,-0.00039440218824893236,-0.00034171517472714186,-8.024634553294163e-06,2.384185791015625e-07,-9.528765804134309e-05,-8.64863395690918e-05,0,0.2877486050128937,0.2876621186733246,0.0012811212800443172,3.28214430809021,1.0,32,9,4,4,128,32
OpenBMI,0,0,2,85,4,8,30,4,16,-0.0001997856015805155,-0.0002917589736171067,-0.00015628991241101176,-1.5837715181987733e-05,2.384185791015625e-07,-9.528765804134309e-05,-8.64863395690918e-05,0,0.2877486050128937,0.2876621186733246,0.0012811212800443172,3.28214430809021,1.0,32,9,4,4,128,32
OpenBMI,0,0,2,85,43,4,16,1,16,1.9613802578533068e-05,-0.00024746856070123613,2.1457643015310168e-05,-1.5377225281554274e-05,1.1920928955078125e-07,-9.528765804134309e-05,-4.017353057861328e-05,0,0.18718287348747253,0.18714269995689392,0.0012811212800443172,3.28214430809021,1.0,32,9,43,43,128,32
OpenBMI,0,0,2,85,43,4,16,2,16,4.525935946730897e-05,-0.00019727920880541205,2.0644001779146492e-06,1.1363673365849536e-05,4.76837158203125e-07,-9.528765804134309e-05,-4.017353057861328e-05,0,0.18718287348747253,0.18714269995689392,0.0012811212800443172,3.28214430809021,1.0,32,9,43,43,128,32
OpenBMI,0,0,2,85,43,4,16,4,16,7.25272111594677e-05,-0.0001997856015805155,-2.3296845029108226e-05,-9.378035429108422e-06,0.0,-9.528765804134309e-05,-4.017353057861328e-05,0,0.18718287348747253,0.18714269995689392,0.0012811212800443172,3.28214430809021,1.0,32,9,43,43,128,32
OpenBMI,0,0,2,85,8,10,38,1,16,-0.0007387521327473223,4.0182396332966164e-05,-0.00045912552741356194,2.7913512894883752e-05,9.5367431640625e-07,-9.528765804134309e-05,-0.00036597251892089844,0,0.3716050982475281,0.3712391257286072,0.0012811212800443172,3.28214430809021,1.0,32,9,8,8,128,32
OpenBMI,0,0,2,85,8,10,38,2,16,-0.00039440218824893236,-3.8049583963584155e-05,-0.00019210315076634288,-3.3131091186078265e-05,1.430511474609375e-06,-9.528765804134309e-05,-0.00036597251892089844,0,0.3716050982475281,0.3712391257286072,0.0012811212800443172,3.28214430809021,1.0,32,9,8,8,128,32
OpenBMI,0,0,2,85,8,10,38,4,16,-0.0002917589736171067,-4.5955166569910944e-05,-0.00017693928384687752,1.0104816283273976e-05,4.76837158203125e-07,-9.528765804134309e-05,-0.00036597251892089844,0,0.3716050982475281,0.3712391257286072,0.0012811212800443172,3.28214430809021,1.0,32,9,8,8,128,32
OpenBMI,0,0,3,170,12,22,45,1,16,-5.1917057135142386e-05,-0.0005315596936270595,4.5386605052044615e-05,-1.0529087376198731e-05,1.9073486328125e-06,-4.126766725676134e-05,0.0003437995910644531,1,0.4196561574935913,0.41999995708465576,0.0012549788225442171,3.3834915161132812,1.0,32,8,12,12,128,32
OpenBMI,0,0,3,170,12,22,45,2,16,7.948357961140573e-06,0.00017291118274442852,-0.00017006885900627822,3.5524267332220916e-06,2.384185791015625e-07,-4.126766725676134e-05,0.0003437995910644531,1,0.4196561574935913,0.41999995708465576,0.0012549788225442171,3.3834915161132812,1.0,32,8,12,12,128,32
OpenBMI,0,0,3,170,12,22,45,4,16,-6.274487532209605e-05,-0.00024576589930802584,-0.00017160619609057903,2.110683089995291e-05,2.384185791015625e-07,-4.126766725676134e-05,0.0003437995910644531,1,0.4196561574935913,0.41999995708465576,0.0012549788225442171,3.3834915161132812,1.0,32,8,12,12,128,32
OpenBMI,0,0,3,170,22,24,46,1,16,-0.0005315596936270595,0.00021302280947566032,0.00012231548316776752,3.74181690858677e-05,0.0,-4.126766725676134e-05,-0.0006333887577056885,0,0.3601987361907959,0.3595653474330902,0.0012549788225442171,3.3834915161132812,1.0,32,8,22,22,128,32
OpenBMI,0,0,3,170,22,24,46,2,16,0.00017291118274442852,0.00030542403692379594,0.00013218021194916219,-2.3191736545413733e-05,4.76837158203125e-07,-4.126766725676134e-05,-0.0006333887577056885,0,0.3601987361907959,0.3595653474330902,0.0012549788225442171,3.3834915161132812,1.0,32,8,22,22,128,32
OpenBMI,0,0,3,170,22,24,46,4,16,-0.00024576589930802584,0.00023928970040287822,0.00015806638111826032,-7.440497574862093e-05,0.0,-4.126766725676134e-05,-0.0006333887577056885,0,0.3601987361907959,0.3595653474330902,0.0012549788225442171,3.3834915161132812,1.0,32,8,22,22,128,32
OpenBMI,0,0,3,170,24,27,6,1,16,0.00021302280947566032,-0.0003292048932053149,4.7118854126892984e-05,2.485441291355528e-05,0.0,-4.126766725676134e-05,0.00016868114471435547,1,0.48129838705062866,0.481467068195343,0.0012549788225442171,3.3834915161132812,1.0,32,8,24,24,128,32
OpenBMI,0,0,3,170,24,27,6,2,16,0.00030542403692379594,-0.0003192460280843079,-0.00018135723075829446,-1.5839352272450924e-05,9.5367431640625e-07,-4.126766725676134e-05,0.00016868114471435547,1,0.48129838705062866,0.481467068195343,0.0012549788225442171,3.3834915161132812,1.0,32,8,24,24,128,32
OpenBMI,0,0,3,170,24,27,6,4,16,0.00023928970040287822,-0.00019323999003972858,-3.830713467323221e-05,7.603593985550106e-07,2.384185791015625e-07,-4.126766725676134e-05,0.00016868114471435547,1,0.48129838705062866,0.481467068195343,0.0012549788225442171,3.3834915161132812,1.0,32,8,24,24,128,32
OpenBMI,0,0,3,170,27,28,12,1,16,-0.0003292048932053149,8.109979535220191e-05,-5.1917057135142386e-05,2.012575168919284e-05,4.76837158203125e-07,-4.126766725676134e-05,2.9414892196655273e-05,1,0.20753811299800873,0.20756752789020538,0.0012549788225442171,3.3834915161132812,1.0,32,8,27,27,128,32
OpenBMI,0,0,3,170,27,28,12,2,16,-0.0003192460280843079,-2.521594251447823e-05,7.948357961140573e-06,3.0623748898506165e-05,0.0,-4.126766725676134e-05,2.9414892196655273e-05,1,0.20753811299800873,0.20756752789020538,0.0012549788225442171,3.3834915161132812,1.0,32,8,27,27,128,32
OpenBMI,0,0,3,170,27,28,12,4,16,-0.00019323999003972858,-1.5833249563002028e-05,-6.274487532209605e-05,-9.829527698457241e-06,1.1920928955078125e-07,-4.126766725676134e-05,2.9414892196655273e-05,1,0.20753811299800873,0.20756752789020538,0.0012549788225442171,3.3834915161132812,1.0,32,8,27,27,128,32
OpenBMI,0,0,3,170,28,45,22,1,16,8.109979535220191e-05,4.5386605052044615e-05,-0.0005315596936270595,-2.888657218136359e-05,0.0,-4.126766725676134e-05,-0.00014671683311462402,0,0.1716533601284027,0.17150664329528809,0.0012549788225442171,3.3834915161132812,1.0,32,8,28,28,128,32
OpenBMI,0,0,3,170,28,45,22,2,16,-2.521594251447823e-05,-0.00017006885900627822,0.00017291118274442852,-1.144330690294737e-05,1.1920928955078125e-07,-4.126766725676134e-05,-0.00014671683311462402,0,0.1716533601284027,0.17150664329528809,0.0012549788225442171,3.3834915161132812,1.0,32,8,28,28,128,32
OpenBMI,0,0,3,170,28,45,22,4,16,-1.5833249563002028e-05,-0.00017160619609057903,-0.00024576589930802584,7.71329905546736e-06,3.5762786865234375e-07,-4.126766725676134e-05,-0.00014671683311462402,0,0.1716533601284027,0.17150664329528809,0.0012549788225442171,3.3834915161132812,1.0,32,8,28,28,128,32
OpenBMI,0,0,3,170,45,46,24,1,16,4.5386605052044615e-05,0.00012231548316776752,0.00021302280947566032,2.3443867576133925e-06,9.5367431640625e-07,-4.126766725676134e-05,-0.0001780986785888672,0,0.3848026990890503,0.3846246004104614,0.0012549788225442171,3.3834915161132812,1.0,32,8,45,45,128,32
OpenBMI,0,0,3,170,45,46,24,2,16,-0.00017006885900627822,0.00013218021194916219,0.00030542403692379594,3.2353007554775104e-05,0.0,-4.126766725676134e-05,-0.0001780986785888672,0,0.3848026990890503,0.3846246004104614,0.0012549788225442171,3.3834915161132812,1.0,32,8,45,45,128,32
OpenBMI,0,0,3,170,45,46,24,4,16,-0.00017160619609057903,0.00015806638111826032,0.00023928970040287822,-2.6036261715489672e-06,2.384185791015625e-07,-4.126766725676134e-05,-0.0001780986785888672,0,0.3848026990890503,0.3846246004104614,0.0012549788225442171,3.3834915161132812,1.0,32,8,45,45,128,32
OpenBMI,0,0,3,170,46,6,27,1,16,0.00012231548316776752,4.7118854126892984e-05,-0.0003292048932053149,-4.903695662505925e-05,0.0,-4.126766725676134e-05,7.894635200500488e-05,1,0.4994813799858093,0.49956032633781433,0.0012549788225442171,3.3834915161132812,1.0,32,8,46,46,128,32
OpenBMI,0,0,3,170,46,6,27,2,16,0.00013218021194916219,-0.00018135723075829446,-0.0003192460280843079,-2.928734647866804e-05,0.0,-4.126766725676134e-05,7.894635200500488e-05,1,0.4994813799858093,0.49956032633781433,0.0012549788225442171,3.3834915161132812,1.0,32,8,46,46,128,32
OpenBMI,0,0,3,170,46,6,27,4,16,0.00015806638111826032,-3.830713467323221e-05,-0.00019323999003972858,6.7839537223335356e-06,7.152557373046875e-07,-4.126766725676134e-05,7.894635200500488e-05,1,0.4994813799858093,0.49956032633781433,0.0012549788225442171,3.3834915161132812,1.0,32,8,46,46,128,32
OpenBMI,0,0,3,170,6,12,28,1,16,4.7118854126892984e-05,-5.1917057135142386e-05,8.109979535220191e-05,2.5208764782291837e-05,7.152557373046875e-07,-4.126766725676134e-05,0.00013796240091323853,1,0.1053810566663742,0.10551901906728745,0.0012549788225442171,3.3834915161132812,1.0,32,8,6,6,128,32
OpenBMI,0,0,3,170,6,12,28,2,16,-0.00018135723075829446,7.948357961140573e-06,-2.521594251447823e-05,-1.247245745616965e-05,1.1920928955078125e-07,-4.126766725676134e-05,0.00013796240091323853,1,0.1053810566663742,0.10551901906728745,0.0012549788225442171,3.3834915161132812,1.0,32,8,6,6,128,32
OpenBMI,0,0,3,170,6,12,28,4,16,-3.830713467323221e-05,-6.274487532209605e-05,-1.5833249563002028e-05,3.265732630097773e-06,4.76837158203125e-07,-4.126766725676134e-05,0.00013796240091323853,1,0.1053810566663742,0.10551901906728745,0.0012549788225442171,3.3834915161132812,1.0,32,8,6,6,128,32
OpenBMI,0,0,4,255,1,5,51,1,16,0.00010311034566257149,-0.00027873454382643104,0.00047279277350753546,2.7046531613450497e-05,4.76837158203125e-07,4.1475039324723184e-05,1.3470649719238281e-05,1,0.5038490295410156,0.5038625001907349,0.0012422266881912947,3.6374809741973877,1.0,32,9,1,1,128,32
OpenBMI,0,0,4,255,1,5,51,2,16,0.00023494285414926708,-0.00024793334887363017,0.00040929860551841557,-2.8804928660974838e-05,2.384185791015625e-07,4.1475039324723184e-05,1.3470649719238281e-05,1,0.5038490295410156,0.5038625001907349,0.0012422266881912947,3.6374809741973877,1.0,32,9,1,1,128,32
OpenBMI,0,0,4,255,1,5,51,4,16,0.0001424154033884406,-0.0001559496740810573,0.00029592751525342464,3.0071771107031964e-05,2.384185791015625e-07,4.1475039324723184e-05,1.3470649719238281e-05,1,0.5038490295410156,0.5038625001907349,0.0012422266881912947,3.6374809741973877,1.0,32,9,1,1,128,32
OpenBMI,0,0,4,255,18,26,5,1,16,-5.6195000070147216e-05,0.00015649167471565306,-0.00027873454382643104,-2.372634753555758e-06,0.0,4.1475039324723184e-05,-3.153085708618164e-05,0,0.36809879541397095,0.36806726455688477,0.0012422266881912947,3.6374809741973877,1.0,32,9,18,18,128,32
OpenBMI,0,0,4,255,18,26,5,2,16,5.941472772974521e-05,0.00014173853560350835,-0.00024793334887363017,7.627580998814665e-06,4.76837158203125e-07,4.1475039324723184e-05,-3.153085708618164e-05,0,0.36809879541397095,0.36806726455688477,0.0012422266881912947,3.6374809741973877,1.0,32,9,18,18,128,32
OpenBMI,0,0,4,255,18,26,5,4,16,9.907394996844232e-05,0.00010721012949943542,-0.0001559496740810573,1.917766439873958e-06,4.76837158203125e-07,4.1475039324723184e-05,-3.153085708618164e-05,0,0.36809879541397095,0.36806726455688477,0.0012422266881912947,3.6374809741973877,1.0,32,9,18,18,128,32
OpenBMI,0,0,4,255,26,31,7,1,16,0.00015649167471565306,-1.7760561604518443e-05,-6.909982766956091e-05,-6.246691555134021e-06,2.384185791015625e-07,4.1475039324723184e-05,-0.00029656291007995605,0,0.32595083117485046,0.3256542682647705,0.0012422266881912947,3.6374809741973877,1.0,32,9,26,26,128,32
OpenBMI,0,0,4,255,26,31,7,2,16,0.00014173853560350835,2.6234134566038847e-05,-4.305356560507789e-05,1.1353497029631399e-05,2.384185791015625e-07,4.1475039324723184e-05,-0.00029656291007995605,0,0.32595083117485046,0.3256542682647705,0.0012422266881912947,3.6374809741973877,1.0,32,9,26,26,128,32
OpenBMI,0,0,4,255,26,31,7,4,16,0.00010721012949943542,-1.6935780877247453e-05,-2.8855001801275648e-05,7.957540219649673e-06,2.384185791015625e-07,4.1475039324723184e-05,-0.00029656291007995605,0,0.32595083117485046,0.3256542682647705,0.0012422266881912947,3.6374809741973877,1.0,32,9,26,26,128,32
