fold,seed,direction,rho,persistence_correlation,permutation_p95,P_pass,utility_harm_mean,matched_random_utility_mean,utility_specific_mean,utility_specific_CI95_L,utility_specific_CI95_U,U_pass,D_finite,D_finite_matched_random_mean,D_finite_ratio,D_pass,PUD_pass,D_flip_used,identity_used
2,2,0,0.4334540039065989,0.8153159071927139,0.1411123616793479,True,0.0019169896887652035,0.026403267375621733,-0.02448627768685653,-0.031196749730167905,-0.01854210926029103,False,0.18783485259545882,0.37070449477714384,0.5066969924612847,False,False,False,False
2,2,1,0.21512699215203673,0.7521526159066176,0.08033757594870568,True,-0.0006082403852735647,0.029237842071603,-0.029846082456876567,-0.036385210041259226,-0.024579244965961013,False,0.06844389919809449,0.39185047527794636,0.17466840929450458,False,False,False,False
2,2,2,0.13327240868098736,0.7288219086489635,0.04912333496545042,True,0.0004450871738839482,0.016147827819049367,-0.015702740645165417,-0.01827457622328217,-0.013275936176878746,False,0.12516669472037886,0.30477076636268546,0.41069127532864197,False,False,False,False
2,2,3,0.09768979350031808,0.8551994463882227,0.02775444513917997,True,0.07861010580756927,0.019779443010062694,0.058830662797506574,0.046342602999997644,0.07150724729444637,True,0.8372516638805797,0.349061037940174,2.398582405017879,True,True,False,False
2,2,4,0.09141802884849833,0.9173340740996375,0.028985073526258967,True,0.19857111290760263,0.02924578915434526,0.16932532375325737,0.14903870406606076,0.1881697668127732,True,1.2457106006243155,0.46221917261503853,2.695064753754409,True,True,False,False
2,2,5,0.0864539499412766,0.8633759162200386,0.02368594664554192,True,0.08294846219581725,0.019319446978898144,0.0636290152169191,0.049276368470663134,0.07859651676869903,True,0.79673603925259,0.3378348294954762,2.358359676657491,True,True,False,False
2,2,6,0.07006238984446675,0.7741951341644401,0.02602714526540404,True,0.012160205175341408,0.015381772213477507,-0.003221567038136099,-0.008025021255842667,0.0013257661681676017,False,0.3108774128284363,0.2931163036548447,1.0605940677885524,True,False,False,False
2,2,7,0.05478634200270511,0.6487932098707662,0.021987935185820238,True,0.00029283980436882077,0.014907221033109846,-0.014614381228741025,-0.016355728174951335,-0.012832227829132898,False,0.0920327454597927,0.283307681176611,0.3248508655945,False,False,False,False
2,2,8,0.050378980905851675,0.5797105072003489,0.01901838734880012,True,0.017531579903122478,0.011674181167221902,0.005857398735900578,0.0007364105134388333,0.011073435279725458,True,0.3111550593153214,0.26015862012748925,1.1960205630043765,True,True,False,False
2,2,9,0.029782781593775523,0.5563998556377245,0.012699033358953993,True,0.004325333623283965,0.01084341033137919,-0.006518076708095225,-0.009214394152527143,-0.0036685594109019688,False,0.16155402401862498,0.24197936586351268,0.6676355376092223,False,False,False,False
2,2,10,0.024190960146130428,0.6993645305997505,0.01029850101676351,True,0.03255126184133565,0.010553882426738517,0.02199737941459714,0.014511081015170318,0.03002857598417106,True,0.49702192138792184,0.24396208701815186,2.0372916442174116,True,True,False,False
