dataset,method_id,subject_id,balanced_accuracy,accuracy,macro_f1,NLL,Brier,ECE,base_balanced_accuracy,delta_BA_vs_B_STRONG,OUTER_TEST_USED
OpenBMI_SSVEP_NEMAR_nm000273_offline,A1_DYNAMIC_KEEP_FINAL,34,0.72,0.72,0.7177134791813691,0.5899359356706354,0.1892443992702767,0.0933629860902171,0.7150000000000001,0.0049999999999998,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A1_DYNAMIC_KEEP_FINAL,35,0.99,0.99,0.99,0.0818846210560909,0.0188295847332262,0.0501923671056366,0.975,0.015,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A1_DYNAMIC_KEEP_FINAL,36,0.985,0.985,0.984996624240454,0.0588161821397674,0.0150167360741269,0.0363661444995716,0.98,0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A1_DYNAMIC_KEEP_FINAL,37,0.99,0.99,0.99,0.0618149436839499,0.0144020673456903,0.044878188778509,0.995,-0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A1_DYNAMIC_KEEP_FINAL,38,0.8,0.8,0.7975503593481121,0.4604933848098081,0.1490381317675819,0.1193423964771906,0.8,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A1_DYNAMIC_KEEP_FINAL,39,0.9,0.9,0.8999599839935974,0.3016901001828006,0.0856032241077488,0.0533354535943499,0.9,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A1_DYNAMIC_KEEP_FINAL,4,0.75,0.75,0.75,0.4649508310524341,0.1542517108112033,0.1005007658865506,0.73,0.02,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A1_DYNAMIC_KEEP_FINAL,40,0.795,0.795,0.7949948748718718,0.4375948693895581,0.1396000734142886,0.0706414309639917,0.795,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A1_DYNAMIC_KEEP_FINAL,41,0.76,0.76,0.75997599759976,0.5188593008300983,0.1696241808399073,0.0989341987748744,0.76,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A1_DYNAMIC_KEEP_FINAL,42,0.7649999999999999,0.765,0.7636706473915776,0.5427038882581509,0.1655037428769482,0.1158147303412299,0.76,0.0049999999999998,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A1_DYNAMIC_KEEP_FINAL,43,0.87,0.87,0.8698828946051447,0.2991882008895659,0.0905415551948352,0.0811548470128794,0.87,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A1_DYNAMIC_KEEP_FINAL,44,0.93,0.93,0.9298245614035088,0.1686919410013698,0.0497971322996002,0.068505523205583,0.925,0.0049999999999998,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A1_DYNAMIC_KEEP_FINAL,45,0.875,0.875,0.8740903024350936,0.3263950824067922,0.0969032531968058,0.1155431100557557,0.875,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A1_DYNAMIC_KEEP_FINAL,46,0.7,0.7,0.6816638370118846,0.638500858386787,0.2010623369827435,0.1705742514039574,0.71,-0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A1_DYNAMIC_KEEP_FINAL,47,0.94,0.94,0.93999399939994,0.2297015020705662,0.0602023476857516,0.1169740538645348,0.93,0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A1_DYNAMIC_KEEP_FINAL,48,0.765,0.765,0.7648530331457161,0.548057395564892,0.1808216335080351,0.1216758021643099,0.755,0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A1_DYNAMIC_KEEP_FINAL,49,0.85,0.85,0.8484848484848485,0.3441186881766263,0.1065292974132333,0.1227238147715159,0.85,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A1_DYNAMIC_KEEP_FINAL,5,0.95,0.95,0.94999499949995,0.1658267036873214,0.0441613230190225,0.0672382891988008,0.955,-0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A1_DYNAMIC_KEEP_FINAL,50,0.65,0.65,0.6224786970121885,0.69138874158251,0.2303347214341734,0.2070366397831877,0.64,0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A1_DYNAMIC_KEEP_FINAL,51,0.77,0.77,0.77,0.6572743619089847,0.1838054608569176,0.1373501635455221,0.765,0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A1_DYNAMIC_KEEP_FINAL,52,0.8,0.8,0.8,0.4297015008470288,0.1413312911421341,0.0786375043953451,0.795,0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A1_DYNAMIC_KEEP_FINAL,53,0.8,0.8,0.8,0.4153554491201348,0.1337371876118957,0.0665724135531695,0.8,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A1_DYNAMIC_KEEP_FINAL,54,0.7250000000000001,0.725,0.7238331952499311,0.5562781356509361,0.1880267927632135,0.1074274574459848,0.6950000000000001,0.03,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A1_DYNAMIC_KEEP_FINAL,7,0.855,0.855,0.8547057792028858,0.3863071732910527,0.1205466118395932,0.1036546618947459,0.855,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A1_DYNAMIC_KEEP_FINAL,8,0.8300000000000001,0.83,0.8286117552172598,0.5669620128416907,0.1354280701439087,0.1233949040491119,0.8300000000000001,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A1_DYNAMIC_KEEP_FINAL,9,0.88,0.88,0.8796992481203008,0.2754380797273531,0.0862113385236959,0.0491120924169127,0.88,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,1,0.7949999999999999,0.795,0.7905973084093056,0.430639519877002,0.1422447321752247,0.135800534691514,0.8,-0.0050000000000001,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,10,0.805,0.805,0.804995124878122,0.4281168570488987,0.1382903631976778,0.0968961037737976,0.8,0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,11,0.73,0.73,0.72997299729973,0.5371842693232459,0.1800381243526128,0.0655326955935435,0.76,-0.03,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,12,0.85,0.85,0.85,0.363035357543798,0.1120185587275688,0.0618843365917941,0.835,0.015,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,13,0.73,0.73,0.7272727272727273,0.582200528111903,0.1974284031838832,0.1205578656208744,0.71,0.02,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,14,0.82,0.82,0.82,0.4322607429636831,0.1355816258412866,0.0623855665186007,0.815,0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,15,0.895,0.895,0.8949343339587242,0.2874778828506155,0.0808519638332243,0.0981232749764117,0.91,-0.0149999999999999,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,16,0.885,0.885,0.8849741191768148,0.2629283058257977,0.0780614154620299,0.0663709957221182,0.885,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,18,0.885,0.885,0.8837179908491115,0.2503226688120963,0.0667890911132594,0.1341890990997035,0.91,-0.0249999999999999,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,19,0.835,0.835,0.8323809523809524,0.3564967862609892,0.108993288877931,0.0687117753990375,0.85,-0.015,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,2,0.7849999999999999,0.785,0.7845637415766928,0.4475504362181242,0.140796354647885,0.0742360861759847,0.825,-0.04,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,20,0.905,0.905,0.9049786201895428,0.3090648013906401,0.0871368000662459,0.1122524642268241,0.8999999999999999,0.0050000000000001,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,21,0.97,0.97,0.9699729756781104,0.1004281047931579,0.0256184396459115,0.0436780395437652,0.965,0.0049999999999998,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,22,0.8300000000000001,0.83,0.8299319727891157,0.3969701954198082,0.1239492263146412,0.0731238105671868,0.8300000000000001,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,23,0.905,0.905,0.9049786201895428,0.2516335146314452,0.0702875746570923,0.0824116800230235,0.91,-0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,24,0.7050000000000001,0.705,0.6977381592766208,0.625796946677443,0.2144108506866873,0.165516517166833,0.69,0.0150000000000001,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,25,0.88,0.88,0.8796992481203008,0.3052535267201542,0.0921721169745101,0.128216707156471,0.875,0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,26,0.84,0.84,0.83998399839984,0.3374478617811592,0.1057237237049395,0.0858948892015546,0.85,-0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,27,0.905,0.905,0.9045969219954308,0.2748150848272578,0.0756606562558255,0.1283669587449831,0.895,0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,28,0.985,0.985,0.9849996249906248,0.1311166940267487,0.0227747977495217,0.1030313901899479,0.985,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,29,0.92,0.92,0.9196060697417344,0.2456849083007004,0.0720613932945771,0.0500935892319479,0.915,0.0049999999999998,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,3,0.94,0.94,0.93999399939994,0.1945007097335305,0.0528216074293974,0.0697046611769555,0.925,0.0149999999999999,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,30,0.845,0.845,0.8449961249031226,0.3364089106561197,0.1049606028527026,0.0745020265591645,0.83,0.015,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,31,0.86,0.86,0.8588567395906845,0.3461783158716213,0.1060945674842285,0.1040718427193906,0.8600000000000001,-1.1102230246251563e-16,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,32,0.965,0.965,0.9649991249781243,0.1020052241998925,0.0281076213645977,0.0368967262603339,0.965,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,33,0.975,0.975,0.9749993749843746,0.0712003651157454,0.0133441534970241,0.0543707875998213,0.98,-0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,34,0.7,0.7,0.6940024479804161,0.5773763542097353,0.1928343714556623,0.1032546173621988,0.7150000000000001,-0.0150000000000001,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,35,0.98,0.98,0.97999799979998,0.0878613811122505,0.0185321458531759,0.0596547475607242,0.975,0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,36,0.98,0.98,0.9799919967987194,0.0800673816366096,0.0163406822896275,0.0556118715999192,0.98,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,37,0.99,0.99,0.99,0.0835279070503877,0.0147965118823058,0.0555740102145961,0.995,-0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,38,0.8,0.8,0.7975503593481121,0.4566033468358543,0.1481430233311958,0.1246348646484448,0.8,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,39,0.895,0.895,0.8949343339587242,0.2891707691060816,0.0843399104684467,0.0328954850423628,0.9,-0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,4,0.75,0.75,0.75,0.4589515133886669,0.1523928977478166,0.1150470627123015,0.73,0.02,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,40,0.78,0.78,0.7767857142857143,0.4468531346592614,0.1423328855241669,0.0743308021155392,0.795,-0.015,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,41,0.76,0.76,0.7599039615846338,0.5114142868064365,0.167178560645961,0.0797588894489348,0.76,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,42,0.79,0.79,0.7899159663865546,0.4936479466431677,0.159591087044653,0.0613006405804753,0.76,0.03,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,43,0.87,0.87,0.8697916666666667,0.2936375896560478,0.0884967722822007,0.0703161645456726,0.87,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,44,0.935,0.935,0.934868107918535,0.1722355378925377,0.0500885361861192,0.0616572861400725,0.925,0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,45,0.865,0.865,0.8637705290244456,0.3321619319589067,0.0967325228894353,0.1238048960046498,0.875,-0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,46,0.73,0.73,0.721964782205746,0.5895377238461352,0.1932088056963959,0.1641797094208179,0.71,0.02,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,47,0.94,0.94,0.9399759903961584,0.2129312041130862,0.0551920095471028,0.0928286777199771,0.93,0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,48,0.76,0.76,0.7591328783621036,0.5403514055420446,0.1808480274562432,0.1284766375086471,0.755,0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,49,0.86,0.86,0.8585858585858586,0.3326941521574612,0.1009519736143087,0.107739082259137,0.85,0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,5,0.93,0.93,0.9298245614035088,0.2158813348605359,0.0514652239495093,0.1145940333014084,0.955,-0.025,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,50,0.67,0.67,0.648,0.659417018843782,0.2259392730261882,0.2071808504419402,0.64,0.03,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,51,0.765,0.765,0.7649941248531213,0.5745239451849213,0.182243124627177,0.116358811389484,0.765,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,52,0.795,0.795,0.7949538646195394,0.4325639217328732,0.1428425233568765,0.0753176865840849,0.795,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,53,0.79,0.79,0.78997899789979,0.4200930162739735,0.1346845527845175,0.0917170013539073,0.8,-0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,54,0.6699999999999999,0.67,0.6666666666666666,0.578749870334803,0.1992173706279217,0.1299082709669592,0.6950000000000001,-0.0250000000000001,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,7,0.855,0.855,0.8547057792028858,0.3706590745464097,0.1131688910606397,0.087043652348719,0.855,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,8,0.8300000000000001,0.83,0.8295739348370927,0.4267360192398635,0.1304829637881744,0.0781787640843819,0.8300000000000001,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A2_KEEP_ACTION_NO_PERSIST,9,0.88,0.88,0.8796992481203008,0.2777449187757929,0.0853802939356157,0.0626878702083965,0.88,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,1,0.79,0.79,0.7844827586206897,0.4456369056696083,0.1460617443796397,0.1427965021483549,0.8,-0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,10,0.805,0.805,0.804995124878122,0.4281048957019277,0.1382966258547552,0.0968348474774606,0.8,0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,11,0.74,0.74,0.7398959583833533,0.5398144580619473,0.181164735607525,0.0592710012891956,0.76,-0.02,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,12,0.84,0.84,0.83998399839984,0.3703040016538321,0.1158445866462781,0.0948030618977197,0.835,0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,13,0.73,0.73,0.7272727272727273,0.582247202270928,0.1974379497486343,0.1192521714950549,0.71,0.02,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,14,0.83,0.83,0.8299829982998299,0.4379182165090347,0.1371852902376509,0.0680347020625103,0.815,0.015,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,15,0.885,0.885,0.8849280800500312,0.276708624524361,0.0790659178007985,0.1085362675827497,0.91,-0.0249999999999999,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,16,0.89,0.89,0.89,0.2623015928020766,0.0775678724377226,0.0463187857618432,0.885,0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,18,0.885,0.885,0.8837179908491115,0.2504012455733274,0.0668657394793224,0.129124663960833,0.91,-0.0249999999999999,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,19,0.835,0.835,0.8323809523809524,0.3565864777853532,0.1090624913540637,0.0629128193808152,0.85,-0.015,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,2,0.78,0.78,0.7794486215538847,0.44741344816455,0.1407313959574158,0.0747116936266302,0.825,-0.0449999999999999,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,20,0.905,0.905,0.9049786201895428,0.309021267628989,0.0871041239675391,0.1210766363869784,0.8999999999999999,0.0050000000000001,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,21,0.97,0.97,0.9699729756781104,0.0951345654076722,0.0237839524102808,0.0407753794790609,0.965,0.0049999999999998,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,22,0.825,0.825,0.8249956248906223,0.3934616746179128,0.1238321427906408,0.0623181105549635,0.8300000000000001,-0.0050000000000001,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,23,0.905,0.905,0.9049786201895428,0.2515939321705721,0.0702856079925669,0.0779794709783724,0.91,-0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,24,0.7,0.7,0.6921182266009853,0.6267850679456114,0.2152920010333209,0.1813445634164141,0.69,0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,25,0.885,0.885,0.8847666524712543,0.3038820225620479,0.0916537429371422,0.125709591949701,0.875,0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,26,0.84,0.84,0.83998399839984,0.3373146615708423,0.105686391979167,0.0858068028972034,0.85,-0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,27,0.915,0.915,0.9149808706959066,0.2867431436051282,0.0788868428939572,0.122378821389227,0.895,0.02,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,28,0.985,0.985,0.9849996249906248,0.1307099249377994,0.022699974455154,0.1027302467792184,0.985,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,29,0.9,0.9,0.8991833854219176,0.2446867157209082,0.0722460457171304,0.0533154226342089,0.915,-0.015,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,3,0.935,0.935,0.934998374959374,0.1865358795183731,0.0532935616948517,0.0598521599731173,0.925,0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,30,0.835,0.835,0.8349958748968724,0.3446637883638159,0.1077591010137473,0.0908716479634951,0.83,0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,31,0.8600000000000001,0.86,0.8593106220480353,0.3464003393703379,0.1059230578142696,0.0925131816705019,0.8600000000000001,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,32,0.955,0.955,0.9549988749718744,0.1101411507563128,0.0297475484367548,0.0390228225604814,0.965,-0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,33,0.98,0.98,0.98,0.0597157625375468,0.0124847822186184,0.0382209001037213,0.98,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,A3_KEEP_ACTION_PERSIST,34,0.715,0.715,0.7111803602644979,0.5906831650473126,0.1932701989757541,0.1084048385128937,0.7150000000000001,-1.1102230246251563e-16,False
