fold,seed,direction,rho,persistence_correlation,permutation_p95,P_pass,utility_harm_mean,matched_random_utility_mean,utility_specific_mean,utility_specific_CI95_L,utility_specific_CI95_U,U_pass,D_finite,D_finite_matched_random_mean,D_finite_ratio,D_pass,PUD_pass,D_flip_used,identity_used
0,1,0,0.5904784445615421,0.898714119062739,0.19098899532053198,True,9.923224942141537e-05,0.0439190711821726,-0.043819838932751196,-0.05815145207795002,-0.03232520635851083,False,0.04960789963783251,0.48718589303960913,0.10182540247280784,False,False,False,False
0,1,1,0.2598834925607115,0.8157619546010997,0.08693185503300813,True,-0.00010016082345444037,0.018407671289846685,-0.018507832113301127,-0.021003932494238972,-0.016227446825285683,False,0.04975839972277179,0.3335432252720696,0.1491812633345621,False,False,False,False
0,1,2,0.16298896319899142,0.8047227235654795,0.046041207610857345,True,0.005770483233326686,0.00899679131903309,-0.003226308085706405,-0.006528982824535754,-3.2756504278365455e-06,False,0.16415004206085942,0.22899348106128364,0.7168328168124982,False,False,False,False
0,1,3,0.11335245213969287,0.8529865881594009,0.0354335391171165,True,0.1296550909967296,0.027103035742032485,0.10255205525469711,0.08430519850169461,0.1201981056581797,True,1.135166336950575,0.45421833504343967,2.4991644972720266,True,True,False,False
0,1,4,0.10173312747036475,0.740755799285688,0.03358952341550414,True,0.003546724063055965,0.008805949499907775,-0.005259225436851809,-0.006839893318933009,-0.003733211098758951,False,0.11716005217269879,0.22720461759438393,0.5156587635109523,False,False,False,False
0,1,5,0.08690383163640793,0.7712062838576005,0.029518210938578007,True,0.010415235012929236,0.011513550448946083,-0.0010983154360168466,-0.005764816312087557,0.003651061410744533,False,0.2685348991306971,0.2630887808718163,1.0207006860605519,True,False,False,False
0,1,6,0.07723345842559093,0.9340245844672272,0.01921578642983712,True,0.16174227861264504,0.029755499610271404,0.13198677900237363,0.10883923823307835,0.1560839328914038,True,1.2310304085762591,0.47543856420578545,2.5892523267074075,True,True,False,False
0,1,7,0.06208201173457562,0.6454682003050334,0.026891067837201153,True,0.013314425099295486,0.008669405413405391,0.004645019685890093,0.00041794536661374064,0.008777841192868776,True,0.2826391411482873,0.2250774195656478,1.2557418762562746,True,True,False,False
0,1,8,0.05485986009057476,0.6068217475766097,0.01785373887038947,True,0.006624141021248463,0.006918110079882321,-0.0002939690586338576,-0.00365959605926801,0.003284357817422462,False,0.21936282144356148,0.2047340188550599,1.0714527203163924,True,False,False,False
0,1,9,0.04773010380473411,0.551612489411727,0.019892462099948823,True,-0.0003315517946082826,0.012129107356612667,-0.012460659151220951,-0.013719867476952474,-0.011271913890322614,False,0.05734676780805651,0.26682339975151054,0.21492405786547533,False,False,False,False
