fold,seed,subject_id,session,basis,direction,margin_mean,margin_rms,margin_std,class0_margin_mean,class1_margin_mean,ba_full,ba_erased,ba_harm,ce_harm
0,0,15,1,PUD,0,0.2700744867324829,1.0511802434921265,1.015893578529358,-0.2898140847682953,0.8299630880355835,0.96,0.9299999999999999,0.030000000000000027,0.06779613896154597
0,0,15,1,PUD,1,0.06144683063030243,1.6798462867736816,1.6787221431732178,-1.2677185535430908,1.3906118869781494,0.96,0.95,0.010000000000000009,0.07987703843899983
0,0,15,1,PUD,2,-0.06532605737447739,0.6398155093193054,0.6364718675613403,-0.285852313041687,0.15520022809505463,0.96,0.95,0.010000000000000009,0.009017957430701828
0,0,15,1,PUD,3,0.09706265479326248,0.3934497833251953,0.38128936290740967,-0.04985954239964485,0.2439848929643631,0.96,0.95,0.010000000000000009,0.005853009605116241
0,0,15,1,PUD,4,0.14887207746505737,0.9492312073707581,0.9374843239784241,-0.40568214654922485,0.7034263014793396,0.96,0.94,0.020000000000000018,0.03510076997343774
0,0,15,1,PUD,5,0.003357719164341688,0.30108413100242615,0.3010653853416443,-0.1094265729188919,0.11614201217889786,0.96,0.96,0.0,0.004684423678240249
0,0,15,2,PUD,0,0.13378478586673737,1.009962558746338,1.0010625123977661,-0.18232697248458862,0.44989657402038574,0.88,0.78,0.09999999999999998,0.12673998379251689
0,0,15,2,PUD,1,0.060770198702812195,1.1492551565170288,1.1476473808288574,-0.18744412064552307,0.30898451805114746,0.88,0.8300000000000001,0.04999999999999993,0.0676968020324421
0,0,15,2,PUD,2,-0.1327599138021469,0.7598494291305542,0.7481616735458374,-0.3074563443660736,0.04193652793765068,0.88,0.8200000000000001,0.05999999999999994,0.04158722491127259
0,0,15,2,PUD,3,-0.14553649723529816,0.409089595079422,0.3823263347148895,-0.30546072125434875,0.014387705363333225,0.88,0.86,0.020000000000000018,0.03864622829249437
0,0,15,2,PUD,4,0.09703025221824646,1.0392149686813354,1.0346752405166626,-0.3851262927055359,0.5791867971420288,0.88,0.75,0.13,0.15237304979033894
0,0,15,2,PUD,5,-0.07508573681116104,0.3967645466327667,0.3895949423313141,-0.07584787160158157,-0.07432357966899872,0.88,0.89,-0.010000000000000009,-0.012632948124269794
0,0,19,1,PUD,0,-0.06083706393837929,1.0460166931152344,1.0442460775375366,-0.5209357738494873,0.39926162362098694,0.6499999999999999,0.63,0.019999999999999907,0.11161668381923551
0,0,19,1,PUD,1,-0.3504050076007843,0.8805012702941895,0.8077739477157593,-0.5310915112495422,-0.16971856355667114,0.6499999999999999,0.6699999999999999,-0.020000000000000018,-0.04369350984562459
0,0,19,1,PUD,2,-0.09075969457626343,0.6524026393890381,0.6460587382316589,-0.15086326003074646,-0.030656136572360992,0.6499999999999999,0.7,-0.050000000000000044,-0.01451434294986953
0,0,19,1,PUD,3,0.06672068685293198,0.39991453289985657,0.39430955052375793,-0.0246261078864336,0.1580674797296524,0.6499999999999999,0.6499999999999999,0.0,0.04092136478800057
0,0,19,1,PUD,4,-0.7676559686660767,1.2187221050262451,0.9465661644935608,-1.0190398693084717,-0.5162721872329712,0.6499999999999999,0.65,-1.1102230246251565e-16,-0.09719885253650262
0,0,19,1,PUD,5,-0.0805843323469162,0.3430301547050476,0.3334304094314575,-0.18905378878116608,0.02788512408733368,0.6499999999999999,0.64,0.009999999999999898,0.013608592316239454
0,0,19,2,PUD,0,-0.09437645226716995,1.1327011585235596,1.1287624835968018,-0.5175368785858154,0.3287839889526367,0.71,0.66,0.04999999999999993,0.10152442985330601
0,0,19,2,PUD,1,-0.07620037347078323,0.927437961101532,0.9243022799491882,-0.1975681632757187,0.04516739770770073,0.71,0.7,0.010000000000000009,0.039090716319910235
0,0,19,2,PUD,2,0.04062347486615181,0.6474866271018982,0.6462109684944153,-0.18909074366092682,0.27033770084381104,0.71,0.69,0.020000000000000018,0.05092167599427544
0,0,19,2,PUD,3,-0.022111067548394203,0.44859135150909424,0.44804608821868896,-0.05964285507798195,0.015420722775161266,0.71,0.72,-0.010000000000000009,0.014405836866064892
0,0,19,2,PUD,4,-0.21679890155792236,1.0448434352874756,1.0221037864685059,-0.5006481409072876,0.06705032289028168,0.71,0.73,-0.020000000000000018,0.0493069479711562
0,0,19,2,PUD,5,-0.11306753754615784,0.3984368145465851,0.3820571005344391,-0.145657017827034,-0.08047807961702347,0.71,0.71,0.0,-0.010146023419418282
0,0,32,1,PUD,0,0.7522997260093689,1.8054531812667847,1.6412513256072998,0.6391122341156006,0.865487277507782,0.6,0.54,0.05999999999999994,0.26478015436718827
0,0,32,1,PUD,1,-0.09174167364835739,1.2413469552993774,1.2379522323608398,-0.06824146956205368,-0.11524184048175812,0.6,0.61,-0.010000000000000009,0.016107500818579368
0,0,32,1,PUD,2,-0.17046736180782318,1.0270843505859375,1.0128391981124878,-0.2864128053188324,-0.054521940648555756,0.6,0.6000000000000001,-1.1102230246251565e-16,0.011138325796273163
0,0,32,1,PUD,3,-0.3148345351219177,0.7964469790458679,0.7315784692764282,-0.23767510056495667,-0.39199402928352356,0.6,0.58,0.020000000000000018,0.01943164236581396
0,0,32,1,PUD,4,0.17702212929725647,1.0704666376113892,1.0557283163070679,0.13075555860996246,0.22328868508338928,0.6,0.6000000000000001,-1.1102230246251565e-16,-0.015780687988335207
0,0,32,1,PUD,5,0.05050980672240257,0.3859389126300812,0.3826194405555725,0.03529240936040878,0.06572719663381577,0.6,0.5900000000000001,0.009999999999999898,0.024101524873955338
0,0,32,2,PUD,0,0.157491534948349,1.265369176864624,1.2555299997329712,-0.13730961084365845,0.45229268074035645,0.6499999999999999,0.64,0.009999999999999898,0.11251243017841972
0,0,32,2,PUD,1,0.13078230619430542,1.2678232192993164,1.2610596418380737,0.0045631215907633305,0.25700148940086365,0.6499999999999999,0.61,0.039999999999999925,0.043552320595809935
0,0,32,2,PUD,2,-0.3156486749649048,1.0226037502288818,0.9726685881614685,-0.4009557068347931,-0.23034173250198364,0.6499999999999999,0.6000000000000001,0.04999999999999982,0.06363033303523002
0,0,32,2,PUD,3,-0.1578214019536972,0.583469808101654,0.561720073223114,-0.06015455350279808,-0.25548824667930603,0.6499999999999999,0.63,0.019999999999999907,-0.06944484143829388
0,0,32,2,PUD,4,-0.1699402630329132,1.0062980651855469,0.9918448328971863,-0.25754716992378235,-0.08233330398797989,0.6499999999999999,0.65,-1.1102230246251565e-16,0.06417515045258204
0,0,32,2,PUD,5,0.07167506963014603,0.3547074794769287,0.34739038348197937,0.061221927404403687,0.08212821185588837,0.6499999999999999,0.64,0.009999999999999898,0.001339301991733155
0,0,33,1,PUD,0,-0.18031245470046997,1.3077056407928467,1.2952147722244263,-0.9114009737968445,0.5507760643959045,0.88,0.78,0.09999999999999998,0.1833036033612071
0,0,33,1,PUD,1,0.2382654994726181,0.9365622401237488,0.9057474136352539,0.056224994361400604,0.4203060567378998,0.88,0.85,0.030000000000000027,-0.018508173707181663
0,0,33,1,PUD,2,0.09858481585979462,0.8347711563110352,0.8289293646812439,-0.2586364448070526,0.45580601692199707,0.88,0.87,0.010000000000000009,0.019236263569872902
