fold_observed,seed_observed,fold,seed,direction,rho,persistence_correlation,permutation_p95,P_pass,utility_harm_mean,matched_random_utility_mean,utility_specific_mean,utility_specific_CI95_L,utility_specific_CI95_U,U_pass,D_finite,D_finite_matched_random_mean,D_finite_ratio,D_pass,PUD_pass,D_flip_used,identity_used,provenance
0,0,0,0,10,0.032407627517066,0.4949116743722618,0.0142351008735651,True,0.0025425865834571,0.0074810489250386,-0.0049384623415815,-0.0072975481209807,-0.0027455675263442,False,0.1573396622673358,0.2073088088556914,0.7589627432419463,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-0\certificate\PUD_CERTIFICATION.csv
0,0,0,0,11,0.0263672481487444,0.6811794222162484,0.0110955843143741,True,0.0120089574716023,0.0074249396541755,0.0045840178174267,0.0005364520233433,0.0084330013040557,True,0.2812577843641549,0.2126013295283938,1.3229352092390922,True,True,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-0\certificate\PUD_CERTIFICATION.csv
0,0,0,0,12,0.0243923790779619,0.5353217832503407,0.0093773846766265,True,0.004423173174524,0.0070072001877274,-0.0025840270132034,-0.0047861620322709,-0.0002638951827814,False,0.1888995598237791,0.2058634772757436,0.9175962745968668,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-0\certificate\PUD_CERTIFICATION.csv
0,0,0,0,13,0.0212508371348877,0.5034991159113057,0.0089432671078905,True,5.239871141266123e-05,0.0052170728836054,-0.0051646741721927,-0.0058253581125952,-0.0044765976030055,False,0.0043290714534349,0.1795634154614573,0.024108872301798,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-0\certificate\PUD_CERTIFICATION.csv
0,0,0,0,14,0.0205424475894521,0.5327911023160928,0.0085183769092667,True,0.003545822839147,0.0075268247647211,-0.0039810019255741,-0.0064171750893096,-0.0016858020451924,False,0.1851698783409813,0.2121767323679302,0.8727152891575455,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-0\certificate\PUD_CERTIFICATION.csv
0,0,0,0,15,0.0160807269017563,0.3968588244262612,0.0075640628139031,True,0.0002169981311093,0.0073922385570306,-0.0071752404259212,-0.0085004414031264,-0.0058283331348202,False,0.0917086000212356,0.2092658422828728,0.4382397003772336,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-0\certificate\PUD_CERTIFICATION.csv
0,0,0,0,16,0.0121207888878532,0.582191445521686,0.0058598188142319,True,0.007395572549022,0.0107146183190126,-0.0033190457699905,-0.0063573679279902,-0.0003374291405268,False,0.2507903391308973,0.2538070045280503,0.988114333555284,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-0\certificate\PUD_CERTIFICATION.csv
0,0,0,0,17,0.009209973864481,0.3109586754996836,0.0069434254229096,True,0.0010058212027107,0.0048663902160259,-0.0038605690133151,-0.0047986656442239,-0.0029355049267444,False,0.0628527290671748,0.1681668354975168,0.3737522257657211,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-0\certificate\PUD_CERTIFICATION.csv
0,0,0,0,18,0.0064491550755462,0.253277942515154,0.0079417037028448,False,0.0034015214264623,0.0063974978579345,-0.0029959764314722,-0.0056998875978027,-0.0002716145658968,False,0.1793771939050219,0.1951071726542984,0.9193777525691084,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-0\certificate\PUD_CERTIFICATION.csv
0,0,0,0,19,0.0055862324481088,0.3772397609558933,0.0051062023022306,True,0.00527198838001,0.0058035632844085,-0.0005315749043984,-0.0026046615475784,0.0015268281582938,False,0.1714349654297073,0.1858296950195008,0.9225380551354674,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-0\certificate\PUD_CERTIFICATION.csv
0,0,0,0,20,0.0025061466656591,0.2794572061565236,0.0061509975714843,False,0.0058783387610786,0.0060854767186083,-0.0002071379575296,-0.002617763528137,0.0019902194238975,False,0.1989965913420315,0.1917487255149299,1.0377987692363422,True,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-0\certificate\PUD_CERTIFICATION.csv
0,0,0,0,21,0.0005332606921889,0.2752177610728447,0.0071824745302661,False,0.0111185529017175,0.0080674070382523,0.0030511458634651,-0.0013082091667602,0.0075003093854102,False,0.2683975608530498,0.219802448235355,1.221085401949942,True,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-0\certificate\PUD_CERTIFICATION.csv
0,0,0,0,22,-0.0008186241711178,0.1628871817041342,0.0060364680331089,False,0.0049963336982575,0.0071028013923936,-0.002106467694136,-0.0041508122639938,-5.669680092646431e-05,False,0.1755660054430938,0.2076199047961193,0.8456125900621035,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-0\certificate\PUD_CERTIFICATION.csv
0,0,0,0,23,-0.0031903691710518,-0.1605391367198311,0.0055497391394529,False,5.653898100981753e-05,0.0070200552899177,-0.0069635163089078,-0.0079221229679122,-0.0060481546784362,False,0.0322882755655389,0.2046915806703525,0.1577411022954478,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-0\certificate\PUD_CERTIFICATION.csv
0,0,0,0,24,-0.0053533585384445,-0.1635208440632174,0.0043075042202549,False,0.0012460646823675,0.0072164451563009,-0.0059703804739334,-0.0075312396891581,-0.0043786423081169,False,0.1349242052583503,0.2063037455122829,0.6540075407904661,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-0\certificate\PUD_CERTIFICATION.csv
0,0,0,0,25,-0.0067859154059067,-0.2744440122118014,0.0059393756154397,False,-0.0001333024025353,0.0068698330663706,-0.007003135468906,-0.0077746797508811,-0.0061897022309873,False,0.0627683349385,0.2000492232804571,0.313764452114381,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-0\certificate\PUD_CERTIFICATION.csv
0,0,0,0,26,-0.0134046021971966,-0.1934165990283188,0.0080906752376956,False,0.0037937095946525,0.0094567615712556,-0.0056630519766031,-0.0080785855572929,-0.0032571126615302,False,0.2243487956580142,0.2355956500209076,0.9522620457470442,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-0\certificate\PUD_CERTIFICATION.csv
0,0,0,0,27,-0.0145910334561772,-0.4436278718233152,0.0065981084227674,False,-0.0024564171067834,0.00567363885784,-0.0081300559646235,-0.0097228428417793,-0.006573393855941,False,0.1575292995100696,0.1792150961751977,0.8789957033311054,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-0\certificate\PUD_CERTIFICATION.csv
0,0,0,0,28,-0.0158555677014469,-0.260183635689435,0.0070734796630147,False,0.0043724730068204,0.0121737077521344,-0.0078012347453139,-0.0099869308252165,-0.0055797778197299,False,0.1982718244483943,0.2706834467528815,0.7324859603602032,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-0\certificate\PUD_CERTIFICATION.csv
0,0,0,0,29,-0.0167978026891369,-0.2886747942013564,0.0102113792232979,False,0.0019568163829519,0.0040582562321363,-0.0021014398491843,-0.0043205754503242,0.0001290116062565,False,0.1222691931834637,0.1547128705796854,0.7902974893125552,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-0\certificate\PUD_CERTIFICATION.csv
0,0,0,0,30,-0.0242311673698793,-0.572099782285391,0.0094079457780812,False,0.0001323070002597,0.009456168129547,-0.0093238611292873,-0.0109050639993066,-0.0079340384506205,False,0.0359111497162823,0.2385338239342952,0.1505495075036996,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-0\certificate\PUD_CERTIFICATION.csv
0,0,0,0,31,-0.0311760743399825,-0.4927777506001258,0.0132468907132411,False,-0.0004450464914932,0.0062561881857957,-0.006701234677289,-0.0075893398464205,-0.0058143259859099,False,0.0583837318273414,0.1951595407792431,0.2991589936839566,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-0\certificate\PUD_CERTIFICATION.csv
0,1,0,1,0,0.5904784445615421,0.898714119062739,0.1909889953205319,True,9.923224942141535e-05,0.0439190711821726,-0.0438198389327511,-0.05815145207795,-0.0323252063585108,False,0.0496078996378325,0.4871858930396091,0.1018254024728078,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-1\certificate\PUD_CERTIFICATION.csv
0,1,0,1,1,0.2598834925607115,0.8157619546010997,0.0869318550330081,True,-0.0001001608234544,0.0184076712898466,-0.0185078321133011,-0.0210039324942389,-0.0162274468252856,False,0.0497583997227717,0.3335432252720696,0.1491812633345621,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-1\certificate\PUD_CERTIFICATION.csv
0,1,0,1,2,0.1629889631989914,0.8047227235654795,0.0460412076108573,True,0.0057704832333266,0.008996791319033,-0.0032263080857064,-0.0065289828245357,-3.275650427836545e-06,False,0.1641500420608594,0.2289934810612836,0.7168328168124982,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-1\certificate\PUD_CERTIFICATION.csv
0,1,0,1,3,0.1133524521396928,0.8529865881594009,0.0354335391171165,True,0.1296550909967296,0.0271030357420324,0.1025520552546971,0.0843051985016946,0.1201981056581797,True,1.135166336950575,0.4542183350434396,2.4991644972720266,True,True,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-1\certificate\PUD_CERTIFICATION.csv
0,1,0,1,4,0.1017331274703647,0.740755799285688,0.0335895234155041,True,0.0035467240630559,0.0088059494999077,-0.0052592254368518,-0.006839893318933,-0.0037332110987589,False,0.1171600521726987,0.2272046175943839,0.5156587635109523,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-1\certificate\PUD_CERTIFICATION.csv
0,1,0,1,5,0.0869038316364079,0.7712062838576005,0.029518210938578,True,0.0104152350129292,0.011513550448946,-0.0010983154360168,-0.0057648163120875,0.0036510614107445,False,0.2685348991306971,0.2630887808718163,1.020700686060552,True,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-1\certificate\PUD_CERTIFICATION.csv
0,1,0,1,6,0.0772334584255909,0.9340245844672272,0.0192157864298371,True,0.161742278612645,0.0297554996102714,0.1319867790023736,0.1088392382330783,0.1560839328914038,True,1.2310304085762591,0.4754385642057854,2.5892523267074075,True,True,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-1\certificate\PUD_CERTIFICATION.csv
0,1,0,1,7,0.0620820117345756,0.6454682003050334,0.0268910678372011,True,0.0133144250992954,0.0086694054134053,0.00464501968589,0.0004179453666137,0.0087778411928687,True,0.2826391411482873,0.2250774195656478,1.2557418762562746,True,True,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-1\certificate\PUD_CERTIFICATION.csv
0,1,0,1,8,0.0548598600905747,0.6068217475766097,0.0178537388703894,True,0.0066241410212484,0.0069181100798823,-0.0002939690586338,-0.003659596059268,0.0032843578174224,False,0.2193628214435614,0.2047340188550599,1.0714527203163924,True,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-1\certificate\PUD_CERTIFICATION.csv
0,1,0,1,9,0.0477301038047341,0.551612489411727,0.0198924620999488,True,-0.0003315517946082,0.0121291073566126,-0.0124606591512209,-0.0137198674769524,-0.0112719138903226,False,0.0573467678080565,0.2668233997515105,0.2149240578654753,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-1\certificate\PUD_CERTIFICATION.csv
0,1,0,1,10,0.0388863057003577,0.5643631791707698,0.0149072174340393,True,0.0047733950720743,0.0071186513150838,-0.0023452562430094,-0.004594399156847,-2.062764025254819e-06,False,0.152922502280776,0.2048250006932833,0.7466007653517404,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-1\certificate\PUD_CERTIFICATION.csv
0,1,0,1,11,0.0335265417841975,0.5026200691380615,0.0137367954815042,True,0.0001183134975949,0.0064822049010051,-0.0063638914034101,-0.0069731468763672,-0.0057876987575912,False,0.0242540089054641,0.1946678694569857,0.1245917416835108,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-1\certificate\PUD_CERTIFICATION.csv
0,1,0,1,12,0.0274678770195904,0.5239809727577057,0.0105472235265139,True,0.0015662917978188,0.0044668512474851,-0.0029005594496662,-0.0040850958765408,-0.0017356528658065,False,0.0766812436490078,0.1568029219730551,0.4890294306006915,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-1\certificate\PUD_CERTIFICATION.csv
0,1,0,1,13,0.0176999386573047,0.5282648867530827,0.0086385649902674,True,0.0084262753656966,0.0090473179651419,-0.0006210425994453,-0.0043853418894357,0.0034071048903142,False,0.2588195664382438,0.2332561784335556,1.1095936158105673,True,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-1\certificate\PUD_CERTIFICATION.csv
0,1,0,1,14,0.0167758748975631,0.4951941779763632,0.010541257530715,True,0.0076802176648384,0.0106478504318216,-0.0029676327669832,-0.0052569882855156,-0.000527465931686,False,0.238051786263843,0.2495037220335348,0.9541011425546884,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-1\certificate\PUD_CERTIFICATION.csv
0,1,0,1,15,0.0117887036492659,0.4732695783301502,0.0068046887031662,True,0.0112328488355033,0.0150780262827993,-0.0038451774472959,-0.0076903150471836,-0.0001922564854897,False,0.2518946661740864,0.294187586872631,0.8562382555017342,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-1\certificate\PUD_CERTIFICATION.csv
0,1,0,1,16,0.0085853054062762,0.319923820872641,0.0064482529766559,True,0.0028369891547461,0.0080342656662071,-0.0051972765114609,-0.0074145740669422,-0.0030344567043733,False,0.1574051967840841,0.2193714099058059,0.7175283089609128,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-1\certificate\PUD_CERTIFICATION.csv
0,1,0,1,17,0.0072914831797157,0.572024152666474,0.0067631746058758,True,0.0193858525564381,0.0094811606367497,0.0099046919196884,0.0050537820617873,0.0147984182129408,True,0.3340138416927478,0.2394414350191073,1.3949709316856278,True,True,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-1\certificate\PUD_CERTIFICATION.csv
0,1,0,1,18,0.0052373986499491,0.5875262404426185,0.0065106351923228,False,0.023834689606137,0.0103848470874741,0.0134498425186628,0.0069092470640022,0.0201021462843335,True,0.4232146776980108,0.2513137387276138,1.6840093177584363,True,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-1\certificate\PUD_CERTIFICATION.csv
0,1,0,1,19,8.306194203857435e-05,0.1596998481905389,0.0053883931096299,False,0.003335135126558,0.0060904026119468,-0.0027552674853888,-0.0052486816656577,-6.47885179472721e-05,False,0.2018157863440031,0.1887564232570212,1.0691863241612685,True,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-1\certificate\PUD_CERTIFICATION.csv
0,1,0,1,20,-0.001192286375234,0.2429837179404925,0.0055366935068103,False,0.0084167982741393,0.0059467260826703,0.002470072191469,-0.0002613435895464,0.0052951586076542,False,0.2524412456126381,0.1858863319638647,1.3580409218129668,True,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-1\certificate\PUD_CERTIFICATION.csv
0,1,0,1,21,-0.0019389912099228,0.0306381057024471,0.0052488052791591,False,0.0023219260099709,0.0061935786813067,-0.0038716526713358,-0.0056154161214376,-0.0021808134734292,False,0.1368283921163089,0.1882157268493047,0.7269764031241709,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-1\certificate\PUD_CERTIFICATION.csv
0,1,0,1,22,-0.003207393625709,-0.1547542966306953,0.0038986961104406,False,0.0001346688868229,0.0064050963502167,-0.0062704274633938,-0.0067677558710693,-0.0057889213562287,False,0.0320751798107503,0.1962295995750566,0.1634573982733005,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-1\certificate\PUD_CERTIFICATION.csv
0,1,0,1,23,-0.0046677889778297,-0.0430428991521629,0.0057121733538131,False,0.0030773850206737,0.0089534055086644,-0.0058760204879906,-0.007470173619241,-0.004347720300175,False,0.1155438229740003,0.227767212752381,0.5072890938855839,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-1\certificate\PUD_CERTIFICATION.csv
0,1,0,1,24,-0.0055324536046357,-0.1141690887917771,0.0045867303864023,False,0.0016937653139409,0.0053138472663373,-0.0036200819523964,-0.0050561732256024,-0.0023631132155543,False,0.1022682419245384,0.176587738551185,0.5791355773826583,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-1\certificate\PUD_CERTIFICATION.csv
0,1,0,1,25,-0.0061317667229579,0.043608679680249,0.0042266572493971,False,0.0053495880706682,0.0103929315017401,-0.0050433434310718,-0.0076838618797439,-0.0024130538192193,False,0.2594136007463915,0.2476668457635066,1.0474296628063884,True,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-1\certificate\PUD_CERTIFICATION.csv
0,1,0,1,26,-0.0083051385509543,-0.2265858194303019,0.0068624906458197,False,0.0007079498958766,0.0042401927008029,-0.0035322428049262,-0.0043680818293025,-0.002723047628857,False,0.0616538009421345,0.1581563009857953,0.3898282936427039,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-1\certificate\PUD_CERTIFICATION.csv
0,1,0,1,27,-0.0117580094163354,-0.2594852146035544,0.0081385607142968,False,0.0017825426577864,0.007951291425933,-0.0061687487681465,-0.0073792529387599,-0.0049594476492696,False,0.083815200246921,0.2124401632397734,0.3945355669507835,False,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_final_v1\runtime\runs\fold-0\seed-1\certificate\PUD_CERTIFICATION.csv
