fold,seed,subject_id,direction,source_rho,source_P_score,source_U,source_D_finite,source_PUD_pass,outcome_ba_harm,outcome_ce_harm,outcome_D_finite,outcome_margin_rms
0,0,15,0,0.5774718602017341,0.8908998828910235,-0.040708726839589,0.0121865469952047,False,0.09999999999999998,0.12673998379251689,0.7141514259504699,1.009962558746338
0,0,15,1,0.2573407478395985,0.8477769590903217,-0.016605457370343,0.1264480460885112,False,0.04999999999999993,0.0676968020324421,0.81264617126749,1.1492551565170288
0,0,15,2,0.1296405557277313,0.7439720093927845,-0.0033244528888613,0.2199576635447335,False,0.05999999999999994,0.04158722491127259,0.5372946572705576,0.7598494291305542
0,0,15,3,0.1241563224789094,0.8960464454203224,0.0884788042855757,0.9170418902646882,True,0.020000000000000018,0.03864622829249437,0.2892700022638959,0.409089595079422
0,0,15,4,0.1115469716206802,0.8060829007714394,-0.000329478873878,0.4095732061613902,False,0.13,0.15237304979033894,0.7348359907783861,1.0392149686813354
0,0,15,5,0.0954816281035822,0.8288982286033212,0.069584993685035,0.8886452600199102,True,-0.010000000000000009,-0.012632948124269794,0.28055490468408456,0.3967645466327667
0,0,19,0,0.5774718602017341,0.8908998828910235,-0.040708726839589,0.0121865469952047,False,0.04999999999999993,0.10152442985330601,0.8009406197527503,1.1327011585235596
0,0,19,1,0.2573407478395985,0.8477769590903217,-0.016605457370343,0.1264480460885112,False,0.010000000000000009,0.039090716319910235,0.6557976583788235,0.927437961101532
0,0,19,2,0.1296405557277313,0.7439720093927845,-0.0033244528888613,0.2199576635447335,False,0.020000000000000018,0.05092167599427544,0.45784218345808314,0.6474866271018982
0,0,19,3,0.1241563224789094,0.8960464454203224,0.0884788042855757,0.9170418902646882,True,-0.010000000000000009,0.014405836866064892,0.31720197283069884,0.44859135150909424
0,0,19,4,0.1115469716206802,0.8060829007714394,-0.000329478873878,0.4095732061613902,False,-0.020000000000000018,0.0493069479711562,0.7388158424664157,1.0448434352874756
0,0,19,5,0.0954816281035822,0.8288982286033212,0.069584993685035,0.8886452600199102,True,0.0,-0.010146023419418282,0.28173737711161806,0.3984368145465851
0,0,32,0,0.5774718602017341,0.8908998828910235,-0.040708726839589,0.0121865469952047,False,0.009999999999999898,0.11251243017841972,0.8947511492449666,1.265369176864624
0,0,32,1,0.2573407478395985,0.8477769590903217,-0.016605457370343,0.1264480460885112,False,0.039999999999999925,0.043552320595809935,0.8964863562566966,1.2678232192993164
0,0,32,2,0.1296405557277313,0.7439720093927845,-0.0033244528888613,0.2199576635447335,False,0.04999999999999982,0.06363033303523002,0.7230899948515815,1.0226037502288818
0,0,32,3,0.1241563224789094,0.8960464454203224,0.0884788042855757,0.9170418902646882,True,0.019999999999999907,-0.06944484143829388,0.4125754619827473,0.583469808101654
0,0,32,4,0.1115469716206802,0.8060829007714394,-0.000329478873878,0.4095732061613902,False,-1.1102230246251565e-16,0.06417515045258204,0.7115601822356946,1.0062980651855469
0,0,32,5,0.0954816281035822,0.8288982286033212,0.069584993685035,0.8886452600199102,True,0.009999999999999898,0.001339301991733155,0.25081603896673127,0.3547074794769287
0,0,33,0,0.5774718602017341,0.8908998828910235,-0.040708726839589,0.0121865469952047,False,0.0,0.026538829486905335,1.0063526859541214,1.4231977462768555
0,0,33,1,0.2573407478395985,0.8477769590903217,-0.016605457370343,0.1264480460885112,False,0.06000000000000005,0.1931022977031318,0.8881142794589556,1.2559832334518433
0,0,33,2,0.1296405557277313,0.7439720093927845,-0.0033244528888613,0.2199576635447335,False,0.010000000000000009,0.017495604032943812,0.5993009608868219,0.8475395441055298
0,0,33,3,0.1241563224789094,0.8960464454203224,0.0884788042855757,0.9170418902646882,True,0.010000000000000009,0.03587992956931696,0.36133960187563474,0.5110113620758057
0,0,33,4,0.1115469716206802,0.8060829007714394,-0.000329478873878,0.4095732061613902,False,0.010000000000000009,0.049737829613558326,0.7934316589603216,1.1220818758010864
0,0,33,5,0.0954816281035822,0.8288982286033212,0.069584993685035,0.8886452600199102,True,-0.010000000000000009,-0.004293218613280636,0.28137884556729237,0.3979297876358032
0,0,41,0,0.5774718602017341,0.8908998828910235,-0.040708726839589,0.0121865469952047,False,0.07000000000000006,0.08162343113720566,0.6877315969146054,0.9725992679595947
0,0,41,1,0.2573407478395985,0.8477769590903217,-0.016605457370343,0.1264480460885112,False,0.020000000000000018,0.03076180397365419,0.8958047285161025,1.2668591737747192
0,0,41,2,0.1296405557277313,0.7439720093927845,-0.0033244528888613,0.2199576635447335,False,0.08000000000000007,0.0827993985561028,0.7028120535941026,0.9939262866973877
