task,dataset,fold,seed,selected_epoch,epoch0_fallback,epoch0_inner_val_BA,selected_inner_val_BA,checkpoint_path,checkpoint_sha256,matched_B0_path,matched_B0_sha256,normalizer_sha256,alpha_attn_selected,alpha_ffn_selected,elapsed_seconds
OpenBMI_SSVEP,OpenBMI,0,0,34,False,0.9383333333333335,0.9466666666666667,/root/rivermind-data/CRCICLR_G2_WORK/experiments/persist_eeg_litebn_g2_late_global_temporal_v1/runtime/checkpoints/openbmi_ssvep/fold0_seed0/selected_best.pt,2af1edbfaada94d0de5e0e86670fd0a48cfacd6581f328b595a4dbca277429fe,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,-0.04464215785264969,-0.052889879792928696,22.86773466039449
OpenBMI_SSVEP,OpenBMI,1,0,26,False,0.9033333333333333,0.9066666666666667,/root/rivermind-data/CRCICLR_G2_WORK/experiments/persist_eeg_litebn_g2_late_global_temporal_v1/runtime/checkpoints/openbmi_ssvep/fold1_seed0/selected_best.pt,c6f5faf8c7e63b101a5eac1acc343a3adfe0f43f9729004fdf55507fd6635d01,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold1_seed0_litebn/selected_best.pt,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,-0.08135312795639038,-0.11204658448696136,20.831411900930107
OpenBMI_SSVEP,OpenBMI,2,0,32,False,0.9133333333333332,0.9199999999999999,/root/rivermind-data/CRCICLR_G2_WORK/experiments/persist_eeg_litebn_g2_late_global_temporal_v1/runtime/checkpoints/openbmi_ssvep/fold2_seed0/selected_best.pt,2852c941c34ede348ba33f12253827338b9571a7a4364a19a6e07e5ad564057e,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold2_seed0_litebn/selected_best.pt,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,-0.0047137136571109295,0.03637116029858589,21.658816307783127
OpenBMI_SSVEP,OpenBMI,3,0,9,False,0.8649999999999999,0.8733333333333334,/root/rivermind-data/CRCICLR_G2_WORK/experiments/persist_eeg_litebn_g2_late_global_temporal_v1/runtime/checkpoints/openbmi_ssvep/fold3_seed0/selected_best.pt,115c2936284df0c19dc95b592a02536a3cc601b9be846f08eedda88817087cc0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold3_seed0_litebn/selected_best.pt,69f2772a3ba8dc5ffb15cf63533bb9e590293fb58e7d095b4121b3fd78786fd0,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,-0.013295392505824566,-0.005184259731322527,21.689881618134677
OpenBMI_SSVEP,OpenBMI,4,0,0,True,0.8433333333333334,0.8433333333333334,/root/rivermind-data/CRCICLR_G2_WORK/experiments/persist_eeg_litebn_g2_late_global_temporal_v1/runtime/checkpoints/openbmi_ssvep/fold4_seed0/selected_best.pt,b655973b08adbfaf8c736a1cfe9c302f2c3031684fbdc2bd235ba1d1057a32d4,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed0_litebn/selected_best.pt,ade61a2103ff649aa1d4810b29c9006dcfdee9f80bde04ebe2af941681c32273,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,0.0,0.0,20.838526220992208
