subject_id,source_fold,step,checkpoint,predicted_utility_damage,utility_delta_actual_small_step,predicted_utility_delta,cos_task_G
14,3,1,t1,0.0,0.002148457505625201,0.002192291324685101,-0.7331818677130196
14,3,2,t2,0.0,0.0019925544726839828,0.0020329949820143325,-0.7218294712407074
14,3,3,t3,0.0,0.0018492016407388734,0.0018865322512921106,-0.710257839384825
14,3,4,t4,0.0,0.0017173225162345762,0.0017518034475540378,-0.698481683818869
15,3,0,t0,0.0,0.0004132152319739693,0.000417200812417691,-0.8535223183539218
15,3,1,t1,0.0,0.00039880829475486684,0.00040259555344865735,-0.850150990318812
15,3,2,t2,0.0,0.00038512953413235435,0.00038873128885415833,-0.8467763405840042
15,3,3,t3,0.0,0.0003721316197418528,0.00037555967986469007,-0.8433992198007508
15,3,4,t4,0.0,0.0003597709495064966,0.00036303620883318307,-0.8400204504900083
16,3,0,t0,0.0,0.0008426949765828473,0.000855779841647157,-0.5288371516799806
16,3,1,t1,0.0,0.0007947553519551676,0.000806883627213071,-0.5209961989090768
16,3,2,t2,0.0,0.0007503177911596381,0.0007615576111016728,-0.513360078469668
16,3,3,t3,0.0,0.0007091267624378395,0.0007195415810188543,-0.5059404785054019
16,3,4,t4,0.0,0.0006709447062541729,0.0006805935729103753,-0.4987481512418935
19,3,0,t0,0.0,0.002985237001220664,0.003056866802597735,-0.7613238594422356
19,3,1,t1,0.0,0.0027408295958448736,0.002806735609269643,-0.7496697711858117
19,3,2,t2,0.0,0.0025170587123734267,0.0025776900450570264,-0.737596593851641
19,3,3,t3,0.0,0.002312221318760632,0.0023679970065689335,-0.7251175964727414
19,3,4,t4,0.0,0.002124737763485429,0.0021760479532819525,-0.7122487294348359
2,3,0,t0,0.0,0.00094303351380845,0.0009549396617067542,-0.7526856239532634
2,3,1,t1,0.0,0.0008999998886189964,0.0009110534402828176,-0.7468177927688593
2,3,2,t2,0.0,0.0008600765648185682,0.0008703626859510719,-0.741065246365226
2,3,3,t3,0.0,0.0008229513920463838,0.0008325443866378205,-0.7354229552935826
2,3,4,t4,0.0,0.000788351984388036,0.0007973169304827249,-0.7298862126630355
20,3,0,t0,0.0,0.003352797025074794,0.0034180737122561228,-0.810031616743417
20,3,1,t1,0.0,0.0031129330097191543,0.0031747867918054864,-0.801294176720099
20,3,2,t2,0.0,0.0028866519468097596,0.0029450637797433675,-0.7920060401143234
20,3,3,t3,0.0,0.002673896130081621,0.0027288827310074236,-0.7821645014045773
20,3,4,t4,0.0,0.0024744808690557174,0.0025260910763987452,-0.7717705891959558
21,3,0,t0,0.0,0.0036324227632584527,0.0037481739487824797,-0.690461317252602
21,3,1,t1,0.0,0.003268776331013884,0.003373676006918957,-0.6766189956848113
21,3,2,t2,0.0,0.002942140397058063,0.003037348341212153,-0.6621927948322467
21,3,3,t3,0.0,0.002648428311315648,0.0027349711986252787,-0.6471775813555812
21,3,4,t4,0.0,0.002384053017356891,0.002462833844729378,-0.631570159742374
22,3,0,t0,0.0,0.0030524851865454394,0.0031192840188318137,-0.765035360833606
22,3,1,t1,0.0,0.0028242004876269933,0.002884719207847837,-0.7550315480395979
22,3,2,t2,0.0,0.002618392331720343,0.002673371290125708,-0.7449898844490258
22,3,3,t3,0.0,0.0024323563783463786,0.0024824364155282344,-0.7349198124449724
22,3,4,t4,0.0,0.0022637538326142903,0.002309490339643711,-0.7248294297608902
23,3,0,t0,0.0,0.002596704253674531,0.0026793160219993287,-0.7223244458514974
23,3,1,t1,0.0,0.0023180570958011293,0.0023910981778458877,-0.7073259759595151
23,3,2,t2,0.0,0.0020733783475270773,0.0021379756622583158,-0.6919959435354301
23,3,3,t3,0.0,0.0018585316297790588,0.0019156812322431768,-0.6764126928443257
23,3,4,t4,0.0,0.0016698733076919159,0.0017204545507768316,-0.6606627985128414
26,3,0,t0,0.0,0.0011155691795539935,0.0011321287337495295,-0.6035189507516695
26,3,1,t1,0.0,0.0010600423521013869,0.0010757819412567423,-0.5956654320201034
26,3,2,t2,0.0,0.0010074914143484437,0.0010224586939196019,-0.5877633921187573
26,3,3,t3,0.0,0.0009577332883252132,0.0009719729704818286,-0.5798147483203827
26,3,4,t4,0.0,0.0009105971937430624,0.0009241510959742569,-0.5718212398006788
27,3,0,t0,0.0,0.0020376570355016,0.002077883673262239,-0.7059194130631428
27,3,1,t1,0.0,0.0018953786950743068,0.001931604317601786,-0.6979813093513718
27,3,2,t2,0.0,0.0017669051799973634,0.0017996076840918818,-0.6902997499185044
27,3,3,t3,0.0,0.001650594950512535,0.0016801837381194024,-0.6828737522531693
27,3,4,t4,0.0,0.0015450411841030909,0.001571868614483926,-0.6757019720055655
28,3,0,t0,0.0,0.001552528048154006,0.0015683539089123802,-0.749149876053257
28,3,1,t1,0.0,0.0014959384506202655,0.0015118881767976064,-0.7443087345774545
28,3,2,t2,0.0,0.0014393275348503903,0.001455371149301469,-0.7391240866908638
28,3,3,t3,0.0,0.001382812854023599,0.0013989154861537155,-0.7335758382808077
28,3,4,t4,0.0,0.0013265257695094096,0.0013426483303919285,-0.7276450389061371
3,3,0,t0,0.0,0.0006435671089701084,0.0006505235544230428,-0.8451024103433775
3,3,1,t1,0.0,0.0006180089279085033,0.0006245511058334302,-0.841152143584726
3,3,2,t2,0.0,0.0005939826037964363,0.0006001420699496208,-0.8372245628751969
3,3,3,t3,0.0,0.0005713710490262564,0.0005771765006639913,-0.8333212973467898
3,3,4,t4,0.0,0.0005500677835654083,0.0005555453563176495,-0.8294438107016578
30,3,0,t0,0.0,0.0019503996135918633,0.001976617110226031,-0.8442050537013579
30,3,1,t1,0.0,0.0018518841549487741,0.001876226373046199,-0.8393854177855515
30,3,2,t2,0.0,0.0017603805484907586,0.001783015206224276,-0.8345848615144038
30,3,3,t3,0.0,0.0016752638975771617,0.0016963409466924286,-0.8298062322130286
30,3,4,t4,0.0,0.0015959753685726719,0.001615629066915889,-0.8250521205906898
31,3,0,t0,0.0,0.0015338899899131342,0.0015579885054966415,-0.8231521906550194
31,3,1,t1,0.0,0.0014491976220786795,0.0014713853844708997,-0.8168825317242109
31,3,2,t2,0.0,0.001371315495477421,0.0013917852880432,-0.8106285741980372
31,3,3,t3,0.0,0.0012995489448183462,0.0013184707233643753,-0.8043956925746315
31,3,4,t4,0.0,0.0012332860966309256,0.0012508100100592395,-0.7981886931065779
32,3,0,t0,0.0,0.0008185039404585703,0.000833135464665834,-0.8130117132668414
32,3,1,t1,0.0,0.0007689101474555871,0.0007823530342271729,-0.8067666703504227
32,3,2,t2,0.0,0.0007234372300866376,0.0007358099779608252,-0.800518116872075
32,3,3,t3,0.0,0.0006816682619993214,0.0006930757059882969,-0.7942728104698892
32,3,4,t4,0.0,0.0006432348865923476,0.0006537699644459076,-0.78803711930797
33,3,0,t0,0.0,0.0005786679863479527,0.0005847257597095117,-0.8023351116210174
33,3,1,t1,0.0,0.0005572838894598517,0.0005630383952829148,-0.7978287179259314
33,3,2,t2,0.0,0.0005369978969852057,0.0005424694552753518,-0.7933194767562988
33,3,3,t3,0.0,0.0005177360581920601,0.0005229433208937586,-0.7888078946084911
33,3,4,t4,0.0,0.000499430501792443,0.0005043906130108543,-0.7842944345957911
34,3,0,t0,0.0,0.010834366968362985,0.011601284468093921,-0.7294723393662474
34,3,1,t1,0.0,0.008516631152155785,0.009123544508154694,-0.6938672119822875
34,3,2,t2,0.0,0.0067133510464396084,0.007193694199135705,-0.6550869937409652
34,3,3,t3,0.0,0.005310396921750449,0.00569143794247325,-0.6137338292498343
34,3,4,t4,0.0,0.004217370552945576,0.004520699473928805,-0.5705453754280032
35,3,0,t0,0.0,0.00017323692045961847,0.000173794432280296,-0.6915902586765283
35,3,1,t1,0.0,0.00017115168979494472,0.00017170945392525758,-0.6898939545317561
35,3,2,t2,0.0,0.00016907093876006307,0.00016962883901458509,-0.6881643620090957
35,3,3,t3,0.0,0.00016699509206624663,0.0001675530104670505,-0.686401113960116
35,3,4,t4,0.0,0.000164924577460146,0.00016548239440726742,-0.6846038525662523
38,3,0,t0,0.0,0.006227662131594203,0.006347770647111197,-0.7291949685483766
38,3,1,t1,0.0,0.005803690192830779,0.005920756082883242,-0.719596560569654
38,3,2,t2,0.0,0.005393974893042941,0.00550767136531099,-0.7091605503311512
38,3,3,t3,0.0,0.004999557635419705,0.005109574580930656,-0.6978406504644125
38,3,4,t4,0.0,0.004621385546536905,0.004727437326386338,-0.6855944922099719
40,3,0,t0,0.0,0.0018458046873013334,0.0018777826079038448,-0.8340320655819253
40,3,1,t1,0.0,0.0017274292766074617,0.0017565267138627814,-0.8268211421326597
40,3,2,t2,0.0,0.0016196842283170143,0.0016462156704040382,-0.8196160198344689
40,3,3,t3,0.0,0.0015214110527290436,0.0015456520517374637,-0.8124284843431562
40,3,4,t4,0.0,0.0014315945216342718,0.0014537869362186014,-0.8052692776876498
41,3,0,t0,0.0,0.021680420091748198,0.024063373426497656,-0.8710248011544871
41,3,1,t1,0.0,0.014498895172241233,0.016196252355482908,-0.8293978378154535
41,3,2,t2,0.0,0.009583952255340145,0.010763872206221884,-0.7734842212196045
41,3,3,t3,0.0,0.0063187090354914766,0.007124414468136605,-0.703062458421475
41,3,4,t4,0.0,0.004205631517207986,0.0047490796659713,-0.6220404361226369
43,3,0,t0,0.0,0.000638985813666948,0.0006455511458724625,-0.8509102202893277
43,3,1,t1,0.0,0.0006147320115965915,0.0006209354579711206,-0.8477535378997816
43,3,2,t2,0.0,0.0005918213158726676,0.0005976883620398329,-0.8446129545577317
43,3,3,t3,0.0,0.000570158977715729,0.0005757129296115236,-0.8414891079610967
43,3,4,t4,0.0,0.0005496583342894934,0.0005549205372733757,-0.8383825972231956
44,3,0,t0,0.0,0.0016536030772581478,0.001674712220029464,-0.8461513853363062
44,3,1,t1,0.0,0.0015757186564633874,0.0015958056643165632,-0.8412514119213694
44,3,2,t2,0.0,0.0015017384727678829,0.0015208533297611584,-0.8362262813183451
44,3,3,t3,0.0,0.0014314676416478378,0.0014496577189298694,-0.8310756786443907
44,3,4,t4,0.0,0.0013647214294884857,0.0013820316545548163,-0.8257995889166493
45,3,0,t0,0.0,0.003662702741879992,0.003779925157186348,-0.8988244488750922
45,3,1,t1,0.0,0.0032497593776763256,0.003349626065748217,-0.888835955129261
45,3,2,t2,0.0,0.0028982889661939293,0.0029837516658133777,-0.8784841721473162
45,3,3,t3,0.0,0.002597842706403952,0.002671302547480759,-0.8678259584959485
45,3,4,t4,0.0,0.0023399128076322107,0.0024033313798616745,-0.856920617591425
46,3,0,t0,0.0,0.01043974585190588,0.010523488244462581,-0.837287585205235
46,3,1,t1,0.0,0.010118571228166506,0.010205233836559493,-0.8359494564498575
46,3,2,t2,0.0,0.009788730139134727,0.009878093127974516,-0.8343095793919121
46,3,3,t3,0.0,0.009451143633163461,0.009542944440549716,-0.8323475417884849
46,3,4,t4,0.0,0.009106875145100113,0.009200810606322185,-0.8300420426298265
47,3,0,t0,0.0,0.0005585239040512835,0.0005663271830620053,-0.7603389877888725
47,3,1,t1,0.0,0.0005300538137963523,0.0005372984514436938,-0.7527964310858949
47,3,2,t2,0.0,0.0005036467893893698,0.0005103849738143927,-0.7453098436511116
47,3,3,t3,0.0,0.00047911078803908325,0.00048538885437690566,-0.7378822608610278
47,3,4,t4,0.0,0.0004562751742736293,0.0004621343565861554,-0.730516241349449
48,3,0,t0,0.0,0.00167528525215066,0.001731992664669482,-0.5086253000269397
48,3,1,t1,0.0,0.0014946112440780146,0.001547097668190285,-0.49645973372571706
48,3,2,t2,0.0,0.0013302576499341079,0.0013785773204096307,-0.48336091706367046
48,3,3,t3,0.0,0.0011815839295983843,0.0012258482239920923,-0.46940600067406574
48,3,4,t4,0.0,0.0010478029776231357,0.0010881696507032508,-0.454690350287574
49,3,0,t0,0.0,0.0018040627027707812,0.001829124354670387,-0.8840565939409122
49,3,1,t1,0.0,0.0017125221159083326,0.0017358389712241063,-0.8804149564371494
49,3,2,t2,0.0,0.0016274371774752106,0.0016491648100859263,-0.8767564598879489
49,3,3,t3,0.0,0.0015482321777169905,0.0015685089707945157,-0.8730819896050883
49,3,4,t4,0.0,0.00147439453438436,0.0014933439438114917,-0.8693925225658973
5,3,0,t0,0.0,0.0003495282139167888,0.00035289466726498575,-0.7429889717057132
5,3,1,t1,0.0,0.00033718048221953456,0.0003403701660206345,-0.7379192820641851
5,3,2,t2,0.0,0.000325487130751978,0.0003285115692920554,-0.7329020011301888
5,3,3,t3,0.0,0.00031440522560910455,0.00031727505645709296,-0.7279390540048267
5,3,4,t4,0.0,0.0003038951404675527,0.00030662019337163935,-0.7230322036920592
50,3,0,t0,0.0,0.012430621689751842,0.01315357883155732,-0.8632447152266346
50,3,1,t1,0.0,0.010066459075055656,0.01065937005301227,-0.8426686882726808
50,3,2,t2,0.0,0.008156618017707506,0.008640661835412783,-0.818991488367386
50,3,3,t3,0.0,0.0066220095070781415,0.007015970611738961,-0.792187796092525
50,3,4,t4,0.0,0.005393868644771593,0.005713968796718203,-0.7624038751713522
52,3,0,t0,0.0,0.00039646543245008825,0.00039937264266967404,-0.6006808648673017
52,3,1,t1,0.0,0.0003857044848061264,0.0003884759985870803,-0.5976904705715906
52,3,2,t2,0.0,0.00037543923924185374,0.00037808416864305617,-0.5947782170730949
52,3,3,t3,0.0,0.00036563682689880195,0.0003681635531251028,-0.5919400436430173
52,3,4,t4,0.0,0.0003562670158364367,0.0003586832533175446,-0.5891719940780628
53,3,0,t0,0.0,0.001070487810561238,0.0010836641607303123,-0.8557714280736427
53,3,1,t1,0.0,0.0010213857157384543,0.0010337003410853763,-0.851353275695007
53,3,2,t2,0.0,0.0009755187747759048,0.0009870395240605954,-0.846940567115805
53,3,3,t3,0.0,0.0009326304150920478,0.0009434187936973666,-0.8425375471483221
53,3,4,t4,0.0,0.0008924880160616766,0.0009025998832811829,-0.8381483373359478
6,3,0,t0,0.0,0.0004878550690922273,0.0004930741710166299,-0.8945923213327874
6,3,1,t1,0.0,0.0004682985080986385,0.00047321425422527767,-0.8915755287791016
6,3,2,t2,0.0,0.0004498850434780585,0.0004545206494701308,-0.8885525952487778
6,3,3,t3,0.0,0.000432527233925728,0.00043690371630590553,-0.8855242216641547
6,3,4,t4,0.0,0.0004161458873682619,0.00042028231053127524,-0.8824910828705349
7,3,0,t0,0.0,0.0005561149786653952,0.000565546166127866,-0.6987451431946629
7,3,1,t1,0.0,0.0005240713961172927,0.0005326190200322467,-0.6903704207104027
7,3,2,t2,0.0,0.000495098182254794,0.0005028639723648641,-0.682213257709046
7,3,3,t3,0.0,0.00046883699592420447,0.0004759091072037522,-0.674282885199123
7,3,4,t4,0.0,0.0004449774358890046,0.0004514324809677023,-0.6665862166328942
8,3,0,t0,0.0,0.0010722453682860678,0.001117648184001719,-0.5909911188454804
8,3,1,t1,0.0,0.000935240335563442,0.0009730888098337958,-0.5672101519846496
8,3,2,t2,0.0,0.0008224955307245818,0.0008541773962476031,-0.5445312091408542
8,3,3,t3,0.0,0.0007293822879468059,0.0007560200342916797,-0.5231660227437617
8,3,4,t4,0.0,0.0006521760566890467,0.0006746790271654787,-0.5032660472648677
9,3,0,t0,0.0,0.0036943830795675148,0.003774050023047322,-0.8023748691384812
9,3,1,t1,0.0,0.003418532558280424,0.003493210542551204,-0.794103299915693
9,3,2,t2,0.0,0.0031616682228153836,0.0032315141261502808,-0.7853508584015909
9,3,3,t3,0.0,0.002923029180073672,0.0029882224529513,-0.7761213715478423
9,3,4,t4,0.0,0.002701788845680314,0.002762526905926364,-0.7664227336763361
1,4,0,t0,0.0,0.0018835305720742712,0.0019804660423488798,-0.9011432220192671
1,4,1,t1,0.0,0.0015537900734493432,0.0016303332508678207,-0.884651575356213
1,4,2,t2,0.0,0.001294408568396327,0.0013550285879196393,-0.8667854290508143
1,4,3,t3,0.0,0.0010898419670091475,0.0011380074440160651,-0.8478268581789675
1,4,4,t4,0.0,0.000928041119245257,0.0009664472977638648,-0.8281388327078273
10,4,0,t0,0.0,0.0015721270956441658,0.0017685843012215695,-0.7500002147342064
10,4,1,t1,0.0,0.0010204240962424505,0.0011357580164799755,-0.6715325134821793
10,4,2,t2,0.0,0.0007050229156074783,0.0007731770871197949,-0.5941475247008073
10,4,3,t3,0.0,0.0005247207433816403,0.0005653594446839323,-0.5273359855712095
10,4,4,t4,0.0,0.00042145393452711066,0.0004459985301304515,-0.4765048836214154
11,4,0,t0,0.0,0.003018524995185845,0.00316918363040611,-0.6375228147249316
11,4,1,t1,0.0,0.002558064141308769,0.00269088105336303,-0.6102601134244185
11,4,2,t2,0.0,0.0021590471524850496,0.0022759352783004627,-0.5807910310031444
11,4,3,t3,0.0,0.0018143007737189132,0.0019170205243077229,-0.5491455731213194
11,4,4,t4,0.0,0.0015173021624500516,0.0016074595501752516,-0.5154141982511814
14,4,0,t0,0.0,0.0003918590856420573,0.0003959678867081413,-0.804454735422263
14,4,1,t1,0.0,0.0003779487546286403,0.00038184111554119196,-0.8005785833673607
14,4,2,t2,0.0,0.00036480772081819157,0.00036849762109717794,-0.7967255097781559
14,4,3,t3,0.0,0.0003523848967736387,0.00035588530028563236,-0.7928983115516363
14,4,4,t4,0.0,0.00034063296850085634,0.00034395590313787136,-0.7890996120830882
15,4,0,t0,0.0,7.943966775025846e-05,7.981039369854692e-05,-0.7951456665967236
15,4,1,t1,0.0,7.816211588769148e-05,7.852398745139376e-05,-0.7933878215913472
15,4,2,t2,0.0,7.691620029227561e-05,7.726949116547134e-05,-0.7916349558499992
15,4,3,t3,0.0,7.5700922415909e-05,7.604589631461618e-05,-0.789887196681046
15,4,4,t4,0.0,7.451532059591856e-05,7.48522316697141e-05,-0.7881446659846743
16,4,0,t0,0.0,0.0013191946866041582,0.0013576425997427666,-0.7631398988026782
16,4,1,t1,0.0,0.0011891594513285392,0.0012230397219169754,-0.7490671604508095
16,4,2,t2,0.0,0.0010750647900661242,0.0011049760345217359,-0.7348024640654557
16,4,3,t3,0.0,0.0009747790003789281,0.001001234857375002,-0.7204104130924107
16,4,4,t4,0.0,0.0008864744523199991,0.0009099171742695498,-0.7059573729260971
19,4,0,t0,0.0,0.0009034474508601842,0.0009194714614881032,-0.8239407056155909
19,4,1,t1,0.0,0.0008490295746501897,0.0008638698282186244,-0.8169624267331654
19,4,2,t2,0.0,0.0007988332287326705,0.0008125887675172667,-0.8098674907488017
19,4,3,t3,0.0,0.0007524961824498244,0.0007652570735581585,-0.8026675977423842
19,4,4,t4,0.0,0.0007096895806754377,0.0007215377683740361,-0.7953750012375483
2,4,0,t0,0.0,0.002407194537947299,0.002491360841018329,-0.6989690669512211
2,4,1,t1,0.0,0.0021440684040519575,0.0022183640676225885,-0.6814848691261464
2,4,2,t2,0.0,0.0019136627844175969,0.001979385596102516,-0.6636130621470457
2,4,3,t3,0.0,0.001711554329268894,0.0017698154514263634,-0.6454227682383366
2,4,4,t4,0.0,0.001533966116910035,0.0015857188922662345,-0.6269884319355251
20,4,0,t0,0.0,0.0002236476966361728,0.00022623967864728197,-0.528102620381997
20,4,1,t1,0.0,0.00021496606168240617,0.00021742737068484072,-0.522294170975015
20,4,2,t2,0.0,0.00020674624061177427,0.00020908453095998098,-0.5165694335018673
20,4,3,t3,0.0,0.00019896002464853124,0.00020118245063864283,-0.5109298790344007
20,4,4,t4,0.0,0.00019158110757266922,0.0001936943603232085,-0.5053768297986249
21,4,0,t0,0.0,0.000324048454900798,0.0003280338670039333,-0.7666605687439195
21,4,1,t1,0.0,0.0003105364025858433,0.00031437554002333723,-0.7617887946149696
21,4,2,t2,0.0,0.00029755197246210743,0.00030125135931779166,-0.7567640010869008
21,4,3,t3,0.0,0.00028507148256501705,0.00028863710759147843,-0.7515814800715267
21,4,4,t4,0.0,0.00027307313892639684,0.00027651051798579834,-0.746236782339639
22,4,0,t0,0.0,0.011923504072247737,0.013403970925762551,-0.9215916596316406
22,4,1,t1,0.0,0.007461394663868387,0.008392082675197117,-0.8843629662437076
22,4,2,t2,0.0,0.004704960276851078,0.0052882006923669475,-0.8324973279845975
22,4,3,t3,0.0,0.003013969502433461,0.003379071531949176,-0.7650764340662969
22,4,4,t4,0.0,0.0019829830135129067,0.0022118135650762644,-0.6853639869051642
23,4,0,t0,0.0,0.00427133016488912,0.004406796518288286,-0.47836725567074523
23,4,1,t1,0.0,0.003846505592989491,0.0039683620808868905,-0.4683034933817744
23,4,2,t2,0.0,0.003468109883473569,0.0035775812198839373,-0.45836941850594515
23,4,3,t3,0.0,0.0031316514768773285,0.0032298309975078623,-0.44858464268804465
23,4,4,t4,0.0,0.00283307410835687,0.0029209454239809457,-0.43899107740313636
26,4,0,t0,0.0,0.0006149771690315692,0.0006255525733680034,-0.5882433343257583
26,4,1,t1,0.0,0.0005806321970567713,0.0005903963467912925,-0.5809404667397484
26,4,2,t2,0.0,0.00054897416146861,0.0005580045245119036,-0.5737929176865586
26,4,3,t3,0.0,0.0005197422135576751,0.0005281077249750532,-0.5668000685588684
26,4,4,t4,0.0,0.0004927048607904216,0.0005004669212996629,-0.559960676368821
27,4,0,t0,0.0,0.001973173231827552,0.0020448446402800877,-0.7190335399760748
27,4,1,t1,0.0,0.0017500987437625848,0.0018133564353388183,-0.7025237474944583
27,4,2,t2,0.0,0.0015554598158061816,0.0016113406780584223,-0.6854715404454043
27,4,3,t3,0.0,0.0013856000446016425,0.0014350111493961657,-0.6679718321344841
27,4,4,t4,0.0,0.0012373337034474186,0.0012810682550970724,-0.6501337148126292
28,4,0,t0,0.0,7.158255820921555e-05,7.196314638861664e-05,-0.703830200883494
28,4,1,t1,0.0,7.03121895478491e-05,7.068513009260374e-05,-0.7014777066183155
28,4,2,t2,0.0,6.906890967642298e-05,6.943436227924305e-05,-0.699114844053036
28,4,3,t3,0.0,6.785211177932557e-05,6.821023399757354e-05,-0.6967419980866569
28,4,4,t4,0.0,6.666119919731053e-05,6.701214636536341e-05,-0.6943595468454968
3,4,0,t0,0.0,0.007963105093584388,0.009086500541487316,-0.870517997255896
3,4,1,t1,0.0,0.004695562318045909,0.005349589623765553,-0.8049470838425834
3,4,2,t2,0.0,0.002834250941024019,0.0032144216954959506,-0.7196247542220482
3,4,3,t3,0.0,0.0017819069999380766,0.002003024199607721,-0.6216057100007651
3,4,4,t4,0.0,0.0011913388867632602,0.0013203213272178565,-0.5245795165562649
30,4,0,t0,0.0,0.0017586329683357826,0.0018019037784885246,-0.667913746277124
30,4,1,t1,0.0,0.0016237900182103915,0.0016608460709343815,-0.6565965412305108
30,4,2,t2,0.0,0.0015092394633048345,0.0015411375099026402,-0.6461049173241731
30,4,3,t3,0.0,0.0014113939915713636,0.0014390017430881631,-0.636440203694142
30,4,4,t4,0.0,0.0013273306404640861,0.0013513596851462534,-0.6275802877325782
31,4,0,t0,0.0,0.0008301440723237352,0.000847088949911241,-0.7282063024739197
31,4,1,t1,0.0,0.000772522501248929,0.0007882232687444848,-0.7163436785138803
31,4,2,t2,0.0,0.0007194954837613787,0.0007340407768796187,-0.7042231544595882
31,4,3,t3,0.0,0.0006707200675936109,0.0006841928197983844,-0.6918770042393441
31,4,4,t4,0.0,0.0006258760432090171,0.0006383537797777479,-0.679340475107545
32,4,0,t0,0.0,4.906910812520725e-06,4.916242481007089e-06,-0.7041685293953627
32,4,1,t1,0.0,4.875337460792054e-06,4.884586657203011e-06,-0.7034511321147772
32,4,2,t2,0.0,4.844050769615884e-06,4.853218453088961e-06,-0.7027344608485115
32,4,3,t3,0.0,4.813047350497e-06,4.822134466364593e-06,-0.7020185154826468
32,4,4,t4,0.0,4.782323864287435e-06,4.791331344294411e-06,-0.7013032958943198
33,4,0,t0,0.0,1.546473832133438e-05,1.552208545759308e-05,-0.7409594983411342
33,4,1,t1,0.0,1.5272805568518344e-05,1.532914858617759e-05,-0.7395944467139929
33,4,2,t2,0.0,1.5084355975797728e-05,1.5139717246158398e-05,-0.7382327646620969
33,4,3,t3,0.0,1.4899310063542191e-05,1.4953711367982214e-05,-0.7368744972231552
33,4,4,t4,0.0,1.471759048714532e-05,1.4771053034691611e-05,-0.7355196880959898
34,4,0,t0,0.0,0.002705585585575543,0.0029869397740096594,-0.8100189899734654
34,4,1,t1,0.0,0.001957377342740041,0.002095416910130853,-0.7571363827802363
34,4,2,t2,0.0,0.0015848329436365383,0.0016606315446906607,-0.718077833235854
34,4,3,t3,0.0,0.0013737940158383144,0.0014214861953304198,-0.6906386950483666
34,4,4,t4,0.0,0.00123507473266099,0.001269204079424895,-0.6703932165857646
35,4,0,t0,0.0,2.5112926410091746e-05,2.5209062105248816e-05,-0.7390089953543789
35,4,1,t1,0.0,2.4789125110282265e-05,2.4883505407931508e-05,-0.7373703580869961
35,4,2,t2,0.0,2.447142339620685e-05,2.4564092279066215e-05,-0.7357338181299106
35,4,3,t3,0.0,2.4159665918836726e-05,2.4250665975633483e-05,-0.7340993781461216
35,4,4,t4,0.0,2.3853702303400226e-05,2.394307478172479e-05,-0.7324670406786252
38,4,0,t0,0.0,0.003071309351129592,0.0031503584633607515,-0.7904130601574887
38,4,1,t1,0.0,0.0028122463829924893,0.0028836590206729987,-0.7809347919135463
38,4,2,t2,0.0,0.002579481540086248,0.002644085153077077,-0.7712263037803204
38,4,3,t3,0.0,0.0023700794773325318,0.0024286078436130893,-0.761308401382673
38,4,4,t4,0.0,0.002181447184400498,0.0022345502489602423,-0.7512028441459481
40,4,0,t0,0.0,0.0007935219864021736,0.000802012412077171,-0.8023681644998729
40,4,1,t1,0.0,0.0007648375712228928,0.0007728137110593643,-0.7985598836968154
40,4,2,t2,0.0,0.0007379220436662115,0.0007454283634110506,-0.7947869524512802
40,4,3,t3,0.0,0.0007126211255540083,0.0007196972705529179,-0.7910482588939478
40,4,4,t4,0.0,0.0006887973328586483,0.0006954787387255434,-0.7873427022504551
41,4,0,t0,0.0,0.0007448728801777715,0.0007598356831849491,-0.6538618945236813
41,4,1,t1,0.0,0.000700616608156901,0.0007133839397278851,-0.6472969009842899
41,4,2,t2,0.0,0.0006633322958987664,0.0006742739361239923,-0.6416623742508912
41,4,3,t3,0.0,0.0006317800314118993,0.0006412029578087512,-0.6368926640562197
41,4,4,t4,0.0,0.0006049377259643163,0.0006130966695750487,-0.6329065041602122
43,4,0,t0,0.0,0.00016227700552508273,0.0001631759941622843,-0.7220796572589107
43,4,1,t1,0.0,0.00015888459210223332,0.0001597542002283882,-0.7222907504926538
43,4,2,t2,0.0,0.00015560245747002488,0.00015644400121081893,-0.7225124929608986
43,4,3,t3,0.0,0.00015242572974783278,0.0001532404521638967,-0.722742652029154
43,4,4,t4,0.0,0.0001493498047067006,0.0001501388804188474,-0.7229791135142142
44,4,0,t0,0.0,0.0008389959642855077,0.0008556179146834268,-0.7707483786078931
44,4,1,t1,0.0,0.0007842898294871253,0.0007996962016637457,-0.7621146647012969
44,4,2,t2,0.0,0.000733825312553324,0.0007481153926266734,-0.7533285488470548
44,4,3,t3,0.0,0.0006872464775112691,0.0007005106373795467,-0.7444031580323791
44,4,4,t4,0.0,0.0006442297903207078,0.0006565503590659422,-0.7353527229772774
45,4,0,t0,0.0,0.0006441118386797673,0.0006611586075524309,-0.6296132542550401
45,4,1,t1,0.0,0.000591278263342071,0.0006067325043700306,-0.6167838463091557
45,4,2,t2,0.0,0.0005437712205169642,0.0005577933177893996,-0.6039674959465883
45,4,3,t3,0.0,0.0005010329624736964,0.0005137662462423563,-0.5912140412604737
45,4,4,t4,0.0,0.0004625662758222515,0.000474138929622948,-0.5785735799467911
46,4,0,t0,0.0,0.008790694571621016,0.009772867928515623,-0.8734740105443218
46,4,1,t1,0.0,0.005854100272289886,0.006484138110144104,-0.8279392436526656
46,4,2,t2,0.0,0.004003688392270666,0.004409398776740699,-0.7729989511922859
