method,fold,seed,subject_id,BA,macro_f1,n_trials,source_model_noadapt_BA,adaptation_delta_BA,negative_transfer,adaptation_time_s,target_trainable_parameters,target_future_labels_used_for_fit,internal_holdout_used,outer_test_used
A7_IDENTITY_PROTECTED,1,0,14,0.73,0.7253585596582239,100,0.77,-0.040000000000000036,True,1.2116817000205629,26146,False,False,False
A8_RANDOM_PROTECTED,1,0,14,0.69,0.6828644501278772,100,0.72,-0.030000000000000027,True,0.974197700037621,26146,False,False,False
A10_FULL_PUD_FREEZE,1,0,14,0.77,0.7660461804495982,100,0.8,-0.030000000000000027,True,1.1150484000099823,26146,False,False,False
A3_P_ONLY,1,0,14,0.8,0.7996794871794872,100,0.81,-0.010000000000000009,True,1.2133742999867536,26146,False,False,False
A4_P_PLUS_U,1,0,14,0.77,0.7660461804495982,100,0.8,-0.030000000000000027,True,1.199594400008209,26146,False,False,False
A5_P_PLUS_D,1,0,14,0.78,0.7767857142857143,100,0.8,-0.020000000000000018,True,1.1304556999821216,26146,False,False,False
A9_PCA_PROTECTED,1,0,14,0.78,0.779205138498595,100,0.78,0.0,False,1.0591254000319168,26146,False,False,False
B0_VANILLA_EEGNET,1,0,34,0.66,0.6565656565656566,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,1,0,34,0.6599999999999999,0.6510673234811166,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,1,0,34,0.66,0.6532027743778049,100,0.6599999999999999,1.1102230246251565e-16,False,1.1413494999869727,68514,False,False,False
A2_DUAL_CONTROL,1,0,34,0.7,0.6899545266639107,100,0.6699999999999999,0.030000000000000027,False,1.0372607000172138,26146,False,False,False
A6_PUD_ALL_ADAPT,1,0,34,0.6599999999999999,0.6510673234811166,100,0.69,-0.030000000000000027,True,1.7493250000406988,52292,False,False,False
A7_IDENTITY_PROTECTED,1,0,34,0.69,0.6884735202492211,100,0.6799999999999999,0.010000000000000009,False,1.1351148000103422,26146,False,False,False
A8_RANDOM_PROTECTED,1,0,34,0.64,0.625,100,0.7,-0.05999999999999994,True,1.011069000000134,26146,False,False,False
A10_FULL_PUD_FREEZE,1,0,34,0.6699999999999999,0.6576408341114224,100,0.69,-0.020000000000000018,True,1.2719972000340931,26146,False,False,False
A3_P_ONLY,1,0,34,0.69,0.6884735202492211,100,0.69,0.0,False,1.1755465000169352,26146,False,False,False
A4_P_PLUS_U,1,0,34,0.6699999999999999,0.6576408341114224,100,0.69,-0.020000000000000018,True,1.0951896000187844,26146,False,False,False
A5_P_PLUS_D,1,0,34,0.6799999999999999,0.6692848284415047,100,0.68,-1.1102230246251565e-16,False,1.230353599996306,26146,False,False,False
A9_PCA_PROTECTED,1,0,34,0.71,0.7085720028137876,100,0.7,0.010000000000000009,False,1.123223600035999,26146,False,False,False
B0_VANILLA_EEGNET,1,0,40,0.8400000000000001,0.8357963875205254,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,1,0,40,0.78,0.7742200328407225,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,1,0,40,0.8300000000000001,0.8286117552172598,100,0.78,0.050000000000000044,False,1.0718399000470527,68514,False,False,False
A2_DUAL_CONTROL,1,0,40,0.8300000000000001,0.8286117552172598,100,0.8200000000000001,0.010000000000000009,False,1.1570425999816507,26146,False,False,False
A6_PUD_ALL_ADAPT,1,0,40,0.78,0.779205138498595,100,0.8200000000000001,-0.040000000000000036,True,1.8329492000048049,52292,False,False,False
A7_IDENTITY_PROTECTED,1,0,40,0.83,0.8299829982998299,100,0.8,0.029999999999999916,False,1.1768649000441656,26146,False,False,False
A8_RANDOM_PROTECTED,1,0,40,0.85,0.8498648783905515,100,0.8200000000000001,0.029999999999999916,False,1.0031127000111155,26146,False,False,False
A10_FULL_PUD_FREEZE,1,0,40,0.8,0.797979797979798,100,0.8200000000000001,-0.020000000000000018,True,1.063665299967397,26146,False,False,False
A3_P_ONLY,1,0,40,0.78,0.7742200328407225,100,0.77,0.010000000000000009,False,1.0013892999850214,26146,False,False,False
A4_P_PLUS_U,1,0,40,0.8,0.797979797979798,100,0.8200000000000001,-0.020000000000000018,True,0.9952581999823451,26146,False,False,False
A5_P_PLUS_D,1,0,40,0.75,0.7457023700539112,100,0.79,-0.040000000000000036,True,0.8585878000012599,26146,False,False,False
A9_PCA_PROTECTED,1,0,40,0.81,0.8028841166096068,100,0.81,0.0,False,0.970442500023637,26146,False,False,False
B0_VANILLA_EEGNET,1,0,43,0.8799999999999999,0.8795664391810518,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,1,0,43,0.9,0.8999599839935974,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,1,0,43,0.9199999999999999,0.9199679871948779,100,0.9,0.019999999999999907,False,0.9369249999872409,68514,False,False,False
A2_DUAL_CONTROL,1,0,43,0.94,0.9399759903961584,100,0.8899999999999999,0.050000000000000044,False,0.9256732000503689,26146,False,False,False
A6_PUD_ALL_ADAPT,1,0,43,0.9199999999999999,0.9198717948717949,100,0.9,0.019999999999999907,False,1.35193010000512,52292,False,False,False
A7_IDENTITY_PROTECTED,1,0,43,0.9199999999999999,0.9198717948717949,100,0.91,0.009999999999999898,False,0.8678549000178464,26146,False,False,False
A8_RANDOM_PROTECTED,1,0,43,0.9,0.9,100,0.91,-0.010000000000000009,True,0.9661273000529036,26146,False,False,False
A10_FULL_PUD_FREEZE,1,0,43,0.9199999999999999,0.9199679871948779,100,0.9,0.019999999999999907,False,0.9461454999982379,26146,False,False,False
A3_P_ONLY,1,0,43,0.8999999999999999,0.8998397435897436,100,0.9,-1.1102230246251565e-16,False,1.1099052000208758,26146,False,False,False
A4_P_PLUS_U,1,0,43,0.9199999999999999,0.9199679871948779,100,0.9,0.019999999999999907,False,0.9581927999970503,26146,False,False,False
A5_P_PLUS_D,1,0,43,0.9,0.8999599839935974,100,0.8999999999999999,1.1102230246251565e-16,False,0.9885840999777429,26146,False,False,False
A9_PCA_PROTECTED,1,0,43,0.9,0.9,100,0.89,0.010000000000000009,False,1.0253784999949858,26146,False,False,False
B0_VANILLA_EEGNET,1,0,44,0.81,0.8056265984654731,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,1,0,44,0.89,0.8886526976414617,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,1,0,44,0.9,0.898989898989899,100,0.89,0.010000000000000009,False,0.8729247000301257,68514,False,False,False
A2_DUAL_CONTROL,1,0,44,0.75,0.7442455242966752,100,0.77,-0.020000000000000018,True,0.9064232000382617,26146,False,False,False
A6_PUD_ALL_ADAPT,1,0,44,0.75,0.7442455242966752,100,0.74,0.010000000000000009,False,1.402101599960588,52292,False,False,False
A7_IDENTITY_PROTECTED,1,0,44,0.74,0.7373737373737375,100,0.74,0.0,False,0.9722297999542207,26146,False,False,False
A8_RANDOM_PROTECTED,1,0,44,0.6799999999999999,0.6666666666666666,100,0.69,-0.010000000000000009,True,1.1982918999856338,26146,False,False,False
A10_FULL_PUD_FREEZE,1,0,44,0.73,0.7198879551820728,100,0.74,-0.010000000000000009,True,1.3595183999859728,26146,False,False,False
A3_P_ONLY,1,0,44,0.8200000000000001,0.8164014687882497,100,0.84,-0.019999999999999907,True,1.1190283999894746,26146,False,False,False
A4_P_PLUS_U,1,0,44,0.73,0.7198879551820728,100,0.74,-0.010000000000000009,True,1.2535946000134572,26146,False,False,False
A5_P_PLUS_D,1,0,44,0.71,0.7050147492625369,100,0.69,0.020000000000000018,False,1.2803777000517584,26146,False,False,False
A9_PCA_PROTECTED,1,0,44,0.79,0.7851662404092072,100,0.78,0.010000000000000009,False,1.2512440000427887,26146,False,False,False
B0_VANILLA_EEGNET,1,0,48,0.69,0.6783898744683059,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,1,0,48,0.62,0.614448051948052,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,1,0,48,0.63,0.628178072555522,100,0.62,0.010000000000000009,False,1.116552599996794,68514,False,False,False
A2_DUAL_CONTROL,1,0,48,0.72,0.719551282051282,100,0.71,0.010000000000000009,False,1.2974333000020124,26146,False,False,False
A6_PUD_ALL_ADAPT,1,0,48,0.69,0.6897207486738064,100,0.73,-0.040000000000000036,True,1.8933689999976195,52292,False,False,False
A7_IDENTITY_PROTECTED,1,0,48,0.71,0.7099709970997099,100,0.71,0.0,False,1.3458376999478787,26146,False,False,False
A8_RANDOM_PROTECTED,1,0,48,0.71,0.7097387648883995,100,0.71,0.0,False,1.1307077000383288,26146,False,False,False
A10_FULL_PUD_FREEZE,1,0,48,0.72,0.7198879551820728,100,0.73,-0.010000000000000009,True,1.2132398000103422,26146,False,False,False
A3_P_ONLY,1,0,48,0.6799999999999999,0.6666666666666666,100,0.6699999999999999,0.010000000000000009,False,1.1509886999847367,26146,False,False,False
A4_P_PLUS_U,1,0,48,0.72,0.7198879551820728,100,0.73,-0.010000000000000009,True,1.084524000005331,26146,False,False,False
A5_P_PLUS_D,1,0,48,0.73,0.72997299729973,100,0.75,-0.020000000000000018,True,1.0012056999839842,26146,False,False,False
A9_PCA_PROTECTED,1,0,48,0.73,0.7286704853783539,100,0.72,0.010000000000000009,False,0.9279774000169709,26146,False,False,False
B0_VANILLA_EEGNET,1,0,50,0.6,0.5659722222222222,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,1,0,50,0.62,0.5967741935483871,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,1,0,50,0.63,0.6296667000300271,100,0.62,0.010000000000000009,False,0.9788135000271723,68514,False,False,False
A2_DUAL_CONTROL,1,0,50,0.5800000000000001,0.565936337329475,100,0.61,-0.029999999999999916,True,0.9534335000207648,26146,False,False,False
A6_PUD_ALL_ADAPT,1,0,50,0.54,0.5398159263705482,100,0.58,-0.039999999999999925,True,1.5880733999656513,52292,False,False,False
A7_IDENTITY_PROTECTED,1,0,50,0.56,0.548440065681445,100,0.6000000000000001,-0.040000000000000036,True,1.100432200008072,26146,False,False,False
A8_RANDOM_PROTECTED,1,0,50,0.61,0.6052232007288187,100,0.62,-0.010000000000000009,True,1.0347486000391655,26146,False,False,False
A10_FULL_PUD_FREEZE,1,0,50,0.6,0.5894909688013137,100,0.58,0.020000000000000018,False,1.0108986000414006,26146,False,False,False
A3_P_ONLY,1,0,50,0.55,0.4590695997115038,100,0.55,0.0,False,1.0894700000062585,26146,False,False,False
A4_P_PLUS_U,1,0,50,0.6,0.5894909688013137,100,0.58,0.020000000000000018,False,1.1844367999583483,26146,False,False,False
A5_P_PLUS_D,1,0,50,0.64,0.6347402597402598,100,0.6,0.040000000000000036,False,0.9438125999877229,26146,False,False,False
A9_PCA_PROTECTED,1,0,50,0.56,0.46576007770762506,100,0.57,-0.009999999999999898,True,0.9191100000170991,26146,False,False,False
