fold,seed,task,block,directions,rank,persistence_strength,raw_utility_CE,raw_BA_drop,random_draws,random_mean_utility_CE,random_std_utility_CE,random_percentile_utility_CE,calibrated_utility_CE,calibrated_BA_drop,inner_fit_subjects,inner_eval_subjects,probe_refit_after_intervention,task_base_risk_CE,task_base_BA
0,1,mi,1,"[6, 7, 8, 9, 10, 11, 12]",7,0.2175786048173904,0.026289452394129,0.0432064462350652,100,0.0464456685879899,0.0249453498363086,0.25,-0.0201562161938608,-0.0305365379272019,"['4', '5', '7', '8', '9', '11', '12', '15', '16', '18', '20', '21', '22', '23', '24', '25', '26']","['27', '29', '30', '31', '34', '35', '37', '38', '39', '41', '42', '43', '44', '46', '49', '51', '52']",True,0.5182196496767355,0.8223256460127812
0,1,mi,2,"[13, 14, 15, 16, 17, 18, 19]",7,0.068092867732048,0.1012507427796599,0.1558210614059461,100,0.0131986184405025,0.0051616748054504,1.0,0.0880521243391574,0.135053903862184,"['4', '5', '7', '8', '9', '11', '12', '15', '16', '18', '20', '21', '22', '23', '24', '25', '26']","['27', '29', '30', '31', '34', '35', '37', '38', '39', '41', '42', '43', '44', '46', '49', '51', '52']",True,0.5182196496767355,0.8223256460127812
0,1,erp,0,"[0, 1, 2, 3, 4, 5]",6,0.6122843027114868,0.0003472650646237,0.008103287841191,100,0.0050472377568084,0.0037821469228945,0.05,-0.0046999726921846,-0.0017412375930521,"['4', '5', '7', '8', '9', '11', '12', '15', '16', '18', '20', '21', '22', '23', '24', '25', '26']","['27', '29', '30', '31', '34', '35', '37', '38', '39', '41', '42', '43', '44', '46', '49', '51', '52']",True,0.5187715818246218,0.512794665012407
0,1,erp,1,"[6, 7, 8, 9, 10, 11, 12]",7,0.2175786048173904,0.003452824046479,0.0075992555831265,100,0.0044349844748977,0.0038492845304596,0.57,-0.0009821604284187,-0.0025488523573201,"['4', '5', '7', '8', '9', '11', '12', '15', '16', '18', '20', '21', '22', '23', '24', '25', '26']","['27', '29', '30', '31', '34', '35', '37', '38', '39', '41', '42', '43', '44', '46', '49', '51', '52']",True,0.5187715818246218,0.512794665012407
0,1,erp,2,"[13, 14, 15, 16, 17, 18, 19]",7,0.068092867732048,0.0115752018660768,0.012794665012407,100,0.001655370095373,0.0016664326521411,1.0,0.0099198317707037,0.0065547456575682,"['4', '5', '7', '8', '9', '11', '12', '15', '16', '18', '20', '21', '22', '23', '24', '25', '26']","['27', '29', '30', '31', '34', '35', '37', '38', '39', '41', '42', '43', '44', '46', '49', '51', '52']",True,0.5187715818246218,0.512794665012407
0,1,ssvep,0,"[0, 1, 2, 3, 4, 5]",6,0.6122843027114868,-0.0009705251576136,0.0007695055334417,100,0.1355954833820046,0.0733078971726798,0.0,-0.1365660085396182,-0.0805248035104406,"['4', '5', '7', '8', '9', '11', '12', '15', '16', '18', '20', '21', '22', '23', '24', '25', '26']","['27', '29', '30', '31', '34', '35', '37', '38', '39', '41', '42', '43', '44', '46', '49', '51', '52']",True,0.8098901643316514,0.9653805933669416
0,1,ssvep,1,"[6, 7, 8, 9, 10, 11, 12]",7,0.2175786048173904,0.0171859106358417,0.0120779864807168,100,0.1396970422927364,0.0775017385017184,0.01,-0.1225111316568946,-0.0673851025201991,"['4', '5', '7', '8', '9', '11', '12', '15', '16', '18', '20', '21', '22', '23', '24', '25', '26']","['27', '29', '30', '31', '34', '35', '37', '38', '39', '41', '42', '43', '44', '46', '49', '51', '52']",True,0.8098901643316514,0.9653805933669416
0,1,ssvep,2,"[13, 14, 15, 16, 17, 18, 19]",7,0.068092867732048,0.33363333824196,0.2312370849771303,100,0.0072100127885882,0.0054200182357034,1.0,0.3264233254533718,0.2219878651085987,"['4', '5', '7', '8', '9', '11', '12', '15', '16', '18', '20', '21', '22', '23', '24', '25', '26']","['27', '29', '30', '31', '34', '35', '37', '38', '39', '41', '42', '43', '44', '46', '49', '51', '52']",True,0.8098901643316514,0.9653805933669416
1,0,mi,0,"[0, 1, 2, 3, 4, 5]",6,0.6352160573005676,-0.0021494919709316,-0.0093842717605093,100,0.059822090744582,0.0173138037624283,0.0,-0.0619715827155137,-0.0888682201553488,"['2', '4', '8', '9', '12', '13', '14', '15', '18', '20', '21', '23', '24', '26', '27', '28', '29']","['30', '31', '32', '33', '34', '36', '37', '39', '41', '44', '46', '47', '49', '51', '52', '53', '54']",True,0.5036194849084249,0.8221322132213221
1,0,mi,1,"[6, 7, 8, 9, 10, 11, 12]",7,0.2121476829051971,0.0837136519104332,0.0972013868053471,100,0.0153835539731607,0.0079088094327931,1.0,0.0683300979372725,0.0719213588025469,"['2', '4', '8', '9', '12', '13', '14', '15', '18', '20', '21', '23', '24', '26', '27', '28', '29']","['30', '31', '32', '33', '34', '36', '37', '39', '41', '44', '46', '47', '49', '51', '52', '53', '54']",True,0.5036194849084249,0.8221322132213221
1,0,mi,2,"[13, 14, 15, 16, 17, 18, 19]",7,0.054878395050764,0.0398493753654599,0.0678901223455678,100,0.0425846347187142,0.0198069130932708,0.48,-0.0027352593532542,0.016122612261226,"['2', '4', '8', '9', '12', '13', '14', '15', '18', '20', '21', '23', '24', '26', '27', '28', '29']","['30', '31', '32', '33', '34', '36', '37', '39', '41', '44', '46', '47', '49', '51', '52', '53', '54']",True,0.5036194849084249,0.8221322132213221
1,0,erp,0,"[0, 1, 2, 3, 4, 5]",6,0.6352160573005676,-0.0032595988221437,-0.0036879243775795,100,0.0054722122835795,0.0033956858250132,0.0,-0.0087318111057233,-0.004321794701105,"['2', '4', '8', '9', '12', '13', '14', '15', '18', '20', '21', '23', '24', '26', '27', '28', '29']","['30', '31', '32', '33', '34', '36', '37', '39', '41', '44', '46', '47', '49', '51', '52', '53', '54']",True,0.506691662163398,0.5012248701903874
1,0,erp,1,"[6, 7, 8, 9, 10, 11, 12]",7,0.2121476829051971,0.0034809837520711,0.0,100,0.0034922397168692,0.0042146417260733,0.54,-1.1255964798084684e-05,-0.0008199973372386,"['2', '4', '8', '9', '12', '13', '14', '15', '18', '20', '21', '23', '24', '26', '27', '28', '29']","['30', '31', '32', '33', '34', '36', '37', '39', '41', '44', '46', '47', '49', '51', '52', '53', '54']",True,0.506691662163398,0.5012248701903874
1,0,erp,2,"[13, 14, 15, 16, 17, 18, 19]",7,0.054878395050764,0.0101091395412018,-0.0009852216748769,100,-0.0004130779101365,0.0026377270105031,1.0,0.0105222174513384,-0.0017260018639329,"['2', '4', '8', '9', '12', '13', '14', '15', '18', '20', '21', '23', '24', '26', '27', '28', '29']","['30', '31', '32', '33', '34', '36', '37', '39', '41', '44', '46', '47', '49', '51', '52', '53', '54']",True,0.506691662163398,0.5012248701903874
1,0,ssvep,0,"[0, 1, 2, 3, 4, 5]",6,0.6352160573005676,0.0039006706237206,0.0085709446312607,100,0.0955385541875848,0.0467471060589379,0.0,-0.0916378835638641,-0.0458571728281758,"['2', '4', '8', '9', '12', '13', '14', '15', '18', '20', '21', '23', '24', '26', '27', '28', '29']","['30', '31', '32', '33', '34', '36', '37', '39', '41', '44', '46', '47', '49', '51', '52', '53', '54']",True,0.8211625615310083,0.9566922924539948
1,0,ssvep,1,"[6, 7, 8, 9, 10, 11, 12]",7,0.2121476829051971,0.0527116960723224,0.0312880592060259,100,0.071267094272865,0.034993543851544,0.34,-0.0185553982005426,-0.0078672610483141,"['2', '4', '8', '9', '12', '13', '14', '15', '18', '20', '21', '23', '24', '26', '27', '28', '29']","['30', '31', '32', '33', '34', '36', '37', '39', '41', '44', '46', '47', '49', '51', '52', '53', '54']",True,0.8211625615310083,0.9566922924539948
1,0,ssvep,2,"[13, 14, 15, 16, 17, 18, 19]",7,0.054878395050764,0.2209874592338128,0.1778266938652378,100,0.0308721554686979,0.0131003670061263,1.0,0.1901153037651148,0.1576570088268263,"['2', '4', '8', '9', '12', '13', '14', '15', '18', '20', '21', '23', '24', '26', '27', '28', '29']","['30', '31', '32', '33', '34', '36', '37', '39', '41', '44', '46', '47', '49', '51', '52', '53', '54']",True,0.8211625615310083,0.9566922924539948
1,1,mi,0,"[0, 1, 2, 3, 4, 5]",6,0.6711568236351013,0.0044803548452539,0.0052532833020637,100,0.0496674394447552,0.0357680831541819,0.04,-0.0451870845995012,-0.0652985199082759,"['2', '4', '8', '9', '12', '13', '14', '15', '18', '20', '21', '23', '24', '26', '27', '28', '29']","['30', '31', '32', '33', '34', '36', '37', '39', '41', '44', '46', '47', '49', '51', '52', '53', '54']",True,0.518379373795512,0.801396706274755
1,1,mi,1,"[6, 7, 8, 9, 10, 11, 12]",7,0.2306010723114013,0.096562291972055,0.1089430894308942,100,0.0121085231183046,0.0064181017897164,1.0,0.0844537688537503,0.0904461121534292,"['2', '4', '8', '9', '12', '13', '14', '15', '18', '20', '21', '23', '24', '26', '27', '28', '29']","['30', '31', '32', '33', '34', '36', '37', '39', '41', '44', '46', '47', '49', '51', '52', '53', '54']",True,0.518379373795512,0.801396706274755
1,1,mi,2,"[13, 14, 15, 16, 17, 18, 19]",7,0.0513561069965362,0.022390751148795,0.031582238899312,100,0.0598367841009032,0.0325567538429326,0.25,-0.0374460329521082,-0.0486752136752137,"['2', '4', '8', '9', '12', '13', '14', '15', '18', '20', '21', '23', '24', '26', '27', '28', '29']","['30', '31', '32', '33', '34', '36', '37', '39', '41', '44', '46', '47', '49', '51', '52', '53', '54']",True,0.518379373795512,0.801396706274755
1,1,erp,0,"[0, 1, 2, 3, 4, 5]",6,0.6711568236351013,-0.0013074266308776,0.0030365755525302,100,0.0010612282325222,0.002549941402997,0.17,-0.0023686548633999,-0.0018930771138361,"['2', '4', '8', '9', '12', '13', '14', '15', '18', '20', '21', '23', '24', '26', '27', '28', '29']","['30', '31', '32', '33', '34', '36', '37', '39', '41', '44', '46', '47', '49', '51', '52', '53', '54']",True,0.520282845999148,0.5062097970049243
1,1,erp,1,"[6, 7, 8, 9, 10, 11, 12]",7,0.2306010723114013,-0.0017402516426883,0.0005896017531162,100,0.0018713440165165,0.0026441213606259,0.03,-0.0036115956592048,-0.0045616450141959,"['2', '4', '8', '9', '12', '13', '14', '15', '18', '20', '21', '23', '24', '26', '27', '28', '29']","['30', '31', '32', '33', '34', '36', '37', '39', '41', '44', '46', '47', '49', '51', '52', '53', '54']",True,0.520282845999148,0.5062097970049243
1,1,erp,2,"[13, 14, 15, 16, 17, 18, 19]",7,0.0513561069965362,0.0047728235358065,0.0062097970049243,100,-0.0014456066316451,0.001753900938215,1.0,0.0062184301674516,0.0056585320181587,"['2', '4', '8', '9', '12', '13', '14', '15', '18', '20', '21', '23', '24', '26', '27', '28', '29']","['30', '31', '32', '33', '34', '36', '37', '39', '41', '44', '46', '47', '49', '51', '52', '53', '54']",True,0.520282845999148,0.5062097970049243
1,1,ssvep,0,"[0, 1, 2, 3, 4, 5]",6,0.6711568236351013,0.0010741538519681,0.0049572286275969,100,0.1080813916482652,0.0718853828637282,0.01,-0.107007237796297,-0.0769588308913616,"['2', '4', '8', '9', '12', '13', '14', '15', '18', '20', '21', '23', '24', '26', '27', '28', '29']","['30', '31', '32', '33', '34', '36', '37', '39', '41', '44', '46', '47', '49', '51', '52', '53', '54']",True,0.8312556582464348,0.957940240909568
1,1,ssvep,1,"[6, 7, 8, 9, 10, 11, 12]",7,0.2306010723114013,0.0407514085226971,0.0284861901939184,100,0.117397732253675,0.0609096318694864,0.15,-0.0766463237309779,-0.0617329467140836,"['2', '4', '8', '9', '12', '13', '14', '15', '18', '20', '21', '23', '24', '26', '27', '28', '29']","['30', '31', '32', '33', '34', '36', '37', '39', '41', '44', '46', '47', '49', '51', '52', '53', '54']",True,0.8312556582464348,0.957940240909568
1,1,ssvep,2,"[13, 14, 15, 16, 17, 18, 19]",7,0.0513561069965362,0.2616241412861455,0.2246413003132361,100,0.0211166603020341,0.017390314688615,1.0,0.2405074809841114,0.2052844279052938,"['2', '4', '8', '9', '12', '13', '14', '15', '18', '20', '21', '23', '24', '26', '27', '28', '29']","['30', '31', '32', '33', '34', '36', '37', '39', '41', '44', '46', '47', '49', '51', '52', '53', '54']",True,0.8312556582464348,0.957940240909568
2,0,mi,0,"[0, 1, 2, 3, 4, 5]",6,0.6124842166900635,0.0014741603458785,-0.0025639173768597,100,0.0459335151130657,0.0206130456068109,0.0,-0.0444593547671872,-0.0730919787997644,"['1', '2', '3', '8', '10', '11', '12', '13', '15', '19', '20', '21', '23', '24', '27', '28', '31']","['32', '33', '35', '36', '37', '38', '39', '40', '41', '42', '43', '45', '46', '47', '48', '50', '53']",True,0.5373356457540297,0.7958505094501049
2,0,mi,1,"[6, 7, 8, 9, 10, 11, 12]",7,0.2103836089372635,0.0433591202796115,0.0658701763352925,100,0.0302290842472636,0.0141463955210584,0.8,0.0131300360323479,0.0238987377637529,"['1', '2', '3', '8', '10', '11', '12', '13', '15', '19', '20', '21', '23', '24', '27', '28', '31']","['32', '33', '35', '36', '37', '38', '39', '40', '41', '42', '43', '45', '46', '47', '48', '50', '53']",True,0.5373356457540297,0.7958505094501049
2,0,mi,2,"[13, 14, 15, 16, 17, 18, 19]",7,0.0510637462139129,0.0694581781632438,0.0993372148579427,100,0.021825266268947,0.0121610804033733,1.0,0.0476329118942967,0.0601283625373615,"['1', '2', '3', '8', '10', '11', '12', '13', '15', '19', '20', '21', '23', '24', '27', '28', '31']","['32', '33', '35', '36', '37', '38', '39', '40', '41', '42', '43', '45', '46', '47', '48', '50', '53']",True,0.5373356457540297,0.7958505094501049
2,0,erp,0,"[0, 1, 2, 3, 4, 5]",6,0.6124842166900635,0.0030704804648457,0.0,100,0.0067776486334338,0.0035113356869322,0.11,-0.0037071681685881,-0.0010883260729424,"['1', '2', '3', '8', '10', '11', '12', '13', '15', '19', '20', '21', '23', '24', '27', '28', '31']","['32', '33', '35', '36', '37', '38', '39', '40', '41', '42', '43', '45', '46', '47', '48', '50', '53']",True,0.5113060186967315,0.5024271844660194
2,0,erp,1,"[6, 7, 8, 9, 10, 11, 12]",7,0.2103836089372635,0.003924775306371,-0.0048543689320388,100,0.0089690519088792,0.004412542849714,0.11,-0.0050442766025082,-0.0071497431189076,"['1', '2', '3', '8', '10', '11', '12', '13', '15', '19', '20', '21', '23', '24', '27', '28', '31']","['32', '33', '35', '36', '37', '38', '39', '40', '41', '42', '43', '45', '46', '47', '48', '50', '53']",True,0.5113060186967315,0.5024271844660194
2,0,erp,2,"[13, 14, 15, 16, 17, 18, 19]",7,0.0510637462139129,0.0140694371308012,0.0029302025746713,100,0.0047916102601957,0.0014736798785444,1.0,0.0092778268706055,0.0039253482057392,"['1', '2', '3', '8', '10', '11', '12', '13', '15', '19', '20', '21', '23', '24', '27', '28', '31']","['32', '33', '35', '36', '37', '38', '39', '40', '41', '42', '43', '45', '46', '47', '48', '50', '53']",True,0.5113060186967315,0.5024271844660194
2,0,ssvep,0,"[0, 1, 2, 3, 4, 5]",6,0.6124842166900635,0.0074511275414825,0.0,100,0.1027241738637924,0.0565838790018115,0.01,-0.0952730463223098,-0.0596707754949514,"['1', '2', '3', '8', '10', '11', '12', '13', '15', '19', '20', '21', '23', '24', '27', '28', '31']","['32', '33', '35', '36', '37', '38', '39', '40', '41', '42', '43', '45', '46', '47', '48', '50', '53']",True,0.8304542530761871,0.9506215440116662
2,0,ssvep,1,"[6, 7, 8, 9, 10, 11, 12]",7,0.2103836089372635,0.0601965153816712,0.0336161177297764,100,0.0925070144680387,0.0421534620087549,0.29,-0.0323104990863674,-0.0086848736075878,"['1', '2', '3', '8', '10', '11', '12', '13', '15', '19', '20', '21', '23', '24', '27', '28', '31']","['32', '33', '35', '36', '37', '38', '39', '40', '41', '42', '43', '45', '46', '47', '48', '50', '53']",True,0.8304542530761871,0.9506215440116662
2,0,ssvep,2,"[13, 14, 15, 16, 17, 18, 19]",7,0.0510637462139129,0.2172524571307883,0.1382655132681937,100,0.0377939581498517,0.0250309970236854,1.0,0.1794584989809365,0.119417987628893,"['1', '2', '3', '8', '10', '11', '12', '13', '15', '19', '20', '21', '23', '24', '27', '28', '31']","['32', '33', '35', '36', '37', '38', '39', '40', '41', '42', '43', '45', '46', '47', '48', '50', '53']",True,0.8304542530761871,0.9506215440116662
2,1,mi,0,"[0, 1, 2, 3, 4, 5]",6,0.5901595950126648,0.0094815659345071,0.019950498762469,100,0.0422366020240913,0.0173667460375619,0.01,-0.0327550360895842,-0.0481948298707467,"['1', '2', '3', '8', '10', '11', '12', '13', '15', '19', '20', '21', '23', '24', '27', '28', '31']","['32', '33', '35', '36', '37', '38', '39', '40', '41', '42', '43', '45', '46', '47', '48', '50', '53']",True,0.5292762448247894,0.7998866638332625
2,1,mi,1,"[6, 7, 8, 9, 10, 11, 12]",7,0.2091676443815231,0.071068274739934,0.1067693359000641,100,0.0305205323128813,0.0125685459777061,1.0,0.0405477424270526,0.0508446877838612,"['1', '2', '3', '8', '10', '11', '12', '13', '15', '19', '20', '21', '23', '24', '27', '28', '31']","['32', '33', '35', '36', '37', '38', '39', '40', '41', '42', '43', '45', '46', '47', '48', '50', '53']",True,0.5292762448247894,0.7998866638332625
2,1,mi,2,"[13, 14, 15, 16, 17, 18, 19]",7,0.0587894991040229,0.0495790248850728,0.0841312699484153,100,0.0350734265817039,0.0196541430907335,0.71,0.0145055983033688,0.0214732868321708,"['1', '2', '3', '8', '10', '11', '12', '13', '15', '19', '20', '21', '23', '24', '27', '28', '31']","['32', '33', '35', '36', '37', '38', '39', '40', '41', '42', '43', '45', '46', '47', '48', '50', '53']",True,0.5292762448247894,0.7998866638332625
2,1,erp,0,"[0, 1, 2, 3, 4, 5]",6,0.5901595950126648,0.0025994627463309,-0.0004013602463621,100,0.0015050715549012,0.0027026988122784,0.67,0.0010943911914296,-0.0034574631113445,"['1', '2', '3', '8', '10', '11', '12', '13', '15', '19', '20', '21', '23', '24', '27', '28', '31']","['32', '33', '35', '36', '37', '38', '39', '40', '41', '42', '43', '45', '46', '47', '48', '50', '53']",True,0.523900893922439,0.5043273932016872
2,1,erp,1,"[6, 7, 8, 9, 10, 11, 12]",7,0.2091676443815231,0.0036795478407632,0.005837967219814,100,0.0009962122894387,0.0009707464526017,1.0,0.0026833355513245,0.0054568209349504,"['1', '2', '3', '8', '10', '11', '12', '13', '15', '19', '20', '21', '23', '24', '27', '28', '31']","['32', '33', '35', '36', '37', '38', '39', '40', '41', '42', '43', '45', '46', '47', '48', '50', '53']",True,0.523900893922439,0.5043273932016872
2,1,erp,2,"[13, 14, 15, 16, 17, 18, 19]",7,0.0587894991040229,0.0013006663849856,0.0015105740181269,100,0.0032464346577858,0.0026651037555858,0.27,-0.0019457682728002,-0.0022476173796283,"['1', '2', '3', '8', '10', '11', '12', '13', '15', '19', '20', '21', '23', '24', '27', '28', '31']","['32', '33', '35', '36', '37', '38', '39', '40', '41', '42', '43', '45', '46', '47', '48', '50', '53']",True,0.523900893922439,0.5043273932016872
2,1,ssvep,0,"[0, 1, 2, 3, 4, 5]",6,0.5901595950126648,0.0030507188393401,0.0028638820833252,100,0.0872749728870663,0.0462196301452702,0.0,-0.0842242540477262,-0.0498115832552497,"['1', '2', '3', '8', '10', '11', '12', '13', '15', '19', '20', '21', '23', '24', '27', '28', '31']","['32', '33', '35', '36', '37', '38', '39', '40', '41', '42', '43', '45', '46', '47', '48', '50', '53']",True,0.8311383440014611,0.9542293154158014
2,1,ssvep,1,"[6, 7, 8, 9, 10, 11, 12]",7,0.2091676443815231,0.0119995821914145,0.015535110541852,100,0.0990361816097476,0.0508472843757202,0.0,-0.0870365994183331,-0.0417976199064841,"['1', '2', '3', '8', '10', '11', '12', '13', '15', '19', '20', '21', '23', '24', '27', '28', '31']","['32', '33', '35', '36', '37', '38', '39', '40', '41', '42', '43', '45', '46', '47', '48', '50', '53']",True,0.8311383440014611,0.9542293154158014
2,1,ssvep,2,"[13, 14, 15, 16, 17, 18, 19]",7,0.0587894991040229,0.2752011950498488,0.1993944044212274,100,0.0091002722682543,0.0045958734578811,1.0,0.2661009227815945,0.1903587271794903,"['1', '2', '3', '8', '10', '11', '12', '13', '15', '19', '20', '21', '23', '24', '27', '28', '31']","['32', '33', '35', '36', '37', '38', '39', '40', '41', '42', '43', '45', '46', '47', '48', '50', '53']",True,0.8311383440014611,0.9542293154158014
