model,task,fold,epoch,trajectory_provenance,C_effect_norm,C_margin_sign_flip,C_prediction_flip,C_to_C_rep,C_to_P_norm,C_to_P_rep,C_to_P_true_margin,C_total_norm,PC_prediction_flip_disagreement_rate,P_effect_norm,P_margin_sign_flip,P_prediction_flip,P_to_C_norm,P_to_C_rep,P_to_C_true_margin,P_to_P_rep,P_total_norm,interaction_main_ratio,interaction_norm,pair_count,session,subject
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,1.14531292176495,0.0625,0.20833333333333334,8.977446084221205,0.7556505164053912,2.600710021952788,-0.004158068060254057,1.1453128919626276,0.6666666666666666,1.9572352231480181,0.010416666666666666,0.7916666666666666,0.7991896653547883,2.406966776276628,-0.40585134193922084,3.856123502055804,1.957235210070697,0.0719298887415789,0.20723942294716835,96,1,1
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,1.0961760276307662,0.041666666666666664,0.40625,9.130731816093126,0.6806506562667588,2.5238719837119183,0.25835054685982567,1.0961760471885402,0.5625,1.7674190013979871,0.0,0.6354166666666666,0.7915372273031002,2.3537787360449633,-0.2569211896043271,3.6239954940974712,1.767419034615159,0.0798125909253334,0.22037746210116893,96,2,1
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,1.2162511008791625,0.08333333333333333,0.2916666666666667,8.205395728349686,0.7278699692105874,2.39808566433688,-0.06617440787764887,1.2162510754230123,0.5416666666666666,2.160764955294629,0.0,0.75,0.9299384630285203,2.5741810190180936,-0.40919205096239847,3.823346951355537,2.160764913695554,0.11291057861914548,0.3754574354388751,96,1,10
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,1.264622778010865,0.010416666666666666,0.3645833333333333,8.432575260599455,0.7473407296153406,2.6507878191769123,-0.20252333472793302,1.2646227663693328,0.4791666666666667,2.123914555646479,0.0,0.6770833333333334,0.9086546960752457,2.594689872736732,-0.35803873611924547,3.708048370977243,2.123914580171307,0.10134946265801166,0.3520664482639404,96,2,10
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,1.145328339189291,0.0625,0.4270833333333333,8.597779567042986,0.7182845443021506,2.599595515678326,-0.21124927691804865,1.145328328634302,0.5104166666666666,1.720345067170759,0.0,0.5833333333333334,0.7049189914638797,2.1763864097495875,-0.21931048994883895,3.380545955772201,1.7203450572366517,0.09227666413062252,0.26349321147426963,96,1,14
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,1.138487802663197,0.03125,0.375,8.987176939845085,0.6570000653155148,2.631688406690955,0.10467099825230737,1.1384878130629659,0.4583333333333333,1.59557813188682,0.03125,0.5625,0.6583671925279001,1.9898812342435122,-0.18714990140870214,3.2623837776482105,1.5955781328181426,0.10339379727762814,0.2546509549720213,96,2,14
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,1.0979526372005541,0.052083333333333336,0.3020833333333333,8.536686723430952,0.6034781937487423,2.3737236335873604,-0.15088506578467786,1.097952658465753,0.4895833333333333,1.5571051926041644,0.0,0.6666666666666666,0.5849036693107337,1.9160549187411864,-0.17951387632638216,3.3646665339668593,1.5571051913624008,0.0760510855470784,0.20229164157838872,96,1,16
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,1.5138960167144735,0.041666666666666664,0.3125,8.44702565173308,0.601763081504032,2.42712067378064,-0.07555340288672596,1.5138960347200434,0.4583333333333333,2.6167205876360335,0.0,0.75,0.9068824380325774,2.9921604953706264,-0.3733542364789173,4.886198018987973,2.616720619301001,0.14558749624605602,0.6403491393042108,96,2,16
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,1.0029792728212972,0.07291666666666667,0.34375,8.616232052445412,0.6924954011725882,2.5533870961517096,-0.1885737630072981,1.0029792707258214,0.5416666666666666,1.943417406020065,0.0,0.65625,0.7264642242031792,2.274418994784355,-0.2751829356420785,3.666241753846407,1.9434174035365384,0.08781890475559824,0.2603223314799834,96,1,19
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,1.1620964580215514,0.052083333333333336,0.4895833333333333,9.089470967650414,0.7066024086282899,2.763922999612987,0.03325528915350636,1.1620964982236426,0.4895833333333333,1.8819404042636354,0.010416666666666666,0.6666666666666666,0.7308056789916009,2.262980598335465,-0.22520130884367973,3.686879027634859,1.8819404396538932,0.07887668327020947,0.2525579365513598,96,2,19
