model,task,fold,epoch,trajectory_provenance,coordinate_correlation,crossfit,direction,fit_trials,normalized_mse,r2,subject,test_trials
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5723964936822636,0,within_s1,2000,0.6893808129122417,0.31061918708775826,1,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.599570429053357,0,within_s1,2000,0.6628352682606418,0.33716473173935824,8,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.555372678319181,0,within_s1,2000,0.726564475551838,0.273435524448162,22,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6333440817430973,0,within_s1,2000,0.6005495682697818,0.3994504317302182,30,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6651641099691507,0,within_s1,2000,0.5838651149164488,0.41613488508355123,40,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6601231559441643,0,within_s1,2000,0.5824550285604824,0.41754497143951763,50,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6642883183685573,1,within_s1,2100,0.5652449611294418,0.4347550388705582,2,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5653912940833807,1,within_s1,2100,0.7164440504729768,0.28355594952702323,10,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.4868289877636851,1,within_s1,2100,0.7789927598439913,0.2210072401560087,23,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6907745094453477,1,within_s1,2100,0.584827589740154,0.41517241025984597,31,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6527417026252207,1,within_s1,2100,0.701401708794828,0.298598291205172,43,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5904188442419513,2,within_s1,2100,0.6647963836612109,0.33520361633878915,3,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5744394100745791,2,within_s1,2100,0.6774572134882595,0.3225427865117405,14,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5350948259437986,2,within_s1,2100,0.7360291081991919,0.2639708918008081,26,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5724859320972541,2,within_s1,2100,0.6812052195951686,0.31879478040483145,32,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6190637824108287,2,within_s1,2100,0.6262498788109737,0.3737501211890263,45,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6500295079884227,3,within_s1,2100,0.6254575118346793,0.37454248816532065,5,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.49732869917572436,3,within_s1,2100,0.9212825460451738,0.07871745395482621,16,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6826761832653524,3,within_s1,2100,0.5167816882886634,0.48321831171133656,27,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6100712803088817,3,within_s1,2100,0.6309098959542002,0.3690901040457998,33,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6900378452066362,3,within_s1,2100,0.6555849262809763,0.3444150737190237,47,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6452089744354603,4,within_s1,2100,0.5795209226086501,0.42047907739134993,6,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5176371615429671,4,within_s1,2100,0.7648273297142792,0.23517267028572075,19,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5208631587517034,4,within_s1,2100,0.7490625812197522,0.2509374187802478,28,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5876078554977815,4,within_s1,2100,0.6510668765930752,0.34893312340692484,35,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.7158819954030253,4,within_s1,2100,0.5118738786133871,0.48812612138661293,49,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5759916156860617,0,within_s2,2000,0.6815668518423657,0.31843314815763435,1,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6300377443947238,0,within_s2,2000,0.6222119886645359,0.37778801133546414,8,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6174698472689117,0,within_s2,2000,0.6440805427235642,0.3559194572764358,22,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6210186780129504,0,within_s2,2000,0.6275481825554328,0.37245181744456723,30,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5931388577864442,0,within_s2,2000,0.658942658217539,0.34105734178246105,40,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5740428312158585,0,within_s2,2000,0.6937987378661333,0.30620126213386667,50,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5863987016808454,1,within_s2,2100,0.6665648879070181,0.33343511209298193,2,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5682772534770011,1,within_s2,2100,0.7007924093386934,0.29920759066130664,10,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5380639416983172,1,within_s2,2100,0.7427041083227843,0.25729589167721567,23,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.7448902077634655,1,within_s2,2100,0.5347744184101216,0.46522558158987837,31,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6829135728726318,1,within_s2,2100,0.6067500368432981,0.3932499631567019,43,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.572445279656991,2,within_s2,2100,0.6866102433748967,0.31338975662510327,3,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5916658127119284,2,within_s2,2100,0.6734407818818963,0.32655921811810373,14,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5597668149611537,2,within_s2,2100,0.7041619890600904,0.2958380109399096,26,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6049930380371381,2,within_s2,2100,0.6785155449341432,0.32148445506585677,32,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6043818331782231,2,within_s2,2100,0.6761204530267247,0.32387954697327526,45,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6305126719477586,3,within_s2,2100,0.6066707228772092,0.39332927712279075,5,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6448733464530194,3,within_s2,2100,0.6227974936552254,0.3772025063447746,16,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6767499969985995,3,within_s2,2100,0.5531410793147671,0.4468589206852329,27,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5435784574026783,3,within_s2,2100,0.7122401297124711,0.2877598702875289,33,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5587418687906327,3,within_s2,2100,0.6798918077533519,0.3201081922466481,47,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6223089003590051,4,within_s2,2100,0.6154102967970894,0.38458970320291064,6,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5615794460276966,4,within_s2,2100,0.6852198119278454,0.3147801880721546,19,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6362046457312689,4,within_s2,2100,0.6181799902984937,0.3818200097015063,28,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6667870844088328,4,within_s2,2100,0.6111391985475413,0.3888608014524587,35,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5964004977485289,4,within_s2,2100,0.6480116299889157,0.3519883700110843,49,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5839523685508243,0,s1_to_s2,2000,0.6770436246526645,0.32295637534733546,1,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.636755821072265,0,s1_to_s2,2000,0.6101115831636168,0.3898884168363832,8,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6247593179858355,0,s1_to_s2,2000,0.6349536337223998,0.36504636627760023,22,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6086741629622185,0,s1_to_s2,2000,0.6515069268134536,0.34849307318654643,30,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5635787208772057,0,s1_to_s2,2000,0.699125624000155,0.300874375999845,40,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5615361760647652,0,s1_to_s2,2000,0.7047236170011764,0.29527638299882364,50,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.583105265092775,1,s1_to_s2,2100,0.6668590869331905,0.3331409130668095,2,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5612084931012413,1,s1_to_s2,2100,0.7186417549303173,0.28135824506968266,10,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5309135514737664,1,s1_to_s2,2100,0.7458096001625489,0.25419039983745106,23,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.7271907668433426,1,s1_to_s2,2100,0.5551859775764434,0.4448140224235566,31,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6654699725063034,1,s1_to_s2,2100,0.6144264125546364,0.38557358744536363,43,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5639883422464638,2,s1_to_s2,2100,0.6932673678087485,0.30673263219125146,3,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5879345009414951,2,s1_to_s2,2100,0.6715508190008883,0.3284491809991117,14,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5522607276980528,2,s1_to_s2,2100,0.7154447195297875,0.2845552804702125,26,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5737904348939806,2,s1_to_s2,2100,0.7060365259667917,0.2939634740332083,32,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5944506377484755,2,s1_to_s2,2100,0.6702517776513989,0.3297482223486011,45,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.642223320347008,3,s1_to_s2,2100,0.597491269647371,0.402508730352629,5,100
EEGNet,OpenBMI_SSVEP,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6549941658893104,3,s1_to_s2,2100,0.5897592682403,0.4102407317597,16,100
