benchmark,family_id,expert_left,expert_right,correctness_correlation,correctness_disagreement,OUTER_TEST_USED
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__RAW_ENCODER_FINETUNE_BANK,RAW_ENCODER_FINETUNE_BANK__ADABN_RESIDUAL50,RAW_ENCODER_FINETUNE_BANK__HEAD_SHORT_RESIDUAL50,0.9115355538739898,0.022222222222222223,False
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__RAW_ENCODER_FINETUNE_BANK,RAW_ENCODER_FINETUNE_BANK__ADABN_RESIDUAL50,RAW_ENCODER_FINETUNE_BANK__HEAD_LONG_RESIDUAL50,0.900337429431275,0.025,False
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__RAW_ENCODER_FINETUNE_BANK,RAW_ENCODER_FINETUNE_BANK__ADABN_RESIDUAL50,RAW_ENCODER_FINETUNE_BANK__TAIL_SLOW_RESIDUAL50,0.9021831995445317,0.024444444444444446,False
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__RAW_ENCODER_FINETUNE_BANK,RAW_ENCODER_FINETUNE_BANK__ADABN_RESIDUAL50,RAW_ENCODER_FINETUNE_BANK__TAIL_FAST_RESIDUAL50,0.872467273534213,0.03166666666666667,False
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__RAW_ENCODER_FINETUNE_BANK,RAW_ENCODER_FINETUNE_BANK__ADABN_RESIDUAL50,RAW_ENCODER_FINETUNE_BANK__FULL_SLOW_RESIDUAL50,0.9117833080528625,0.022222222222222223,False
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__RAW_ENCODER_FINETUNE_BANK,RAW_ENCODER_FINETUNE_BANK__ADABN_RESIDUAL50,RAW_ENCODER_FINETUNE_BANK__FULL_LONG_RESIDUAL50,0.8778478312025783,0.030555555555555555,False
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__RAW_ENCODER_FINETUNE_BANK,RAW_ENCODER_FINETUNE_BANK__HEAD_SHORT_RESIDUAL50,RAW_ENCODER_FINETUNE_BANK__HEAD_LONG_RESIDUAL50,0.9754728238583706,0.006111111111111111,False
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__RAW_ENCODER_FINETUNE_BANK,RAW_ENCODER_FINETUNE_BANK__HEAD_SHORT_RESIDUAL50,RAW_ENCODER_FINETUNE_BANK__TAIL_SLOW_RESIDUAL50,0.9641895592742791,0.008888888888888889,False
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__RAW_ENCODER_FINETUNE_BANK,RAW_ENCODER_FINETUNE_BANK__HEAD_SHORT_RESIDUAL50,RAW_ENCODER_FINETUNE_BANK__TAIL_FAST_RESIDUAL50,0.9346971722131978,0.01611111111111111,False
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__RAW_ENCODER_FINETUNE_BANK,RAW_ENCODER_FINETUNE_BANK__HEAD_SHORT_RESIDUAL50,RAW_ENCODER_FINETUNE_BANK__FULL_SLOW_RESIDUAL50,0.955620319699429,0.011111111111111112,False
