benchmark,family_id,expert_left,expert_right,correctness_correlation,correctness_disagreement,OUTER_TEST_USED
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__FEATURE_HEAD_BLEND50,MULTISCALE_TCN_STAGED_BANK_K4__E0_HISTORY_RESIDUAL50,0.6337504827294073,0.11875,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__FEATURE_HEAD_BLEND50,MULTISCALE_TCN_STAGED_BANK_K4__E1_GENERIC_BLEND50,0.7355374802209709,0.07916666666666666,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__FEATURE_HEAD_BLEND50,MULTISCALE_TCN_STAGED_BANK_K4__E1_HISTORY_RESIDUAL50,0.6032446553641738,0.12916666666666668,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__FEATURE_HEAD_BLEND50,MULTISCALE_TCN_STAGED_BANK_K4__E2_GENERIC_BLEND50,0.7367349922664277,0.07875,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__FEATURE_HEAD_BLEND50,MULTISCALE_TCN_STAGED_BANK_K4__E2_HISTORY_RESIDUAL50,0.6294861292050734,0.12,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__FEATURE_HEAD_BLEND50,MULTISCALE_TCN_STAGED_BANK_K4__E3_GENERIC_BLEND50,0.7462614556212794,0.07625,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__FEATURE_HEAD_BLEND50,MULTISCALE_TCN_STAGED_BANK_K4__E3_HISTORY_RESIDUAL50,0.6656950544604209,0.10666666666666667,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__E0_GENERIC_BLEND50,MULTISCALE_TCN_STAGED_BANK_K4__E0_HISTORY_RESIDUAL50,0.4312975004192349,0.18083333333333335,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__E0_GENERIC_BLEND50,MULTISCALE_TCN_STAGED_BANK_K4__E1_GENERIC_BLEND50,0.9814750577658258,0.005416666666666667,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__E0_GENERIC_BLEND50,MULTISCALE_TCN_STAGED_BANK_K4__E1_HISTORY_RESIDUAL50,0.3983519968983593,0.19208333333333333,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__E0_GENERIC_BLEND50,MULTISCALE_TCN_STAGED_BANK_K4__E2_GENERIC_BLEND50,0.9885880259514668,0.0033333333333333335,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__E0_GENERIC_BLEND50,MULTISCALE_TCN_STAGED_BANK_K4__E2_HISTORY_RESIDUAL50,0.42675740667511913,0.18208333333333335,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__E0_GENERIC_BLEND50,MULTISCALE_TCN_STAGED_BANK_K4__E3_GENERIC_BLEND50,0.9688410834563178,0.009166666666666667,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__E0_GENERIC_BLEND50,MULTISCALE_TCN_STAGED_BANK_K4__E3_HISTORY_RESIDUAL50,0.460818623046842,0.16875,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__E0_HISTORY_RESIDUAL50,MULTISCALE_TCN_STAGED_BANK_K4__E1_GENERIC_BLEND50,0.42045597304942506,0.18458333333333332,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__E0_HISTORY_RESIDUAL50,MULTISCALE_TCN_STAGED_BANK_K4__E1_HISTORY_RESIDUAL50,0.9668529802371717,0.01125,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__E0_HISTORY_RESIDUAL50,MULTISCALE_TCN_STAGED_BANK_K4__E2_GENERIC_BLEND50,0.42671242181536373,0.1825,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__E0_HISTORY_RESIDUAL50,MULTISCALE_TCN_STAGED_BANK_K4__E2_HISTORY_RESIDUAL50,0.9839650259274044,0.005416666666666667,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__E0_HISTORY_RESIDUAL50,MULTISCALE_TCN_STAGED_BANK_K4__E3_GENERIC_BLEND50,0.4420703665563077,0.17833333333333334,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__E0_HISTORY_RESIDUAL50,MULTISCALE_TCN_STAGED_BANK_K4__E3_HISTORY_RESIDUAL50,0.9191172133380048,0.027083333333333334,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__E1_GENERIC_BLEND50,MULTISCALE_TCN_STAGED_BANK_K4__E1_HISTORY_RESIDUAL50,0.38761824882606327,0.19583333333333333,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__E1_GENERIC_BLEND50,MULTISCALE_TCN_STAGED_BANK_K4__E2_GENERIC_BLEND50,0.9900394729651992,0.002916666666666667,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__E1_GENERIC_BLEND50,MULTISCALE_TCN_STAGED_BANK_K4__E2_HISTORY_RESIDUAL50,0.4159249054976543,0.18583333333333332,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__E1_GENERIC_BLEND50,MULTISCALE_TCN_STAGED_BANK_K4__E3_GENERIC_BLEND50,0.9759643149620534,0.007083333333333333,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__E1_GENERIC_BLEND50,MULTISCALE_TCN_STAGED_BANK_K4__E3_HISTORY_RESIDUAL50,0.449834043107098,0.1725,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__E1_HISTORY_RESIDUAL50,MULTISCALE_TCN_STAGED_BANK_K4__E2_GENERIC_BLEND50,0.39382968985828154,0.19375,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__E1_HISTORY_RESIDUAL50,MULTISCALE_TCN_STAGED_BANK_K4__E2_HISTORY_RESIDUAL50,0.9705256947206017,0.01,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__E1_HISTORY_RESIDUAL50,MULTISCALE_TCN_STAGED_BANK_K4__E3_GENERIC_BLEND50,0.40927219053489244,0.18958333333333333,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__E1_HISTORY_RESIDUAL50,MULTISCALE_TCN_STAGED_BANK_K4__E3_HISTORY_RESIDUAL50,0.9307396224292515,0.023333333333333334,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__E2_GENERIC_BLEND50,MULTISCALE_TCN_STAGED_BANK_K4__E2_HISTORY_RESIDUAL50,0.42218022286364115,0.18375,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__E2_GENERIC_BLEND50,MULTISCALE_TCN_STAGED_BANK_K4__E3_GENERIC_BLEND50,0.9802032477336919,0.005833333333333334,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__E2_GENERIC_BLEND50,MULTISCALE_TCN_STAGED_BANK_K4__E3_HISTORY_RESIDUAL50,0.45617062126080554,0.17041666666666666,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__E2_HISTORY_RESIDUAL50,MULTISCALE_TCN_STAGED_BANK_K4__E3_GENERIC_BLEND50,0.43758183826398106,0.17958333333333334,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__E2_HISTORY_RESIDUAL50,MULTISCALE_TCN_STAGED_BANK_K4__E3_HISTORY_RESIDUAL50,0.9352677539723994,0.021666666666666667,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__E3_GENERIC_BLEND50,MULTISCALE_TCN_STAGED_BANK_K4__E3_HISTORY_RESIDUAL50,0.47169915796823325,0.16625,False
