benchmark,family_id,method_id,subjects,mean_subject_BA,mean_subject_NLL,Delta_BA,positive_subject_fraction,nonnegative_subject_fraction,harmful_subject_fraction,worst_subject_delta,p10_subject_delta,OUTER_TEST_USED
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__MULTIBACKBONE_COMPETENCE_UNION_F01,MB068__SPD_TRANSPORT_K4_P8_D16__E3_RESIDUAL50,18,0.8538888888888889,0.3375773962713262,0.0022222222222222244,0.2777777777777778,0.8333333333333334,0.16666666666666666,-0.010000000000000009,-0.00999999999999993,False
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__MULTIBACKBONE_COMPETENCE_UNION_F01,MB056__RAW_ENCODER_FINETUNE_BANK__HEAD_SHORT_RESIDUAL50,18,0.8538888888888888,0.3381955302837455,0.0022222222222222365,0.3888888888888889,0.7222222222222222,0.2777777777777778,-0.040000000000000036,-0.01300000000000001,False
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__MULTIBACKBONE_COMPETENCE_UNION_F01,MB052__RAW_ENCODER_FINETUNE_BANK__FULL_SLOW_RESIDUAL50,18,0.8527777777777777,0.34504817456992853,0.0011111111111111367,0.4444444444444444,0.7777777777777778,0.2222222222222222,-0.050000000000000044,-0.012999999999999932,False
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__MULTIBACKBONE_COMPETENCE_UNION_F01,MB040__NORM_HYPER_MI_SPECIFIC_K4_R4__E0_RESIDUAL50,18,0.8516666666666666,0.35353691247878594,6.1679056923619804e-18,0.3888888888888889,0.4444444444444444,0.5555555555555556,-0.07999999999999996,-0.02999999999999995,False
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__MULTIBACKBONE_COMPETENCE_UNION_F01,MB038__METRIC_TRANSPORT_MI_SPECIFIC_K4_D16__E3_RESIDUAL50,18,0.8511111111111112,0.3457522086667066,-0.0005555555555555499,0.2777777777777778,0.3888888888888889,0.6111111111111112,-0.030000000000000027,-0.022999999999999986,False
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__MULTIBACKBONE_COMPETENCE_UNION_F01,MB042__NORM_HYPER_MI_SPECIFIC_K4_R4__E1_RESIDUAL50,18,0.8511111111111109,0.3589027332670049,-0.0005555555555555437,0.3333333333333333,0.3888888888888889,0.6111111111111112,-0.039999999999999925,-0.032999999999999884,False
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__MULTIBACKBONE_COMPETENCE_UNION_F01,MB026__METRIC_TRANSPORT_CONFORMER_NORM_K4_D16__E1_RESIDUAL50,18,0.8488888888888888,0.36641406424132295,-0.002777777777777768,0.3888888888888889,0.5,0.5,-0.050000000000000044,-0.01999999999999994,False
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__MULTIBACKBONE_COMPETENCE_UNION_F01,MB028__METRIC_TRANSPORT_CONFORMER_NORM_K4_D16__E2_RESIDUAL50,18,0.8483333333333334,0.36670660437771874,-0.003333333333333318,0.3333333333333333,0.4444444444444444,0.5555555555555556,-0.029999999999999916,-0.01999999999999994,False
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__MULTIBACKBONE_COMPETENCE_UNION_F01,MB024__METRIC_TRANSPORT_CONFORMER_NORM_K4_D16__E0_RESIDUAL50,18,0.8477777777777777,0.3655415259510163,-0.00388888888888888,0.3333333333333333,0.6111111111111112,0.3888888888888889,-0.06000000000000005,-0.02599999999999991,False
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__MULTIBACKBONE_COMPETENCE_UNION_F01,MB030__METRIC_TRANSPORT_CONFORMER_NORM_K4_D16__E3_RESIDUAL50,18,0.8472222222222221,0.36749268142598773,-0.00444444444444443,0.3333333333333333,0.3888888888888889,0.6111111111111112,-0.04999999999999993,-0.03299999999999992,False
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__MULTIBACKBONE_COMPETENCE_UNION_F01,MB020__META_SGD_MI_SPECIFIC_K4__E2_BLEND50,18,0.846111111111111,0.34370473405058605,-0.005555555555555548,0.4444444444444444,0.5,0.5,-0.16999999999999993,-0.03899999999999999,False
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__MULTIBACKBONE_COMPETENCE_UNION_F01,MB016__META_SGD_MI_SPECIFIC_K4__E0_BLEND50,18,0.8438888888888889,0.3592463865822574,-0.007777777777777754,0.3333333333333333,0.5,0.5,-0.06999999999999995,-0.04999999999999993,False
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__MULTIBACKBONE_COMPETENCE_UNION_F01,MB022__META_SGD_MI_SPECIFIC_K4__E3_BLEND50,18,0.8433333333333333,0.3545001288201426,-0.008333333333333335,0.5,0.5555555555555556,0.4444444444444444,-0.21999999999999997,-0.058999999999999934,False
