benchmark,family_id,method_id,subjects,mean_subject_BA,mean_subject_NLL,Delta_BA,positive_subject_fraction,nonnegative_subject_fraction,harmful_subject_fraction,worst_subject_delta,p10_subject_delta,OUTER_TEST_USED
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB115__SPD_TRANSPORT_K4_P8_D16__E3_RESIDUAL50,12,0.8137499999999999,0.3803759168830457,0.0,0.3333333333333333,0.5,0.5,-0.015000000000000013,-0.010000000000000009,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB092__RAW_ENCODER_FINETUNE_BANK__ADABN_RESIDUAL50,12,0.8133333333333334,0.3787022526327255,-0.0004166666666666763,0.3333333333333333,0.75,0.25,-0.020000000000000018,-0.009500000000000008,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB106__RAW_FOMAML_MULTISCALE_BANK__TAIL3_BLEND50,12,0.8133333333333334,0.39134804321249755,-0.0004166666666666763,0.4166666666666667,0.5833333333333334,0.4166666666666667,-0.06499999999999995,-0.042999999999999934,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB066__MULTISCALE_TCN_LR_STAGED_BANK_K4_R8__POPULATION_BLEND50,12,0.8129166666666667,0.38836996465566304,-0.0008333333333333434,0.3333333333333333,0.5,0.5,-0.06000000000000005,-0.034000000000000016,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB086__NORM_HYPER_MI_SPECIFIC_K4_R4__E1_RESIDUAL50,12,0.8129166666666667,0.38275453742492344,-0.0008333333333333156,0.25,0.3333333333333333,0.6666666666666666,-0.039999999999999925,-0.019500000000000017,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB111__SPD_TRANSPORT_K4_P8_D16__E1_RESIDUAL50,12,0.8129166666666666,0.3803415144959285,-0.0008333333333333156,0.25,0.5833333333333334,0.4166666666666667,-0.025000000000000022,-0.014000000000000012,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB100__RAW_FOMAML_MULTISCALE_BANK__FULL1_BLEND50,12,0.8125,0.388682250236489,-0.0012500000000000104,0.4166666666666667,0.5833333333333334,0.4166666666666667,-0.06499999999999995,-0.029500000000000026,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB080__MULTISCALE_TCN_STAGED_BANK_K4__FEATURE_HEAD_BLEND50,12,0.8125,0.3766575544419251,-0.0012500000000000011,0.4166666666666667,0.5,0.5,-0.040000000000000036,-0.024500000000000022,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB107__RAW_FOMAML_MULTISCALE_BANK__TAIL3_DELTA50,12,0.8125,0.37855147420706253,-0.0012500000000000011,0.4166666666666667,0.6666666666666666,0.3333333333333333,-0.040000000000000036,-0.014000000000000023,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB026__METRIC_TRANSPORT_CONFORMER_NORM_K4_D16__E1_RESIDUAL50,12,0.8120833333333333,0.37807441026358574,-0.0016666666666666774,0.25,0.6666666666666666,0.3333333333333333,-0.025000000000000022,-0.019500000000000028,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB088__NORM_HYPER_MI_SPECIFIC_K4_R4__E2_RESIDUAL50,12,0.8116666666666665,0.3821919147194733,-0.002083333333333326,0.25,0.3333333333333333,0.6666666666666666,-0.04499999999999993,-0.029500000000000026,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB096__RAW_ENCODER_FINETUNE_BANK__HEAD_RESIDUAL50,12,0.8116666666666665,0.38590886272157815,-0.0020833333333333446,0.4166666666666667,0.5833333333333334,0.4166666666666667,-0.020000000000000018,-0.010000000000000009,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB094__RAW_ENCODER_FINETUNE_BANK__FULL_RESIDUAL50,12,0.8116666666666665,0.3795471176956866,-0.002083333333333317,0.3333333333333333,0.6666666666666666,0.3333333333333333,-0.02499999999999991,-0.014500000000000013,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB055__MULTISCALE_TCN_LR_STAGED_BANK_K4_R8__E1_GENERIC_BLEND50,12,0.8108333333333334,0.40942080728994207,-0.0029166666666666694,0.3333333333333333,0.5,0.5,-0.06499999999999995,-0.034000000000000016,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB028__METRIC_TRANSPORT_CONFORMER_NORM_K4_D16__E2_RESIDUAL50,12,0.8108333333333334,0.37839844435464465,-0.0029166666666666694,0.4166666666666667,0.5833333333333334,0.4166666666666667,-0.025000000000000022,-0.019500000000000028,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB064__MULTISCALE_TCN_LR_STAGED_BANK_K4_R8__FEATURE_HEAD_BLEND50,12,0.8108333333333334,0.37778445364701163,-0.0029166666666666876,0.5833333333333334,0.5833333333333334,0.4166666666666667,-0.06000000000000005,-0.039000000000000035,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB103__RAW_FOMAML_MULTISCALE_BANK__HEAD4_BLEND50,12,0.8108333333333334,0.39252777147040124,-0.00291666666666666,0.5,0.5833333333333334,0.4166666666666667,-0.07000000000000006,-0.03849999999999993,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB061__MULTISCALE_TCN_LR_STAGED_BANK_K4_R8__E3_GENERIC_BLEND50,12,0.8108333333333334,0.4102245943699147,-0.0029166666666666694,0.3333333333333333,0.5,0.5,-0.06499999999999995,-0.034000000000000016,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB034__METRIC_TRANSPORT_MI_SPECIFIC_K4_D16__E1_RESIDUAL50,12,0.8108333333333332,0.3801756196523713,-0.0029166666666666694,0.3333333333333333,0.5,0.5,-0.030000000000000027,-0.02400000000000002,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB052__MULTISCALE_TCN_LR_STAGED_BANK_K4_R8__E0_GENERIC_BLEND50,12,0.8104166666666668,0.38987911242598283,-0.003333333333333327,0.3333333333333333,0.4166666666666667,0.5833333333333334,-0.06499999999999995,-0.034000000000000016,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB024__METRIC_TRANSPORT_CONFORMER_NORM_K4_D16__E0_RESIDUAL50,12,0.8104166666666667,0.3765326491384615,-0.003333333333333336,0.25,0.5,0.5,-0.02000000000000013,-0.015000000000000114,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB104__RAW_FOMAML_MULTISCALE_BANK__HEAD4_DELTA50,12,0.8095833333333333,0.37987073751742906,-0.00416666666666668,0.3333333333333333,0.6666666666666666,0.3333333333333333,-0.04500000000000004,-0.019000000000000017,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB030__METRIC_TRANSPORT_CONFORMER_NORM_K4_D16__E3_RESIDUAL50,12,0.8095833333333332,0.3775159983186111,-0.004166666666666698,0.4166666666666667,0.5833333333333334,0.4166666666666667,-0.025000000000000022,-0.01950000000000013,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB008__META_SGD_CONFORMER_NORM_K4__E0_BLEND50,12,0.8079166666666667,0.3927006278560429,-0.0058333333333333475,0.4166666666666667,0.4166666666666667,0.5833333333333334,-0.050000000000000044,-0.029500000000000026,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB020__META_SGD_MI_SPECIFIC_K4__E2_BLEND50,12,0.8062499999999999,0.3867955560081729,-0.007500000000000007,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.05500000000000005,-0.029500000000000016,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB014__META_SGD_CONFORMER_NORM_K4__E3_BLEND50,12,0.8058333333333332,0.4056799157813689,-0.007916666666666664,0.5833333333333334,0.5833333333333334,0.4166666666666667,-0.135,-0.029000000000000026,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB012__META_SGD_CONFORMER_NORM_K4__E2_BLEND50,12,0.8058333333333332,0.4033376437468334,-0.007916666666666674,0.5833333333333334,0.5833333333333334,0.4166666666666667,-0.12,-0.03350000000000003,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB038__METRIC_TRANSPORT_MI_SPECIFIC_K4_D16__E3_RESIDUAL50,12,0.8045833333333334,0.3809560960026102,-0.009166666666666665,0.3333333333333333,0.4166666666666667,0.5833333333333334,-0.04500000000000004,-0.033999999999999926,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB022__META_SGD_MI_SPECIFIC_K4__E3_BLEND50,12,0.8041666666666667,0.38784375788729514,-0.009583333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.08000000000000007,-0.03450000000000002,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB018__META_SGD_MI_SPECIFIC_K4__E1_BLEND50,12,0.80375,0.38710279952593357,-0.00999999999999999,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.07999999999999996,-0.02449999999999992,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB090__NORM_HYPER_MI_SPECIFIC_K4_R4__E3_RESIDUAL50,12,0.8037499999999999,0.3826223018556934,-0.01,0.25,0.3333333333333333,0.6666666666666666,-0.04500000000000004,-0.039500000000000035,False
