benchmark,family_id,method_id,subjects,mean_subject_BA,mean_subject_NLL,Delta_BA,positive_subject_fraction,nonnegative_subject_fraction,harmful_subject_fraction,worst_subject_delta,p10_subject_delta,OUTER_TEST_USED
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__RAW_ENCODER_FINETUNE_BANK,RAW_ENCODER_FINETUNE_BANK__ADABN_RESIDUAL50,12,0.8133333333333334,0.3787022526327255,-0.0004166666666666763,0.3333333333333333,0.75,0.25,-0.020000000000000018,-0.009500000000000008,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__RAW_ENCODER_FINETUNE_BANK,RAW_ENCODER_FINETUNE_BANK__HEAD_RESIDUAL50,12,0.8116666666666665,0.38590886272157815,-0.0020833333333333446,0.4166666666666667,0.5833333333333334,0.4166666666666667,-0.020000000000000018,-0.010000000000000009,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__RAW_ENCODER_FINETUNE_BANK,RAW_ENCODER_FINETUNE_BANK__FULL_RESIDUAL50,12,0.8116666666666665,0.37954711769568666,-0.002083333333333317,0.3333333333333333,0.6666666666666666,0.3333333333333333,-0.02499999999999991,-0.014500000000000013,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__RAW_ENCODER_FINETUNE_BANK,RAW_ENCODER_FINETUNE_BANK__TAIL_RESIDUAL50,12,0.8087499999999999,0.385905810035943,-0.004999999999999995,0.16666666666666666,0.5,0.5,-0.030000000000000027,-0.014500000000000013,False
