benchmark,family_id,expert_left,expert_right,correctness_correlation,correctness_disagreement,OUTER_TEST_USED
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__RAW_ENCODER_FINETUNE_BANK,RAW_ENCODER_FINETUNE_BANK__ADABN_RESIDUAL50,RAW_ENCODER_FINETUNE_BANK__HEAD_RESIDUAL50,0.8523211170309828,0.045,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__RAW_ENCODER_FINETUNE_BANK,RAW_ENCODER_FINETUNE_BANK__ADABN_RESIDUAL50,RAW_ENCODER_FINETUNE_BANK__TAIL_RESIDUAL50,0.8791151971487886,0.037083333333333336,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__RAW_ENCODER_FINETUNE_BANK,RAW_ENCODER_FINETUNE_BANK__ADABN_RESIDUAL50,RAW_ENCODER_FINETUNE_BANK__FULL_RESIDUAL50,0.8824069000855161,0.035833333333333335,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__RAW_ENCODER_FINETUNE_BANK,RAW_ENCODER_FINETUNE_BANK__HEAD_RESIDUAL50,RAW_ENCODER_FINETUNE_BANK__TAIL_RESIDUAL50,0.9363659635910505,0.019583333333333335,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__RAW_ENCODER_FINETUNE_BANK,RAW_ENCODER_FINETUNE_BANK__HEAD_RESIDUAL50,RAW_ENCODER_FINETUNE_BANK__FULL_RESIDUAL50,0.9291308535189258,0.021666666666666667,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__RAW_ENCODER_FINETUNE_BANK,RAW_ENCODER_FINETUNE_BANK__TAIL_RESIDUAL50,RAW_ENCODER_FINETUNE_BANK__FULL_RESIDUAL50,0.9688829046368828,0.009583333333333333,False
