fold,seed,block,dimensions,coordinate_ids,persistence_supported,u_abs_mean,u_spec_mean,u_abs_CI95_low,u_spec_CI95_low,outer_test_used
2,0,0,4,"[0, 1, 2, 3]",True,0.09659891073118605,0.08658817593035206,0.0881946005942991,0.07825591084636299,False
2,0,1,4,"[4, 5, 6, 7]",True,0.02190402356239003,-0.010452687048640654,0.020157473614910337,-0.013702725491498088,False
2,0,2,4,"[8, 9, 10, 11]",True,0.019672077830694377,-0.013402536133246334,0.017939723599084578,-0.017018278402830538,False
2,0,3,4,"[12, 13, 14, 15]",True,0.0014901264943767644,-0.032216996640423046,0.0009071592824450691,-0.0357890006978931,False
2,0,4,4,"[16, 17, 18, 19]",False,0.0003812737944291156,-0.032074139744695876,0.00018963043986452988,-0.03879953696389117,False
