fold,seed,direction,rho,persistence_correlation,permutation_p95,P_pass,utility_harm_mean,matched_random_utility_mean,utility_specific_mean,utility_specific_CI95_L,utility_specific_CI95_U,U_pass,D_finite,D_finite_matched_random_mean,D_finite_ratio,D_pass,PUD_pass,D_flip_used,identity_used
1,0,0,0.6618654780757742,0.9022709656193579,0.21257412938913814,True,0.0008393298824030668,0.06834048045757844,-0.06750115057517536,-0.08910331323967975,-0.048296582793071224,False,0.11759724540981509,0.6957001413002085,0.1690343848285486,False,False,False,False
1,0,1,0.2728045626254987,0.7785093370813178,0.09520357516890118,True,0.0028721942375678107,0.028017781328472526,-0.025145587090904715,-0.03092765717829095,-0.020037486166299377,False,0.13809361619963653,0.4817146347976973,0.2866710002647747,False,False,False,False
1,0,2,0.18779823556079206,0.7627981930018005,0.05502322859286152,True,5.7117638531663845e-06,0.008007604461103107,-0.008001892697249942,-0.008993578195941382,-0.007042942844583155,False,0.006226787060062566,0.25830306301398964,0.02410651653683768,False,False,False,False
1,0,3,0.16059609311598894,0.7892979623556301,0.042908666707262885,True,0.0027273354726932066,0.01061873441790441,-0.007891398945211205,-0.010012709879557644,-0.005815607821510075,False,0.12829373404659203,0.29248807172289043,0.43862894404849545,False,False,False,False
1,0,4,0.12304386105666706,0.7243461196407905,0.036608446314550624,True,-0.0006504139693387645,0.003845483280469638,-0.004495897249808403,-0.0053168935023753085,-0.0037421850334692975,False,0.0356418607396783,0.1783464569508911,0.19984619458682337,False,False,False,False
1,0,5,0.11526075082207565,0.7770583240772654,0.038103341993871276,True,0.038334023700541855,0.015301327067451947,0.023032696633089912,0.013277210062471866,0.03294335540664922,True,0.6836709195392414,0.3666624390207616,1.8645785517739648,True,True,False,False
1,0,6,0.10179969074775723,0.7583630316533077,0.03207241314232793,True,0.0013170467741878819,0.006697133920074954,-0.005380087145887072,-0.007047879693400085,-0.003773212419846084,False,0.14001352222195634,0.23404509487418063,0.5982330981865938,False,False,False,False
1,0,7,0.07476866626343621,0.9286912981081716,0.02115175610395807,True,0.22855277954579675,0.051074148512100924,0.17747863103369582,0.15301209636719157,0.20295753649844328,True,1.5301686485254367,0.7417185778139661,2.0630043446332893,True,True,False,False
1,0,8,0.07333875644056666,0.7011710281122034,0.024307157122780542,True,0.03144618349933456,0.018390451210281822,0.013055732289052737,0.004085963881120163,0.022227672345605878,True,0.5366770766667165,0.3993593892783977,1.3438448952870197,True,True,False,False
1,0,9,0.05856962241280946,0.8225386981212816,0.01744324164114702,True,0.031232410259531215,0.01543071787646225,0.015801692383068965,0.008915061994216236,0.022871118236224085,True,0.5116287056766594,0.35334866868684744,1.4479429272452882,True,True,False,False
1,0,10,0.05593442274040761,0.8054647342704542,0.02195352848062106,True,0.054352209760362744,0.02147043425781897,0.03288177550254378,0.022269020465322652,0.04446942905731312,True,0.7571558708713849,0.4226492372360437,1.7914521171808573,True,True,False,False
