fold,seed,action,variant,classifier,control_draw,n,rescue_prevalence,AUROC,AUPRC,balanced_accuracy,precision_routing_positive,recall_rescue,deployable_BA,keep_BA,deployable_delta_BA,action_rate,routed_count,rescue_count,harm_count,neutral_routed_count,net_rescues,routing_precision,mean_threshold,positive_router_folds,mean_subject_delta_BA,positive_subjects,n_subjects,outer_test_used,fold_rows_json
0,0,amplify,counterfactual_only,logistic,,6800,0.02588235294117647,0.9796684576745718,0.44368521004892353,0.9517457180500659,0.23577235772357724,0.9886363636363636,0.8345588235294117,0.835,-0.00044117647058827814,0.010441176470588235,71,34,37,0,-3,0.4788732394366197,0.9830387865736462,1,-0.0004411764705882357,9,34,False,"[{""action_rate"": 0.012142857142857143, ""delta_BA"": -0.002142857142857002, ""router_fold"": 0}, {""action_rate"": 0.012857142857142857, ""delta_BA"": -0.0014285714285713347, ""router_fold"": 1}, {""action_rate"": 0.015714285714285715, ""delta_BA"": 0.004285714285714226, ""router_fold"": 2}, {""action_rate"": 0.007142857142857143, ""delta_BA"": -0.0028571428571427804, ""router_fold"": 3}, {""action_rate"": 0.0033333333333333335, ""delta_BA"": 0.0, ""router_fold"": 4}]"
0,0,amplify,counterfactual_only,shallow_mlp,,6800,0.02588235294117647,0.9372323781291173,0.2628163134288694,0.8211050724637681,0.06912804399057344,1.0,0.835,0.835,0.0,0.0,0,0,0,0,0,0.0,0.95,0,0.0,0,34,False,"[{""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 0}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 1}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 2}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 3}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 4}]"
0,0,amplify,geometry_only,logistic,,6800,0.02588235294117647,0.9724426671607378,0.3721421606960392,0.9476215963987703,0.22944297082228116,0.9829545454545454,0.8352941176470589,0.835,0.0002941176470588891,0.012205882352941176,83,36,34,13,2,0.43373493975903615,0.9804481362982791,2,0.0002941176470588238,7,34,False,"[{""action_rate"": 0.017857142857142856, ""delta_BA"": -0.002142857142857113, ""router_fold"": 0}, {""action_rate"": 0.002857142857142857, ""delta_BA"": -0.0007142857142856673, ""router_fold"": 1}, {""action_rate"": 0.020714285714285713, ""delta_BA"": 0.005714285714285672, ""router_fold"": 2}, {""action_rate"": 0.011428571428571429, ""delta_BA"": -0.002142857142857002, ""router_fold"": 3}, {""action_rate"": 0.0075, ""delta_BA"": 0.0008333333333332416, ""router_fold"": 4}]"
0,0,amplify,geometry_only,shallow_mlp,,6800,0.02588235294117647,0.9544296566205535,0.24223100001262415,0.8996898331137462,0.12455003599712024,0.9829545454545454,0.835,0.835,0.0,0.0,0,0,0,0,0,0.0,0.93,0,0.0,0,34,False,"[{""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 0}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 1}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 2}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 3}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 4}]"
0,0,amplify,full_protected,logistic,,6800,0.02588235294117647,0.9812836242863416,0.44098087818438625,0.9713164251207729,0.31654676258992803,1.0,0.8348529411764707,0.835,-0.00014705882352927802,0.0125,85,42,43,0,-1,0.49411764705882355,0.9889136901808643,2,-0.00014705882352941517,12,34,False,"[{""action_rate"": 0.014285714285714285, ""delta_BA"": -0.0028571428571428914, ""router_fold"": 0}, {""action_rate"": 0.007142857142857143, ""delta_BA"": -0.0028571428571428914, ""router_fold"": 1}, {""action_rate"": 0.022857142857142857, ""delta_BA"": 0.008571428571428452, ""router_fold"": 2}, {""action_rate"": 0.010714285714285714, ""delta_BA"": -0.004999999999999893, ""router_fold"": 3}, {""action_rate"": 0.006666666666666667, ""delta_BA"": 0.0016666666666665941, ""router_fold"": 4}]"
0,0,amplify,full_protected,shallow_mlp,,6800,0.02588235294117647,0.9721527434672816,0.3711059530380974,0.8931159420289856,0.11055276381909548,1.0,0.8351470588235295,0.835,0.00014705882352950006,0.0010294117647058824,7,4,3,0,1,0.5714285714285714,0.93,2,0.00014705882352940863,2,34,False,"[{""action_rate"": 0.002142857142857143, ""delta_BA"": -0.0007142857142856673, ""router_fold"": 0}, {""action_rate"": 0.0007142857142857143, ""delta_BA"": 0.0007142857142856673, ""router_fold"": 1}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 2}, {""action_rate"": 0.002142857142857143, ""delta_BA"": 0.0007142857142857784, ""router_fold"": 3}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 4}]"
0,0,geometry,entropy_only,logistic,,6800,0.04264705882352941,0.8778510514328088,0.1891365251809539,0.818936384342391,0.1337448559670782,0.896551724137931,0.8327941176470588,0.835,-0.0022058823529411686,0.05588235294117647,380,64,79,237,-15,0.16842105263157894,0.8449822662233633,1,-0.002205882352941175,9,34,False,"[{""action_rate"": 0.07928571428571428, ""delta_BA"": -0.0035714285714285587, ""router_fold"": 0}, {""action_rate"": 0.012142857142857143, ""delta_BA"": -0.0028571428571428914, ""router_fold"": 1}, {""action_rate"": 0.017142857142857144, ""delta_BA"": 0.0028571428571428914, ""router_fold"": 2}, {""action_rate"": 0.11, ""delta_BA"": -0.004999999999999893, ""router_fold"": 3}, {""action_rate"": 0.06166666666666667, ""delta_BA"": -0.0025000000000000577, ""router_fold"": 4}]"
0,0,geometry,entropy_only,shallow_mlp,,6800,0.04264705882352941,0.8670003707823507,0.1928796554131797,0.763191906350972,0.08753071253071253,0.9827586206896551,0.8336764705882354,0.835,-0.0013235294117646124,0.03867647058823529,263,55,64,144,-9,0.20912547528517111,0.7323850330809754,1,-0.0013235294117647104,9,34,False,"[{""action_rate"": 0.05785714285714286, ""delta_BA"": -0.004999999999999893, ""router_fold"": 0}, {""action_rate"": 0.027857142857142858, ""delta_BA"": -0.0014285714285713347, ""router_fold"": 1}, {""action_rate"": 0.014285714285714285, ""delta_BA"": 0.0, ""router_fold"": 2}, {""action_rate"": 0.07285714285714286, ""delta_BA"": -0.0007142857142856673, ""router_fold"": 3}, {""action_rate"": 0.0175, ""delta_BA"": 0.0008333333333332416, ""router_fold"": 4}]"
0,0,geometry,counterfactual_only,logistic,,6800,0.04264705882352941,0.943067429418931,0.31868366328821895,0.897102600773346,0.21517996870109546,0.9482758620689655,0.835,0.835,0.0,0.0,0,0,0,0,0,0.0,0.95,0,0.0,0,34,False,"[{""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 0}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 1}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 2}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 3}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 4}]"
0,0,geometry,counterfactual_only,shallow_mlp,,6800,0.04264705882352941,0.9328452248530112,0.273741225079167,0.8080645161290323,0.10397992111868053,1.0,0.835,0.835,0.0,0.0,0,0,0,0,0,0.0,0.95,0,0.0,0,34,False,"[{""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 0}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 1}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 2}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 3}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 4}]"
0,0,geometry,geometry_only,logistic,,6800,0.04264705882352941,0.9698951215636421,0.4292986687517357,0.9629800307219663,0.3756476683937824,1.0,0.8329411764705883,0.835,-0.0020588235294116686,0.017941176470588235,122,54,68,0,-14,0.4426229508196721,0.958957407475254,1,-0.00205882352941175,11,34,False,"[{""action_rate"": 0.013571428571428571, ""delta_BA"": -0.0035714285714285587, ""router_fold"": 0}, {""action_rate"": 0.005, ""delta_BA"": -0.0007142857142856673, ""router_fold"": 1}, {""action_rate"": 0.019285714285714285, ""delta_BA"": 0.007857142857142785, ""router_fold"": 2}, {""action_rate"": 0.03571428571428571, ""delta_BA"": -0.010000000000000009, ""router_fold"": 3}, {""action_rate"": 0.015833333333333335, ""delta_BA"": -0.004166666666666652, ""router_fold"": 4}]"
0,0,geometry,geometry_only,shallow_mlp,,6800,0.04264705882352941,0.9653996504052123,0.38979609055982595,0.8807219662058372,0.15735214324470972,1.0,0.835,0.835,0.0,0.0,0,0,0,0,0,0.0,0.95,0,0.0,0,34,False,"[{""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 0}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 1}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 2}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 3}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 4}]"
0,0,geometry,full_protected,logistic,,6800,0.04264705882352941,0.968605858361142,0.4085588198151957,0.9632872503840246,0.3776041666666667,1.0,0.8304411764705882,0.835,-0.004558823529411726,0.023676470588235295,161,65,96,0,-31,0.40372670807453415,0.9570582226014992,2,-0.004558823529411778,11,34,False,"[{""action_rate"": 0.015714285714285715, ""delta_BA"": -0.005714285714285561, ""router_fold"": 0}, {""action_rate"": 0.019285714285714285, ""delta_BA"": 0.0007142857142856673, ""router_fold"": 1}, {""action_rate"": 0.019285714285714285, ""delta_BA"": 0.0035714285714285587, ""router_fold"": 2}, {""action_rate"": 0.045, ""delta_BA"": -0.017857142857142794, ""router_fold"": 3}, {""action_rate"": 0.018333333333333333, ""delta_BA"": -0.0033333333333334103, ""router_fold"": 4}]"
0,0,geometry,full_protected,shallow_mlp,,6800,0.04264705882352941,0.9653620424810636,0.380298506481331,0.8634408602150538,0.1402321083172147,1.0,0.8344117647058824,0.835,-0.0005882352941175562,0.000588235294117647,4,0,4,0,-4,0.0,0.95,0,-0.0005882352941176443,0,34,False,"[{""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 0}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 1}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 2}, {""action_rate"": 0.002857142857142857, ""delta_BA"": -0.0028571428571427804, ""router_fold"": 3}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 4}]"
0,1,erase,entropy_only,logistic,,6800,0.06941176470588235,0.7879437501339219,0.17880410122576967,0.7275881741627204,0.14778518228145826,0.798728813559322,0.8322058823529411,0.8319117647058824,0.0002941176470587781,0.0022058823529411764,15,4,2,9,2,0.26666666666666666,0.9231134703103636,1,0.0002941176470588238,2,34,False,"[{""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 0}, {""action_rate"": 0.010714285714285714, ""delta_BA"": 0.0014285714285713347, ""router_fold"": 1}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 2}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 3}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 4}]"
0,1,erase,entropy_only,shallow_mlp,,6800,0.06941176470588235,0.7929792126465105,0.18384495410743298,0.7252539158756348,0.13267263427109974,0.8792372881355932,0.8304411764705882,0.8319117647058824,-0.0014705882352941124,0.007647058823529412,52,7,17,28,-10,0.1346153846153846,0.8452627869000038,0,-0.0014705882352941287,2,34,False,"[{""action_rate"": 0.002142857142857143, ""delta_BA"": 0.0, ""router_fold"": 0}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 1}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 2}, {""action_rate"": 0.012857142857142857, ""delta_BA"": -0.0035714285714285587, ""router_fold"": 3}, {""action_rate"": 0.025833333333333333, ""delta_BA"": -0.004166666666666763, ""router_fold"": 4}]"
0,1,erase,counterfactual_only,logistic,,6800,0.06941176470588235,0.9294385727142214,0.4058880452426626,0.8733125843707814,0.25745412844036697,0.951271186440678,0.8314705882352942,0.8319117647058824,-0.0004411764705881671,0.0075,51,24,27,0,-3,0.47058823529411764,0.9406161314821858,1,-0.0004411764705882259,6,34,False,"[{""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 0}, {""action_rate"": 0.0007142857142857143, ""delta_BA"": 0.0007142857142856673, ""router_fold"": 1}, {""action_rate"": 0.017857142857142856, ""delta_BA"": -0.0007142857142856673, ""router_fold"": 2}, {""action_rate"": 0.008571428571428572, ""delta_BA"": 0.0, ""router_fold"": 3}, {""action_rate"": 0.010833333333333334, ""delta_BA"": -0.0025000000000001688, ""router_fold"": 4}]"
0,1,erase,counterfactual_only,shallow_mlp,,6800,0.06941176470588235,0.9058847280850243,0.33618210246871866,0.8661049090402623,0.24888392857142858,0.9449152542372882,0.831764705882353,0.8319117647058824,-0.00014705882352938904,0.00014705882352941175,1,0,1,0,-1,0.0,0.8899999999999999,0,-0.00014705882352940863,0,34,False,"[{""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 0}, {""action_rate"": 0.0007142857142857143, ""delta_BA"": -0.0007142857142857784, ""router_fold"": 1}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 2}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 3}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 4}]"
0,1,erase,geometry_only,logistic,,6800,0.06941176470588235,0.900755185455013,0.35228214920313605,0.8215263343975658,0.2534201954397394,0.8241525423728814,0.8297058823529411,0.8319117647058824,-0.0022058823529412797,0.014705882352941176,100,42,57,1,-15,0.42,0.9624320023783394,0,-0.0022058823529411916,9,34,False,"[{""action_rate"": 0.009285714285714286, ""delta_BA"": -0.0014285714285714457, ""router_fold"": 0}, {""action_rate"": 0.010714285714285714, ""delta_BA"": -0.0007142857142856673, ""router_fold"": 1}, {""action_rate"": 0.025, ""delta_BA"": -0.002142857142857113, ""router_fold"": 2}, {""action_rate"": 0.019285714285714285, ""delta_BA"": -0.002142857142857113, ""router_fold"": 3}, {""action_rate"": 0.008333333333333333, ""delta_BA"": -0.0050000000000001155, ""router_fold"": 4}]"
0,1,erase,geometry_only,shallow_mlp,,6800,0.06941176470588235,0.8412242334311855,0.30739282042666405,0.7782240352268102,0.19094977623073098,0.8135593220338984,0.8319117647058824,0.8319117647058824,0.0,0.0,0,0,0,0,0,0.0,0.95,0,0.0,0,34,False,"[{""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 0}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 1}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 2}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 3}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 4}]"
0,1,erase,full_protected,logistic,,6800,0.06941176470588235,0.9281679889219826,0.3945962661891511,0.8748111701557779,0.26860254083484575,0.940677966101695,0.8314705882352942,0.8319117647058824,-0.0004411764705881671,0.008676470588235294,59,28,31,0,-3,0.4745762711864407,0.9500878232865226,2,-0.00044117647058823244,14,34,False,"[{""action_rate"": 0.0014285714285714286, ""delta_BA"": 0.0014285714285714457, ""router_fold"": 0}, {""action_rate"": 0.012142857142857143, ""delta_BA"": 0.0035714285714285587, ""router_fold"": 1}, {""action_rate"": 0.010714285714285714, ""delta_BA"": -0.004999999999999893, ""router_fold"": 2}, {""action_rate"": 0.01, ""delta_BA"": -0.0014285714285713347, ""router_fold"": 3}, {""action_rate"": 0.009166666666666667, ""delta_BA"": -0.0008333333333334636, ""router_fold"": 4}]"
0,1,erase,full_protected,shallow_mlp,,6800,0.06941176470588235,0.9020405006535389,0.340572304369028,0.8356644667766612,0.21241513094083414,0.9279661016949152,0.8319117647058824,0.8319117647058824,0.0,0.0,0,0,0,0,0,0.0,0.95,0,0.0,0,34,False,"[{""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 0}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 1}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 2}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 3}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 4}]"
0,1,amplify,entropy_only,logistic,,6800,0.022941176470588236,0.9397132944318375,0.2052361237204828,0.8886734126800352,0.11826226870474658,0.9423076923076923,0.8301470588235293,0.8319117647058824,-0.0017647058823530015,0.028823529411764706,196,40,52,104,-12,0.20408163265306123,0.9292492997814706,1,-0.0017647058823529395,6,34,False,"[{""action_rate"": 0.002142857142857143, ""delta_BA"": 0.0, ""router_fold"": 0}, {""action_rate"": 0.012142857142857143, ""delta_BA"": -0.0028571428571428914, ""router_fold"": 1}, {""action_rate"": 0.007142857142857143, ""delta_BA"": 0.0014285714285714457, ""router_fold"": 2}, {""action_rate"": 0.07928571428571428, ""delta_BA"": 0.0, ""router_fold"": 3}, {""action_rate"": 0.04583333333333333, ""delta_BA"": -0.008333333333333415, ""router_fold"": 4}]"
0,1,amplify,entropy_only,shallow_mlp,,6800,0.022941176470588236,0.9286902391207027,0.1655452197429196,0.8087748344370861,0.05784204671857619,1.0,0.8311764705882353,0.8319117647058824,-0.0007352941176470562,0.019558823529411764,133,26,31,76,-5,0.19548872180451127,0.7759618519544602,2,-0.0007352941176470595,6,34,False,"[{""action_rate"": 0.004285714285714286, ""delta_BA"": 0.0007142857142856673, ""router_fold"": 0}, {""action_rate"": 0.012142857142857143, ""delta_BA"": -0.0028571428571428914, ""router_fold"": 1}, {""action_rate"": 0.055, ""delta_BA"": 0.0, ""router_fold"": 2}, {""action_rate"": 0.002857142857142857, ""delta_BA"": 0.0014285714285714457, ""router_fold"": 3}, {""action_rate"": 0.024166666666666666, ""delta_BA"": -0.0033333333333334103, ""router_fold"": 4}]"
0,1,amplify,counterfactual_only,logistic,,6800,0.022941176470588236,0.9802289322156872,0.4020802131023699,0.9537041325120795,0.22514619883040934,0.9871794871794872,0.8302941176470588,0.8319117647058824,-0.0016176470588235015,0.010441176470588235,71,30,41,0,-11,0.4225352112676056,0.988263711440208,1,-0.0016176470588235407,9,34,False,"[{""action_rate"": 0.005714285714285714, ""delta_BA"": 0.0014285714285714457, ""router_fold"": 0}, {""action_rate"": 0.007142857142857143, ""delta_BA"": 0.0, ""router_fold"": 1}, {""action_rate"": 0.009285714285714286, ""delta_BA"": -0.0007142857142856673, ""router_fold"": 2}, {""action_rate"": 0.015, ""delta_BA"": -0.002142857142857113, ""router_fold"": 3}, {""action_rate"": 0.015833333333333335, ""delta_BA"": -0.007500000000000062, ""router_fold"": 4}]"
0,1,amplify,counterfactual_only,shallow_mlp,,6800,0.022941176470588236,0.952896579138301,0.24970766531358127,0.821944611679711,0.061855670103092786,1.0,0.8319117647058824,0.8319117647058824,0.0,0.0,0,0,0,0,0,0.0,0.95,0,0.0,0,34,False,"[{""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 0}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 1}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 2}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 3}, {""action_rate"": 0.0, ""delta_BA"": 0.0, ""router_fold"": 4}]"
