block,dataset,task,subject_id,future_session,fold,seed_i,seed_j,family,fusion_rule,trials,trial_identity_sha256,label_sha256,class_order,BA_A,BA_B,macro_F1_A,macro_F1_B,ensemble_BA,ensemble_macro_F1,gain_over_best_pp,gain_over_mean_pp,exclusive_correct_fraction,correct_A,correct_B,ensemble_correct,orientation_count,orientation_BA_difference_pp,G_EE_pp,G_LL_pp,G_EL_pp,D_avg_pp,D_best_pp
OpenBMI_MI,OpenBMI,MI,4,2,2,0,1,Heterogeneous_B,PROB50,100,9ed9e7ded55439bd0c6f3de403038a81a16de8369eca3e24b7aa66573eeb0bf7,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.79,0.8300000000000001,0.7889659330720531,0.8295739348370927,0.8200000000000001,0.8193496587715776,-1.0000000000000009,1.0000000000000009,0.14,79,83,82,,,,,,,
OpenBMI_MI,OpenBMI,MI,12,2,2,0,1,EEGNet_homogeneous,LOGIT50,100,353ce0c48fce052253e6b14eaa93d3f104636c10b94334617ba32f0f664f08fd,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.67,0.71,0.6643271284711627,0.7064480210547626,0.69,0.6862030569895738,-2.0000000000000018,0.0,0.2,67,71,69,,,,,,,
OpenBMI_MI,OpenBMI,MI,12,2,2,0,1,LiteBN_homogeneous,LOGIT50,100,353ce0c48fce052253e6b14eaa93d3f104636c10b94334617ba32f0f664f08fd,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.77,0.8200000000000001,0.7688674505074866,0.8197115384615384,0.8,0.7999199679871949,-2.0000000000000018,0.5000000000000004,0.11,77,82,80,,,,,,,
OpenBMI_MI,OpenBMI,MI,12,2,2,0,1,Heterogeneous_A,LOGIT50,100,353ce0c48fce052253e6b14eaa93d3f104636c10b94334617ba32f0f664f08fd,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.67,0.8200000000000001,0.6643271284711627,0.8197115384615384,0.8,0.7999199679871949,-2.0000000000000018,5.499999999999994,0.27,67,82,80,,,,,,,
OpenBMI_MI,OpenBMI,MI,12,2,2,0,1,Heterogeneous_B,LOGIT50,100,353ce0c48fce052253e6b14eaa93d3f104636c10b94334617ba32f0f664f08fd,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.71,0.77,0.7064480210547626,0.7688674505074866,0.77,0.7688674505074866,0.0,3.0000000000000027,0.2,71,77,77,,,,,,,
OpenBMI_MI,OpenBMI,MI,12,2,2,0,1,EEGNet_homogeneous,PROB50,100,353ce0c48fce052253e6b14eaa93d3f104636c10b94334617ba32f0f664f08fd,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.67,0.71,0.6643271284711627,0.7064480210547626,0.69,0.6862030569895738,-2.0000000000000018,0.0,0.2,67,71,69,,,,,,,
OpenBMI_MI,OpenBMI,MI,12,2,2,0,1,LiteBN_homogeneous,PROB50,100,353ce0c48fce052253e6b14eaa93d3f104636c10b94334617ba32f0f664f08fd,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.77,0.8200000000000001,0.7688674505074866,0.8197115384615384,0.8,0.7999199679871949,-2.0000000000000018,0.5000000000000004,0.11,77,82,80,,,,,,,
OpenBMI_MI,OpenBMI,MI,12,2,2,0,1,Heterogeneous_A,PROB50,100,353ce0c48fce052253e6b14eaa93d3f104636c10b94334617ba32f0f664f08fd,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.67,0.8200000000000001,0.6643271284711627,0.8197115384615384,0.8,0.7999199679871949,-2.0000000000000018,5.499999999999994,0.27,67,82,80,,,,,,,
OpenBMI_MI,OpenBMI,MI,12,2,2,0,1,Heterogeneous_B,PROB50,100,353ce0c48fce052253e6b14eaa93d3f104636c10b94334617ba32f0f664f08fd,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.71,0.77,0.7064480210547626,0.7688674505074866,0.77,0.7688674505074866,0.0,3.0000000000000027,0.2,71,77,77,,,,,,,
OpenBMI_MI,OpenBMI,MI,13,2,2,0,1,EEGNet_homogeneous,LOGIT50,100,04a5104ef2755a2212336c7ad3884215ec53d6ebb26c1b9c09fb608b91bf7305,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.71,0.75,0.7097387648883995,0.7497747973175859,0.73,0.72997299729973,-2.0000000000000018,0.0,0.22,71,75,73,,,,,,,
OpenBMI_MI,OpenBMI,MI,13,2,2,0,1,LiteBN_homogeneous,LOGIT50,100,04a5104ef2755a2212336c7ad3884215ec53d6ebb26c1b9c09fb608b91bf7305,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.71,0.65,0.7092731829573935,0.6338529134846741,0.71,0.7085720028137876,0.0,3.0000000000000027,0.34,71,65,71,,,,,,,
OpenBMI_MI,OpenBMI,MI,13,2,2,0,1,Heterogeneous_A,LOGIT50,100,04a5104ef2755a2212336c7ad3884215ec53d6ebb26c1b9c09fb608b91bf7305,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.71,0.65,0.7097387648883995,0.6338529134846741,0.6799999999999999,0.6715927750410509,-3.0000000000000027,0.0,0.3,71,65,68,,,,,,,
OpenBMI_MI,OpenBMI,MI,13,2,2,0,1,Heterogeneous_B,LOGIT50,100,04a5104ef2755a2212336c7ad3884215ec53d6ebb26c1b9c09fb608b91bf7305,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.75,0.71,0.7497747973175859,0.7092731829573935,0.73,0.7297567811029927,-2.0000000000000018,0.0,0.26,75,71,73,,,,,,,
OpenBMI_MI,OpenBMI,MI,13,2,2,0,1,EEGNet_homogeneous,PROB50,100,04a5104ef2755a2212336c7ad3884215ec53d6ebb26c1b9c09fb608b91bf7305,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.71,0.75,0.7097387648883995,0.7497747973175859,0.73,0.72997299729973,-2.0000000000000018,0.0,0.22,71,75,73,,,,,,,
OpenBMI_MI,OpenBMI,MI,13,2,2,0,1,LiteBN_homogeneous,PROB50,100,04a5104ef2755a2212336c7ad3884215ec53d6ebb26c1b9c09fb608b91bf7305,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.71,0.65,0.7092731829573935,0.6338529134846741,0.71,0.7085720028137876,0.0,3.0000000000000027,0.34,71,65,71,,,,,,,
OpenBMI_MI,OpenBMI,MI,13,2,2,0,1,Heterogeneous_A,PROB50,100,04a5104ef2755a2212336c7ad3884215ec53d6ebb26c1b9c09fb608b91bf7305,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.71,0.65,0.7097387648883995,0.6338529134846741,0.6799999999999999,0.6715927750410509,-3.0000000000000027,0.0,0.3,71,65,68,,,,,,,
OpenBMI_MI,OpenBMI,MI,13,2,2,0,1,Heterogeneous_B,PROB50,100,04a5104ef2755a2212336c7ad3884215ec53d6ebb26c1b9c09fb608b91bf7305,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.75,0.71,0.7497747973175859,0.7092731829573935,0.73,0.7297567811029927,-2.0000000000000018,0.0,0.26,75,71,73,,,,,,,
OpenBMI_MI,OpenBMI,MI,17,2,2,0,1,EEGNet_homogeneous,LOGIT50,100,7f218e414e41e0bc6c58ac89df96bd7d33a639fc5666f5f81cced732dbefc412,02e83a4853f24b77afdd764dacf0068921bcf85bb0dc1cf19ee2cd6eada2c458,"[0, 1]",0.5700000000000001,0.55,0.5538956323270048,0.5146154675870995,0.59,0.5670995670995671,1.9999999999999907,2.9999999999999916,0.18,57,55,59,,,,,,,
OpenBMI_MI,OpenBMI,MI,17,2,2,0,1,LiteBN_homogeneous,LOGIT50,100,7f218e414e41e0bc6c58ac89df96bd7d33a639fc5666f5f81cced732dbefc412,02e83a4853f24b77afdd764dacf0068921bcf85bb0dc1cf19ee2cd6eada2c458,"[0, 1]",0.59,0.54,0.5670995670995671,0.5066495066495067,0.58,0.5442708333333334,-1.0000000000000009,1.5000000000000013,0.23,59,54,58,,,,,,,
OpenBMI_MI,OpenBMI,MI,17,2,2,0,1,Heterogeneous_A,LOGIT50,100,7f218e414e41e0bc6c58ac89df96bd7d33a639fc5666f5f81cced732dbefc412,02e83a4853f24b77afdd764dacf0068921bcf85bb0dc1cf19ee2cd6eada2c458,"[0, 1]",0.5700000000000001,0.54,0.5538956323270048,0.5066495066495067,0.57,0.5361881134721174,-1.1102230246251565e-14,1.4999999999999902,0.25,57,54,57,,,,,,,
OpenBMI_MI,OpenBMI,MI,17,2,2,0,1,Heterogeneous_B,LOGIT50,100,7f218e414e41e0bc6c58ac89df96bd7d33a639fc5666f5f81cced732dbefc412,02e83a4853f24b77afdd764dacf0068921bcf85bb0dc1cf19ee2cd6eada2c458,"[0, 1]",0.55,0.59,0.5146154675870995,0.5670995670995671,0.62,0.5924495924495925,3.0000000000000027,4.999999999999993,0.22,55,59,62,,,,,,,
OpenBMI_MI,OpenBMI,MI,17,2,2,0,1,EEGNet_homogeneous,PROB50,100,7f218e414e41e0bc6c58ac89df96bd7d33a639fc5666f5f81cced732dbefc412,02e83a4853f24b77afdd764dacf0068921bcf85bb0dc1cf19ee2cd6eada2c458,"[0, 1]",0.5700000000000001,0.55,0.5538956323270048,0.5146154675870995,0.59,0.5670995670995671,1.9999999999999907,2.9999999999999916,0.18,57,55,59,,,,,,,
OpenBMI_MI,OpenBMI,MI,17,2,2,0,1,LiteBN_homogeneous,PROB50,100,7f218e414e41e0bc6c58ac89df96bd7d33a639fc5666f5f81cced732dbefc412,02e83a4853f24b77afdd764dacf0068921bcf85bb0dc1cf19ee2cd6eada2c458,"[0, 1]",0.59,0.54,0.5670995670995671,0.5066495066495067,0.58,0.5442708333333334,-1.0000000000000009,1.5000000000000013,0.23,59,54,58,,,,,,,
OpenBMI_MI,OpenBMI,MI,17,2,2,0,1,Heterogeneous_A,PROB50,100,7f218e414e41e0bc6c58ac89df96bd7d33a639fc5666f5f81cced732dbefc412,02e83a4853f24b77afdd764dacf0068921bcf85bb0dc1cf19ee2cd6eada2c458,"[0, 1]",0.5700000000000001,0.54,0.5538956323270048,0.5066495066495067,0.57,0.5361881134721174,-1.1102230246251565e-14,1.4999999999999902,0.25,57,54,57,,,,,,,
OpenBMI_MI,OpenBMI,MI,17,2,2,0,1,Heterogeneous_B,PROB50,100,7f218e414e41e0bc6c58ac89df96bd7d33a639fc5666f5f81cced732dbefc412,02e83a4853f24b77afdd764dacf0068921bcf85bb0dc1cf19ee2cd6eada2c458,"[0, 1]",0.55,0.59,0.5146154675870995,0.5670995670995671,0.62,0.5924495924495925,3.0000000000000027,4.999999999999993,0.22,55,59,62,,,,,,,
OpenBMI_MI,OpenBMI,MI,18,2,2,0,1,EEGNet_homogeneous,LOGIT50,100,ece394c167dd63c9759b0d5b3709793fef1b210c2657b3ae69f5dd5dc4c48a17,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.7,0.74,0.6989160979526294,0.7383252818035426,0.72,0.7181964573268921,-2.0000000000000018,0.0,0.16,70,74,72,,,,,,,
OpenBMI_MI,OpenBMI,MI,18,2,2,0,1,LiteBN_homogeneous,LOGIT50,100,ece394c167dd63c9759b0d5b3709793fef1b210c2657b3ae69f5dd5dc4c48a17,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.7,0.76,0.7,0.7596153846153846,0.71,0.7099709970997099,-5.000000000000004,-2.0000000000000018,0.18,70,76,71,,,,,,,
OpenBMI_MI,OpenBMI,MI,18,2,2,0,1,Heterogeneous_A,LOGIT50,100,ece394c167dd63c9759b0d5b3709793fef1b210c2657b3ae69f5dd5dc4c48a17,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.7,0.76,0.6989160979526294,0.7596153846153846,0.72,0.7198879551820728,-4.0000000000000036,-1.0000000000000009,0.24,70,76,72,,,,,,,
OpenBMI_MI,OpenBMI,MI,18,2,2,0,1,Heterogeneous_B,LOGIT50,100,ece394c167dd63c9759b0d5b3709793fef1b210c2657b3ae69f5dd5dc4c48a17,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.74,0.7,0.7383252818035426,0.7,0.71,0.7092731829573935,-3.0000000000000027,-1.0000000000000009,0.2,74,70,71,,,,,,,
OpenBMI_MI,OpenBMI,MI,18,2,2,0,1,EEGNet_homogeneous,PROB50,100,ece394c167dd63c9759b0d5b3709793fef1b210c2657b3ae69f5dd5dc4c48a17,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.7,0.74,0.6989160979526294,0.7383252818035426,0.72,0.7181964573268921,-2.0000000000000018,0.0,0.16,70,74,72,,,,,,,
OpenBMI_MI,OpenBMI,MI,18,2,2,0,1,LiteBN_homogeneous,PROB50,100,ece394c167dd63c9759b0d5b3709793fef1b210c2657b3ae69f5dd5dc4c48a17,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.7,0.76,0.7,0.7596153846153846,0.71,0.7099709970997099,-5.000000000000004,-2.0000000000000018,0.18,70,76,71,,,,,,,
OpenBMI_MI,OpenBMI,MI,18,2,2,0,1,Heterogeneous_A,PROB50,100,ece394c167dd63c9759b0d5b3709793fef1b210c2657b3ae69f5dd5dc4c48a17,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.7,0.76,0.6989160979526294,0.7596153846153846,0.72,0.7198879551820728,-4.0000000000000036,-1.0000000000000009,0.24,70,76,72,,,,,,,
OpenBMI_MI,OpenBMI,MI,18,2,2,0,1,Heterogeneous_B,PROB50,100,ece394c167dd63c9759b0d5b3709793fef1b210c2657b3ae69f5dd5dc4c48a17,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.74,0.7,0.7383252818035426,0.7,0.71,0.7092731829573935,-3.0000000000000027,-1.0000000000000009,0.2,74,70,71,,,,,,,
OpenBMI_MI,OpenBMI,MI,24,2,2,0,1,EEGNet_homogeneous,LOGIT50,100,1f10f1f71e29537dabe48621e2747816af5f98e8778751e8cb8b2cdd1dc99f6a,e4132ad4afb661ec90dea2624b1687cbeba5ec7948fdb1a0a8f5da5dc19baaab,"[0, 1]",0.61,0.62,0.5882166613873931,0.5766488413547237,0.62,0.5824175824175825,0.0,0.5000000000000004,0.17,61,62,62,,,,,,,
OpenBMI_MI,OpenBMI,MI,24,2,2,0,1,LiteBN_homogeneous,LOGIT50,100,1f10f1f71e29537dabe48621e2747816af5f98e8778751e8cb8b2cdd1dc99f6a,e4132ad4afb661ec90dea2624b1687cbeba5ec7948fdb1a0a8f5da5dc19baaab,"[0, 1]",0.62,0.5800000000000001,0.5703301673450927,0.5384615384615385,0.62,0.5703301673450927,0.0,1.9999999999999907,0.12,62,58,62,,,,,,,
OpenBMI_MI,OpenBMI,MI,24,2,2,0,1,Heterogeneous_A,LOGIT50,100,1f10f1f71e29537dabe48621e2747816af5f98e8778751e8cb8b2cdd1dc99f6a,e4132ad4afb661ec90dea2624b1687cbeba5ec7948fdb1a0a8f5da5dc19baaab,"[0, 1]",0.61,0.5800000000000001,0.5882166613873931,0.5384615384615385,0.5900000000000001,0.5464100011063171,-1.9999999999999907,-0.49999999999998934,0.17,61,58,59,,,,,,,
OpenBMI_MI,OpenBMI,MI,24,2,2,0,1,Heterogeneous_B,LOGIT50,100,1f10f1f71e29537dabe48621e2747816af5f98e8778751e8cb8b2cdd1dc99f6a,e4132ad4afb661ec90dea2624b1687cbeba5ec7948fdb1a0a8f5da5dc19baaab,"[0, 1]",0.62,0.62,0.5766488413547237,0.5703301673450927,0.6,0.5404411764705883,-2.0000000000000018,-2.0000000000000018,0.12,62,62,60,,,,,,,
OpenBMI_MI,OpenBMI,MI,24,2,2,0,1,EEGNet_homogeneous,PROB50,100,1f10f1f71e29537dabe48621e2747816af5f98e8778751e8cb8b2cdd1dc99f6a,e4132ad4afb661ec90dea2624b1687cbeba5ec7948fdb1a0a8f5da5dc19baaab,"[0, 1]",0.61,0.62,0.5882166613873931,0.5766488413547237,0.62,0.5824175824175825,0.0,0.5000000000000004,0.17,61,62,62,,,,,,,
OpenBMI_MI,OpenBMI,MI,24,2,2,0,1,LiteBN_homogeneous,PROB50,100,1f10f1f71e29537dabe48621e2747816af5f98e8778751e8cb8b2cdd1dc99f6a,e4132ad4afb661ec90dea2624b1687cbeba5ec7948fdb1a0a8f5da5dc19baaab,"[0, 1]",0.62,0.5800000000000001,0.5703301673450927,0.5384615384615385,0.62,0.5703301673450927,0.0,1.9999999999999907,0.12,62,58,62,,,,,,,
OpenBMI_MI,OpenBMI,MI,24,2,2,0,1,Heterogeneous_A,PROB50,100,1f10f1f71e29537dabe48621e2747816af5f98e8778751e8cb8b2cdd1dc99f6a,e4132ad4afb661ec90dea2624b1687cbeba5ec7948fdb1a0a8f5da5dc19baaab,"[0, 1]",0.61,0.5800000000000001,0.5882166613873931,0.5384615384615385,0.5900000000000001,0.5464100011063171,-1.9999999999999907,-0.49999999999998934,0.17,61,58,59,,,,,,,
OpenBMI_MI,OpenBMI,MI,24,2,2,0,1,Heterogeneous_B,PROB50,100,1f10f1f71e29537dabe48621e2747816af5f98e8778751e8cb8b2cdd1dc99f6a,e4132ad4afb661ec90dea2624b1687cbeba5ec7948fdb1a0a8f5da5dc19baaab,"[0, 1]",0.62,0.62,0.5766488413547237,0.5703301673450927,0.6,0.5404411764705883,-2.0000000000000018,-2.0000000000000018,0.12,62,62,60,,,,,,,
OpenBMI_MI,OpenBMI,MI,25,2,2,0,1,EEGNet_homogeneous,LOGIT50,100,dfe3a302cde71cfeb04b25a148db5bdc7ee2ab61f96d05b2062857082285069a,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.98,0.98,0.9799919967987194,0.9799919967987194,0.98,0.98,0.0,0.0,0.04,98,98,98,,,,,,,
OpenBMI_MI,OpenBMI,MI,25,2,2,0,1,LiteBN_homogeneous,LOGIT50,100,dfe3a302cde71cfeb04b25a148db5bdc7ee2ab61f96d05b2062857082285069a,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.98,0.97,0.9799919967987194,0.96999699969997,0.97,0.96999699969997,-1.0000000000000009,-0.5000000000000004,0.01,98,97,97,,,,,,,
OpenBMI_MI,OpenBMI,MI,25,2,2,0,1,Heterogeneous_A,LOGIT50,100,dfe3a302cde71cfeb04b25a148db5bdc7ee2ab61f96d05b2062857082285069a,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.98,0.97,0.9799919967987194,0.96999699969997,0.98,0.98,0.0,0.5000000000000004,0.03,98,97,98,,,,,,,
OpenBMI_MI,OpenBMI,MI,25,2,2,0,1,Heterogeneous_B,LOGIT50,100,dfe3a302cde71cfeb04b25a148db5bdc7ee2ab61f96d05b2062857082285069a,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.98,0.98,0.9799919967987194,0.9799919967987194,0.99,0.9899989998999901,1.0000000000000009,1.0000000000000009,0.02,98,98,99,,,,,,,
OpenBMI_MI,OpenBMI,MI,25,2,2,0,1,EEGNet_homogeneous,PROB50,100,dfe3a302cde71cfeb04b25a148db5bdc7ee2ab61f96d05b2062857082285069a,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.98,0.98,0.9799919967987194,0.9799919967987194,0.98,0.98,0.0,0.0,0.04,98,98,98,,,,,,,
OpenBMI_MI,OpenBMI,MI,25,2,2,0,1,LiteBN_homogeneous,PROB50,100,dfe3a302cde71cfeb04b25a148db5bdc7ee2ab61f96d05b2062857082285069a,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.98,0.97,0.9799919967987194,0.96999699969997,0.97,0.96999699969997,-1.0000000000000009,-0.5000000000000004,0.01,98,97,97,,,,,,,
OpenBMI_MI,OpenBMI,MI,25,2,2,0,1,Heterogeneous_A,PROB50,100,dfe3a302cde71cfeb04b25a148db5bdc7ee2ab61f96d05b2062857082285069a,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.98,0.97,0.9799919967987194,0.96999699969997,0.98,0.98,0.0,0.5000000000000004,0.03,98,97,98,,,,,,,
OpenBMI_MI,OpenBMI,MI,25,2,2,0,1,Heterogeneous_B,PROB50,100,dfe3a302cde71cfeb04b25a148db5bdc7ee2ab61f96d05b2062857082285069a,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.98,0.98,0.9799919967987194,0.9799919967987194,0.99,0.9899989998999901,1.0000000000000009,1.0000000000000009,0.02,98,98,99,,,,,,,
OpenBMI_MI,OpenBMI,MI,29,2,2,0,1,EEGNet_homogeneous,LOGIT50,100,82ceed494519721d023aac417595599b5494fda426583d37098fd0cd1c8eef1e,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.59,0.72,0.5849782366636299,0.72,0.6699999999999999,0.6683750376846548,-5.000000000000004,1.4999999999999902,0.25,59,72,67,,,,,,,
OpenBMI_MI,OpenBMI,MI,29,2,2,0,1,LiteBN_homogeneous,LOGIT50,100,82ceed494519721d023aac417595599b5494fda426583d37098fd0cd1c8eef1e,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.78,0.88,0.7799119647859143,0.8792270531400965,0.84,0.8399359743897559,-4.0000000000000036,0.9999999999999898,0.2,78,88,84,,,,,,,
OpenBMI_MI,OpenBMI,MI,29,2,2,0,1,Heterogeneous_A,LOGIT50,100,82ceed494519721d023aac417595599b5494fda426583d37098fd0cd1c8eef1e,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.59,0.88,0.5849782366636299,0.8792270531400965,0.81,0.8084484323016433,-6.999999999999995,7.500000000000007,0.29,59,88,81,,,,,,,
OpenBMI_MI,OpenBMI,MI,29,2,2,0,1,Heterogeneous_B,LOGIT50,100,82ceed494519721d023aac417595599b5494fda426583d37098fd0cd1c8eef1e,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.72,0.78,0.72,0.7799119647859143,0.79,0.78997899789979,1.0000000000000009,4.0000000000000036,0.26,72,78,79,,,,,,,
OpenBMI_MI,OpenBMI,MI,29,2,2,0,1,EEGNet_homogeneous,PROB50,100,82ceed494519721d023aac417595599b5494fda426583d37098fd0cd1c8eef1e,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.59,0.72,0.5849782366636299,0.72,0.6699999999999999,0.6683750376846548,-5.000000000000004,1.4999999999999902,0.25,59,72,67,,,,,,,
OpenBMI_MI,OpenBMI,MI,29,2,2,0,1,LiteBN_homogeneous,PROB50,100,82ceed494519721d023aac417595599b5494fda426583d37098fd0cd1c8eef1e,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.78,0.88,0.7799119647859143,0.8792270531400965,0.84,0.8399359743897559,-4.0000000000000036,0.9999999999999898,0.2,78,88,84,,,,,,,
OpenBMI_MI,OpenBMI,MI,29,2,2,0,1,Heterogeneous_A,PROB50,100,82ceed494519721d023aac417595599b5494fda426583d37098fd0cd1c8eef1e,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.59,0.88,0.5849782366636299,0.8792270531400965,0.81,0.8084484323016433,-6.999999999999995,7.500000000000007,0.29,59,88,81,,,,,,,
OpenBMI_MI,OpenBMI,MI,29,2,2,0,1,Heterogeneous_B,PROB50,100,82ceed494519721d023aac417595599b5494fda426583d37098fd0cd1c8eef1e,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.72,0.78,0.72,0.7799119647859143,0.79,0.78997899789979,1.0000000000000009,4.0000000000000036,0.26,72,78,79,,,,,,,
OpenBMI_MI,OpenBMI,MI,36,2,2,0,1,EEGNet_homogeneous,LOGIT50,100,6039a317c3f91dfb1fdc48fc5895925ad15df2f691fa3c6d11c47fe1315311d6,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.77,0.79,0.7647058823529411,0.7851662404092072,0.78,0.7742200328407225,-1.0000000000000009,0.0,0.08,77,79,78,,,,,,,
OpenBMI_MI,OpenBMI,MI,36,2,2,0,1,LiteBN_homogeneous,LOGIT50,100,6039a317c3f91dfb1fdc48fc5895925ad15df2f691fa3c6d11c47fe1315311d6,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.9199999999999999,0.97,0.9198717948717949,0.9699729756781104,0.97,0.9699729756781104,0.0,2.500000000000002,0.07,92,97,97,,,,,,,
OpenBMI_MI,OpenBMI,MI,36,2,2,0,1,Heterogeneous_A,LOGIT50,100,6039a317c3f91dfb1fdc48fc5895925ad15df2f691fa3c6d11c47fe1315311d6,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.77,0.97,0.7647058823529411,0.9699729756781104,0.95,0.949874686716792,-2.0000000000000018,7.9999999999999964,0.22,77,97,95,,,,,,,
OpenBMI_MI,OpenBMI,MI,36,2,2,0,1,Heterogeneous_B,LOGIT50,100,6039a317c3f91dfb1fdc48fc5895925ad15df2f691fa3c6d11c47fe1315311d6,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.79,0.9199999999999999,0.7851662404092072,0.9198717948717949,0.9099999999999999,0.9097744360902256,-1.0000000000000009,5.499999999999994,0.13,79,92,91,,,,,,,
OpenBMI_MI,OpenBMI,MI,36,2,2,0,1,EEGNet_homogeneous,PROB50,100,6039a317c3f91dfb1fdc48fc5895925ad15df2f691fa3c6d11c47fe1315311d6,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.77,0.79,0.7647058823529411,0.7851662404092072,0.78,0.7742200328407225,-1.0000000000000009,0.0,0.08,77,79,78,,,,,,,
OpenBMI_MI,OpenBMI,MI,36,2,2,0,1,LiteBN_homogeneous,PROB50,100,6039a317c3f91dfb1fdc48fc5895925ad15df2f691fa3c6d11c47fe1315311d6,46ee1885ee229f2ab7485e29c2c152b8604fbe9a691a2c5fa4af42543bf01728,"[0, 1]",0.9199999999999999,0.97,0.9198717948717949,0.9699729756781104,0.97,0.9699729756781104,0.0,2.500000000000002,0.07,92,97,97,,,,,,,
