block,dataset,task,fold,seed_i,seed_j,family,fusion_rule,n_subjects,aggregate_mean_subject_BA,aggregate_mean_subject_macro_F1,G_best_pp,G_mean_pp,exclusive_correct_fraction,D_avg_pp,D_best_pp
OpenBMI_MI,OpenBMI,MI,0,1,2,EEGNet_homogeneous,PROB50,14,0.7492857142857143,0.7425669818933052,-1.0000000000000009,1.2142857142857137,0.1685714285714286,,
OpenBMI_MI,OpenBMI,MI,0,1,2,LiteBN_homogeneous,PROB50,14,0.762142857142857,0.7569118714704622,-0.7857142857142867,1.3928571428571428,0.19214285714285717,,
OpenBMI_MI,OpenBMI,MI,0,1,2,Heterogeneous_orientation_mean,PROB50,14,0.7625,0.7568344575557481,-0.7857142857142859,1.982142857142857,0.18892857142857142,,
OpenBMI_MI,OpenBMI,MI,0,1,2,Matched_contrast,PROB50,14,,,,,,0.10714285714285758,-1.214285714285714
OpenBMI_MI,OpenBMI,MI,1,0,1,EEGNet_homogeneous,LOGIT50,14,0.7578571428571428,0.7500974394107985,-1.000000000000001,1.142857142857143,0.14285714285714285,,
OpenBMI_MI,OpenBMI,MI,1,0,1,LiteBN_homogeneous,LOGIT50,14,0.7664285714285713,0.7604770325226807,-1.7857142857142858,0.6785714285714299,0.155,,
OpenBMI_MI,OpenBMI,MI,1,0,1,Heterogeneous_orientation_mean,LOGIT50,14,0.7714285714285714,0.765429765003888,-0.6071428571428578,1.839285714285715,0.21321428571428566,,
OpenBMI_MI,OpenBMI,MI,1,0,1,Matched_contrast,LOGIT50,14,,,,,,0.7857142857142856,-0.4642857142857145
OpenBMI_MI,OpenBMI,MI,1,0,1,EEGNet_homogeneous,PROB50,14,0.7578571428571428,0.7500974394107985,-1.000000000000001,1.142857142857143,0.14285714285714285,,
OpenBMI_MI,OpenBMI,MI,1,0,1,LiteBN_homogeneous,PROB50,14,0.7664285714285713,0.7604770325226807,-1.7857142857142858,0.6785714285714299,0.155,,
OpenBMI_MI,OpenBMI,MI,1,0,1,Heterogeneous_orientation_mean,PROB50,14,0.7714285714285714,0.765429765003888,-0.6071428571428578,1.839285714285715,0.21321428571428566,,
OpenBMI_MI,OpenBMI,MI,1,0,1,Matched_contrast,PROB50,14,,,,,,0.7857142857142856,-0.4642857142857145
OpenBMI_MI,OpenBMI,MI,1,0,2,EEGNet_homogeneous,LOGIT50,14,0.7557142857142857,0.7467975755118571,-1.5714285714285714,1.2500000000000004,0.16357142857142856,,
OpenBMI_MI,OpenBMI,MI,1,0,2,LiteBN_homogeneous,LOGIT50,14,0.7699999999999999,0.7645573546838229,-1.9285714285714286,0.7857142857142865,0.15999999999999998,,
OpenBMI_MI,OpenBMI,MI,1,0,2,Heterogeneous_orientation_mean,LOGIT50,14,0.7678571428571427,0.7613055773099048,-0.857142857142857,1.5178571428571435,0.20464285714285715,,
OpenBMI_MI,OpenBMI,MI,1,0,2,Matched_contrast,LOGIT50,14,,,,,,0.8928571428571431,0.21428571428571438
OpenBMI_MI,OpenBMI,MI,1,0,2,EEGNet_homogeneous,PROB50,14,0.7557142857142857,0.7467975755118571,-1.5714285714285714,1.2500000000000004,0.16357142857142856,,
OpenBMI_MI,OpenBMI,MI,1,0,2,LiteBN_homogeneous,PROB50,14,0.7699999999999999,0.7645573546838229,-1.9285714285714286,0.7857142857142865,0.15999999999999998,,
OpenBMI_MI,OpenBMI,MI,1,0,2,Heterogeneous_orientation_mean,PROB50,14,0.7678571428571427,0.7613055773099048,-0.857142857142857,1.5178571428571435,0.20464285714285715,,
OpenBMI_MI,OpenBMI,MI,1,0,2,Matched_contrast,PROB50,14,,,,,,0.8928571428571431,0.21428571428571438
OpenBMI_MI,OpenBMI,MI,1,1,2,EEGNet_homogeneous,LOGIT50,14,0.7349999999999998,0.7251216270191219,-1.6428571428571437,1.0357142857142858,0.17357142857142857,,
OpenBMI_MI,OpenBMI,MI,1,1,2,LiteBN_homogeneous,LOGIT50,14,0.7664285714285715,0.7600494314982671,-0.5000000000000004,1.607142857142858,0.19357142857142856,,
OpenBMI_MI,OpenBMI,MI,1,1,2,Heterogeneous_orientation_mean,LOGIT50,14,0.7617857142857144,0.7543239837058296,-0.4999999999999996,2.4285714285714284,0.21714285714285717,,
OpenBMI_MI,OpenBMI,MI,1,1,2,Matched_contrast,LOGIT50,14,,,,,,0.5714285714285724,-1.0714285714285707
OpenBMI_MI,OpenBMI,MI,1,1,2,EEGNet_homogeneous,PROB50,14,0.7349999999999998,0.7251216270191219,-1.6428571428571437,1.0357142857142858,0.17357142857142857,,
OpenBMI_MI,OpenBMI,MI,1,1,2,LiteBN_homogeneous,PROB50,14,0.7664285714285715,0.7600494314982671,-0.5000000000000004,1.607142857142858,0.19357142857142856,,
OpenBMI_MI,OpenBMI,MI,1,1,2,Heterogeneous_orientation_mean,PROB50,14,0.7617857142857144,0.7543239837058296,-0.4999999999999996,2.4285714285714284,0.21714285714285717,,
OpenBMI_MI,OpenBMI,MI,1,1,2,Matched_contrast,PROB50,14,,,,,,0.5714285714285724,-1.0714285714285707
OpenBMI_MI,OpenBMI,MI,2,0,1,EEGNet_homogeneous,LOGIT50,14,0.7092857142857143,0.7028521418007415,-1.5714285714285734,-1.5860328923216523e-15,0.16142857142857145,,
OpenBMI_MI,OpenBMI,MI,2,0,1,LiteBN_homogeneous,LOGIT50,14,0.7692857142857142,0.7622011460047828,-1.2857142857142878,1.2857142857142851,0.16285714285714287,,
OpenBMI_MI,OpenBMI,MI,2,0,1,Heterogeneous_orientation_mean,LOGIT50,14,0.7546428571428571,0.7470245268815275,-1.5,2.178571428571428,0.21071428571428577,,
OpenBMI_MI,OpenBMI,MI,2,0,1,Matched_contrast,LOGIT50,14,,,,,,-0.07142857142856954,-0.7857142857142836
OpenBMI_MI,OpenBMI,MI,2,0,1,EEGNet_homogeneous,PROB50,14,0.7092857142857143,0.7028521418007415,-1.5714285714285734,-1.5860328923216523e-15,0.16142857142857145,,
OpenBMI_MI,OpenBMI,MI,2,0,1,LiteBN_homogeneous,PROB50,14,0.7692857142857142,0.7622011460047828,-1.2857142857142878,1.2857142857142851,0.16285714285714287,,
OpenBMI_MI,OpenBMI,MI,2,0,1,Heterogeneous_orientation_mean,PROB50,14,0.7546428571428571,0.7470245268815275,-1.5,2.178571428571428,0.21071428571428577,,
OpenBMI_MI,OpenBMI,MI,2,0,1,Matched_contrast,PROB50,14,,,,,,-0.07142857142856954,-0.7857142857142836
OpenBMI_MI,OpenBMI,MI,2,0,2,EEGNet_homogeneous,LOGIT50,14,0.7428571428571429,0.7345893090094104,-0.42857142857143055,2.3214285714285703,0.2064285714285714,,
OpenBMI_MI,OpenBMI,MI,2,0,2,LiteBN_homogeneous,LOGIT50,14,0.7671428571428571,0.761989259185658,-1.6428571428571437,0.6071428571428577,0.17214285714285715,,
OpenBMI_MI,OpenBMI,MI,2,0,2,Heterogeneous_orientation_mean,LOGIT50,14,0.7678571428571429,0.7615956166098466,-0.4285714285714285,2.75,0.21428571428571427,,
OpenBMI_MI,OpenBMI,MI,2,0,2,Matched_contrast,LOGIT50,14,,,,,,0.6071428571428584,-0.7142857142857129
OpenBMI_MI,OpenBMI,MI,2,0,2,EEGNet_homogeneous,PROB50,14,0.7428571428571429,0.7345893090094104,-0.42857142857143055,2.3214285714285703,0.2064285714285714,,
OpenBMI_MI,OpenBMI,MI,2,0,2,LiteBN_homogeneous,PROB50,14,0.7671428571428571,0.761989259185658,-1.6428571428571437,0.6071428571428577,0.17214285714285715,,
OpenBMI_MI,OpenBMI,MI,2,0,2,Heterogeneous_orientation_mean,PROB50,14,0.7678571428571429,0.7615956166098466,-0.4285714285714285,2.75,0.21428571428571427,,
OpenBMI_MI,OpenBMI,MI,2,0,2,Matched_contrast,PROB50,14,,,,,,0.6071428571428584,-0.7142857142857129
OpenBMI_MI,OpenBMI,MI,2,1,2,EEGNet_homogeneous,LOGIT50,14,0.7457142857142857,0.7364776658776652,-0.35714285714285826,1.2499999999999996,0.1764285714285714,,
OpenBMI_MI,OpenBMI,MI,2,1,2,LiteBN_homogeneous,LOGIT50,14,0.7785714285714286,0.772368998930224,-0.5714285714285735,1.6785714285714275,0.17357142857142857,,
OpenBMI_MI,OpenBMI,MI,2,1,2,Heterogeneous_orientation_mean,LOGIT50,14,0.7692857142857144,0.7623862871882178,-0.8928571428571438,2.178571428571428,0.20857142857142857,,
OpenBMI_MI,OpenBMI,MI,2,1,2,Matched_contrast,LOGIT50,14,,,,,,-0.4285714285714278,-1.6071428571428574
OpenBMI_MI,OpenBMI,MI,2,1,2,EEGNet_homogeneous,PROB50,14,0.7457142857142857,0.7364776658776652,-0.35714285714285826,1.2499999999999996,0.1764285714285714,,
OpenBMI_MI,OpenBMI,MI,2,1,2,LiteBN_homogeneous,PROB50,14,0.7785714285714286,0.772368998930224,-0.5714285714285735,1.6785714285714275,0.17357142857142857,,
OpenBMI_MI,OpenBMI,MI,2,1,2,Heterogeneous_orientation_mean,PROB50,14,0.7692857142857144,0.7623862871882178,-0.8928571428571438,2.178571428571428,0.20857142857142857,,
OpenBMI_MI,OpenBMI,MI,2,1,2,Matched_contrast,PROB50,14,,,,,,-0.4285714285714278,-1.6071428571428574
OpenBMI_MI,OpenBMI,MI,3,0,1,EEGNet_homogeneous,LOGIT50,14,0.7221428571428571,0.713128189333126,-0.7857142857142873,0.8214285714285696,0.1535714285714286,,
OpenBMI_MI,OpenBMI,MI,3,0,1,LiteBN_homogeneous,LOGIT50,14,0.7407142857142858,0.7272533163446183,-3.5000000000000004,-0.07142857142857152,0.17428571428571432,,
OpenBMI_MI,OpenBMI,MI,3,0,1,Heterogeneous_orientation_mean,LOGIT50,14,0.7421428571428571,0.7308741787042633,-2.357142857142857,1.4464285714285725,0.20607142857142854,,
OpenBMI_MI,OpenBMI,MI,3,0,1,Matched_contrast,LOGIT50,14,,,,,,-0.21428571428571358,-1.857142857142857
OpenBMI_MI,OpenBMI,MI,3,0,1,EEGNet_homogeneous,PROB50,14,0.7221428571428571,0.713128189333126,-0.7857142857142873,0.8214285714285696,0.1535714285714286,,
OpenBMI_MI,OpenBMI,MI,3,0,1,LiteBN_homogeneous,PROB50,14,0.7407142857142858,0.7272533163446183,-3.5000000000000004,-0.07142857142857152,0.17428571428571432,,
OpenBMI_MI,OpenBMI,MI,3,0,1,Heterogeneous_orientation_mean,PROB50,14,0.7421428571428571,0.7308741787042633,-2.357142857142857,1.4464285714285725,0.20607142857142854,,
OpenBMI_MI,OpenBMI,MI,3,0,1,Matched_contrast,PROB50,14,,,,,,-0.21428571428571358,-1.857142857142857
OpenBMI_MI,OpenBMI,MI,3,0,2,EEGNet_homogeneous,LOGIT50,14,0.7164285714285714,0.7065136893153,-1.9285714285714288,-0.10714285714285723,0.15928571428571428,,
OpenBMI_MI,OpenBMI,MI,3,0,2,LiteBN_homogeneous,LOGIT50,14,0.7557142857142856,0.7477348956399787,-1.7857142857142858,1.0000000000000018,0.20142857142857146,,
OpenBMI_MI,OpenBMI,MI,3,0,2,Heterogeneous_orientation_mean,LOGIT50,14,0.7521428571428571,0.7428671034233575,-0.9642857142857134,2.0535714285714284,0.2017857142857143,,
OpenBMI_MI,OpenBMI,MI,3,0,2,Matched_contrast,LOGIT50,14,,,,,,0.8928571428571438,-0.4642857142857138
OpenBMI_MI,OpenBMI,MI,3,0,2,EEGNet_homogeneous,PROB50,14,0.7164285714285714,0.7065136893153,-1.9285714285714288,-0.10714285714285723,0.15928571428571428,,
OpenBMI_MI,OpenBMI,MI,3,0,2,LiteBN_homogeneous,PROB50,14,0.7557142857142856,0.7477348956399787,-1.7857142857142858,1.0000000000000018,0.20142857142857146,,
OpenBMI_MI,OpenBMI,MI,3,0,2,Heterogeneous_orientation_mean,PROB50,14,0.7521428571428571,0.7428671034233575,-0.9642857142857134,2.0535714285714284,0.2017857142857143,,
OpenBMI_MI,OpenBMI,MI,3,0,2,Matched_contrast,PROB50,14,,,,,,0.8928571428571438,-0.4642857142857138
OpenBMI_MI,OpenBMI,MI,3,1,2,EEGNet_homogeneous,LOGIT50,14,0.7228571428571428,0.7125165691914089,-2.5000000000000013,-0.4999999999999997,0.15285714285714286,,
OpenBMI_MI,OpenBMI,MI,3,1,2,LiteBN_homogeneous,LOGIT50,14,0.76,0.7488474183577939,-0.3571428571428565,1.4999999999999996,0.1985714285714286,,
OpenBMI_MI,OpenBMI,MI,3,1,2,Heterogeneous_orientation_mean,LOGIT50,14,0.7489285714285714,0.738692388196683,-1.8571428571428577,1.2499999999999996,0.20785714285714282,,
OpenBMI_MI,OpenBMI,MI,3,1,2,Matched_contrast,LOGIT50,14,,,,,,-0.42857142857142894,-2.0000000000000018
OpenBMI_MI,OpenBMI,MI,3,1,2,EEGNet_homogeneous,PROB50,14,0.7228571428571428,0.7125165691914089,-2.5000000000000013,-0.4999999999999997,0.15285714285714286,,
OpenBMI_MI,OpenBMI,MI,3,1,2,LiteBN_homogeneous,PROB50,14,0.76,0.7488474183577939,-0.3571428571428565,1.4999999999999996,0.1985714285714286,,
OpenBMI_MI,OpenBMI,MI,3,1,2,Heterogeneous_orientation_mean,PROB50,14,0.7489285714285714,0.738692388196683,-1.8571428571428577,1.2499999999999996,0.20785714285714282,,
OpenBMI_MI,OpenBMI,MI,3,1,2,Matched_contrast,PROB50,14,,,,,,-0.42857142857142894,-2.0000000000000018
OpenBMI_MI,OpenBMI,MI,4,0,1,EEGNet_homogeneous,LOGIT50,14,0.7207142857142858,0.7110825962549139,-0.3571428571428575,1.9642857142857153,0.15642857142857142,,
OpenBMI_MI,OpenBMI,MI,4,0,1,LiteBN_homogeneous,LOGIT50,14,0.7507142857142856,0.7396614734543592,-1.5714285714285723,1.0714285714285692,0.17142857142857143,,
OpenBMI_MI,OpenBMI,MI,4,0,1,Heterogeneous_orientation_mean,LOGIT50,14,0.7467857142857143,0.7365132452090213,-0.5000000000000008,2.624999999999999,0.19464285714285715,,
OpenBMI_MI,OpenBMI,MI,4,0,1,Matched_contrast,LOGIT50,14,,,,,,0.4642857142857139,-0.7857142857142875
OpenBMI_MI,OpenBMI,MI,4,0,1,EEGNet_homogeneous,PROB50,14,0.7207142857142858,0.7110825962549139,-0.3571428571428575,1.9642857142857153,0.15642857142857142,,
OpenBMI_MI,OpenBMI,MI,4,0,1,LiteBN_homogeneous,PROB50,14,0.7507142857142856,0.7396614734543592,-1.5714285714285723,1.0714285714285692,0.17142857142857143,,
OpenBMI_MI,OpenBMI,MI,4,0,1,Heterogeneous_orientation_mean,PROB50,14,0.7467857142857143,0.7365132452090213,-0.5000000000000008,2.624999999999999,0.19464285714285715,,
OpenBMI_MI,OpenBMI,MI,4,0,1,Matched_contrast,PROB50,14,,,,,,0.4642857142857139,-0.7857142857142875
OpenBMI_MI,OpenBMI,MI,4,0,2,EEGNet_homogeneous,LOGIT50,14,0.7171428571428571,0.7067966500458933,-0.9285714285714286,1.0714285714285725,0.15857142857142859,,
OpenBMI_MI,OpenBMI,MI,4,0,2,LiteBN_homogeneous,LOGIT50,14,0.7507142857142858,0.7408359381208726,-1.7142857142857146,0.82142857142857,0.18071428571428574,,
OpenBMI_MI,OpenBMI,MI,4,0,2,Heterogeneous_orientation_mean,LOGIT50,14,0.749642857142857,0.7403755627674349,-0.6428571428571439,2.517857142857143,0.20750000000000002,,
OpenBMI_MI,OpenBMI,MI,4,0,2,Matched_contrast,LOGIT50,14,,,,,,0.6785714285714279,-0.5000000000000026
OpenBMI_MI,OpenBMI,MI,4,0,2,EEGNet_homogeneous,PROB50,14,0.7171428571428571,0.7067966500458933,-0.9285714285714286,1.0714285714285725,0.15857142857142859,,
OpenBMI_MI,OpenBMI,MI,4,0,2,LiteBN_homogeneous,PROB50,14,0.7507142857142858,0.7408359381208726,-1.7142857142857146,0.82142857142857,0.18071428571428574,,
OpenBMI_MI,OpenBMI,MI,4,0,2,Heterogeneous_orientation_mean,PROB50,14,0.749642857142857,0.7403755627674349,-0.6428571428571439,2.517857142857143,0.20750000000000002,,
OpenBMI_MI,OpenBMI,MI,4,0,2,Matched_contrast,PROB50,14,,,,,,0.6785714285714279,-0.5000000000000026
OpenBMI_MI,OpenBMI,MI,4,1,2,EEGNet_homogeneous,LOGIT50,14,0.7321428571428571,0.7224461926160554,-0.7142857142857151,1.2500000000000002,0.155,,
OpenBMI_MI,OpenBMI,MI,4,1,2,LiteBN_homogeneous,LOGIT50,14,0.7628571428571428,0.7549883976746488,-0.7857142857142865,1.2499999999999984,0.18928571428571428,,
OpenBMI_MI,OpenBMI,MI,4,1,2,Heterogeneous_orientation_mean,LOGIT50,14,0.7603571428571428,0.7513080512142053,-0.7499999999999994,2.5357142857142847,0.19142857142857145,,
OpenBMI_MI,OpenBMI,MI,4,1,2,Matched_contrast,LOGIT50,14,,,,,,1.1419436824715897e-15,-1.6071428571428557
OpenBMI_MI,OpenBMI,MI,4,1,2,EEGNet_homogeneous,PROB50,14,0.7321428571428571,0.7224461926160554,-0.7142857142857151,1.2500000000000002,0.155,,
OpenBMI_MI,OpenBMI,MI,4,1,2,LiteBN_homogeneous,PROB50,14,0.7628571428571428,0.7549883976746488,-0.7857142857142865,1.2499999999999984,0.18928571428571428,,
OpenBMI_MI,OpenBMI,MI,4,1,2,Heterogeneous_orientation_mean,PROB50,14,0.7603571428571428,0.7513080512142053,-0.7499999999999994,2.5357142857142847,0.19142857142857145,,
OpenBMI_MI,OpenBMI,MI,4,1,2,Matched_contrast,PROB50,14,,,,,,1.1419436824715897e-15,-1.6071428571428557
WBCIC_MI,WBCIC,MI,0,0,1,EEGNet_homogeneous,LOGIT50,10,0.787,0.7813046833632189,-0.5999999999999972,0.5000000000000003,0.10400000000000001,,
WBCIC_MI,WBCIC,MI,0,0,1,LiteBN_homogeneous,LOGIT50,10,0.7834999999999999,0.7768219655135516,-1.4000000000000008,-0.37500000000000144,0.1125,,
WBCIC_MI,WBCIC,MI,0,0,1,Heterogeneous_orientation_mean,LOGIT50,10,0.7895,0.7828247164499318,-0.9249999999999995,0.48749999999999966,0.15524999999999997,,
WBCIC_MI,WBCIC,MI,0,0,1,Matched_contrast,LOGIT50,10,,,,,,0.07499999999999954,-0.5250000000000025
WBCIC_MI,WBCIC,MI,0,0,1,EEGNet_homogeneous,PROB50,10,0.787,0.7813046833632189,-0.5999999999999972,0.5000000000000003,0.10400000000000001,,
WBCIC_MI,WBCIC,MI,0,0,1,LiteBN_homogeneous,PROB50,10,0.7834999999999999,0.7768219655135516,-1.4000000000000008,-0.37500000000000144,0.1125,,
WBCIC_MI,WBCIC,MI,0,0,1,Heterogeneous_orientation_mean,PROB50,10,0.7895,0.7828247164499318,-0.9249999999999995,0.48749999999999966,0.15524999999999997,,
WBCIC_MI,WBCIC,MI,0,0,1,Matched_contrast,PROB50,10,,,,,,0.07499999999999954,-0.5250000000000025
WBCIC_MI,WBCIC,MI,0,0,2,EEGNet_homogeneous,LOGIT50,10,0.784,0.7757638997604049,0.050000000000000044,0.7999999999999996,0.093,,
WBCIC_MI,WBCIC,MI,0,0,2,LiteBN_homogeneous,LOGIT50,10,0.7885,0.7772195133395023,-0.8999999999999991,0.8250000000000023,0.1635,,
WBCIC_MI,WBCIC,MI,0,0,2,Heterogeneous_orientation_mean,LOGIT50,10,0.7852499999999999,0.7764135455175878,-0.8749999999999993,0.712500000000001,0.13774999999999998,,
WBCIC_MI,WBCIC,MI,0,0,2,Matched_contrast,LOGIT50,10,,,,,,-0.4499999999999996,-1.625
WBCIC_MI,WBCIC,MI,0,0,2,EEGNet_homogeneous,PROB50,10,0.784,0.7757638997604049,0.050000000000000044,0.7999999999999996,0.093,,
WBCIC_MI,WBCIC,MI,0,0,2,LiteBN_homogeneous,PROB50,10,0.7885,0.7772195133395023,-0.8999999999999991,0.8250000000000023,0.1635,,
WBCIC_MI,WBCIC,MI,0,0,2,Heterogeneous_orientation_mean,PROB50,10,0.7852499999999999,0.7764135455175878,-0.8749999999999993,0.712500000000001,0.13774999999999998,,
WBCIC_MI,WBCIC,MI,0,0,2,Matched_contrast,PROB50,10,,,,,,-0.4499999999999996,-1.625
WBCIC_MI,WBCIC,MI,0,1,2,EEGNet_homogeneous,LOGIT50,10,0.7795,0.7743281876887996,-1.199999999999998,-0.05000000000000058,0.093,,
WBCIC_MI,WBCIC,MI,0,1,2,LiteBN_homogeneous,LOGIT50,10,0.792,0.7841661760720395,-0.45000000000000373,1.0499999999999987,0.152,,
WBCIC_MI,WBCIC,MI,0,1,2,Heterogeneous_orientation_mean,LOGIT50,10,0.78675,0.7792561091335053,-0.8000000000000002,0.5999999999999983,0.14750000000000002,,
WBCIC_MI,WBCIC,MI,0,1,2,Matched_contrast,LOGIT50,10,,,,,,0.025000000000000622,-0.8999999999999991
WBCIC_MI,WBCIC,MI,0,1,2,EEGNet_homogeneous,PROB50,10,0.7795,0.7743281876887996,-1.199999999999998,-0.05000000000000058,0.093,,
WBCIC_MI,WBCIC,MI,0,1,2,LiteBN_homogeneous,PROB50,10,0.792,0.7841661760720395,-0.45000000000000373,1.0499999999999987,0.152,,
WBCIC_MI,WBCIC,MI,0,1,2,Heterogeneous_orientation_mean,PROB50,10,0.78675,0.7792561091335053,-0.8000000000000002,0.5999999999999983,0.14750000000000002,,
WBCIC_MI,WBCIC,MI,0,1,2,Matched_contrast,PROB50,10,,,,,,0.025000000000000622,-0.8999999999999991
WBCIC_MI,WBCIC,MI,1,0,1,EEGNet_homogeneous,LOGIT50,10,0.796,0.7941230512811125,-0.6500000000000006,0.3999999999999993,0.096,,
WBCIC_MI,WBCIC,MI,1,0,1,LiteBN_homogeneous,LOGIT50,10,0.798,0.7887410840475471,-1.149999999999999,0.7250000000000023,0.1165,,
WBCIC_MI,WBCIC,MI,1,0,1,Heterogeneous_orientation_mean,LOGIT50,10,0.8039999999999999,0.7974778067981112,-0.12500000000000178,1.2624999999999988,0.16224999999999998,,
WBCIC_MI,WBCIC,MI,1,0,1,Matched_contrast,LOGIT50,10,,,,,,0.7749999999999979,-0.37500000000000305
WBCIC_MI,WBCIC,MI,1,0,1,EEGNet_homogeneous,PROB50,10,0.796,0.7941230512811125,-0.6500000000000006,0.3999999999999993,0.096,,
WBCIC_MI,WBCIC,MI,1,0,1,LiteBN_homogeneous,PROB50,10,0.798,0.7887410840475471,-1.149999999999999,0.7250000000000023,0.1165,,
WBCIC_MI,WBCIC,MI,1,0,1,Heterogeneous_orientation_mean,PROB50,10,0.8039999999999999,0.7974778067981112,-0.12500000000000178,1.2624999999999988,0.16224999999999998,,
WBCIC_MI,WBCIC,MI,1,0,1,Matched_contrast,PROB50,10,,,,,,0.7749999999999979,-0.37500000000000305
WBCIC_MI,WBCIC,MI,1,0,2,EEGNet_homogeneous,LOGIT50,10,0.7939999999999999,0.7914859057683088,-1.0000000000000022,-0.25000000000000133,0.09299999999999999,,
WBCIC_MI,WBCIC,MI,1,0,2,LiteBN_homogeneous,LOGIT50,10,0.797,0.7885099398674764,-0.7500000000000007,0.3500000000000013,0.129,,
WBCIC_MI,WBCIC,MI,1,0,2,Heterogeneous_orientation_mean,LOGIT50,10,0.8039999999999999,0.7991459804213761,-0.3250000000000014,0.8999999999999991,0.14650000000000002,,
WBCIC_MI,WBCIC,MI,1,0,2,Matched_contrast,LOGIT50,10,,,,,,0.5499999999999998,-0.0750000000000022
WBCIC_MI,WBCIC,MI,1,0,2,EEGNet_homogeneous,PROB50,10,0.7939999999999999,0.7914859057683088,-1.0000000000000022,-0.25000000000000133,0.09299999999999999,,
WBCIC_MI,WBCIC,MI,1,0,2,LiteBN_homogeneous,PROB50,10,0.797,0.7885099398674764,-0.7500000000000007,0.3500000000000013,0.129,,
WBCIC_MI,WBCIC,MI,1,0,2,Heterogeneous_orientation_mean,PROB50,10,0.8039999999999999,0.7991459804213761,-0.3250000000000014,0.8999999999999991,0.14650000000000002,,
WBCIC_MI,WBCIC,MI,1,0,2,Matched_contrast,PROB50,10,,,,,,0.5499999999999998,-0.0750000000000022
WBCIC_MI,WBCIC,MI,1,1,2,EEGNet_homogeneous,LOGIT50,10,0.799,0.7961169146165732,-0.29999999999999916,0.6999999999999995,0.093,,
