seed,task,dataset,fold,subject_id,method,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256,baseline_reused
1,OpenBMI_ERP,OpenBMI,1,40,LiteBN_XS,0.8087878787878788,0.7871896730168342,0.8732323232323232,1980,7b64b161735a355fe4f5cd7bea45e629898cb29ccc0f42af6c02f3ccbc531bf3,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,False
1,OpenBMI_ERP,OpenBMI,1,43,LiteBN_BASELINE,0.9303030303030303,0.8484412135616239,0.897979797979798,1980,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,True
1,OpenBMI_ERP,OpenBMI,1,43,LiteBN_XS,0.9263636363636363,0.8382999003218563,0.8893939393939394,1980,7b64b161735a355fe4f5cd7bea45e629898cb29ccc0f42af6c02f3ccbc531bf3,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,False
1,OpenBMI_ERP,OpenBMI,2,1,LiteBN_BASELINE,0.7809090909090909,0.7312918660287082,0.8227272727272728,1980,4624b15943e37715aaa45834d6e04a07e290355a7ec552a795bd1dd345bc0f68,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
1,OpenBMI_ERP,OpenBMI,2,1,LiteBN_XS,0.7951515151515152,0.7347107139416129,0.8202020202020202,1980,674b5aebdce756eb95ca2df2a8d2462d3fe4a925ca9961f545a9d1289c4be98c,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,False
1,OpenBMI_ERP,OpenBMI,2,11,LiteBN_BASELINE,0.963030303030303,0.921890213194561,0.9525252525252526,1980,4624b15943e37715aaa45834d6e04a07e290355a7ec552a795bd1dd345bc0f68,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
1,OpenBMI_ERP,OpenBMI,2,11,LiteBN_XS,0.9621212121212122,0.911347131721107,0.944949494949495,1980,674b5aebdce756eb95ca2df2a8d2462d3fe4a925ca9961f545a9d1289c4be98c,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,False
1,OpenBMI_ERP,OpenBMI,2,23,LiteBN_BASELINE,0.5327272727272727,0.5337328516840325,0.794949494949495,1980,4624b15943e37715aaa45834d6e04a07e290355a7ec552a795bd1dd345bc0f68,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
1,OpenBMI_ERP,OpenBMI,2,23,LiteBN_XS,0.5587878787878788,0.563057713295243,0.7777777777777778,1980,674b5aebdce756eb95ca2df2a8d2462d3fe4a925ca9961f545a9d1289c4be98c,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,False
1,OpenBMI_ERP,OpenBMI,2,30,LiteBN_BASELINE,0.9351515151515152,0.8928649915757088,0.9343434343434344,1980,4624b15943e37715aaa45834d6e04a07e290355a7ec552a795bd1dd345bc0f68,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
