seed,fold,n_subjects,LiteBN_BA,XS_BA,delta_pp,LiteBN_macro_F1,XS_macro_F1,positive_subjects,harmed_subjects
1,0,8,0.801590909090909,0.8174621212121211,1.5871212121212106,0.7508526519739845,0.7674150342846051,7,1
1,1,8,0.8988636363636364,0.8963636363636364,-0.24999999999999745,0.8397542204497881,0.8541002836059506,4,4
1,2,8,0.7551136363636364,0.7750757575757576,1.9962121212121238,0.7303834287125965,0.7405065250928453,6,2
1,3,8,0.8746969696969698,0.8954924242424243,2.0795454545454533,0.8230428764153838,0.8614194677350379,7,1
1,4,8,0.8289015151515151,0.8275378787878788,-0.1363636363636317,0.7771156006230716,0.7803973517547304,4,4
