task,dataset,fold,architecture,seed,parameter_count,selected_epoch,best_inner_val_BA,best_inner_val_macro_F1,checkpoint_path,checkpoint_sha256,normalizer_sha256,batch_manifest_sha256,class_weighted_ce,elapsed_seconds_this_invocation,epochs_completed,source_sha256
OpenBMI_ERP,OpenBMI,0,LiteBN_XS,1,219767,10,0.8712121212121211,0.8431310100561102,/root/rivermind-data/xs_erp_seed12_stability_runtime_correct_xs/seed1/checkpoints/openbmi_erp/fold0_litebn_xs/selected_best.pt,aa6d164e1b63322d2bf0acc7a3e236c3f6bbe4c52cb7a21016a178cad572dc61,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,,True,691.212743377313,20,c8a1a89d8adfedf3e817a7983d79be9827befbd56b3a98d3158a03bc1dff8d85
OpenBMI_ERP,OpenBMI,1,LiteBN_XS,1,219767,10,0.8393939393939394,0.7999532931258416,/root/rivermind-data/xs_erp_seed12_stability_runtime_correct_xs/seed1/checkpoints/openbmi_erp/fold1_litebn_xs/selected_best.pt,7b64b161735a355fe4f5cd7bea45e629898cb29ccc0f42af6c02f3ccbc531bf3,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,,True,767.4812700143084,20,c8a1a89d8adfedf3e817a7983d79be9827befbd56b3a98d3158a03bc1dff8d85
OpenBMI_ERP,OpenBMI,2,LiteBN_XS,1,219767,12,0.8041414141414142,0.757223293761232,/root/rivermind-data/xs_erp_seed12_stability_runtime_correct_xs/seed1/checkpoints/openbmi_erp/fold2_litebn_xs/selected_best.pt,674b5aebdce756eb95ca2df2a8d2462d3fe4a925ca9961f545a9d1289c4be98c,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,,True,850.1242112880573,22,c8a1a89d8adfedf3e817a7983d79be9827befbd56b3a98d3158a03bc1dff8d85
OpenBMI_ERP,OpenBMI,3,LiteBN_XS,1,219767,10,0.8568181818181819,0.8325278495126213,/root/rivermind-data/xs_erp_seed12_stability_runtime_correct_xs/seed1/checkpoints/openbmi_erp/fold3_litebn_xs/selected_best.pt,1263c668e1346d5173619fad3b591da8858cec5cef05e7b73521895ee6e5d10c,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,,True,767.844072310254,20,c8a1a89d8adfedf3e817a7983d79be9827befbd56b3a98d3158a03bc1dff8d85
OpenBMI_ERP,OpenBMI,4,LiteBN_XS,1,219767,16,0.8335858585858587,0.8020922218203715,/root/rivermind-data/xs_erp_seed12_stability_runtime_correct_xs/seed1/checkpoints/openbmi_erp/fold4_litebn_xs/selected_best.pt,9597863e1663856ad939f7cedfb18b32f8fc18f2f56d0858ac33e1f1461dd57f,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,,True,1001.9084280217066,26,c8a1a89d8adfedf3e817a7983d79be9827befbd56b3a98d3158a03bc1dff8d85
