dataset,role,fold,seed,subject,recipe,persistent_norm,transient_norm,persistent_transient_ratio,transient_mean_norm,historical_crossfit_gain,n_historical_blocks,fisher_a_sum,fisher_c_sum,adapter_collapse,transient_zero_center_error
WBCIC,outcome,0,1,5,pda_r1_lx0.5_lp0.01,0.14708454806476728,0.06875363103397529,2.139298621073322,0.0,-0.019631410256410242,2,6.515043010351167,42.08729083083681,False,0.0
WBCIC,outcome,0,1,16,pda_r1_lx0.5_lp0.01,0.15777975352525858,0.019710675654469906,8.004786659328847,0.0,-0.02498996386993174,2,15.792869739445843,58.90433789904253,False,0.0
WBCIC,outcome,0,1,19,pda_r1_lx0.5_lp0.01,0.7522076023532609,0.010707459405691622,70.25080122679894,0.0,-0.045418167266906784,2,9.27216716357292,48.04192910792422,False,0.0
WBCIC,outcome,0,1,21,pda_r1_lx0.5_lp0.01,0.3658491279508796,0.025214743392581312,14.509333775671887,0.0,-0.02651060424169671,2,8.291989145317865,42.19216277721245,False,0.0
WBCIC,outcome,0,1,28,pda_r1_lx0.5_lp0.01,0.5106204843292135,0.06091232993376372,8.382875599808182,0.0,-0.034999999999999976,2,7.09881384073669,51.20422817387558,False,0.0
WBCIC,outcome,0,1,33,pda_r1_lx0.5_lp0.01,0.04856893611243104,0.04778972574449836,1.0163049767663164,0.0,0.005208333333333315,2,4.316916582213354,24.27825659151631,False,0.0
WBCIC,outcome,0,1,37,pda_r1_lx0.5_lp0.01,0.19841733429885577,0.05910056227832883,3.3572833599184224,0.0,-0.01529790660225444,2,9.229268112213008,57.88098212815963,False,0.0
WBCIC,outcome,0,2,1,pda_r1_lx0.5_lp0.01,0.5053424087873442,0.058568303956289675,8.628257515609263,0.0,0.0016025641025639858,2,7.117319331232565,38.822494253538835,False,0.0
WBCIC,outcome,0,2,3,pda_r1_lx0.5_lp0.01,0.014417269111984505,0.20435578671473043,0.07054984516836917,0.0,0.004999999999999949,2,6.832440097572933,34.619250068354646,False,0.0
WBCIC,outcome,0,2,5,pda_r1_lx0.5_lp0.01,0.09248177407005023,0.01967088393358206,4.701454921004627,0.0,-0.015625000000000056,2,7.597186059551313,32.82871368316037,False,0.0
WBCIC,outcome,0,2,16,pda_r1_lx0.5_lp0.01,0.2907698935982868,0.048821767426586976,5.955742877099152,0.0,0.010036130068245663,2,7.880750513005301,35.42182849261104,False,0.0
WBCIC,outcome,0,2,19,pda_r1_lx0.5_lp0.01,1.7329815670584015,0.3238345807329437,5.351440735995818,0.0,-0.05722288915566226,2,5.166245122182824,62.95858880356026,False,0.0
WBCIC,outcome,0,2,21,pda_r1_lx0.5_lp0.01,0.44876618843077454,0.1860408254737721,2.4121919868284034,0.0,0.01980792316926766,2,6.404591331908914,36.91806919218968,False,0.0
WBCIC,outcome,0,2,28,pda_r1_lx0.5_lp0.01,0.397224900574622,0.04669906548396849,8.506056737066547,0.0,-0.019999999999999962,2,9.083467709549005,48.82204840262243,False,0.0
WBCIC,outcome,0,2,33,pda_r1_lx0.5_lp0.01,0.30880805395129535,0.10531589889617114,2.9322073607874066,0.0,0.004407051282051266,2,4.2096037409782525,17.988488522664966,False,0.0
WBCIC,outcome,0,2,37,pda_r1_lx0.5_lp0.01,0.33709297961380147,0.0359265257677896,9.382843801613198,0.0,-0.04247181964573271,2,14.607063461691109,50.8590140816199,False,0.0
WBCIC,outcome,1,0,2,pda_r1_lx0.5_lp0.01,0.055626034840181506,0.11216741952929236,0.49591971602462376,0.0,0.019207683073229342,2,12.856431845402668,56.005367880369164,False,0.0
WBCIC,outcome,1,0,11,pda_r1_lx0.5_lp0.01,0.30311858008179926,0.11228213718314219,2.699615341195241,0.0,0.01610644257703081,2,4.021167860051057,20.778680102751935,False,0.0
WBCIC,outcome,1,0,13,pda_r1_lx0.5_lp0.01,0.29709358240742745,0.0557248409185397,5.331438861202458,0.0,-0.010000000000000009,2,6.997660895181873,32.65358320883094,False,0.0
WBCIC,outcome,1,0,18,pda_r1_lx0.5_lp0.01,1.5470008053463407,0.014484301252031706,106.80534590022722,0.0,-0.041616646658663436,2,3.9575956972540847,34.28312098513659,False,0.0
WBCIC,outcome,1,0,27,pda_r1_lx0.5_lp0.01,0.17368128440477215,0.07016891565056774,2.475188376427004,0.0,-0.05500000000000005,2,5.100869360402044,46.45272323105764,False,0.0
WBCIC,outcome,1,0,36,pda_r1_lx0.5_lp0.01,0.694460371832583,0.19343548209865855,3.5901395354053247,0.0,-0.0006002400960383736,2,4.620699654324272,28.05826878389477,False,0.0
WBCIC,outcome,1,0,44,pda_r1_lx0.5_lp0.01,0.6825471577547215,0.08539686105838007,7.992649253092688,0.0,-0.06499999999999995,2,5.670602546263376,45.37892404866751,False,0.0
WBCIC,outcome,1,0,45,pda_r1_lx0.5_lp0.01,0.25184160523192256,0.13653837138385755,1.8444749463424237,0.0,-0.00500000000000006,2,7.568953501365807,34.323516025581384,False,0.0
WBCIC,outcome,1,1,2,pda_r1_lx0.5_lp0.01,0.9506516300661007,0.0960557060293371,9.896878273694172,0.0,-0.03631452581032418,2,13.59407412723596,57.01873746600092,False,0.0
WBCIC,outcome,1,1,11,pda_r1_lx0.5_lp0.01,0.44498585507289107,0.14721529102648778,3.0226877382786737,0.0,-0.0104041616646659,2,5.124564459756694,18.35573074461245,False,0.0
WBCIC,outcome,1,1,13,pda_r1_lx0.5_lp0.01,0.5617209155332777,0.006404093215533924,87.7127950247123,0.0,0.02999999999999997,2,6.6343440080384335,34.79588442396296,False,0.0
WBCIC,outcome,1,1,18,pda_r1_lx0.5_lp0.01,0.07706464977423552,0.007644213321412317,10.081436314495386,0.0,0.01730692276910767,2,11.180695569341783,79.07604120439748,False,0.0
WBCIC,outcome,1,1,27,pda_r1_lx0.5_lp0.01,0.6529604321313207,0.018741585003746286,34.84019265183811,0.0,-0.0050000000000000044,2,3.528697146158313,59.857889819222734,False,0.0
WBCIC,outcome,1,1,36,pda_r1_lx0.5_lp0.01,0.15241266303616016,0.17210390598299996,0.8855851479118385,0.0,0.0002000800320128837,2,5.5856194518237015,25.3172409528076,False,0.0
WBCIC,outcome,1,1,44,pda_r1_lx0.5_lp0.01,0.1120966171995379,0.02059370843793098,5.443245811573706,0.0,-0.015000000000000069,2,7.633715436971295,48.65095555571469,False,0.0
WBCIC,outcome,1,1,45,pda_r1_lx0.5_lp0.01,1.2972341285185534,0.34575506012766427,3.7518876167410866,0.0,-0.10999999999999999,2,8.013997159122791,37.374886237971495,False,0.0
WBCIC,outcome,1,2,2,pda_r1_lx0.5_lp0.01,0.22158219520249064,0.2101444557411992,1.0544279858393097,0.0,-0.01770708283313327,2,44.118611937873496,42.731296752750694,False,0.0
WBCIC,outcome,1,2,11,pda_r1_lx0.5_lp0.01,0.06379555599384523,0.07864657550720522,0.8111676265929798,0.0,-0.015506202480992437,2,27.8670702263089,25.369144336120765,False,0.0
WBCIC,outcome,1,2,13,pda_r1_lx0.5_lp0.01,0.2538020213692281,0.08135790669991898,3.119574134390565,0.0,-0.039999999999999925,2,58.07607293627505,35.36918648508451,False,0.0
WBCIC,outcome,1,2,18,pda_r1_lx0.5_lp0.01,0.2028186769207007,0.0350457603133599,5.787252869026316,0.0,-0.01470588235294118,2,44.619194087408864,46.87987058600624,False,0.0
WBCIC,outcome,1,2,27,pda_r1_lx0.5_lp0.01,0.3378119006587154,0.3654519971650243,0.9243673677508248,0.0,-0.040000000000000036,2,0.47367490062462525,2.1086939923044286,False,0.0
WBCIC,outcome,1,2,36,pda_r1_lx0.5_lp0.01,0.04810528334997587,0.09897610530048961,0.48602926134473695,0.0,0.033513405362144866,2,30.579274786998205,25.270067140372298,False,0.0
WBCIC,outcome,1,2,44,pda_r1_lx0.5_lp0.01,0.05065675919369457,0.06624975067692138,0.7646332050475362,0.0,0.0,2,80.20935188150074,55.880573940069354,False,0.0
WBCIC,outcome,1,2,45,pda_r1_lx0.5_lp0.01,0.2493449990788703,0.14838256884641857,1.6804197488786676,0.0,0.015000000000000013,2,26.73525825899879,32.1857387613841,False,0.0
WBCIC,outcome,2,0,9,pda_r1_lx0.5_lp0.01,0.42334541066693643,0.039775362021013866,10.643408108850833,0.0,-0.02270908363345331,2,3.50011780334667,54.32346071657526,False,0.0
WBCIC,outcome,2,0,22,pda_r1_lx0.5_lp0.01,0.5924817646034894,0.02016065671810463,29.388019095202896,0.0,0.004807692307692291,2,4.443169003604753,51.58975168569782,False,0.0
WBCIC,outcome,2,0,25,pda_r1_lx0.5_lp0.01,0.149000895751324,0.10412109604452113,1.4310346453480736,0.0,-0.020000000000000073,2,2.2405477017794415,26.649417990574324,False,0.0
WBCIC,outcome,2,0,26,pda_r1_lx0.5_lp0.01,0.11908852721098086,0.08738855159104074,1.3627474656896599,0.0,-0.05897959183673468,2,3.5139243762020724,42.94051279458601,False,0.0
WBCIC,outcome,2,0,29,pda_r1_lx0.5_lp0.01,0.13187488930239388,0.15405331332921982,0.8560340991859778,0.0,0.032316338819751045,2,4.7428490488559945,52.58027358936609,False,0.0
WBCIC,outcome,2,0,34,pda_r1_lx0.5_lp0.01,0.49851160674634326,0.0026412398311859153,188.74151482204167,0.0,0.024999999999999967,2,4.8730612300681555,56.32925288224444,False,0.0
WBCIC,outcome,2,0,35,pda_r1_lx0.5_lp0.01,0.07049320439790986,0.12066474659936843,0.5842071224991809,0.0,0.0,2,0.6083693751994496,10.487822950444153,False,0.0
WBCIC,outcome,2,0,49,pda_r1_lx0.5_lp0.01,0.405546022448018,0.16453145039235068,2.4648541144014158,0.0,-0.035657051282051266,2,1.8870639824927313,50.34054512288781,False,0.0
WBCIC,outcome,2,1,9,pda_r1_lx0.5_lp0.01,0.03613222193163355,0.01420731168681174,2.5432131516600784,0.0,-0.12575030012004806,2,3.2238770143825457,44.36763387401284,False,0.0
WBCIC,outcome,2,1,22,pda_r1_lx0.5_lp0.01,0.003822507006721667,0.01178085664839919,0.3244676614617052,0.0,-0.04487179487179488,2,2.7609607118587247,52.21336208818276,False,0.0
WBCIC,outcome,2,1,25,pda_r1_lx0.5_lp0.01,0.013590066040374408,0.005910126261945389,2.299454434312047,0.0,-0.020000000000000018,2,1.5108352850422988,28.095165140104303,False,0.0
WBCIC,outcome,2,1,26,pda_r1_lx0.5_lp0.01,0.2231734094040979,0.027365677801356597,8.155230468767506,0.0,-0.07500000000000001,2,2.9095435594796752,66.19321316640287,False,0.0
WBCIC,outcome,2,1,29,pda_r1_lx0.5_lp0.01,0.01628472379293881,0.03831257102558412,0.42504909895147214,0.0,-0.019269369731031716,2,3.7744583378986194,63.14124350259921,False,0.0
WBCIC,outcome,2,1,34,pda_r1_lx0.5_lp0.01,0.04343495788833511,0.04261094999979652,1.0193379375147122,0.0,-0.03499999999999995,2,5.739818974134826,67.77323604582955,False,0.0
WBCIC,outcome,2,1,35,pda_r1_lx0.5_lp0.01,0.11383873320274854,0.04404515632303159,2.584591421763698,0.0,-0.014423076923076872,2,1.0692902972385354,18.750534675659317,False,0.0
WBCIC,outcome,2,1,49,pda_r1_lx0.5_lp0.01,0.13144372481620772,0.04917312279499454,2.6730806860529044,0.0,-0.10056089743589741,2,1.990329985546408,55.416788276707365,False,0.0
WBCIC,outcome,2,2,9,pda_r1_lx0.5_lp0.01,0.29665840918196335,0.03595451543023492,8.250936096123741,0.0,-0.020208083233293317,2,29.430517946940917,60.67353355187689,False,0.0
WBCIC,outcome,2,2,22,pda_r1_lx0.5_lp0.01,0.7100773620289029,0.09293475987558125,7.640600384393706,0.0,-0.027243589743589758,2,23.140110411913867,59.28473472627259,False,0.0
WBCIC,outcome,2,2,25,pda_r1_lx0.5_lp0.01,0.4886405173831503,0.06679346311497167,7.315693701074501,0.0,-0.024999999999999967,2,9.378714554894346,29.626484134399476,False,0.0
WBCIC,outcome,2,2,26,pda_r1_lx0.5_lp0.01,0.38146736753538674,0.00427643162782515,89.20226037365369,0.0,0.08734693877551014,2,24.959428410919855,53.8896929037756,False,0.0
WBCIC,outcome,2,2,29,pda_r1_lx0.5_lp0.01,0.7614545532583802,0.027053301832189902,28.146455393195243,0.0,-0.06352870333199512,2,17.875333911815712,54.618827764397565,False,0.0
WBCIC,outcome,2,2,34,pda_r1_lx0.5_lp0.01,0.2596142356508551,0.017318734589791468,14.990369781628548,0.0,-0.03999999999999998,2,19.176688500586263,64.84974597798072,False,0.0
WBCIC,outcome,2,2,35,pda_r1_lx0.5_lp0.01,0.8226475798705114,0.07208364434011677,11.412402735757391,0.0,-0.009615384615384637,2,7.384317335870717,19.363770522835235,False,0.0
WBCIC,outcome,2,2,49,pda_r1_lx0.5_lp0.01,0.4445953758170312,0.01065812750980738,41.714210625452175,0.0,-0.08052884615384626,2,3.6826611650145056,37.3552401066589,False,0.0
WBCIC,outcome,3,0,6,pda_r1_lx0.5_lp0.01,0.11983165914922148,0.012028478984131008,9.962328512799797,0.0,-0.01001602564102555,2,3.1835478359317593,15.363386743198065,False,0.0
WBCIC,outcome,3,0,23,pda_r1_lx0.5_lp0.01,0.08059299995047702,0.007963623162082739,10.120142341014464,0.0,-0.0012254901960783715,2,3.803746413496798,28.585294787249694,False,0.0
WBCIC,outcome,3,0,24,pda_r1_lx0.5_lp0.01,0.1632537195287414,0.006197734644050823,26.34086951196723,0.0,0.0,2,1.4518151673988198,12.918223186948946,False,0.0
WBCIC,outcome,3,0,30,pda_r1_lx0.5_lp0.01,0.19853953232260413,0.04931838307784443,4.02566994155563,0.0,-0.013221153846153855,2,3.669710262313994,35.02920897143035,False,0.0
WBCIC,outcome,3,0,31,pda_r1_lx0.5_lp0.01,0.016080676873261816,0.01026162844026134,1.56706871300948,0.0,-0.009615384615384581,2,5.203506002399154,36.77692867595354,False,0.0
WBCIC,outcome,3,0,38,pda_r1_lx0.5_lp0.01,0.09679303109350722,0.018739716920475852,5.165127707331951,0.0,-0.003205128205128166,2,11.462608853556729,31.79663927941953,False,0.0
WBCIC,outcome,3,0,41,pda_r1_lx0.5_lp0.01,0.007540716898087526,0.04006448540118569,0.18821449527127487,0.0,-0.014305722288915579,2,4.531700287855425,29.06241239234896,False,0.0
WBCIC,outcome,3,0,42,pda_r1_lx0.5_lp0.01,0.04910696298674565,0.015179720669690196,3.2350373274522104,0.0,0.020000000000000018,2,10.160678260057527,39.461506513646626,False,0.0
WBCIC,outcome,3,1,6,pda_r1_lx0.5_lp0.01,0.5807006959379589,0.026137141182999146,22.217452623153545,0.0,0.00040064102564107973,2,23.654768927132075,31.765673260565816,False,0.0
WBCIC,outcome,3,1,23,pda_r1_lx0.5_lp0.01,0.739331743416882,0.03790281006482776,19.505987607577183,0.0,0.010628770739064874,2,31.721353095357568,40.01444691811351,False,0.0
WBCIC,outcome,3,1,24,pda_r1_lx0.5_lp0.01,0.7059106546088684,0.007787121360095406,90.6510406048455,0.0,0.014022435897435848,2,23.28852878027759,33.95853762010853,False,0.0
WBCIC,outcome,3,1,30,pda_r1_lx0.5_lp0.01,0.5065711581467298,0.02943343914019625,17.210736255924736,0.0,0.04006410256410259,2,29.062037752157696,45.74298186802898,False,0.0
WBCIC,outcome,3,1,31,pda_r1_lx0.5_lp0.01,0.5862408869935751,0.02599451401823949,22.552484981339884,0.0,-0.0064102564102563875,2,30.98653622780512,50.97506620886526,False,0.0
WBCIC,outcome,3,1,38,pda_r1_lx0.5_lp0.01,0.4930949314789025,0.03101125148545933,15.900517001389211,0.0,0.02323717948717946,2,126.29593811767954,71.55600770243223,False,0.0
WBCIC,outcome,3,1,41,pda_r1_lx0.5_lp0.01,0.6633307684888452,0.05562093608147428,11.925918821596055,0.0,0.0018007202881152318,2,24.776622656197148,41.17818375139072,False,0.0
WBCIC,outcome,3,1,42,pda_r1_lx0.5_lp0.01,0.39961398692225814,0.0018988780225298874,210.4474232577877,0.0,0.014999999999999958,2,40.46720641499877,52.43363868544629,False,0.0
WBCIC,outcome,3,2,6,pda_r1_lx0.5_lp0.01,0.7570005393083817,0.14057430931673176,5.3850560816398065,0.0,0.02443910256410259,2,6.605680382814908,27.741088197473722,False,0.0
WBCIC,outcome,3,2,23,pda_r1_lx0.5_lp0.01,0.5366194478692254,0.19870515970326869,2.700581347110324,0.0,-0.027691365007541435,2,8.847691922630474,51.26655455561263,False,0.0
WBCIC,outcome,3,2,24,pda_r1_lx0.5_lp0.01,0.5889841857155018,0.008853802786657539,66.52330076778833,0.0,-0.010016025641025605,2,9.609302245111834,31.769603827237912,False,0.0
WBCIC,outcome,3,2,30,pda_r1_lx0.5_lp0.01,0.6393449880591872,0.06935283248439345,9.218729288426104,0.0,-0.04887820512820512,2,7.870025324479544,44.2279000575564,False,0.0
WBCIC,outcome,3,2,31,pda_r1_lx0.5_lp0.01,0.6124117621768485,0.03491911700688044,17.538008250786504,0.0,-0.05168269230769229,2,11.397820170271455,56.199730260980274,False,0.0
WBCIC,outcome,3,2,38,pda_r1_lx0.5_lp0.01,0.8444067038857066,0.11785387260676389,7.16486174962777,0.0,0.04767628205128205,2,5.080976098415064,30.048013969282145,False,0.0
WBCIC,outcome,3,2,41,pda_r1_lx0.5_lp0.01,0.6255070960633007,0.06228590813131579,10.042513865970454,0.0,0.0053021208483393645,2,6.010049264620138,38.59392651534455,False,0.0
WBCIC,outcome,3,2,42,pda_r1_lx0.5_lp0.01,0.5559025240969141,0.09484603721927715,5.861104379213102,0.0,-0.020000000000000018,2,10.212290896378667,52.95756562156525,False,0.0
WBCIC,outcome,4,0,7,pda_r1_lx0.5_lp0.01,0.03164433521961175,0.01966526114420163,1.6091489956614276,0.0,-0.03661464585834329,2,2.3424974336029307,40.50834285811477,False,0.0
WBCIC,outcome,4,0,12,pda_r1_lx0.5_lp0.01,0.2953449430860958,0.09178062643945731,3.2179442932972226,0.0,0.0024009603841536886,2,6.357629115472441,70.1071514277425,False,0.0
WBCIC,outcome,4,0,14,pda_r1_lx0.5_lp0.01,0.31570587811646017,0.029832800059487796,10.582509100283247,0.0,-0.011504601840736373,2,5.423647831215649,66.72435296184011,False,0.0
WBCIC,outcome,4,0,17,pda_r1_lx0.5_lp0.01,0.20558071239546935,0.11595323000025676,1.7729623607295297,0.0,0.02470988395358137,2,6.187489287281132,58.21027770168031,False,0.0
WBCIC,outcome,4,0,32,pda_r1_lx0.5_lp0.01,0.14375245953570726,0.0096683503413941,14.868354420323922,0.0,-0.030008028904054573,2,2.719385256031174,51.15637035158146,False,0.0
WBCIC,outcome,4,0,47,pda_r1_lx0.5_lp0.01,0.15150729806689214,0.11318880677919547,1.3385360476716304,0.0,-0.009999999999999953,2,3.3115733526631623,39.75172572550045,False,0.0
WBCIC,outcome,4,0,48,pda_r1_lx0.5_lp0.01,0.8399119283013359,0.03192966116118978,26.305068633870796,0.0,-0.005902360944377738,2,3.053679449343724,40.33929466259363,False,0.0
WBCIC,outcome,4,0,50,pda_r1_lx0.5_lp0.01,0.21428536365984013,0.25021330436175926,0.8564107500455915,0.0,-0.00040064102564107973,2,2.0746445584478117,25.840681318973278,False,0.0
WBCIC,outcome,4,1,7,pda_r1_lx0.5_lp0.01,0.049098917245105816,0.028624439835438525,1.715279583718485,0.0,-0.00470188075230088,2,6.1504282685456,39.01797708437155,False,0.0
WBCIC,outcome,4,1,12,pda_r1_lx0.5_lp0.01,0.18933702192975285,0.12156453781987829,1.5575020916897064,0.0,-0.022208883553421294,2,16.258100751220145,64.60006287081336,False,0.0
WBCIC,outcome,4,1,14,pda_r1_lx0.5_lp0.01,0.12594538054708834,0.04029751583370041,3.125388201765069,0.0,0.012204881952781133,2,11.3825898839687,71.67798646233196,False,0.0
WBCIC,outcome,4,1,17,pda_r1_lx0.5_lp0.01,0.15130104321663337,0.07567332924838482,1.999397207964955,0.0,0.0104041616646659,2,8.729961017918221,63.257470496152166,False,0.0
WBCIC,outcome,4,1,32,pda_r1_lx0.5_lp0.01,0.03219482848431386,0.041504057700119834,0.7757031545429088,0.0,-0.019369731031714188,2,8.099184550519208,55.28682108051197,False,0.0
WBCIC,outcome,4,1,47,pda_r1_lx0.5_lp0.01,0.9683066570925525,0.09828866054798086,9.851661948530282,0.0,-0.015000000000000013,2,5.335095048544494,41.38835309753129,False,0.0
WBCIC,outcome,4,1,48,pda_r1_lx0.5_lp0.01,0.09815591327105092,0.0025804055094587747,38.03894888274307,0.0,0.015506202480992382,2,7.013918841170682,36.329355485359116,False,0.0
WBCIC,outcome,4,1,50,pda_r1_lx0.5_lp0.01,0.056581019166865185,0.061580198487430245,0.9188183954687075,0.0,-0.005608974358974339,2,3.9045059263838735,28.51725888409304,False,0.0
WBCIC,outcome,4,2,7,pda_r1_lx0.5_lp0.01,0.16943869225977898,0.13021008051066463,1.301271695672605,0.0,-0.0527210884353741,2,3.8787683103796313,42.021776999043,False,0.0
WBCIC,outcome,4,2,12,pda_r1_lx0.5_lp0.01,0.19465820439605963,0.06739645155569932,2.88825598236705,0.0,-0.00300120048019209,2,6.887122318020549,56.41276745130186,False,0.0
WBCIC,outcome,4,2,14,pda_r1_lx0.5_lp0.01,0.1520208350439247,0.008416728270260743,18.06174919310009,0.0,0.01710684273709484,2,7.8839189643019925,62.94069208809026,False,0.0
WBCIC,outcome,4,2,17,pda_r1_lx0.5_lp0.01,0.7100668002051476,0.04303842908939903,16.498436751262535,0.0,0.018807523009203686,2,12.594429692418121,54.43208484956539,False,0.0
WBCIC,outcome,4,2,32,pda_r1_lx0.5_lp0.01,0.2085470878168256,0.1854880253367614,1.1243156394500373,0.0,-0.019369731031714132,2,4.9631602247554785,63.08394944664117,False,0.0
WBCIC,outcome,4,2,47,pda_r1_lx0.5_lp0.01,0.8359494270203008,0.2569589714400506,3.253240866958135,0.0,-0.010000000000000009,2,4.81351125240286,43.55079063676639,False,0.0
WBCIC,outcome,4,2,48,pda_r1_lx0.5_lp0.01,0.36872347848743137,0.13266464102755265,2.7793651392826857,0.0,-0.036114445778311355,2,3.4393322958581516,31.401924334465715,False,0.0
WBCIC,outcome,4,2,50,pda_r1_lx0.5_lp0.01,0.6532596195693134,0.020108915215327205,32.4860696151025,0.0,-0.014022435897435903,2,3.231166461903837,26.014525829107242,False,0.0
