fold,seed,task,metric,subject,session,representation,value
0,1,mi,alignment,11,1,protected,0.6349156378043079
0,1,mi,alignment,11,2,protected,0.7198582646573756
0,1,mi,alignment,12,1,protected,0.7945673193946047
0,1,mi,alignment,12,2,protected,0.753689246370972
0,1,mi,alignment,15,1,protected,0.6920951147895138
0,1,mi,alignment,15,2,protected,0.596218791380133
0,1,mi,alignment,16,1,protected,0.9720575110187047
0,1,mi,alignment,16,2,protected,0.9196424048652581
0,1,mi,alignment,18,1,protected,0.9267362684698617
0,1,mi,alignment,18,2,protected,0.9011596105881173
0,1,mi,alignment,20,1,protected,0.9250642256851528
0,1,mi,alignment,20,2,protected,0.955543713111392
0,1,mi,alignment,21,1,protected,0.9397556279118849
0,1,mi,alignment,21,2,protected,0.9561877191672219
0,1,mi,alignment,22,1,protected,0.9153668467981153
0,1,mi,alignment,22,2,protected,0.8372783369983591
0,1,mi,alignment,23,1,protected,0.9139933291528576
0,1,mi,alignment,23,2,protected,0.8962135161207744
0,1,mi,alignment,24,1,protected,0.7664278589452517
0,1,mi,alignment,24,2,protected,0.6810338996731642
0,1,mi,alignment,25,1,protected,0.9015131453379411
0,1,mi,alignment,25,2,protected,0.895224008471666
0,1,mi,alignment,26,1,protected,0.9192557476126197
0,1,mi,alignment,26,2,protected,0.9100103093553413
0,1,mi,alignment,27,1,protected,0.8588011050998631
0,1,mi,alignment,27,2,protected,0.9839719031784475
0,1,mi,alignment,29,1,protected,0.8937089150818894
0,1,mi,alignment,29,2,protected,0.8892922335975475
0,1,mi,alignment,30,1,protected,0.9447512672005116
0,1,mi,alignment,30,2,protected,0.7066341509151993
0,1,mi,alignment,31,1,protected,0.8662224455985177
0,1,mi,alignment,31,2,protected,0.8805585094190042
0,1,mi,alignment,34,1,protected,0.591434193249904
0,1,mi,alignment,34,2,protected,0.8918195116301068
0,1,mi,alignment,35,1,protected,0.8768970962006472
0,1,mi,alignment,35,2,protected,0.867579023973194
0,1,mi,alignment,37,1,protected,0.9184784496945577
0,1,mi,alignment,37,2,protected,0.9224408782701108
0,1,mi,alignment,38,1,protected,0.8282164879871255
0,1,mi,alignment,38,2,protected,0.9033275391405491
