task,block,directions,rank,persistence_strength,raw_utility_CE,raw_BA_drop,random_draws,random_mean_utility_CE,random_std_utility_CE,random_percentile_utility_CE,calibrated_utility_CE,calibrated_BA_drop,inner_fit_subjects,inner_eval_subjects,probe_refit_after_intervention,task_base_risk_CE,task_base_BA
mi,0,"[0, 1, 2, 3, 4, 5]",6,0.6352160573005676,-0.0021494919709316163,-0.009384271760509377,100,0.05982209074458209,0.01731380376242832,0.0,-0.06197158271551371,-0.08886822015534886,"['2', '4', '8', '9', '12', '13', '14', '15', '18', '20', '21', '23', '24', '26', '27', '28', '29']","['30', '31', '32', '33', '34', '36', '37', '39', '41', '44', '46', '47', '49', '51', '52', '53', '54']",True,0.5036194849084249,0.8221322132213221
mi,1,"[6, 7, 8, 9, 10, 11, 12]",7,0.21214768290519714,0.08371365191043323,0.09720138680534718,100,0.01538355397316072,0.007908809432793108,1.0,0.06833009793727252,0.07192135880254691,"['2', '4', '8', '9', '12', '13', '14', '15', '18', '20', '21', '23', '24', '26', '27', '28', '29']","['30', '31', '32', '33', '34', '36', '37', '39', '41', '44', '46', '47', '49', '51', '52', '53', '54']",True,0.5036194849084249,0.8221322132213221
mi,2,"[13, 14, 15, 16, 17, 18, 19]",7,0.054878395050764084,0.03984937536545996,0.0678901223455678,100,0.04258463471871421,0.019806913093270845,0.48,-0.002735259353254249,0.01612261226122603,"['2', '4', '8', '9', '12', '13', '14', '15', '18', '20', '21', '23', '24', '26', '27', '28', '29']","['30', '31', '32', '33', '34', '36', '37', '39', '41', '44', '46', '47', '49', '51', '52', '53', '54']",True,0.5036194849084249,0.8221322132213221
erp,0,"[0, 1, 2, 3, 4, 5]",6,0.6352160573005676,-0.003259598822143772,-0.003687924377579588,100,0.005472212283579581,0.003395685825013233,0.0,-0.008731811105723353,-0.004321794701105063,"['2', '4', '8', '9', '12', '13', '14', '15', '18', '20', '21', '23', '24', '26', '27', '28', '29']","['30', '31', '32', '33', '34', '36', '37', '39', '41', '44', '46', '47', '49', '51', '52', '53', '54']",True,0.506691662163398,0.5012248701903874
erp,1,"[6, 7, 8, 9, 10, 11, 12]",7,0.21214768290519714,0.003480983752071176,0.0,100,0.003492239716869261,0.004214641726073368,0.54,-1.1255964798084685e-05,-0.0008199973372386987,"['2', '4', '8', '9', '12', '13', '14', '15', '18', '20', '21', '23', '24', '26', '27', '28', '29']","['30', '31', '32', '33', '34', '36', '37', '39', '41', '44', '46', '47', '49', '51', '52', '53', '54']",True,0.506691662163398,0.5012248701903874
erp,2,"[13, 14, 15, 16, 17, 18, 19]",7,0.054878395050764084,0.01010913954120185,-0.0009852216748769127,100,-0.0004130779101365989,0.0026377270105031815,1.0,0.01052221745133845,-0.001726001863932945,"['2', '4', '8', '9', '12', '13', '14', '15', '18', '20', '21', '23', '24', '26', '27', '28', '29']","['30', '31', '32', '33', '34', '36', '37', '39', '41', '44', '46', '47', '49', '51', '52', '53', '54']",True,0.506691662163398,0.5012248701903874
ssvep,0,"[0, 1, 2, 3, 4, 5]",6,0.6352160573005676,0.003900670623720681,0.008570944631260735,100,0.09553855418758485,0.04674710605893796,0.0,-0.09163788356386417,-0.04585717282817583,"['2', '4', '8', '9', '12', '13', '14', '15', '18', '20', '21', '23', '24', '26', '27', '28', '29']","['30', '31', '32', '33', '34', '36', '37', '39', '41', '44', '46', '47', '49', '51', '52', '53', '54']",True,0.8211625615310083,0.9566922924539949
ssvep,1,"[6, 7, 8, 9, 10, 11, 12]",7,0.21214768290519714,0.0527116960723224,0.03128805920602595,100,0.07126709427286507,0.03499354385154401,0.34,-0.018555398200542667,-0.007867261048314186,"['2', '4', '8', '9', '12', '13', '14', '15', '18', '20', '21', '23', '24', '26', '27', '28', '29']","['30', '31', '32', '33', '34', '36', '37', '39', '41', '44', '46', '47', '49', '51', '52', '53', '54']",True,0.8211625615310083,0.9566922924539949
ssvep,2,"[13, 14, 15, 16, 17, 18, 19]",7,0.054878395050764084,0.2209874592338128,0.17782669386523786,100,0.030872155468697978,0.013100367006126337,1.0,0.19011530376511482,0.15765700882682632,"['2', '4', '8', '9', '12', '13', '14', '15', '18', '20', '21', '23', '24', '26', '27', '28', '29']","['30', '31', '32', '33', '34', '36', '37', '39', '41', '44', '46', '47', '49', '51', '52', '53', '54']",True,0.8211625615310083,0.9566922924539949
