method,operator_id,split,raw_mean,raw_std,raw_l2,layernorm_mean,layernorm_std,layernorm_l2
B2,source_car64,matched,0.08084339648485184,0.5716622471809387,8.0,-8.381903171539307e-09,0.9999536275863647,13.855764389038086
B2,subset_car_train_anterior,train,-0.0010385049972683191,0.5773493051528931,3.7416574954986572,-2.1065629240979433e-08,0.9999027252197266,6.4801106452941895
B2,local_average_train,train,-0.0010385049972683191,0.5773493051528931,3.7416574954986572,-2.1065629240979433e-08,0.9999027252197266,6.4801106452941895
B2,laplacian_train,train,-0.0010385049972683191,0.5773493051528931,3.7416574954986572,-2.1065629240979433e-08,0.9999027252197266,6.4801106452941895
B2,weighted_reference_train,train,-0.0010385049972683191,0.5773493051528931,3.7416574954986572,-2.1065629240979433e-08,0.9999027252197266,6.4801106452941895
B2,subset_car_validation_central,validation,0.07897922396659851,0.5719227194786072,3.464101552963257,1.8212530150663042e-08,0.9999673962593079,5.999804496765137
B2,local_average_validation,validation,0.07897922396659851,0.5719227194786072,3.464101552963257,1.8212530150663042e-08,0.9999673962593079,5.999804496765137
B2,laplacian_validation,validation,0.07897922396659851,0.5719227194786072,3.464101552963257,1.8212530150663042e-08,0.9999673962593079,5.999804496765137
B2,weighted_reference_validation,validation,0.07897922396659851,0.5719227194786072,3.464101552963257,1.8212530150663042e-08,0.9999673962593079,5.999804496765137
B2,subset_car_test_posterior,test,0.10180435329675674,0.5683037638664246,3.464101552963257,-3.311369312086754e-08,0.9999558925628662,5.999735355377197
B2,local_average_test,test,0.10180435329675674,0.5683037638664246,3.464101552963257,-3.311369312086754e-08,0.9999558925628662,5.999735355377197
B2,laplacian_test,test,0.10180435329675674,0.5683037638664246,3.464101552963257,-3.311369312086754e-08,0.9999558925628662,5.999735355377197
B2,weighted_reference_test,test,0.10180435329675674,0.5683037638664246,3.464101552963257,-3.311369312086754e-08,0.9999558925628662,5.999735355377197
B2,sparse_subset_train,train,0.051845330744981766,0.5750177502632141,2.8284270763397217,-2.4835268064293814e-08,0.999849796295166,4.898243427276611
B2,sparse_subset_validation,validation,-0.0309048593044281,0.5765225291252136,2.8284270763397217,1.4901161193847656e-08,0.9999671578407288,4.898818492889404
B2,sparse_subset_test,test,0.051845330744981766,0.5750177502632141,2.8284270763397217,-1.4901161193847656e-08,0.999849796295166,4.898243427276611
B2,bipolar_train,train,0.28365257382392883,0.5028663873672485,2.0,-3.973643103449831e-08,0.9997188448905945,3.463127851486206
B2,bipolar_validation,validation,0.18547868728637695,0.546745777130127,2.0,4.470348358154297e-08,0.999954104423523,3.463942527770996
B2,bipolar_test,test,0.169777050614357,0.5518234372138977,2.4494898319244385,-2.317958447406454e-08,0.9999417066574097,4.242393493652344
B2,polarity_diagnostic,test,-0.18265163898468018,0.5476967096328735,2.4494898319244385,-2.7939677238464355e-09,0.9999769926071167,4.2425432205200195
B3,source_car64,matched,0.08084339648485184,0.32051435112953186,4.580272674560547,-1.102065017022369e-08,0.999861478805542,13.854488372802734
B3,subset_car_train_anterior,train,0.1581292450428009,0.30678167939186096,2.236746311187744,7.379622957159881e-08,0.9965194463729858,6.458184242248535
B3,local_average_train,train,0.005880262702703476,0.5598260760307312,3.6282877922058105,-2.9536229462223673e-08,0.9999006986618042,6.48009729385376
B3,laplacian_train,train,0.0032830049749463797,0.5625892877578735,3.646057367324829,-2.4125689890297508e-08,0.9999033212661743,6.480114459991455
B3,weighted_reference_train,train,0.13298538327217102,0.3254673480987549,2.278550624847412,0.0,0.9994810223579407,6.477376937866211
B3,subset_car_validation_central,validation,0.16612021625041962,0.3687068223953247,2.4264097213745117,-1.8212530150663042e-08,0.9999284744262695,5.999570846557617
B3,local_average_validation,validation,0.0698975920677185,0.5537569522857666,3.3489058017730713,-9.934107758624577e-09,0.9999648928642273,5.999789714813232
B3,laplacian_validation,validation,0.06952081620693207,0.5561404228210449,3.3628132343292236,3.311369178859991e-09,0.9999691247940063,5.999814987182617
B3,weighted_reference_validation,validation,0.17889411747455597,0.3755357265472412,2.4958138465881348,-1.40733185105546e-08,0.999940812587738,5.999644756317139
B3,subset_car_test_posterior,test,0.03626064956188202,0.42860281467437744,2.580803632736206,-3.311369178859991e-09,0.9999557733535767,5.999734401702881
B3,local_average_test,test,0.10856007784605026,0.5458240509033203,3.3390913009643555,-3.311369312086754e-08,0.99994957447052,5.999697208404541
B3,laplacian_test,test,0.10937268286943436,0.5498864650726318,3.3639485836029053,-4.3047798214956856e-08,0.9999504685401917,5.9997029304504395
B3,weighted_reference_test,test,0.07059872895479202,0.4459870159626007,2.7092416286468506,-1.655684656043377e-08,0.9999629259109497,5.999777793884277
B3,sparse_subset_train,train,0.06657450646162033,0.3376690447330475,1.686078667640686,0.0,0.9997559785842896,4.897784233093262
B3,sparse_subset_validation,validation,0.02585616149008274,0.3476921021938324,1.7080398797988892,4.967053879312289e-09,0.9999365210533142,4.8986687660217285
B3,sparse_subset_test,test,0.06657450646162033,0.3376690447330475,1.686078667640686,9.934107758624577e-09,0.9997559785842896,4.897784233093262
B3,bipolar_train,train,0.17363834381103516,0.5093302130699158,1.864084243774414,-2.9802322387695312e-08,0.9999444484710693,3.463909149169922
B3,bipolar_validation,validation,0.061688054352998734,0.5400590896606445,1.8829845190048218,2.4835268064293814e-08,0.9999762773513794,3.464019536972046
B3,bipolar_test,test,-0.006437299773097038,0.47586551308631897,2.019111394882202,6.622738357719982e-09,0.9999557733535767,4.242453098297119
B3,polarity_diagnostic,test,-0.006437299773097038,0.47586551308631897,2.019111394882202,6.622738357719982e-09,0.9999557733535767,4.242453098297119
B4,source_car64,matched,0.40489184856414795,0.5408055186271667,17.92515754699707,-1.257285475730896e-08,0.9999814033508301,26.53250503540039
B4,subset_car_train_anterior,train,0.2936386466026306,0.5118439793586731,7.322842121124268,-1.0063121891334958e-08,0.9999791979789734,12.409416198730469
B4,local_average_train,train,0.1992301493883133,0.5609452724456787,7.387167930603027,-4.644517659357916e-09,0.999980092048645,12.40942668914795
B4,laplacian_train,train,0.1978134661912918,0.5629323720932007,7.404561996459961,-1.8578070637431665e-08,0.9999802708625793,12.409428596496582
B4,weighted_reference_train,train,0.27424201369285583,0.5268462300300598,7.370715141296387,3.096345180253479e-09,0.9999806880950928,12.40943431854248
B4,subset_car_validation_central,validation,0.30976688861846924,0.469189316034317,6.459444522857666,-1.399806048851815e-08,0.9999749064445496,11.488837242126465
B4,local_average_validation,validation,0.23414869606494904,0.5460163354873657,6.825734615325928,-1.4449611285272113e-08,0.9999791383743286,11.488885879516602
B4,laplacian_validation,validation,0.23394319415092468,0.5476381778717041,6.841935634613037,-8.127906347965563e-09,0.9999794960021973,11.488890647888184
B4,weighted_reference_validation,validation,0.29375916719436646,0.48509952425956726,6.515620231628418,-4.967053879312289e-09,0.9999769926071167,11.488860130310059
B4,subset_car_test_posterior,test,0.24752472341060638,0.5237770080566406,6.655872344970703,-4.967053879312289e-09,0.9999806880950928,11.488903045654297
B4,local_average_test,test,0.25523731112480164,0.536884605884552,6.8299078941345215,-1.806201410659014e-09,0.9999778270721436,11.488870620727539
B4,laplacian_test,test,0.25568056106567383,0.5390369296073914,6.854428768157959,8.579456256541107e-09,0.999978244304657,11.488875389099121
B4,weighted_reference_test,test,0.24021296203136444,0.5293425917625427,6.678590774536133,-1.3546510579942606e-09,0.999981164932251,11.488908767700195
B4,sparse_subset_train,train,0.3971088230609894,0.5463981628417969,6.3363776206970215,-4.199418057737603e-08,0.9999815821647644,9.380659103393555
B4,sparse_subset_validation,validation,0.3748988211154938,0.5618208050727844,6.335998058319092,-1.4901161193847656e-08,0.9999828934669495,9.380670547485352
B4,sparse_subset_test,test,0.3971088230609894,0.5463981628417969,6.3363776206970215,-3.2511625391862253e-08,0.9999815821647644,9.380659103393555
B4,bipolar_train,train,0.2822118103504181,0.5330347418785095,4.000732421875,1.4901161193847656e-08,0.9999791979789734,6.633111953735352
B4,bipolar_validation,validation,0.2211480289697647,0.5611266493797302,4.000732421875,-3.3866275117588884e-08,0.9999822378158569,6.633131980895996
B4,bipolar_test,test,0.1839887499809265,0.5743846297264099,4.899876594543457,-4.515503526647535e-09,0.999983549118042,8.123905181884766
B4,polarity_diagnostic,test,0.1839887499809265,0.5743846297264099,4.899876594543457,-4.515503526647535e-09,0.999983549118042,8.123905181884766
B5,source_car64,matched,0.08263329416513443,0.2307339757680893,2.4013283252716064,4.967053879312289e-09,0.9996463656425476,9.79449462890625
B5,subset_car_train_anterior,train,0.13559220731258392,0.1932886391878128,2.3133506774902344,-3.973643103449831e-08,0.9981068968772888,9.779410362243652
B5,local_average_train,train,0.053484413772821426,0.46140941977500916,4.551141262054443,2.9802322387695312e-08,0.9999375939369202,9.797348022460938
B5,laplacian_train,train,0.05374522507190704,0.4629758596420288,4.566681861877441,0.0,0.9999363422393799,9.797335624694824
B5,weighted_reference_train,train,0.11800714582204819,0.20910973846912384,2.3525829315185547,9.934107758624577e-09,0.9977961778640747,9.776366233825684
B5,subset_car_validation_central,validation,0.17179632186889648,0.3056328296661377,3.435234785079956,2.4835269396561444e-09,0.9999209642410278,9.797184944152832
B5,local_average_validation,validation,0.10551806539297104,0.464144229888916,4.6637043952941895,0.0,0.9999403953552246,9.797374725341797
B5,laplacian_validation,validation,0.10814111679792404,0.46615907549858093,4.688697338104248,4.967053879312289e-09,0.9999468922615051,9.797438621520996
B5,weighted_reference_validation,validation,0.18180453777313232,0.311650812625885,3.535137176513672,9.934107758624577e-09,0.9999280571937561,9.797253608703613
B5,subset_car_test_posterior,test,0.03870486840605736,0.3407585322856903,3.3602066040039062,4.967053879312289e-09,0.9999469518661499,9.797438621520996
B5,local_average_test,test,0.09505938738584518,0.4502059519290924,4.508357048034668,-2.4835269396561444e-09,0.9999459981918335,9.797430038452148
B5,laplacian_test,test,0.0915270522236824,0.45399725437164307,4.537742614746094,-7.450580596923828e-09,0.9999480843544006,9.79745101928711
B5,weighted_reference_test,test,0.06012437865138054,0.3551172912120819,3.5289416313171387,1.2417634032146907e-08,0.9999511241912842,9.797480583190918
B5,sparse_subset_train,train,0.0893934965133667,0.2677517831325531,2.7657716274261475,-1.1175870895385742e-08,0.999887228012085,9.796854019165039
B5,sparse_subset_validation,validation,0.05693177878856659,0.2924824059009552,2.9195151329040527,0.0,0.9999285936355591,9.797259330749512
B5,sparse_subset_test,test,0.0893934965133667,0.2677517831325531,2.7657716274261475,-1.1175870895385742e-08,0.999887228012085,9.796854019165039
B5,bipolar_train,train,0.18192414939403534,0.4448534846305847,4.709048748016357,-9.934107758624577e-09,0.9999473690986633,9.797443389892578
B5,bipolar_validation,validation,0.09215547889471054,0.4814125597476959,4.802505970001221,4.967053879312289e-09,0.9999722242355347,9.797687530517578
B5,bipolar_test,test,0.006567813456058502,0.3940656781196594,3.8615756034851074,-4.967053879312289e-09,0.9999480247497559,9.797450065612793
B5,polarity_diagnostic,test,0.006567813456058502,0.3940656781196594,3.8615756034851074,-4.967053879312289e-09,0.9999480247497559,9.797450065612793
