epoch,macro_BA,BA_mi,BA_erp,BA_ssvep,loss
0,0.7632990120419619,0.7512480088747298,0.6271849445785569,0.911464082672599,0.37481823315223056
1,0.7456711308869184,0.7479128740471044,0.5729768329520608,0.91612368566159,0.3390379597743352
2,0.731798232642103,0.7506791159403801,0.5285954424236297,0.9161201395622991,0.324721023440361
3,0.7270509731810432,0.7533955797019001,0.5103038384246913,0.9174535014165383,0.3047224258383115
4,0.7240764065235458,0.7547360336784616,0.4993712162384196,0.9181219696537561,0.3110312571128209
5,0.7234781779313334,0.7540711400614404,0.49824319712844883,0.9181201966041108,0.3072509840130806
