task,dataset,fold,lr,optimizer_step,BA,macro_F1,accuracy,XS_BA,XS_macro_F1,XS_accuracy,delta_BA,delta_BA_pp,residual_norm_mean,dW_norm,db_norm,loss
OpenBMI_ERP,OpenBMI,1,3e-05,96,0.830050505050505,0.7708064598273161,0.8487373737373737,0.8295454545454546,0.7656472414029128,0.8428451178451178,0.0005050505050504528,0.05050505050504528,0.13826213777065277,0.11752726882696152,0.029832592234015465,0.1930115967988968
OpenBMI_ERP,OpenBMI,1,3e-05,128,0.8297979797979798,0.7729615400128566,0.8513468013468013,0.8295454545454546,0.7656472414029128,0.8428451178451178,0.0002525252525251709,0.02525252525251709,0.19823531806468964,0.1634937971830368,0.039481762796640396,0.13750886917114258
OpenBMI_ERP,OpenBMI,2,3e-05,0,0.7959090909090909,0.762389930744643,0.8537878787878789,0.7959090909090909,0.762389930744643,0.8537878787878789,0.0,0.0,0.0,0.0,0.0,
OpenBMI_ERP,OpenBMI,2,3e-05,2,0.796010101010101,0.7626009375074488,0.8539562289562289,0.7959090909090909,0.762389930744643,0.8537878787878789,0.00010101010101004615,0.010101010101004615,0.0013544377870857716,0.0022386834025382996,0.0006609525298699737,0.06149757653474808
OpenBMI_ERP,OpenBMI,2,3e-05,4,0.796060606060606,0.76270204070012,0.8540404040404042,0.7959090909090909,0.762389930744643,0.8537878787878789,0.00015151515151512474,0.015151515151512474,0.0026850795838981867,0.003772352123633027,0.0012118859449401498,0.08079322427511215
OpenBMI_ERP,OpenBMI,2,3e-05,8,0.7961616161616162,0.7628853778853953,0.8542087542087543,0.7959090909090909,0.762389930744643,0.8537878787878789,0.0002525252525252819,0.02525252525252819,0.005622002761811018,0.007165607530623674,0.00233943248167634,0.05743184685707092
OpenBMI_ERP,OpenBMI,2,3e-05,16,0.7959090909090909,0.7629132677850166,0.8544612794612793,0.7959090909090909,0.762389930744643,0.8537878787878789,0.0,0.0,0.012110942974686623,0.014946001581847668,0.004734191112220287,0.052323270589113235
OpenBMI_ERP,OpenBMI,2,3e-05,32,0.7961616161616162,0.7634165766967849,0.8548821548821547,0.7959090909090909,0.762389930744643,0.8537878787878789,0.0002525252525252819,0.02525252525252819,0.024111896753311157,0.02840411104261875,0.009020954370498657,0.055645786225795746
OpenBMI_ERP,OpenBMI,2,3e-05,64,0.7959090909090909,0.7641421771935253,0.8558080808080809,0.7959090909090909,0.762389930744643,0.8537878787878789,0.0,0.0,0.054315757006406784,0.0590343251824379,0.01844126358628273,0.0745764821767807
OpenBMI_ERP,OpenBMI,2,3e-05,96,0.7963131313131314,0.76541849072087,0.8571548821548821,0.7959090909090909,0.762389930744643,0.8537878787878789,0.00040404040404051766,0.040404040404051766,0.08891155570745468,0.09195650368928909,0.027533769607543945,0.09676653146743774
OpenBMI_ERP,OpenBMI,2,3e-05,128,0.7957575757575759,0.7660247215583721,0.8582491582491582,0.7959090909090909,0.762389930744643,0.8537878787878789,-0.0001515151515150137,-0.015151515151501371,0.1284140944480896,0.12668418884277344,0.036370158195495605,0.06507056951522827
OpenBMI_ERP,OpenBMI,3,3e-05,0,0.8448484848484851,0.8168361797068387,0.8882154882154882,0.8448484848484851,0.8168361797068387,0.8882154882154882,0.0,0.0,0.0,0.0,0.0,
OpenBMI_ERP,OpenBMI,3,3e-05,2,0.844949494949495,0.8170781230392882,0.8883838383838384,0.8448484848484851,0.8168361797068387,0.8882154882154882,0.00010101010100993513,0.010101010100993513,0.002181542804464698,0.0026557822711765766,0.0006693258183076978,0.06358181685209274
OpenBMI_ERP,OpenBMI,3,3e-05,4,0.8450000000000001,0.8171613980424762,0.8884680134680134,0.8448484848484851,0.8168361797068387,0.8882154882154882,0.0001515151515150137,0.015151515151501371,0.004377270583063364,0.005128042306751013,0.001335130538791418,0.06096717342734337
OpenBMI_ERP,OpenBMI,3,3e-05,8,0.8447979797979799,0.817065141362726,0.8884680134680134,0.8448484848484851,0.8168361797068387,0.8882154882154882,-5.050505050518961e-05,-0.005050505050518961,0.008799153380095959,0.00998595729470253,0.0026539487298578024,0.052608292549848557
OpenBMI_ERP,OpenBMI,3,3e-05,16,0.8446464646464645,0.8171000297661889,0.8885521885521884,0.8448484848484851,0.8168361797068387,0.8882154882154882,-0.0002020202020205364,-0.02020202020205364,0.017772193998098373,0.019707059487700462,0.005289572756737471,0.08756006509065628
OpenBMI_ERP,OpenBMI,3,3e-05,32,0.8430808080808081,0.816280483776132,0.8882996632996633,0.8448484848484851,0.8168361797068387,0.8882154882154882,-0.0017676767676769733,-0.17676767676769733,0.03603032976388931,0.03878132998943329,0.010345933958888054,0.0901033878326416
OpenBMI_ERP,OpenBMI,3,3e-05,64,0.8419696969696969,0.8170562138848941,0.8894781144781145,0.8448484848484851,0.8168361797068387,0.8882154882154882,-0.002878787878788147,-0.2878787878788147,0.07884041965007782,0.07964498549699783,0.02041848935186863,0.07558637857437134
OpenBMI_ERP,OpenBMI,3,3e-05,96,0.841919191919192,0.8182983586224672,0.8907407407407407,0.8448484848484851,0.8168361797068387,0.8882154882154882,-0.0029292929292931147,-0.29292929292931147,0.13053874671459198,0.12352623790502548,0.030319059267640114,0.059258997440338135
OpenBMI_ERP,OpenBMI,3,3e-05,128,0.8406060606060605,0.8189793086076612,0.8919191919191919,0.8448484848484851,0.8168361797068387,0.8882154882154882,-0.004242424242424603,-0.4242424242424603,0.18908025324344635,0.1676369309425354,0.039629869163036346,0.08129730075597763
OpenBMI_ERP,OpenBMI,4,3e-05,0,0.8194444444444445,0.786969228762521,0.8707912457912458,0.8194444444444445,0.786969228762521,0.8707912457912458,0.0,0.0,0.0,0.0,0.0,
OpenBMI_ERP,OpenBMI,4,3e-05,2,0.8194949494949495,0.7870905639830884,0.8708754208754209,0.8194444444444445,0.786969228762521,0.8707912457912458,5.0505050504967564e-05,0.005050505050496756,0.00199529598467052,0.0025677564553916454,0.000675016432069242,0.06733497232198715
OpenBMI_ERP,OpenBMI,4,3e-05,4,0.8195454545454547,0.7871846450220997,0.8709595959595959,0.8194444444444445,0.786969228762521,0.8707912457912458,0.00010101010101015717,0.010101010101015717,0.003914372995495796,0.004887821152806282,0.0013131315354257822,0.07155601680278778
OpenBMI_ERP,OpenBMI,4,3e-05,8,0.8196464646464646,0.7873763642871155,0.8711279461279462,0.8194444444444445,0.786969228762521,0.8707912457912458,0.0002020202020200923,0.02020202020200923,0.007701739203184843,0.009530985727906227,0.0025726454332470894,0.09752141684293747
OpenBMI_ERP,OpenBMI,4,3e-05,16,0.8194949494949496,0.7874179622524516,0.8712121212121211,0.8194444444444445,0.786969228762521,0.8707912457912458,5.0505050505078586e-05,0.005050505050507859,0.015664564445614815,0.01888221688568592,0.005133373662829399,0.0989081859588623
OpenBMI_ERP,OpenBMI,4,3e-05,32,0.8198484848484848,0.7887007888241747,0.8724747474747474,0.8194444444444445,0.786969228762521,0.8707912457912458,0.0004040404040402956,0.04040404040402956,0.033038459718227386,0.039096400141716,0.010469106957316399,0.07961321622133255
OpenBMI_ERP,OpenBMI,4,3e-05,64,0.8194949494949495,0.789240683866217,0.8732323232323232,0.8194444444444445,0.786969228762521,0.8707912457912458,5.0505050504967564e-05,0.005050505050496756,0.06876640021800995,0.07941586524248123,0.02027542144060135,0.09790202230215073
OpenBMI_ERP,OpenBMI,4,3e-05,96,0.81989898989899,0.790675815091708,0.8745791245791246,0.8194444444444445,0.786969228762521,0.8707912457912458,0.00045454545454548523,0.04545454545454852,0.11556721478700638,0.12403327971696854,0.030543217435479164,0.08006943017244339
OpenBMI_ERP,OpenBMI,4,3e-05,128,0.8193939393939393,0.7913099672387173,0.8754208754208754,0.8194444444444445,0.786969228762521,0.8707912457912458,-5.050505050518961e-05,-0.005050505050518961,0.17056244611740112,0.1699351817369461,0.040580689907073975,0.07412391155958176
OpenBMI_MI,OpenBMI,0,3e-05,0,0.7683333333333332,0.7627971665034042,0.7683333333333332,0.7683333333333332,0.7627971665034042,0.7683333333333332,0.0,0.0,0.0,0.0,0.0,
OpenBMI_MI,OpenBMI,0,3e-05,2,0.7683333333333332,0.7627971665034042,0.7683333333333332,0.7683333333333332,0.7627971665034042,0.7683333333333332,0.0,0.0,0.0009732629987411201,0.0018448561895638704,0.0006525074131786823,0.16045664250850677
OpenBMI_MI,OpenBMI,0,3e-05,4,0.7683333333333332,0.7627971665034042,0.7683333333333332,0.7683333333333332,0.7627971665034042,0.7683333333333332,0.0,0.0,0.0028662097174674273,0.0034107097890228033,0.0012757028453052044,0.17488181591033936
OpenBMI_MI,OpenBMI,0,3e-05,8,0.7683333333333332,0.7627971665034042,0.7683333333333332,0.7683333333333332,0.7627971665034042,0.7683333333333332,0.0,0.0,0.006169893313199282,0.006484567187726498,0.002449603285640478,0.1697216033935547
OpenBMI_MI,OpenBMI,0,3e-05,16,0.7699999999999999,0.764632383348763,0.7699999999999999,0.7683333333333332,0.7627971665034042,0.7683333333333332,0.0016666666666667052,0.16666666666667052,0.012066616676747799,0.012781004421412945,0.00481985229998827,0.14430588483810425
OpenBMI_MI,OpenBMI,0,3e-05,32,0.7699999999999999,0.764632383348763,0.7699999999999999,0.7683333333333332,0.7627971665034042,0.7683333333333332,0.0016666666666667052,0.16666666666667052,0.0257638581097126,0.02607440948486328,0.009622068144381046,0.14849841594696045
OpenBMI_MI,OpenBMI,0,3e-05,64,0.7699999999999999,0.764632383348763,0.7699999999999999,0.7683333333333332,0.7627971665034042,0.7683333333333332,0.0016666666666667052,0.16666666666667052,0.061271924525499344,0.0571482889354229,0.019479887560009956,0.15318554639816284
OpenBMI_MI,OpenBMI,0,3e-05,96,0.7666666666666666,0.7606710622640268,0.7666666666666666,0.7683333333333332,0.7627971665034042,0.7683333333333332,-0.0016666666666665941,-0.1666666666666594,0.09906233847141266,0.08807637542486191,0.028584709390997887,0.1865934580564499
OpenBMI_MI,OpenBMI,0,3e-05,128,0.765,0.7588875925906491,0.765,0.7683333333333332,0.7627971665034042,0.7683333333333332,-0.0033333333333331883,-0.3333333333333188,0.1362621784210205,0.11800004541873932,0.03680291026830673,0.16635896265506744
OpenBMI_MI,OpenBMI,1,3e-05,0,0.81,0.8062744155005457,0.81,0.81,0.8062744155005457,0.81,0.0,0.0,0.0,0.0,0.0,
OpenBMI_MI,OpenBMI,1,3e-05,2,0.81,0.8062744155005457,0.81,0.81,0.8062744155005457,0.81,0.0,0.0,0.0006766142323613167,0.0022220276296138763,0.00012694681936409324,0.25092899799346924
OpenBMI_MI,OpenBMI,1,3e-05,4,0.81,0.8062744155005457,0.81,0.81,0.8062744155005457,0.81,0.0,0.0,0.001752124517224729,0.004113788716495037,0.0003857089322991669,0.19623640179634094
OpenBMI_MI,OpenBMI,1,3e-05,8,0.81,0.8062744155005457,0.81,0.81,0.8062744155005457,0.81,0.0,0.0,0.0035812624264508486,0.007639230694621801,0.0010859213070943952,0.18625560402870178
OpenBMI_MI,OpenBMI,1,3e-05,16,0.81,0.8062744155005457,0.81,0.81,0.8062744155005457,0.81,0.0,0.0,0.006382779683917761,0.013692807406187057,0.0016815970884636045,0.20074361562728882
OpenBMI_MI,OpenBMI,1,3e-05,32,0.81,0.8062744155005457,0.81,0.81,0.8062744155005457,0.81,0.0,0.0,0.012090659700334072,0.025028157979249954,0.0012580552138388157,0.20476974546909332
OpenBMI_MI,OpenBMI,1,3e-05,64,0.81,0.8062744155005457,0.81,0.81,0.8062744155005457,0.81,0.0,0.0,0.02739849127829075,0.05131027474999428,0.0030245441012084484,0.18997575342655182
OpenBMI_MI,OpenBMI,1,3e-05,96,0.81,0.8063792238318265,0.81,0.81,0.8062744155005457,0.81,0.0,0.0,0.046998538076877594,0.07824543863534927,0.005897511262446642,0.20706060528755188
OpenBMI_MI,OpenBMI,1,3e-05,128,0.8116666666666666,0.8082035917599072,0.8116666666666666,0.81,0.8062744155005457,0.81,0.0016666666666665941,0.1666666666666594,0.07551971077919006,0.10963986814022064,0.006479102652519941,0.20967689156532288
OpenBMI_MI,OpenBMI,2,3e-05,0,0.805,0.7944971228059886,0.805,0.805,0.7944971228059886,0.805,0.0,0.0,0.0,0.0,0.0,
OpenBMI_MI,OpenBMI,2,3e-05,2,0.805,0.7944971228059886,0.805,0.805,0.7944971228059886,0.805,0.0,0.0,0.0011504713911563158,0.0020870540756732225,0.0006372250500135124,0.11668459326028824
OpenBMI_MI,OpenBMI,2,3e-05,4,0.805,0.7944971228059886,0.805,0.805,0.7944971228059886,0.805,0.0,0.0,0.002580992877483368,0.003779793856665492,0.0012724986299872398,0.1249600425362587
OpenBMI_MI,OpenBMI,2,3e-05,8,0.805,0.7944971228059886,0.805,0.805,0.7944971228059886,0.805,0.0,0.0,0.0049845934845507145,0.0069843619130551815,0.0023064776323735714,0.13560964167118073
OpenBMI_MI,OpenBMI,2,3e-05,16,0.805,0.7944971228059886,0.805,0.805,0.7944971228059886,0.805,0.0,0.0,0.010208497755229473,0.013211576268076897,0.004481302574276924,0.10243062674999237
OpenBMI_MI,OpenBMI,2,3e-05,32,0.8066666666666666,0.7962176478944168,0.8066666666666666,0.805,0.7944971228059886,0.805,0.0016666666666665941,0.1666666666666594,0.01989826187491417,0.02558317966759205,0.008311026729643345,0.11258767545223236
OpenBMI_MI,OpenBMI,2,3e-05,64,0.8083333333333332,0.7979619867174074,0.8083333333333332,0.805,0.7944971228059886,0.805,0.0033333333333331883,0.3333333333333188,0.04413305222988129,0.05385277047753334,0.016488967463374138,0.14521272480487823
OpenBMI_MI,OpenBMI,2,3e-05,96,0.8083333333333332,0.7979619867174074,0.8083333333333332,0.805,0.7944971228059886,0.805,0.0033333333333331883,0.3333333333333188,0.06761957705020905,0.08123438060283661,0.022580981254577637,0.13470296561717987
OpenBMI_MI,OpenBMI,2,3e-05,128,0.8099999999999999,0.7996722591618862,0.8099999999999999,0.805,0.7944971228059886,0.805,0.004999999999999893,0.49999999999998934,0.09513408690690994,0.11009369045495987,0.02782260812819004,0.11706947535276413
OpenBMI_MI,OpenBMI,3,3e-05,0,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.0,0.0,0.0,0.0,0.0,
OpenBMI_MI,OpenBMI,3,3e-05,2,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.0,0.0,0.0015667998231947422,0.0023026850540190935,0.0006775391520932317,0.11635082215070724
OpenBMI_MI,OpenBMI,3,3e-05,4,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.0,0.0,0.003320741932839155,0.00429891562089324,0.0013469138648360968,0.13870860636234283
OpenBMI_MI,OpenBMI,3,3e-05,8,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.0,0.0,0.0067183407954871655,0.008248872123658657,0.0025997140910476446,0.13362589478492737
OpenBMI_MI,OpenBMI,3,3e-05,16,0.8283333333333335,0.8254860915893557,0.8283333333333335,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.0016666666666667052,0.16666666666667052,0.013461427763104439,0.015986783429980278,0.005065673030912876,0.15973840653896332
OpenBMI_MI,OpenBMI,3,3e-05,32,0.8283333333333335,0.8254860915893557,0.8283333333333335,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.0016666666666667052,0.16666666666667052,0.02851991355419159,0.03323698788881302,0.01018224935978651,0.16279160976409912
OpenBMI_MI,OpenBMI,3,3e-05,64,0.8283333333333335,0.8254860915893557,0.8283333333333335,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.0016666666666667052,0.16666666666667052,0.06260857731103897,0.06901102513074875,0.020219165831804276,0.12439247220754623
OpenBMI_MI,OpenBMI,3,3e-05,96,0.8283333333333335,0.8252891454592413,0.8283333333333335,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.0016666666666667052,0.16666666666667052,0.10572792589664459,0.10944827646017075,0.030307933688163757,0.13435934484004974
OpenBMI_MI,OpenBMI,3,3e-05,128,0.8266666666666668,0.8234450041261095,0.8266666666666668,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.0,0.0,0.15212354063987732,0.14886146783828735,0.03928568959236145,0.13397951424121857
OpenBMI_MI,OpenBMI,4,3e-05,0,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.0,0.0,0.0,0.0,0.0,
OpenBMI_MI,OpenBMI,4,3e-05,2,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.0,0.0,0.0008069860050454736,0.001931426115334034,0.0004624665598385036,0.17487236857414246
OpenBMI_MI,OpenBMI,4,3e-05,4,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.0,0.0,0.0012207222171127796,0.003041935386136174,0.0008765787933953106,0.21118077635765076
OpenBMI_MI,OpenBMI,4,3e-05,8,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.0,0.0,0.0016420150641351938,0.005105398595333099,0.0011310332920402288,0.1751474142074585
OpenBMI_MI,OpenBMI,4,3e-05,16,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.0,0.0,0.003310611704364419,0.009423746727406979,0.002306551206856966,0.17299672961235046
OpenBMI_MI,OpenBMI,4,3e-05,32,0.75,0.7444773672477859,0.75,0.7516666666666666,0.7463215085809177,0.7516666666666666,-0.0016666666666665941,-0.1666666666666594,0.009226290509104729,0.018159154802560806,0.005518142133951187,0.17967331409454346
OpenBMI_MI,OpenBMI,4,3e-05,64,0.75,0.7444773672477859,0.75,0.7516666666666666,0.7463215085809177,0.7516666666666666,-0.0016666666666665941,-0.1666666666666594,0.017772546038031578,0.035915300250053406,0.009622656740248203,0.17870531976222992
OpenBMI_MI,OpenBMI,4,3e-05,96,0.75,0.7444773672477859,0.75,0.7516666666666666,0.7463215085809177,0.7516666666666666,-0.0016666666666665941,-0.1666666666666594,0.02637072280049324,0.05521326884627342,0.013634735718369484,0.17639096081256866
OpenBMI_MI,OpenBMI,4,3e-05,128,0.75,0.7444773672477859,0.75,0.7516666666666666,0.7463215085809177,0.7516666666666666,-0.0016666666666665941,-0.1666666666666594,0.03756743296980858,0.07995302230119705,0.018215032294392586,0.18276819586753845
OpenBMI_SSVEP,OpenBMI,0,3e-05,0,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.0,0.0,0.0,0.0,0.0,
OpenBMI_SSVEP,OpenBMI,0,3e-05,2,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.0,0.0,0.0011939804535359144,0.00231944234110415,0.0005737411556765437,0.00048747332766652107
OpenBMI_SSVEP,OpenBMI,0,3e-05,4,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.0,0.0,0.0022651252802461386,0.0043134912848472595,0.0010684957960620522,0.0005983721930533648
OpenBMI_SSVEP,OpenBMI,0,3e-05,8,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.0,0.0,0.004306680057197809,0.007396837696433067,0.0016422976041212678,0.0004240201087668538
OpenBMI_SSVEP,OpenBMI,0,3e-05,16,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.0,0.0,0.008706951513886452,0.013472070917487144,0.0023585374001413584,0.0007535668555647135
OpenBMI_SSVEP,OpenBMI,0,3e-05,32,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.0,0.0,0.017919089645147324,0.02634156309068203,0.004062036518007517,0.0003598353359848261
OpenBMI_SSVEP,OpenBMI,0,3e-05,64,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.0,0.0,0.039680663496255875,0.05369088798761368,0.007784827146679163,0.0007130455924198031
OpenBMI_SSVEP,OpenBMI,0,3e-05,96,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.0,0.0,0.06632335484027863,0.08243618905544281,0.012130241841077805,0.000811117934063077
OpenBMI_SSVEP,OpenBMI,0,3e-05,128,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.0,0.0,0.09977518022060394,0.11179468780755997,0.014993312768638134,0.0007356010610237718
OpenBMI_SSVEP,OpenBMI,1,3e-05,0,0.96,0.9598281473583327,0.96,0.96,0.9598281473583327,0.96,0.0,0.0,0.0,0.0,0.0,
OpenBMI_SSVEP,OpenBMI,1,3e-05,2,0.96,0.9598281473583327,0.96,0.96,0.9598281473583327,0.96,0.0,0.0,0.0015441963914781809,0.0022236742079257965,0.0006359071703627706,0.012550529092550278
OpenBMI_SSVEP,OpenBMI,1,3e-05,4,0.96,0.9598281473583327,0.96,0.96,0.9598281473583327,0.96,0.0,0.0,0.0028220792300999165,0.003987571224570274,0.0011885087005794048,0.006389182060956955
OpenBMI_SSVEP,OpenBMI,1,3e-05,8,0.96,0.9598281473583327,0.96,0.96,0.9598281473583327,0.96,0.0,0.0,0.005276022478938103,0.007181741297245026,0.002265308052301407,0.006242908071726561
OpenBMI_SSVEP,OpenBMI,1,3e-05,16,0.96,0.9598281473583327,0.96,0.96,0.9598281473583327,0.96,0.0,0.0,0.010542774572968483,0.014056217856705189,0.004522352945059538,0.006514569744467735
OpenBMI_SSVEP,OpenBMI,1,3e-05,32,0.96,0.9598281473583327,0.96,0.96,0.9598281473583327,0.96,0.0,0.0,0.021424300968647003,0.028146512806415558,0.008868505246937275,0.007184740621596575
OpenBMI_SSVEP,OpenBMI,1,3e-05,64,0.96,0.9598281473583327,0.96,0.96,0.9598281473583327,0.96,0.0,0.0,0.04123145341873169,0.054780732840299606,0.016706258058547974,0.00505801010876894
OpenBMI_SSVEP,OpenBMI,1,3e-05,96,0.9616666666666666,0.9615862225690934,0.9616666666666668,0.96,0.9598281473583327,0.96,0.0016666666666665941,0.1666666666666594,0.062433600425720215,0.08208372443914413,0.02423638105392456,0.011497064493596554
OpenBMI_SSVEP,OpenBMI,1,3e-05,128,0.9616666666666666,0.9615862225690934,0.9616666666666668,0.96,0.9598281473583327,0.96,0.0016666666666665941,0.1666666666666594,0.08741308003664017,0.11166476458311081,0.031870096921920776,0.006398492492735386
OpenBMI_SSVEP,OpenBMI,2,3e-05,0,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.0,0.0,0.0,0.0,0.0,
OpenBMI_SSVEP,OpenBMI,2,3e-05,2,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.0,0.0,0.00123882619664073,0.002369165886193514,0.000607476569712162,0.019125480204820633
OpenBMI_SSVEP,OpenBMI,2,3e-05,4,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.0,0.0,0.002343661617487669,0.004319408442825079,0.0011309852125123143,0.021593522280454636
