task,metric,subject_id,intact,scale,random_mean,scale_harm_pp,random_harm_pp,excess_harm_pp
OpenBMI_MI,WS_BA,42,0.7253333333333333,0.6066666666666667,0.5829533333333333,11.866666666666658,14.237999999999996,-2.3713333333333364
OpenBMI_MI,WS_BA,51,0.6733333333333333,0.5640000000000001,0.56768,10.933333333333328,10.565333333333339,0.36799999999999056
OpenBMI_MI,WS_BA,54,0.654,0.5673333333333334,0.5566066666666666,8.666666666666668,9.739333333333345,-1.0726666666666773
OpenBMI_ERP,BA,4,0.9052525252525252,0.6344242424242423,0.651910101010101,27.082828282828288,25.334242424242415,1.7485858585858716
OpenBMI_ERP,BA,12,0.9634747474747475,0.8006868686868687,0.7938238383838384,16.27878787878788,16.965090909090907,-0.686303030303026
OpenBMI_ERP,BA,13,0.9162626262626262,0.87410101010101,0.861098787878788,4.216161616161617,5.51638383838382,-1.3002222222222026
OpenBMI_ERP,BA,17,0.8144848484848485,0.7172121212121212,0.6963816161616164,9.727272727272728,11.810323232323206,-2.0830505050504766
OpenBMI_ERP,BA,18,0.9077979797979798,0.6564242424242424,0.667801212121212,25.137373737373746,23.99967676767678,1.1376969696969663
OpenBMI_ERP,BA,24,0.8119999999999999,0.6774545454545454,0.6519791919191918,13.454545454545453,16.00208080808081,-2.5475353535353573
OpenBMI_ERP,BA,25,0.7973131313131313,0.561131313131313,0.5763985858585859,23.618181818181828,22.091454545454535,1.5267272727272907
OpenBMI_ERP,BA,29,0.846,0.6108484848484849,0.631251111111111,23.515151515151512,21.4748888888889,2.0402626262626122
OpenBMI_ERP,BA,36,0.9517575757575758,0.8713737373737374,0.8578058585858587,8.038383838383844,9.395171717171714,-1.3567878787878684
OpenBMI_ERP,BA,37,0.9435757575757576,0.729939393939394,0.7364577777777778,21.363636363636363,20.711797979797986,0.6518383838383768
OpenBMI_ERP,BA,39,0.721010101010101,0.5670101010101011,0.5837105050505049,15.399999999999991,13.729959595959606,1.670040404040385
OpenBMI_ERP,BA,42,0.8433333333333334,0.6115959595959596,0.642969292929293,23.17373737373738,20.036404040404044,3.1373333333333364
OpenBMI_ERP,BA,51,0.7461414141414141,0.583919191919192,0.5975327272727273,16.222222222222214,14.860868686868677,1.3613535353535378
OpenBMI_ERP,BA,54,0.7031313131313132,0.5601414141414142,0.5767822222222222,14.2989898989899,12.634909090909098,1.6640808080808034
OpenBMI_ERP,macro_F1,4,0.8720441498598397,0.6689267065474047,0.6813666279477703,20.311744331243496,19.067752191206942,1.243992140036554
OpenBMI_ERP,macro_F1,12,0.925753927992173,0.8446585040567604,0.8315783060277551,8.109542393541268,9.417562196441798,-1.3080198029005285
OpenBMI_ERP,macro_F1,13,0.8483949761313081,0.8349320522572088,0.848752339957953,1.3462923874099308,-0.03573638266448631,1.3820287700744172
OpenBMI_ERP,macro_F1,17,0.7219750621546075,0.689107186515711,0.6843410879390972,3.286787563889648,3.763397421551029,-0.47660985766138086
OpenBMI_ERP,macro_F1,18,0.8827325603598956,0.6941631927274121,0.702306581824788,18.856936763248346,18.042597853510756,0.8143389097375886
OpenBMI_ERP,macro_F1,24,0.7416594080572996,0.6711095112948376,0.6463593905479448,7.054989676246192,9.53000175093548,-2.4750120746892867
OpenBMI_ERP,macro_F1,25,0.7865705656544354,0.5675751118270639,0.586101788786307,21.899545382737152,20.046877686812834,1.852667695924315
OpenBMI_ERP,macro_F1,29,0.8222708664863941,0.6367119242276879,0.6565982174626269,18.555894225870627,16.56726490237672,1.9886293234939068
OpenBMI_ERP,macro_F1,36,0.8930935279216747,0.8719528818009524,0.8632672538383288,2.1140646120722306,2.9826274083345927,-0.8685627962623621
OpenBMI_ERP,macro_F1,37,0.9188866195388301,0.7823415816125185,0.7812838912231189,13.654503792631157,13.760272831571118,-0.10576903893996237
OpenBMI_ERP,macro_F1,39,0.6829765518997087,0.5731292878970854,0.5880653903463269,10.984726400262335,9.491116155338187,1.4936102449241484
OpenBMI_ERP,macro_F1,42,0.8093176744842607,0.6293835071667668,0.6624380152911239,17.99341673174939,14.687965919313683,3.3054508124357063
OpenBMI_ERP,macro_F1,51,0.6877724780652749,0.5876037838144207,0.6010837900437553,10.016869425085417,8.668868802151952,1.3480006229334651
OpenBMI_ERP,macro_F1,54,0.6749450022432925,0.564553486642995,0.5824980043176925,11.039151560029747,9.244699792559995,1.7944517674697513
OpenBMI_ERP,WS_BA,4,0.8009090909090909,0.5519191919191919,0.5719709090909091,24.8989898989899,22.893818181818183,2.0051717171717165
OpenBMI_ERP,WS_BA,12,0.9406666666666668,0.8006868686868687,0.7938238383838384,13.99797979797981,14.684282828282836,-0.686303030303026
OpenBMI_ERP,WS_BA,13,0.9039999999999999,0.8593535353535354,0.8418791919191919,4.464646464646449,6.2120808080808,-1.747434343434351
OpenBMI_ERP,WS_BA,17,0.8144848484848485,0.7102424242424242,0.6885575757575759,10.424242424242426,12.592727272727256,-2.1684848484848307
OpenBMI_ERP,WS_BA,18,0.7389647230338559,0.560133107913581,0.5570750457883872,17.883161512027492,18.188967724546867,-0.30580621251937723
OpenBMI_ERP,WS_BA,24,0.8119999999999999,0.6774545454545454,0.6519791919191918,13.454545454545453,16.00208080808081,-2.5475353535353573
OpenBMI_ERP,WS_BA,25,0.7973131313131313,0.5561212121212121,0.5742274747474748,24.11919191919192,22.308565656565648,1.8106262626262692
OpenBMI_ERP,WS_BA,29,0.8011111111111112,0.5897979797979799,0.6055206060606061,21.131313131313135,19.559050505050514,1.5722626262626216
OpenBMI_ERP,WS_BA,36,0.9464646464646465,0.8713737373737374,0.8555385858585859,7.50909090909091,9.092606060606057,-1.5835151515151469
OpenBMI_ERP,WS_BA,37,0.8443030303030302,0.6657575757575758,0.6535781818181818,17.854545454545445,19.072484848484837,-1.2179393939393934
OpenBMI_ERP,WS_BA,39,0.721010101010101,0.5670101010101011,0.5837105050505049,15.399999999999991,13.729959595959606,1.670040404040385
OpenBMI_ERP,WS_BA,42,0.8433333333333334,0.6115959595959596,0.642969292929293,23.17373737373738,20.036404040404044,3.1373333333333364
OpenBMI_ERP,WS_BA,51,0.7461414141414141,0.583919191919192,0.5975327272727273,16.222222222222214,14.860868686868677,1.3613535353535378
OpenBMI_ERP,WS_BA,54,0.7027676767676767,0.5446868686868687,0.5555139393939392,15.808080808080804,14.725373737373747,1.0827070707070563
OpenBMI_SSVEP,BA,4,1.0,1.0,0.9827999999999999,0.0,1.7200000000000104,-1.7200000000000104
OpenBMI_SSVEP,BA,12,0.9626666666666667,0.8213333333333334,0.8169533333333332,14.133333333333331,14.571333333333348,-0.43800000000001615
OpenBMI_SSVEP,BA,13,0.8119999999999999,0.506,0.5504733333333333,30.599999999999994,26.15266666666667,4.447333333333326
OpenBMI_SSVEP,BA,17,0.9573333333333333,0.6926666666666667,0.7060266666666667,26.46666666666666,25.130666666666656,1.3360000000000039
OpenBMI_SSVEP,BA,18,1.0,0.988,0.9686866666666664,1.200000000000001,3.1313333333333637,-1.9313333333333627
OpenBMI_SSVEP,BA,24,0.8919999999999999,0.518,0.4863466666666666,37.39999999999999,40.56533333333333,-3.165333333333342
OpenBMI_SSVEP,BA,25,0.9440000000000001,0.7666666666666667,0.7523333333333333,17.733333333333334,19.166666666666675,-1.433333333333342
OpenBMI_SSVEP,BA,29,0.9506666666666667,0.7479999999999999,0.7012799999999999,20.266666666666676,24.938666666666677,-4.671999999999999
OpenBMI_SSVEP,BA,36,1.0,0.942,0.9286666666666668,5.800000000000005,7.133333333333325,-1.3333333333333197
OpenBMI_SSVEP,BA,37,0.9933333333333334,0.9633333333333333,0.9176000000000001,3.0000000000000138,7.573333333333332,-4.573333333333318
OpenBMI_SSVEP,BA,39,0.9953333333333333,0.7793333333333334,0.7810466666666666,21.599999999999987,21.428666666666672,0.17133333333331224
OpenBMI_SSVEP,BA,42,0.5953333333333333,0.48200000000000004,0.47223333333333334,11.333333333333323,12.309999999999993,-0.9766666666666701
OpenBMI_SSVEP,BA,51,0.76,0.48800000000000004,0.49585999999999997,27.199999999999996,26.414000000000005,0.7859999999999923
OpenBMI_SSVEP,BA,54,0.8806666666666666,0.5773333333333334,0.5645266666666667,30.33333333333332,31.613999999999987,-1.2806666666666633
OpenBMI_SSVEP,macro_F1,4,1.0,1.0,0.9800561669883545,0.0,1.9943833011645484,-1.9943833011645484
OpenBMI_SSVEP,macro_F1,12,0.9626787575895969,0.8236570546768728,0.8114139164595835,13.902170291272409,15.126484113001338,-1.2243138217289284
OpenBMI_SSVEP,macro_F1,13,0.8077017027107088,0.45614254760170614,0.503756718156286,35.15591551090027,30.39449845544229,4.761417055457984
OpenBMI_SSVEP,macro_F1,17,0.9571670293078203,0.6840627158167784,0.6915936564375594,27.310431349104192,26.557337287026083,0.7530940620781079
OpenBMI_SSVEP,macro_F1,18,1.0,0.987713662341693,0.9648441706452883,1.2286337658307,3.515582935471173,-2.286949169640473
OpenBMI_SSVEP,macro_F1,24,0.8915947278315237,0.4752034871074167,0.43764845620676057,41.6391240724107,45.39462716247631,-3.755503090065615
OpenBMI_SSVEP,macro_F1,25,0.9434276977416428,0.7605774428349272,0.7395151272191464,18.285025490671558,20.391257052249646,-2.106231561578087
OpenBMI_SSVEP,macro_F1,29,0.9509798087999606,0.7436051687988993,0.680777494807003,20.737464000106133,27.020231399295756,-6.282767399189626
OpenBMI_SSVEP,macro_F1,36,1.0,0.9335680243966967,0.9175526478491757,6.643197560330327,8.244735215082432,-1.6015376547521054
OpenBMI_SSVEP,macro_F1,37,0.9933306655995733,0.9622489638437988,0.9120811720787471,3.1081701755774516,8.124949352082622,-5.016779176505171
OpenBMI_SSVEP,macro_F1,39,0.9953298627143164,0.7781009129733892,0.7684052041550373,21.72289497409272,22.692465855927914,-0.9695708818351911
OpenBMI_SSVEP,macro_F1,42,0.593639900959287,0.46043936836819416,0.4461501141563851,13.320053259109283,14.748978680290186,-1.4289254211809044
OpenBMI_SSVEP,macro_F1,51,0.7523602444233415,0.43616508120374664,0.4490406587945855,31.619516321959484,30.3319585628756,1.287557759083885
OpenBMI_SSVEP,macro_F1,54,0.879847390930637,0.5205647417087541,0.5084122170293031,35.92826492218829,37.1435173901334,-1.2152524679451049
OpenBMI_SSVEP,WS_BA,4,1.0,0.91,0.9168066666666665,8.999999999999996,8.319333333333345,0.6806666666666517
OpenBMI_SSVEP,WS_BA,12,0.9626666666666667,0.8213333333333334,0.8169533333333332,14.133333333333331,14.571333333333348,-0.43800000000001615
OpenBMI_SSVEP,WS_BA,13,0.8119999999999999,0.506,0.5504733333333333,30.599999999999994,26.15266666666667,4.447333333333326
OpenBMI_SSVEP,WS_BA,17,0.8873333333333332,0.5946666666666667,0.6032133333333333,29.26666666666665,28.411999999999992,0.8546666666666591
OpenBMI_SSVEP,WS_BA,18,0.974,0.946,0.9274733333333333,2.8000000000000025,4.652666666666672,-1.8526666666666691
OpenBMI_SSVEP,WS_BA,24,0.8919999999999999,0.518,0.48606,37.39999999999999,40.593999999999994,-3.1940000000000026
OpenBMI_SSVEP,WS_BA,25,0.9440000000000001,0.7666666666666667,0.7523333333333333,17.733333333333334,19.166666666666675,-1.433333333333342
OpenBMI_SSVEP,WS_BA,29,0.9506666666666667,0.696,0.6720666666666666,25.466666666666672,27.860000000000007,-2.393333333333336
OpenBMI_SSVEP,WS_BA,36,1.0,0.942,0.92596,5.800000000000005,7.404,-1.6039999999999943
OpenBMI_SSVEP,WS_BA,37,0.9826666666666667,0.9079999999999999,0.8517866666666666,7.466666666666677,13.088000000000012,-5.621333333333334
OpenBMI_SSVEP,WS_BA,39,0.9906666666666666,0.6886666666666666,0.7377533333333333,30.199999999999992,25.291333333333334,4.908666666666662
OpenBMI_SSVEP,WS_BA,42,0.5953333333333333,0.48200000000000004,0.47223333333333334,11.333333333333323,12.309999999999993,-0.9766666666666701
OpenBMI_SSVEP,WS_BA,51,0.7433333333333334,0.47533333333333333,0.48804000000000003,26.800000000000008,25.529333333333337,1.27066666666667
OpenBMI_SSVEP,WS_BA,54,0.8593333333333333,0.48733333333333334,0.5080866666666666,37.199999999999996,35.12466666666667,2.0753333333333233
WBCIC_MI,BA,sub-10,0.8109999999999999,0.6903333333333334,0.6822666666666667,12.06666666666666,12.873333333333326,-0.8066666666666666
WBCIC_MI,BA,sub-15,0.7463333333333334,0.6123333333333334,0.5935133333333334,13.4,15.281999999999996,-1.8819999999999948
WBCIC_MI,BA,sub-20,0.5053333333333333,0.503,0.5001833333333334,0.23333333333332984,0.5149999999999877,-0.28166666666665785
WBCIC_MI,BA,sub-39,0.8203333333333334,0.6926666666666667,0.6696433333333335,12.766666666666671,15.068999999999988,-2.3023333333333174
WBCIC_MI,BA,sub-4,0.6523333333333333,0.5886666666666667,0.5876,6.366666666666665,6.473333333333331,-0.10666666666666602
WBCIC_MI,BA,sub-40,0.8480000000000001,0.6193333333333333,0.6353300000000001,22.86666666666668,21.267000000000003,1.599666666666677
WBCIC_MI,BA,sub-43,0.99,0.7776666666666666,0.7794933333333333,21.233333333333338,21.05066666666667,0.1826666666666643
WBCIC_MI,BA,sub-46,0.9613333333333334,0.7443333333333334,0.7429399999999999,21.699999999999996,21.839333333333343,-0.13933333333334685
WBCIC_MI,BA,sub-51,0.7996666666666666,0.699,0.70309,10.066666666666668,9.657666666666664,0.4090000000000038
WBCIC_MI,BA,sub-8,0.913,0.7206666666666667,0.7083266666666665,19.233333333333334,20.46733333333335,-1.2340000000000129
WBCIC_MI,macro_F1,sub-10,0.8103672349351043,0.6554139056495292,0.645109040536399,15.495332928557515,16.52581943987054,-1.0304865113130224
WBCIC_MI,macro_F1,sub-15,0.7435365211019964,0.5701859641166104,0.5385260693621085,17.335055698538604,20.501045173988796,-3.1659894754501927
WBCIC_MI,macro_F1,sub-20,0.4922355330068232,0.43647348167613076,0.41276725373715417,5.576205133069245,7.946827926966904,-2.3706227938976587
WBCIC_MI,macro_F1,sub-39,0.8189446994466514,0.652134589576461,0.625333929480038,16.68101098701904,19.361076996661343,-2.6800660096423012
WBCIC_MI,macro_F1,sub-4,0.6495234604060961,0.5420843686877757,0.5369647236088632,10.743909171832044,11.255873679723294,-0.5119645078912494
WBCIC_MI,macro_F1,sub-40,0.8464449471382844,0.5646209716844708,0.5804586579598606,28.182397545381367,26.598628917842383,1.583768627538984
WBCIC_MI,macro_F1,sub-43,0.9899951264107117,0.7430567943014256,0.7467955604523812,24.693833210928616,24.31995659583306,0.3738766150955586
WBCIC_MI,macro_F1,sub-46,0.9611872390722258,0.709062824842606,0.7051145870013222,25.212441422961984,25.607265207090357,-0.39482378412837305
WBCIC_MI,macro_F1,sub-51,0.7980279514383358,0.6673830385916424,0.6708850025813716,13.064491284669344,12.71429488569642,0.350196398972924
WBCIC_MI,macro_F1,sub-8,0.9127631382595196,0.6879717992802099,0.6717175316673726,22.47913389793097,24.1045606592147,-1.6254267612837325
WBCIC_MI,WS_BA,sub-10,0.6303333333333333,0.5773333333333334,0.5741433333333333,5.299999999999994,5.618999999999996,-0.3190000000000026
WBCIC_MI,WS_BA,sub-15,0.7293333333333333,0.607,0.59047,12.233333333333329,13.886333333333322,-1.6529999999999934
WBCIC_MI,WS_BA,sub-20,0.5053333333333333,0.503,0.5001833333333334,0.23333333333332984,0.5149999999999877,-0.28166666666665785
WBCIC_MI,WS_BA,sub-39,0.5326666666666667,0.5243333333333333,0.5105733333333332,0.8333333333333415,2.209333333333352,-1.3760000000000105
WBCIC_MI,WS_BA,sub-4,0.5673333333333334,0.5256666666666666,0.5282733333333333,4.166666666666674,3.9060000000000095,0.2606666666666646
WBCIC_MI,WS_BA,sub-40,0.753,0.5916666666666667,0.5882499999999999,16.133333333333333,16.475000000000005,-0.34166666666667345
WBCIC_MI,WS_BA,sub-43,0.99,0.7776666666666666,0.7792566666666666,21.233333333333338,21.07433333333334,0.15899999999999803
WBCIC_MI,WS_BA,sub-46,0.9613333333333334,0.7443333333333334,0.7429399999999999,21.699999999999996,21.839333333333343,-0.13933333333334685
WBCIC_MI,WS_BA,sub-51,0.7416666666666667,0.6213333333333334,0.6322066666666667,12.03333333333333,10.946,1.087333333333329
WBCIC_MI,WS_BA,sub-8,0.875,0.6883333333333332,0.6749866666666666,18.666666666666675,20.00133333333334,-1.3346666666666618
