task,subject_id,condition,projector_id,BA,macro_F1,WS_BA
OpenBMI_ERP,4,Intact,-1,0.9052525252525252,0.8720441498598397,0.8009090909090909
OpenBMI_ERP,4,RandomRank16,0,0.5955555555555556,0.6115241933040998,0.5464444444444445
OpenBMI_ERP,4,RandomRank16,1,0.6522222222222223,0.6768963336652486,0.5616767676767677
OpenBMI_ERP,4,RandomRank16,2,0.6273131313131314,0.654100234871427,0.5437979797979797
OpenBMI_ERP,4,RandomRank16,3,0.6287070707070707,0.6539035364521042,0.5605656565656566
OpenBMI_ERP,4,RandomRank16,4,0.6246464646464646,0.6438227609741577,0.5546060606060605
OpenBMI_ERP,4,RandomRank16,5,0.6224444444444444,0.6499485471193964,0.552989898989899
OpenBMI_ERP,4,RandomRank16,6,0.6625454545454545,0.6914889334717166,0.5806464646464647
OpenBMI_ERP,4,RandomRank16,7,0.6565656565656565,0.6883261340695281,0.5598181818181818
OpenBMI_ERP,4,RandomRank16,8,0.6920000000000001,0.7313620054305333,0.6050909090909091
OpenBMI_ERP,4,RandomRank16,9,0.6652323232323233,0.6971034062968733,0.5884242424242424
OpenBMI_ERP,4,RandomRank16,10,0.6691111111111111,0.7009043245294433,0.5968282828282828
OpenBMI_ERP,4,RandomRank16,11,0.7026464646464646,0.7355608499290328,0.6202626262626263
OpenBMI_ERP,4,RandomRank16,12,0.6291313131313132,0.6519874060357634,0.5643434343434344
OpenBMI_ERP,4,RandomRank16,13,0.62589898989899,0.6433304753241235,0.5626868686868687
OpenBMI_ERP,4,RandomRank16,14,0.6275151515151515,0.6473718022927906,0.5710707070707071
OpenBMI_ERP,4,RandomRank16,15,0.6444040404040404,0.6691935354158745,0.5718585858585858
OpenBMI_ERP,4,RandomRank16,16,0.6491313131313131,0.6829118181542817,0.5617373737373738
OpenBMI_ERP,4,RandomRank16,17,0.6647474747474748,0.7040452341582947,0.5738585858585858
OpenBMI_ERP,4,RandomRank16,18,0.6152525252525253,0.6388584496241845,0.551111111111111
OpenBMI_ERP,4,RandomRank16,19,0.6397979797979798,0.6751241177005477,0.5606262626262627
OpenBMI_ERP,4,RandomRank16,20,0.6023232323232324,0.620165713805393,0.5468686868686868
OpenBMI_ERP,4,RandomRank16,21,0.6511515151515151,0.6818447719170148,0.5788686868686869
OpenBMI_ERP,4,RandomRank16,22,0.6402626262626262,0.6635593889415776,0.5631515151515152
OpenBMI_ERP,4,RandomRank16,23,0.639959595959596,0.6664315764853959,0.5673535353535353
OpenBMI_ERP,4,RandomRank16,24,0.6554141414141414,0.690245430304082,0.5701414141414142
OpenBMI_ERP,4,RandomRank16,25,0.6694545454545454,0.7050937009300537,0.5857979797979798
OpenBMI_ERP,4,RandomRank16,26,0.6161414141414141,0.6384388205920523,0.5570909090909091
OpenBMI_ERP,4,RandomRank16,27,0.6808282828282829,0.7170240710140205,0.5862222222222222
OpenBMI_ERP,4,RandomRank16,28,0.6845656565656565,0.7222874414450771,0.5805656565656566
OpenBMI_ERP,4,RandomRank16,29,0.657878787878788,0.6917299344123296,0.5606060606060606
OpenBMI_ERP,4,RandomRank16,30,0.6418181818181818,0.6654621116141547,0.5651919191919192
OpenBMI_ERP,4,RandomRank16,31,0.6325050505050506,0.6564334352876281,0.5570909090909091
OpenBMI_ERP,4,RandomRank16,32,0.6599595959595959,0.6915997183627272,0.5798787878787878
OpenBMI_ERP,4,RandomRank16,33,0.6575353535353535,0.6945703388582548,0.5602828282828283
OpenBMI_ERP,4,RandomRank16,34,0.6696767676767676,0.7052999256696493,0.573111111111111
OpenBMI_ERP,4,RandomRank16,35,0.6978787878787879,0.7327715831238137,0.5981616161616162
OpenBMI_ERP,4,RandomRank16,36,0.6674545454545454,0.7006202496467011,0.5794747474747475
OpenBMI_ERP,4,RandomRank16,37,0.6515555555555556,0.6855067346280724,0.5744848484848485
OpenBMI_ERP,4,RandomRank16,38,0.646969696969697,0.6779001049486539,0.5824040404040404
OpenBMI_ERP,4,RandomRank16,39,0.6196565656565657,0.649623038140854,0.5607474747474747
OpenBMI_ERP,4,RandomRank16,40,0.6279595959595959,0.6540140080508473,0.5539595959595959
OpenBMI_ERP,4,RandomRank16,41,0.6704040404040404,0.7038430512667834,0.5770707070707071
OpenBMI_ERP,4,RandomRank16,42,0.6185656565656565,0.6398961076461294,0.5546868686868687
OpenBMI_ERP,4,RandomRank16,43,0.6824646464646464,0.7118496685216262,0.608020202020202
OpenBMI_ERP,4,RandomRank16,44,0.6996767676767678,0.732536208375319,0.5997373737373738
OpenBMI_ERP,4,RandomRank16,45,0.659030303030303,0.6923963603939663,0.5726868686868687
OpenBMI_ERP,4,RandomRank16,46,0.674989898989899,0.7078716171378239,0.5948686868686868
OpenBMI_ERP,4,RandomRank16,47,0.5977575757575758,0.6176387200431849,0.5405858585858586
OpenBMI_ERP,4,RandomRank16,48,0.6501414141414141,0.6843098989024604,0.5686262626262626
OpenBMI_ERP,4,RandomRank16,49,0.6652525252525252,0.6979632290310338,0.5814747474747475
OpenBMI_ERP,4,RandomRank16,50,0.683131313131313,0.7153767984017166,0.6016363636363635
OpenBMI_ERP,4,RandomRank16,51,0.6624242424242424,0.6903774337622502,0.5692121212121212
OpenBMI_ERP,4,RandomRank16,52,0.6289696969696971,0.6548303859771575,0.5573939393939394
OpenBMI_ERP,4,RandomRank16,53,0.6737575757575758,0.7087466996793819,0.5798383838383838
OpenBMI_ERP,4,RandomRank16,54,0.6032323232323232,0.6269162688419565,0.5532929292929293
OpenBMI_ERP,4,RandomRank16,55,0.6575757575757576,0.6891420249791438,0.5673333333333334
OpenBMI_ERP,4,RandomRank16,56,0.6290505050505051,0.654091591146487,0.5609696969696969
OpenBMI_ERP,4,RandomRank16,57,0.6883030303030303,0.7224634210161001,0.5920606060606061
OpenBMI_ERP,4,RandomRank16,58,0.6653333333333333,0.6944892246203292,0.5671717171717172
OpenBMI_ERP,4,RandomRank16,59,0.6493535353535353,0.6781547220582286,0.5576969696969697
OpenBMI_ERP,4,RandomRank16,60,0.6802020202020203,0.7132814789950651,0.5867474747474747
OpenBMI_ERP,4,RandomRank16,61,0.6351515151515151,0.6577843872850276,0.5548484848484848
OpenBMI_ERP,4,RandomRank16,62,0.6794141414141415,0.7176395462762837,0.5854343434343434
OpenBMI_ERP,4,RandomRank16,63,0.652020202020202,0.6821251317803156,0.5808282828282828
OpenBMI_ERP,4,RandomRank16,64,0.6502626262626262,0.6755319372457738,0.5785050505050505
OpenBMI_ERP,4,RandomRank16,65,0.6884040404040405,0.7192713596025772,0.5934545454545455
OpenBMI_ERP,4,RandomRank16,66,0.6902020202020203,0.7288519921295181,0.5943030303030302
OpenBMI_ERP,4,RandomRank16,67,0.6352525252525253,0.6540942753537116,0.5725656565656565
OpenBMI_ERP,4,RandomRank16,68,0.638,0.6662399480034329,0.5727272727272726
OpenBMI_ERP,4,RandomRank16,69,0.6370707070707071,0.6682278282400015,0.5603232323232323
OpenBMI_ERP,4,RandomRank16,70,0.646989898989899,0.6790509641780331,0.5663636363636364
OpenBMI_ERP,4,RandomRank16,71,0.6613939393939393,0.697645173886076,0.5686464646464646
OpenBMI_ERP,4,RandomRank16,72,0.6726060606060607,0.7093262266500923,0.5775353535353535
OpenBMI_ERP,4,RandomRank16,73,0.6698585858585858,0.7022215912811991,0.5944646464646464
OpenBMI_ERP,4,RandomRank16,74,0.6514747474747474,0.6776912094952484,0.5613737373737373
OpenBMI_ERP,4,RandomRank16,75,0.6495151515151515,0.6841467725908671,0.5609090909090909
OpenBMI_ERP,4,RandomRank16,76,0.6948282828282828,0.7260878460400408,0.6023030303030303
OpenBMI_ERP,4,RandomRank16,77,0.6577979797979798,0.6918885235334061,0.5734343434343434
OpenBMI_ERP,4,RandomRank16,78,0.6360606060606061,0.6619980397188036,0.5604646464646464
OpenBMI_ERP,4,RandomRank16,79,0.6654545454545455,0.7004111183696329,0.573959595959596
OpenBMI_ERP,4,RandomRank16,80,0.6401212121212121,0.6722827829996676,0.5622626262626262
OpenBMI_ERP,4,RandomRank16,81,0.6303636363636363,0.65733343515114,0.5592727272727273
OpenBMI_ERP,4,RandomRank16,82,0.6931919191919192,0.7301900301544673,0.5832929292929293
OpenBMI_ERP,4,RandomRank16,83,0.6401818181818182,0.6637828294121654,0.5726060606060607
OpenBMI_ERP,4,RandomRank16,84,0.6145454545454546,0.6396592020725751,0.5479191919191919
OpenBMI_ERP,4,RandomRank16,85,0.6344040404040404,0.6617815174379604,0.5601010101010101
OpenBMI_ERP,4,RandomRank16,86,0.6939393939393939,0.7284728095076766,0.5807070707070707
OpenBMI_ERP,4,RandomRank16,87,0.5975555555555555,0.6109712255257803,0.5436767676767678
OpenBMI_ERP,4,RandomRank16,88,0.6248888888888888,0.6507488246373839,0.5591919191919191
OpenBMI_ERP,4,RandomRank16,89,0.7074343434343434,0.7397023259595681,0.6134343434343434
OpenBMI_ERP,4,RandomRank16,90,0.6474949494949496,0.6806708103736878,0.5719191919191918
OpenBMI_ERP,4,RandomRank16,91,0.5824040404040404,0.5949128874635329,0.5423434343434343
OpenBMI_ERP,4,RandomRank16,92,0.6461010101010101,0.6794463249503633,0.572040404040404
OpenBMI_ERP,4,RandomRank16,93,0.6902222222222222,0.7267241884212987,0.5944444444444444
OpenBMI_ERP,4,RandomRank16,94,0.6374545454545455,0.6566339128390114,0.5595151515151515
OpenBMI_ERP,4,RandomRank16,95,0.724020202020202,0.7636540119123013,0.6066464646464647
OpenBMI_ERP,4,RandomRank16,96,0.6608686868686869,0.6947983649779417,0.5728484848484849
OpenBMI_ERP,4,RandomRank16,97,0.6598383838383839,0.6882877532089478,0.5884040404040404
OpenBMI_ERP,4,RandomRank16,98,0.6514141414141414,0.6850756382827148,0.5594949494949495
OpenBMI_ERP,4,RandomRank16,99,0.5973737373737374,0.6167389400348751,0.5535151515151515
OpenBMI_ERP,4,ScaleCollapse-fixed,-1,0.6344242424242423,0.6689267065474047,0.5519191919191919
OpenBMI_ERP,12,Intact,-1,0.9634747474747475,0.925753927992173,0.9406666666666668
OpenBMI_ERP,12,RandomRank16,0,0.7306666666666667,0.7695113458623662,0.7306666666666667
OpenBMI_ERP,12,RandomRank16,1,0.7573737373737374,0.7909271710617316,0.7573737373737374
OpenBMI_ERP,12,RandomRank16,2,0.748969696969697,0.7777196730085085,0.748969696969697
OpenBMI_ERP,12,RandomRank16,3,0.7748484848484849,0.8184588315938005,0.7748484848484849
OpenBMI_ERP,12,RandomRank16,4,0.732020202020202,0.7710271681246125,0.732020202020202
OpenBMI_ERP,12,RandomRank16,5,0.7864848484848485,0.8323520763785093,0.7864848484848485
OpenBMI_ERP,12,RandomRank16,6,0.8247676767676767,0.8575389102079133,0.8247676767676767
OpenBMI_ERP,12,RandomRank16,7,0.7876161616161617,0.8267599922512628,0.7876161616161617
OpenBMI_ERP,12,RandomRank16,8,0.8266060606060606,0.8627884807317329,0.8266060606060606
OpenBMI_ERP,12,RandomRank16,9,0.8151515151515151,0.8526560959393198,0.8151515151515151
OpenBMI_ERP,12,RandomRank16,10,0.824,0.861244510185518,0.824
OpenBMI_ERP,12,RandomRank16,11,0.8548484848484849,0.8844921864773261,0.8548484848484849
OpenBMI_ERP,12,RandomRank16,12,0.7805454545454545,0.8182073571404084,0.7805454545454545
OpenBMI_ERP,12,RandomRank16,13,0.7464646464646465,0.7819513239495692,0.7464646464646465
OpenBMI_ERP,12,RandomRank16,14,0.7714141414141413,0.8139303977075169,0.7714141414141413
OpenBMI_ERP,12,RandomRank16,15,0.784969696969697,0.821526538273385,0.784969696969697
OpenBMI_ERP,12,RandomRank16,16,0.7972525252525252,0.8384380696321027,0.7972525252525252
OpenBMI_ERP,12,RandomRank16,17,0.8157777777777777,0.8570665581313633,0.8157777777777777
OpenBMI_ERP,12,RandomRank16,18,0.7971515151515152,0.8392964733857189,0.7971515151515152
OpenBMI_ERP,12,RandomRank16,19,0.7850303030303031,0.8295912340162335,0.7850303030303031
OpenBMI_ERP,12,RandomRank16,20,0.7222626262626263,0.7681605773857155,0.7222626262626263
OpenBMI_ERP,12,RandomRank16,21,0.809050505050505,0.8471214597152191,0.809050505050505
OpenBMI_ERP,12,RandomRank16,22,0.7497777777777778,0.7858172117441651,0.7497777777777778
OpenBMI_ERP,12,RandomRank16,23,0.7728282828282828,0.8105526386381894,0.7728282828282828
OpenBMI_ERP,12,RandomRank16,24,0.8237373737373737,0.8607205741328229,0.8237373737373737
OpenBMI_ERP,12,RandomRank16,25,0.7740202020202019,0.816351505060846,0.7740202020202019
OpenBMI_ERP,12,RandomRank16,26,0.7800606060606061,0.8237920849085464,0.7800606060606061
OpenBMI_ERP,12,RandomRank16,27,0.8233535353535353,0.858784729715328,0.8233535353535353
OpenBMI_ERP,12,RandomRank16,28,0.8467676767676767,0.8761228180367603,0.8467676767676767
OpenBMI_ERP,12,RandomRank16,29,0.7701818181818182,0.814308230511391,0.7701818181818182
OpenBMI_ERP,12,RandomRank16,30,0.7885050505050505,0.8222940321502868,0.7885050505050505
OpenBMI_ERP,12,RandomRank16,31,0.7647474747474747,0.8005669617473098,0.7647474747474747
OpenBMI_ERP,12,RandomRank16,32,0.7863232323232323,0.8280228834354133,0.7863232323232323
OpenBMI_ERP,12,RandomRank16,33,0.7786464646464647,0.8176380361252966,0.7786464646464647
OpenBMI_ERP,12,RandomRank16,34,0.7976565656565656,0.8375288653059413,0.7976565656565656
OpenBMI_ERP,12,RandomRank16,35,0.8395555555555556,0.8712243853912944,0.8395555555555556
OpenBMI_ERP,12,RandomRank16,36,0.8354949494949494,0.8714002699347795,0.8354949494949494
OpenBMI_ERP,12,RandomRank16,37,0.7948686868686868,0.8294133058570825,0.7948686868686868
OpenBMI_ERP,12,RandomRank16,38,0.8424040404040405,0.8722114441160123,0.8424040404040405
OpenBMI_ERP,12,RandomRank16,39,0.7974747474747476,0.8398573855296643,0.7974747474747476
OpenBMI_ERP,12,RandomRank16,40,0.7873535353535354,0.8285191416032397,0.7873535353535354
OpenBMI_ERP,12,RandomRank16,41,0.8169090909090909,0.8563893535619496,0.8169090909090909
OpenBMI_ERP,12,RandomRank16,42,0.7751313131313131,0.8128963266028116,0.7751313131313131
OpenBMI_ERP,12,RandomRank16,43,0.8285252525252526,0.859464310249241,0.8285252525252526
OpenBMI_ERP,12,RandomRank16,44,0.8633333333333333,0.8851175266433305,0.8633333333333333
OpenBMI_ERP,12,RandomRank16,45,0.791878787878788,0.8325707113937626,0.791878787878788
OpenBMI_ERP,12,RandomRank16,46,0.8251313131313132,0.8608032617906828,0.8251313131313132
OpenBMI_ERP,12,RandomRank16,47,0.7388080808080808,0.7832943698033162,0.7388080808080808
OpenBMI_ERP,12,RandomRank16,48,0.7867878787878788,0.8309437023058341,0.7867878787878788
OpenBMI_ERP,12,RandomRank16,49,0.7894949494949495,0.8318831065551859,0.7894949494949495
OpenBMI_ERP,12,RandomRank16,50,0.8373737373737373,0.8713111292196075,0.8373737373737373
OpenBMI_ERP,12,RandomRank16,51,0.7906666666666666,0.8331071138947389,0.7906666666666666
OpenBMI_ERP,12,RandomRank16,52,0.7226262626262626,0.7598659060704794,0.7226262626262626
OpenBMI_ERP,12,RandomRank16,53,0.8037373737373738,0.8339960166406012,0.8037373737373738
OpenBMI_ERP,12,RandomRank16,54,0.7661616161616162,0.8125834463955488,0.7661616161616162
OpenBMI_ERP,12,RandomRank16,55,0.8141414141414142,0.8478770632102898,0.8141414141414142
OpenBMI_ERP,12,RandomRank16,56,0.7492929292929292,0.7915639721888792,0.7492929292929292
OpenBMI_ERP,12,RandomRank16,57,0.8337373737373738,0.8641804367862116,0.8337373737373738
OpenBMI_ERP,12,RandomRank16,58,0.7908888888888889,0.8261783648449261,0.7908888888888889
OpenBMI_ERP,12,RandomRank16,59,0.7513737373737375,0.7923329352579157,0.7513737373737375
OpenBMI_ERP,12,RandomRank16,60,0.8024848484848485,0.8451122391359125,0.8024848484848485
OpenBMI_ERP,12,RandomRank16,61,0.794989898989899,0.8356748367105544,0.794989898989899
OpenBMI_ERP,12,RandomRank16,62,0.8428484848484848,0.8756737042508045,0.8428484848484848
OpenBMI_ERP,12,RandomRank16,63,0.7997777777777777,0.8388549447679048,0.7997777777777777
OpenBMI_ERP,12,RandomRank16,64,0.7795151515151516,0.8196290539862839,0.7795151515151516
OpenBMI_ERP,12,RandomRank16,65,0.8435959595959596,0.8731960610929682,0.8435959595959596
OpenBMI_ERP,12,RandomRank16,66,0.8347070707070707,0.8668624704511557,0.8347070707070707
OpenBMI_ERP,12,RandomRank16,67,0.7794747474747475,0.8056001557991651,0.7794747474747475
OpenBMI_ERP,12,RandomRank16,68,0.7797777777777778,0.8164435678136873,0.7797777777777778
