fold,seed,direction,rho,persistence_correlation,permutation_p95,P_pass,utility_harm_mean,matched_random_utility_mean,utility_specific_mean,utility_specific_CI95_L,utility_specific_CI95_U,U_pass,D_finite,D_finite_matched_random_mean,D_finite_ratio,D_pass,PUD_pass,D_flip_used,identity_used
3,2,0,0.6732239788908,0.923559161042588,0.24649373195518334,True,7.529870910674188e-06,0.06992615074822742,-0.06991862087731675,-0.09041721690164291,-0.05224489079989819,False,0.00061164150421569,0.6638008553588115,0.0009214231938358573,False,False,False,False
3,2,1,0.23092515358451576,0.7500120511005867,0.07568704550716034,True,4.11666463674195e-05,0.01160331780303371,-0.01156215115666629,-0.01400832349179476,-0.009581800892706063,False,0.02196529663415,0.2748733084613196,0.07991062048587731,False,False,False,False
3,2,2,0.19208230932584464,0.8292877893296571,0.06682648709913994,True,0.0017432614756886253,0.022645034935641913,-0.020901773459953286,-0.025511320083499853,-0.01672262464059818,False,0.20346348561435093,0.40621876927090983,0.5008717001913318,False,False,False,False
3,2,3,0.1577331475316748,0.8240628519147739,0.04184232287106556,True,0.05752403350847425,0.01756556870604104,0.039958464802433216,0.029520176873540537,0.05044514296061762,True,0.6092094993291736,0.3651732320533893,1.6682753440156466,True,True,False,False
3,2,4,0.12293854391222489,0.7448985948070868,0.037655198533237205,True,-0.0012785840870905567,0.013733636151750894,-0.01501222023884145,-0.018444324302046608,-0.01179266269513207,False,0.1666459443950174,0.3049820779373328,0.5464122532120053,False,False,False,False
3,2,5,0.08882351849083035,0.9091099207413674,0.024596296235096866,True,0.12566383524410998,0.03939529781029651,0.08626853743381348,0.07257456439002169,0.09937343932466249,True,1.0945436833959064,0.5632716224643444,1.9431898212929979,True,True,False,False
3,2,6,0.07060680019378747,0.77828011991615,0.02517361209054228,True,0.025763531976917452,0.0160577740350483,0.00970575794186915,0.0035323680309803773,0.01593661519944987,True,0.47670611248255423,0.33326248195558095,1.4304223796367581,True,True,False,False
3,2,7,0.0644075026789187,0.7170751017412398,0.019072688634077694,True,0.031634473433237206,0.015426154509359358,0.01620831892387785,0.007479584662600124,0.024939194292161623,True,0.5583373983727151,0.3245641392689175,1.720268294674739,True,True,False,False
3,2,8,0.057802669370240894,0.8690957025544019,0.020010526722291217,True,0.14501773651476563,0.042455471374524795,0.10256226514024083,0.08417272553359746,0.1215918722394167,True,1.2025067698746008,0.5947172312080935,2.021980710785627,True,True,False,False
3,2,9,0.045209801400606715,0.5896897397597772,0.0185724646774115,True,0.0013760028746098414,0.007830363937396088,-0.006454361062786247,-0.008394686640598436,-0.004629037878480489,False,0.10168614572921698,0.2222368306053256,0.4575575769877822,False,False,False,False
