task,fold,stage,subject,session,intact_BA,complement_retained_BA,protected_path_retained_BA,protected_path_retained_macro_F1,protected_path_retained_NLL,intervention_definition,note,intact_macro_F1,intact_NLL,complement_retained_macro_F1,complement_retained_NLL
OpenBMI_MI,0,H_CONCAT,26,1,0.78,0.65,0.78,0.7796474358974359,0.7068440914154053,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7756017951856384,0.5077369809150696,0.6368917937545389,0.7655523419380188
OpenBMI_MI,0,H_CONCAT,26,2,0.86,0.77,0.79,0.78997899789979,0.6926664710044861,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.86,0.3150796592235565,0.769792813532179,0.5900307297706604
OpenBMI_MI,0,H_SHARED1,8,1,0.8200000000000001,0.71,0.77,0.7681217864704104,0.6136907339096069,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.8193496587715776,0.35484781861305237,0.7099709970997099,0.5353689789772034
OpenBMI_MI,0,H_SHARED1,8,2,0.82,0.6799999999999999,0.63,0.6254681647940075,1.0722607374191284,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.82,0.3999220132827759,0.6794871794871795,0.5373838543891907
OpenBMI_MI,0,H_SHARED1,9,1,0.69,0.6100000000000001,0.6499999999999999,0.6482765551200884,1.0285834074020386,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.6846709388668497,0.629992663860321,0.6080795899909557,0.7225233316421509
OpenBMI_MI,0,H_SHARED1,9,2,0.56,0.48,0.56,0.5555555555555556,1.2700954675674438,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.5592948717948718,0.947243332862854,0.4781212364512244,0.968128502368927
OpenBMI_MI,0,H_SHARED1,11,1,0.71,0.63,0.72,0.7181964573268921,0.9314056634902954,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7013695808876532,0.649151623249054,0.628178072555522,0.8095550537109375
OpenBMI_MI,0,H_SHARED1,11,2,0.6799999999999999,0.53,0.78,0.7785829307568438,0.6723946332931519,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.6666666666666666,0.6692366600036621,0.5160127690248172,0.9142813682556152
OpenBMI_MI,0,H_SHARED1,14,1,0.6699999999999999,0.64,0.63,0.6214833759590792,1.1139559745788574,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.6624040920716112,0.6540834903717041,0.6394230769230769,0.6565126776695251
OpenBMI_MI,0,H_SHARED1,14,2,0.6699999999999999,0.51,0.62,0.614448051948052,1.4184173345565796,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.6683750376846548,0.760894775390625,0.48263118994826315,0.8427914381027222
OpenBMI_MI,0,H_SHARED1,19,1,0.76,0.69,0.73,0.7237851662404092,0.7632665038108826,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7552019583843329,0.5314570069313049,0.6874684948079444,0.6544904112815857
OpenBMI_MI,0,H_SHARED1,19,2,0.76,0.61,0.71,0.7099709970997099,0.7742295861244202,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7591328783621036,0.5684944987297058,0.6096486838154338,0.7884352207183838
OpenBMI_MI,0,H_SHARED1,26,1,0.78,0.7,0.81,0.8095238095238095,0.6816027760505676,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7756017951856384,0.5077369809150696,0.6816638370118846,0.6355928778648376
OpenBMI_MI,0,H_SHARED1,26,2,0.86,0.78,0.8400000000000001,0.8397435897435898,0.6650699377059937,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.86,0.3150796592235565,0.7796474358974359,0.5107291340827942
OpenBMI_MI,0,H_SHARED2,8,1,0.8200000000000001,0.71,0.77,0.7688674505074866,0.49411338567733765,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.8193496587715776,0.35484781861305237,0.7092731829573935,0.5314215421676636
OpenBMI_MI,0,H_SHARED2,8,2,0.82,0.72,0.72,0.7189883580891208,0.615288257598877,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.82,0.3999220132827759,0.7181964573268921,0.5543818473815918
OpenBMI_MI,0,H_SHARED2,9,1,0.69,0.5700000000000001,0.68,0.6637242538881883,0.6577485799789429,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.6846709388668497,0.629992663860321,0.568922305764411,0.723330557346344
OpenBMI_MI,0,H_SHARED2,9,2,0.56,0.43000000000000005,0.62,0.62,0.8260233998298645,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.5592948717948718,0.947243332862854,0.4294865378840957,0.9175258874893188
OpenBMI_MI,0,H_SHARED2,11,1,0.71,0.6399999999999999,0.66,0.6392190152801358,0.7840456366539001,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7013695808876532,0.649151623249054,0.6386993175431553,0.7112829685211182
OpenBMI_MI,0,H_SHARED2,11,2,0.6799999999999999,0.52,0.71,0.6938021328265231,0.6480069160461426,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.6666666666666666,0.6692366600036621,0.512987012987013,0.8215116858482361
OpenBMI_MI,0,H_SHARED2,14,1,0.6699999999999999,0.5900000000000001,0.62,0.6006725514922235,0.7661740779876709,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.6624040920716112,0.6540834903717041,0.5879811074263892,0.6730343699455261
OpenBMI_MI,0,H_SHARED2,14,2,0.6699999999999999,0.61,0.6100000000000001,0.6090225563909775,0.9008614420890808,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.6683750376846548,0.760894775390625,0.5953937130407718,0.7342461943626404
OpenBMI_MI,0,H_SHARED2,19,1,0.76,0.73,0.71,0.69662098545873,0.6296206712722778,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7552019583843329,0.5314570069313049,0.7297567811029927,0.6072700619697571
OpenBMI_MI,0,H_SHARED2,19,2,0.76,0.6,0.71,0.7013695808876532,0.5562711358070374,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7591328783621036,0.5684944987297058,0.5920032639738881,0.7342817783355713
OpenBMI_MI,0,H_SHARED2,26,1,0.78,0.73,0.76,0.7536945812807883,0.5941042900085449,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7756017951856384,0.5077369809150696,0.7237851662404092,0.5527570247650146
OpenBMI_MI,0,H_SHARED2,26,2,0.86,0.77,0.8799999999999999,0.8795664391810518,0.3391304910182953,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.86,0.3150796592235565,0.769792813532179,0.5033901333808899
OpenBMI_MI,0,EMBEDDING,8,1,0.8200000000000001,0.8300000000000001,0.76,0.7584541062801933,0.5301505327224731,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.8193496587715776,0.35484781861305237,0.8295739348370927,0.3503752648830414
OpenBMI_MI,0,EMBEDDING,8,2,0.82,0.8,0.77,0.7660461804495982,0.5397900938987732,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.82,0.3999220132827759,0.7999199679871949,0.4312670826911926
OpenBMI_MI,0,EMBEDDING,9,1,0.69,0.69,0.62,0.6124031007751938,0.6325271129608154,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.6846709388668497,0.629992663860321,0.6862030569895738,0.5762286186218262
OpenBMI_MI,0,EMBEDDING,9,2,0.56,0.51,0.6399999999999999,0.6386993175431553,0.6758976578712463,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.5592948717948718,0.947243332862854,0.5095586027424682,0.8443927764892578
OpenBMI_MI,0,EMBEDDING,11,1,0.71,0.72,0.69,0.6846709388668497,0.5989314317703247,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7013695808876532,0.649151623249054,0.7126436781609196,0.599668025970459
OpenBMI_MI,0,EMBEDDING,11,2,0.6799999999999999,0.66,0.6599999999999999,0.6486151302190988,0.5833168029785156,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.6666666666666666,0.6692366600036621,0.6458333333333333,0.6209065914154053
OpenBMI_MI,0,EMBEDDING,14,1,0.6699999999999999,0.7,0.65,0.6457131288591963,0.6054898500442505,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.6624040920716112,0.6540834903717041,0.6875,0.6026033759117126
OpenBMI_MI,0,EMBEDDING,14,2,0.6699999999999999,0.6799999999999999,0.6000000000000001,0.5993589743589745,0.6549856066703796,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.6683750376846548,0.760894775390625,0.6767676767676768,0.686845600605011
OpenBMI_MI,0,EMBEDDING,19,1,0.76,0.77,0.76,0.7536945812807883,0.5313758254051208,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7552019583843329,0.5314570069313049,0.7647058823529411,0.49758461117744446
OpenBMI_MI,0,EMBEDDING,19,2,0.76,0.72,0.7,0.6956168831168831,0.5729908347129822,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7591328783621036,0.5684944987297058,0.719551282051282,0.5434166193008423
OpenBMI_MI,0,EMBEDDING,26,1,0.78,0.78,0.77,0.7660461804495982,0.5009790658950806,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7756017951856384,0.5077369809150696,0.7756017951856384,0.4659164845943451
OpenBMI_MI,0,EMBEDDING,26,2,0.86,0.8400000000000001,0.8300000000000001,0.8291628982011858,0.44784629344940186,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.86,0.3150796592235565,0.8397435897435898,0.32692205905914307
OpenBMI_MI,1,H_CONCAT,1,1,0.79,0.62,0.69,0.6892230576441103,0.9699786901473999,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7898108297467721,0.5782501697540283,0.6198479391756703,0.8503987193107605
OpenBMI_MI,1,H_CONCAT,1,2,0.76,0.72,0.7,0.6995192307692308,0.9206961989402771,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7552019583843329,0.5711194276809692,0.7159090909090908,0.6064653992652893
OpenBMI_MI,1,H_CONCAT,8,1,0.79,0.66,0.83,0.8299829982998299,0.40029579401016235,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7863899908452854,0.6442917585372925,0.6427070197562001,0.9368988871574402
OpenBMI_MI,1,H_CONCAT,8,2,0.86,0.68,0.76,0.7591328783621036,0.6945264935493469,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.859775641025641,0.40969234704971313,0.68,0.6914827227592468
OpenBMI_MI,1,H_CONCAT,11,1,0.69,0.55,0.61,0.568536342515765,0.9633554220199585,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.6783898744683059,0.6329461932182312,0.5463252343986289,0.9296277761459351
OpenBMI_MI,1,H_CONCAT,11,2,0.7,0.52,0.63,0.6129302228266555,0.8245440125465393,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.6899545266639107,0.7077370285987854,0.5073891625615763,1.0557749271392822
OpenBMI_MI,1,H_CONCAT,15,1,0.96,0.63,0.95,0.9499549594635172,0.18102651834487915,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.9599358974358975,0.12292357534170151,0.62996299629963,0.8144822716712952
OpenBMI_MI,1,H_CONCAT,15,2,0.87,0.66,0.75,0.7406369955389562,0.9583876132965088,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.8689384010484928,0.31819474697113037,0.6532027743778049,0.8683807253837585
OpenBMI_MI,1,H_CONCAT,44,1,0.8,0.6399999999999999,0.8300000000000001,0.8291628982011858,0.4871782958507538,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7947454844006567,0.37669914960861206,0.6386993175431553,0.7834731936454773
OpenBMI_MI,1,H_CONCAT,44,2,0.85,0.68,0.8300000000000001,0.8298468621759583,0.40387141704559326,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.8474214220323466,0.3960432708263397,0.6753246753246753,0.6963514685630798
OpenBMI_MI,1,H_CONCAT,52,1,0.8300000000000001,0.66,0.65,0.630450849963045,0.9377983212471008,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.8295739348370927,0.4116922616958618,0.6598639455782312,0.7489609718322754
OpenBMI_MI,1,H_CONCAT,52,2,0.76,0.7,0.62,0.5876736111111112,1.0895473957061768,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7584541062801933,0.528305172920227,0.6998799519807923,0.6028490662574768
OpenBMI_MI,1,H_SHARED1,1,1,0.79,0.69,0.72,0.7181964573268921,0.9936100244522095,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7898108297467721,0.5782501697540283,0.6899689968996899,0.7690026760101318
OpenBMI_MI,1,H_SHARED1,1,2,0.76,0.6599999999999999,0.7,0.6816638370118846,1.0754029750823975,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7552019583843329,0.5711194276809692,0.6578099838969405,0.6825515627861023
OpenBMI_MI,1,H_SHARED1,8,1,0.79,0.64,0.79,0.7863899908452854,0.8955840468406677,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7863899908452854,0.6442917585372925,0.6179966044142615,0.835238516330719
OpenBMI_MI,1,H_SHARED1,8,2,0.86,0.65,0.79,0.7898108297467721,0.7482447624206543,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.859775641025641,0.40969234704971313,0.6419437340153453,0.6455169916152954
OpenBMI_MI,1,H_SHARED1,11,1,0.69,0.5700000000000001,0.74,0.7395833333333333,0.8721659183502197,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.6783898744683059,0.6329461932182312,0.5459824728117411,0.8014569878578186
OpenBMI_MI,1,H_SHARED1,11,2,0.7,0.5700000000000001,0.66,0.6550324675324675,1.0471271276474,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.6899545266639107,0.7077370285987854,0.5459824728117411,0.8951224684715271
OpenBMI_MI,1,H_SHARED1,15,1,0.96,0.69,0.9099999999999999,0.9092650468797259,0.3131132423877716,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.9599358974358975,0.12292357534170151,0.6828644501278772,0.6368330121040344
OpenBMI_MI,1,H_SHARED1,15,2,0.87,0.61,0.78,0.7785829307568438,0.7805984020233154,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.8689384010484928,0.31819474697113037,0.5920075321686369,0.8377179503440857
OpenBMI_MI,1,H_SHARED1,44,1,0.8,0.7,0.75,0.736036321402175,0.7574140429496765,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7947454844006567,0.37669914960861206,0.6998799519807923,0.6536611914634705
OpenBMI_MI,1,H_SHARED1,44,2,0.85,0.6699999999999999,0.73,0.7087692805522597,0.9246609210968018,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.8474214220323466,0.3960432708263397,0.6683750376846548,0.6773923635482788
OpenBMI_MI,1,H_SHARED1,52,1,0.8300000000000001,0.6799999999999999,0.8,0.7999199679871949,0.7980175614356995,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.8295739348370927,0.4116922616958618,0.6788438378161381,0.6716738939285278
OpenBMI_MI,1,H_SHARED1,52,2,0.76,0.69,0.6599999999999999,0.6594551282051282,1.0893173217773438,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7584541062801933,0.528305172920227,0.6897207486738064,0.6242793798446655
OpenBMI_MI,1,H_SHARED2,1,1,0.79,0.63,0.77,0.7699769976997699,0.6615818738937378,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7898108297467721,0.5782501697540283,0.6296667000300271,0.6448013782501221
OpenBMI_MI,1,H_SHARED2,1,2,0.76,0.7,0.76,0.7536945812807883,0.6236090064048767,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7552019583843329,0.5711194276809692,0.6998799519807923,0.6433314681053162
OpenBMI_MI,1,H_SHARED2,8,1,0.79,0.7,0.76,0.7552019583843329,0.8180257678031921,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7863899908452854,0.6442917585372925,0.6875,0.6023932099342346
OpenBMI_MI,1,H_SHARED2,8,2,0.86,0.66,0.8,0.7999199679871949,0.577684760093689,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.859775641025641,0.40969234704971313,0.6532027743778049,0.6079020500183105
OpenBMI_MI,1,H_SHARED2,11,1,0.69,0.62,0.64,0.625,0.6966394186019897,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.6783898744683059,0.6329461932182312,0.6041666666666667,0.6736687421798706
OpenBMI_MI,1,H_SHARED2,11,2,0.7,0.62,0.66,0.6532027743778049,0.7588832974433899,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.6899545266639107,0.7077370285987854,0.6100164203612479,0.7345098257064819
OpenBMI_MI,1,H_SHARED2,15,1,0.96,0.85,0.94,0.9397832195905259,0.1464434117078781,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.9599358974358975,0.12292357534170151,0.8498648783905515,0.38879942893981934
OpenBMI_MI,1,H_SHARED2,15,2,0.87,0.7,0.79,0.7837503861600247,0.5114017128944397,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.8689384010484928,0.31819474697113037,0.696969696969697,0.6362970471382141
OpenBMI_MI,1,H_SHARED2,44,1,0.8,0.63,0.86,0.8572011423908609,0.323606938123703,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7947454844006567,0.37669914960861206,0.62996299629963,0.6485991477966309
OpenBMI_MI,1,H_SHARED2,44,2,0.85,0.65,0.8400000000000001,0.8357963875205254,0.39641380310058594,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.8474214220323466,0.3960432708263397,0.64996499649965,0.6473745703697205
OpenBMI_MI,1,H_SHARED2,52,1,0.8300000000000001,0.71,0.79,0.7882851093860268,0.5533367395401001,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.8295739348370927,0.4116922616958618,0.7076318177235609,0.6003242135047913
OpenBMI_MI,1,H_SHARED2,52,2,0.76,0.65,0.71,0.7092731829573935,0.6800086498260498,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7584541062801933,0.528305172920227,0.630450849963045,0.5989122986793518
OpenBMI_MI,1,EMBEDDING,1,1,0.79,0.79,0.77,0.769792813532179,0.5337258577346802,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7898108297467721,0.5782501697540283,0.7898108297467721,0.515085756778717
OpenBMI_MI,1,EMBEDDING,1,2,0.76,0.72,0.75,0.7469379491851402,0.5003492832183838,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7552019583843329,0.5711194276809692,0.7106242248863166,0.5169174671173096
OpenBMI_MI,1,EMBEDDING,8,1,0.79,0.76,0.79,0.7874278773155178,0.4719313383102417,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7863899908452854,0.6442917585372925,0.7552019583843329,0.5373042821884155
OpenBMI_MI,1,EMBEDDING,8,2,0.86,0.8300000000000001,0.81,0.8099809980998101,0.4460800290107727,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.859775641025641,0.40969234704971313,0.8291628982011858,0.3940850794315338
OpenBMI_MI,1,EMBEDDING,11,1,0.69,0.7,0.65,0.6266666666666667,0.5891210436820984,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.6783898744683059,0.6329461932182312,0.6875,0.5925468802452087
OpenBMI_MI,1,EMBEDDING,11,2,0.7,0.69,0.72,0.7144022847817217,0.5988430380821228,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.6899545266639107,0.7077370285987854,0.6807743795695603,0.6424015164375305
OpenBMI_MI,1,EMBEDDING,15,1,0.96,0.97,0.96,0.9599358974358975,0.2689628303050995,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.9599358974358975,0.12292357534170151,0.9699729756781104,0.17442463338375092
OpenBMI_MI,1,EMBEDDING,15,2,0.87,0.85,0.73,0.7149192271143491,0.5238201022148132,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.8689384010484928,0.31819474697113037,0.8487750781328763,0.34239453077316284
OpenBMI_MI,1,EMBEDDING,44,1,0.8,0.79,0.81,0.8076728413807066,0.44179821014404297,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7947454844006567,0.37669914960861206,0.7837503861600247,0.3568146526813507
OpenBMI_MI,1,EMBEDDING,44,2,0.85,0.85,0.84,0.8376623376623377,0.4290357530117035,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.8474214220323466,0.3960432708263397,0.8465473145780051,0.37798333168029785
OpenBMI_MI,1,EMBEDDING,52,1,0.8300000000000001,0.8400000000000001,0.77,0.767182913250329,0.4752334952354431,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.8295739348370927,0.4116922616958618,0.8397435897435898,0.38820067048072815
OpenBMI_MI,1,EMBEDDING,52,2,0.76,0.75,0.72,0.7144022847817217,0.5291314721107483,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7584541062801933,0.528305172920227,0.7487689679429204,0.49355316162109375
OpenBMI_MI,2,H_CONCAT,5,1,0.95,0.62,0.84,0.8399359743897559,0.4260978698730469,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.9499949994999499,0.18615253269672394,0.614448051948052,1.1394805908203125
OpenBMI_MI,2,H_CONCAT,5,2,0.73,0.59,0.71,0.7092731829573935,0.7047230005264282,retain fitted Q component; replace complementary centered component by zero/train centroid,"diagnostic off-manifold retention, not additive causal attribution",0.7237851662404092,0.6655815243721008,0.5670995670995671,1.2226886749267578
