Model,Task,fold,seed,session,subject_id,BA
EEGNet,WBCIC_MI,0,0,S2,sub-40,0.875
EEGNet,WBCIC_MI,0,0,S2,sub-43,0.984375
EEGNet,WBCIC_MI,0,0,S2,sub-46,0.921875
EEGNet,WBCIC_MI,0,0,S2,sub-51,0.765625
EEGNet,WBCIC_MI,1,0,S0,sub-4,0.578125
EEGNet,WBCIC_MI,1,0,S0,sub-8,0.84375
EEGNet,WBCIC_MI,1,0,S0,sub-10,0.515625
EEGNet,WBCIC_MI,1,0,S0,sub-15,0.78125
EEGNet,WBCIC_MI,1,0,S0,sub-20,0.90625
EEGNet,WBCIC_MI,1,0,S0,sub-39,0.59375
EEGNet,WBCIC_MI,1,0,S0,sub-40,0.8125
EEGNet,WBCIC_MI,1,0,S0,sub-43,0.984375
EEGNet,WBCIC_MI,1,0,S0,sub-46,0.984375
EEGNet,WBCIC_MI,1,0,S0,sub-51,0.71875
EEGNet,WBCIC_MI,1,0,S1,sub-4,0.59375
EEGNet,WBCIC_MI,1,0,S1,sub-8,0.828125
EEGNet,WBCIC_MI,1,0,S1,sub-10,0.734375
EEGNet,WBCIC_MI,1,0,S1,sub-15,0.78125
EEGNet,WBCIC_MI,1,0,S1,sub-20,0.734375
EEGNet,WBCIC_MI,1,0,S1,sub-39,0.796875
EEGNet,WBCIC_MI,1,0,S1,sub-40,0.625
EEGNet,WBCIC_MI,1,0,S1,sub-43,0.984375
EEGNet,WBCIC_MI,1,0,S1,sub-46,0.96875
EEGNet,WBCIC_MI,1,0,S1,sub-51,0.8125
EEGNet,WBCIC_MI,1,0,S2,sub-4,0.5625
EEGNet,WBCIC_MI,1,0,S2,sub-8,0.875
EEGNet,WBCIC_MI,1,0,S2,sub-10,0.765625
EEGNet,WBCIC_MI,1,0,S2,sub-15,0.71875
EEGNet,WBCIC_MI,1,0,S2,sub-20,0.546875
EEGNet,WBCIC_MI,1,0,S2,sub-39,0.859375
EEGNet,WBCIC_MI,1,0,S2,sub-40,0.765625
EEGNet,WBCIC_MI,1,0,S2,sub-43,0.953125
EEGNet,WBCIC_MI,1,0,S2,sub-46,0.953125
EEGNet,WBCIC_MI,1,0,S2,sub-51,0.75
EEGNet,WBCIC_MI,2,0,S0,sub-4,0.609375
EEGNet,WBCIC_MI,2,0,S0,sub-8,0.828125
EEGNet,WBCIC_MI,2,0,S0,sub-10,0.703125
EEGNet,WBCIC_MI,2,0,S0,sub-15,0.828125
EEGNet,WBCIC_MI,2,0,S0,sub-20,0.90625
EEGNet,WBCIC_MI,2,0,S0,sub-39,0.484375
EEGNet,WBCIC_MI,2,0,S0,sub-40,0.84375
EEGNet,WBCIC_MI,2,0,S0,sub-43,1.0
EEGNet,WBCIC_MI,2,0,S0,sub-46,0.953125
EEGNet,WBCIC_MI,2,0,S0,sub-51,0.734375
EEGNet,WBCIC_MI,2,0,S1,sub-4,0.578125
EEGNet,WBCIC_MI,2,0,S1,sub-8,0.9375
EEGNet,WBCIC_MI,2,0,S1,sub-10,0.65625
EEGNet,WBCIC_MI,2,0,S1,sub-15,0.8125
EEGNet,WBCIC_MI,2,0,S1,sub-20,0.8125
EEGNet,WBCIC_MI,2,0,S1,sub-39,0.6875
EEGNet,WBCIC_MI,2,0,S1,sub-40,0.6875
EEGNet,WBCIC_MI,2,0,S1,sub-43,1.0
EEGNet,WBCIC_MI,2,0,S1,sub-46,0.953125
EEGNet,WBCIC_MI,2,0,S1,sub-51,0.796875
EEGNet,WBCIC_MI,2,0,S2,sub-4,0.703125
EEGNet,WBCIC_MI,2,0,S2,sub-8,0.84375
EEGNet,WBCIC_MI,2,0,S2,sub-10,0.734375
EEGNet,WBCIC_MI,2,0,S2,sub-15,0.625
EEGNet,WBCIC_MI,2,0,S2,sub-20,0.53125
EEGNet,WBCIC_MI,2,0,S2,sub-39,0.859375
EEGNet,WBCIC_MI,2,0,S2,sub-40,0.84375
EEGNet,WBCIC_MI,2,0,S2,sub-43,0.96875
EEGNet,WBCIC_MI,2,0,S2,sub-46,0.984375
EEGNet,WBCIC_MI,2,0,S2,sub-51,0.828125
EEGNet,WBCIC_MI,3,0,S0,sub-4,0.484375
EEGNet,WBCIC_MI,3,0,S0,sub-8,0.796875
EEGNet,WBCIC_MI,3,0,S0,sub-10,0.59375
EEGNet,WBCIC_MI,3,0,S0,sub-15,0.8125
EEGNet,WBCIC_MI,3,0,S0,sub-20,0.984375
EEGNet,WBCIC_MI,3,0,S0,sub-39,0.453125
EEGNet,WBCIC_MI,3,0,S0,sub-40,0.765625
EEGNet,WBCIC_MI,3,0,S0,sub-43,0.9375
EEGNet,WBCIC_MI,3,0,S0,sub-46,1.0
EEGNet,WBCIC_MI,3,0,S0,sub-51,0.734375
EEGNet,WBCIC_MI,3,0,S1,sub-4,0.53125
EEGNet,WBCIC_MI,3,0,S1,sub-8,0.90625
EEGNet,WBCIC_MI,3,0,S1,sub-10,0.65625
EEGNet,WBCIC_MI,3,0,S1,sub-15,0.640625
EEGNet,WBCIC_MI,3,0,S1,sub-20,0.796875
EEGNet,WBCIC_MI,3,0,S1,sub-39,0.71875
EEGNet,WBCIC_MI,3,0,S1,sub-40,0.703125
EEGNet,WBCIC_MI,3,0,S1,sub-43,0.96875
EEGNet,WBCIC_MI,3,0,S1,sub-46,0.984375
EEGNet,WBCIC_MI,3,0,S1,sub-51,0.8125
EEGNet,WBCIC_MI,3,0,S2,sub-4,0.703125
EEGNet,WBCIC_MI,3,0,S2,sub-8,0.859375
EEGNet,WBCIC_MI,3,0,S2,sub-10,0.8125
EEGNet,WBCIC_MI,3,0,S2,sub-15,0.734375
EEGNet,WBCIC_MI,3,0,S2,sub-20,0.484375
EEGNet,WBCIC_MI,3,0,S2,sub-39,0.65625
EEGNet,WBCIC_MI,3,0,S2,sub-40,0.78125
EEGNet,WBCIC_MI,3,0,S2,sub-43,0.953125
EEGNet,WBCIC_MI,3,0,S2,sub-46,0.9375
EEGNet,WBCIC_MI,3,0,S2,sub-51,0.796875
EEGNet,WBCIC_MI,4,0,S0,sub-4,0.5
EEGNet,WBCIC_MI,4,0,S0,sub-8,0.875
EEGNet,WBCIC_MI,4,0,S0,sub-10,0.703125
EEGNet,WBCIC_MI,4,0,S0,sub-15,0.8125
EEGNet,WBCIC_MI,4,0,S0,sub-20,0.921875
EEGNet,WBCIC_MI,4,0,S0,sub-39,0.421875
EEGNet,WBCIC_MI,4,0,S0,sub-40,0.796875
EEGNet,WBCIC_MI,4,0,S0,sub-43,1.0
EEGNet,WBCIC_MI,4,0,S0,sub-46,0.96875
EEGNet,WBCIC_MI,4,0,S0,sub-51,0.6875
EEGNet,WBCIC_MI,4,0,S1,sub-4,0.59375
EEGNet,WBCIC_MI,4,0,S1,sub-8,0.90625
EEGNet,WBCIC_MI,4,0,S1,sub-10,0.640625
EEGNet,WBCIC_MI,4,0,S1,sub-15,0.71875
EEGNet,WBCIC_MI,4,0,S1,sub-20,0.78125
EEGNet,WBCIC_MI,4,0,S1,sub-39,0.734375
EEGNet,WBCIC_MI,4,0,S1,sub-40,0.625
EEGNet,WBCIC_MI,4,0,S1,sub-43,0.96875
EEGNet,WBCIC_MI,4,0,S1,sub-46,0.984375
EEGNet,WBCIC_MI,4,0,S1,sub-51,0.75
EEGNet,WBCIC_MI,4,0,S2,sub-4,0.6875
EEGNet,WBCIC_MI,4,0,S2,sub-8,0.8125
EEGNet,WBCIC_MI,4,0,S2,sub-10,0.84375
EEGNet,WBCIC_MI,4,0,S2,sub-15,0.640625
EEGNet,WBCIC_MI,4,0,S2,sub-20,0.4375
EEGNet,WBCIC_MI,4,0,S2,sub-39,0.734375
EEGNet,WBCIC_MI,4,0,S2,sub-40,0.84375
EEGNet,WBCIC_MI,4,0,S2,sub-43,0.984375
EEGNet,WBCIC_MI,4,0,S2,sub-46,0.953125
EEGNet,WBCIC_MI,4,0,S2,sub-51,0.765625
CBraMod,OpenBMI_MI,1,0,S1,4,0.34375
CBraMod,OpenBMI_MI,1,0,S1,12,0.546875
CBraMod,OpenBMI_MI,1,0,S1,13,0.53125
CBraMod,OpenBMI_MI,1,0,S1,17,0.53125
CBraMod,OpenBMI_MI,1,0,S1,18,0.4375
CBraMod,OpenBMI_MI,1,0,S1,24,0.515625
CBraMod,OpenBMI_MI,1,0,S1,25,0.46875
CBraMod,OpenBMI_MI,1,0,S1,29,0.578125
CBraMod,OpenBMI_MI,1,0,S1,36,0.515625
CBraMod,OpenBMI_MI,1,0,S1,37,0.453125
CBraMod,OpenBMI_MI,1,0,S1,39,0.5
CBraMod,OpenBMI_MI,1,0,S1,42,0.453125
CBraMod,OpenBMI_MI,1,0,S1,51,0.515625
CBraMod,OpenBMI_MI,1,0,S1,54,0.625
CBraMod,OpenBMI_MI,1,0,S2,4,0.5625
CBraMod,OpenBMI_MI,1,0,S2,12,0.5625
CBraMod,OpenBMI_MI,1,0,S2,13,0.46875
CBraMod,OpenBMI_MI,1,0,S2,17,0.609375
CBraMod,OpenBMI_MI,1,0,S2,18,0.4375
CBraMod,OpenBMI_MI,1,0,S2,24,0.515625
CBraMod,OpenBMI_MI,1,0,S2,25,0.4375
CBraMod,OpenBMI_MI,1,0,S2,29,0.65625
CBraMod,OpenBMI_MI,1,0,S2,36,0.546875
CBraMod,OpenBMI_MI,1,0,S2,37,0.46875
CBraMod,OpenBMI_MI,1,0,S2,39,0.53125
CBraMod,OpenBMI_MI,1,0,S2,42,0.546875
CBraMod,OpenBMI_MI,1,0,S2,51,0.53125
CBraMod,OpenBMI_MI,1,0,S2,54,0.578125
CBraMod,OpenBMI_MI,3,0,S1,4,0.5
CBraMod,OpenBMI_MI,3,0,S1,12,0.390625
CBraMod,OpenBMI_MI,3,0,S1,13,0.46875
CBraMod,OpenBMI_MI,3,0,S1,17,0.515625
CBraMod,OpenBMI_MI,3,0,S1,18,0.5625
CBraMod,OpenBMI_MI,3,0,S1,24,0.5625
CBraMod,OpenBMI_MI,3,0,S1,25,0.5
CBraMod,OpenBMI_MI,3,0,S1,29,0.484375
CBraMod,OpenBMI_MI,3,0,S1,36,0.46875
CBraMod,OpenBMI_MI,3,0,S1,37,0.5
CBraMod,OpenBMI_MI,3,0,S1,39,0.5
CBraMod,OpenBMI_MI,3,0,S1,42,0.46875
CBraMod,OpenBMI_MI,3,0,S1,51,0.5
CBraMod,OpenBMI_MI,3,0,S1,54,0.5625
CBraMod,OpenBMI_MI,3,0,S2,4,0.484375
CBraMod,OpenBMI_MI,3,0,S2,12,0.453125
CBraMod,OpenBMI_MI,3,0,S2,13,0.625
CBraMod,OpenBMI_MI,3,0,S2,17,0.5
CBraMod,OpenBMI_MI,3,0,S2,18,0.40625
CBraMod,OpenBMI_MI,3,0,S2,24,0.359375
CBraMod,OpenBMI_MI,3,0,S2,25,0.625
CBraMod,OpenBMI_MI,3,0,S2,29,0.53125
CBraMod,OpenBMI_MI,3,0,S2,36,0.5
CBraMod,OpenBMI_MI,3,0,S2,37,0.453125
CBraMod,OpenBMI_MI,3,0,S2,39,0.46875
CBraMod,OpenBMI_MI,3,0,S2,42,0.578125
CBraMod,OpenBMI_MI,3,0,S2,51,0.578125
CBraMod,OpenBMI_MI,3,0,S2,54,0.578125
CBraMod,OpenBMI_MI,4,0,S1,4,0.578125
CBraMod,OpenBMI_MI,4,0,S1,12,0.4375
CBraMod,OpenBMI_MI,4,0,S1,13,0.4375
CBraMod,OpenBMI_MI,4,0,S1,17,0.546875
CBraMod,OpenBMI_MI,4,0,S1,18,0.484375
CBraMod,OpenBMI_MI,4,0,S1,24,0.390625
CBraMod,OpenBMI_MI,4,0,S1,25,0.59375
CBraMod,OpenBMI_MI,4,0,S1,29,0.453125
CBraMod,OpenBMI_MI,4,0,S1,36,0.4375
CBraMod,OpenBMI_MI,4,0,S1,37,0.515625
CBraMod,OpenBMI_MI,4,0,S1,39,0.421875
CBraMod,OpenBMI_MI,4,0,S1,42,0.46875
CBraMod,OpenBMI_MI,4,0,S1,51,0.53125
CBraMod,OpenBMI_MI,4,0,S1,54,0.578125
CBraMod,OpenBMI_MI,4,0,S2,4,0.53125
CBraMod,OpenBMI_MI,4,0,S2,12,0.578125
CBraMod,OpenBMI_MI,4,0,S2,13,0.546875
CBraMod,OpenBMI_MI,4,0,S2,17,0.46875
CBraMod,OpenBMI_MI,4,0,S2,18,0.5
CBraMod,OpenBMI_MI,4,0,S2,24,0.59375
CBraMod,OpenBMI_MI,4,0,S2,25,0.421875
CBraMod,OpenBMI_MI,4,0,S2,29,0.5
CBraMod,OpenBMI_MI,4,0,S2,36,0.515625
CBraMod,OpenBMI_MI,4,0,S2,37,0.53125
CBraMod,OpenBMI_MI,4,0,S2,39,0.53125
CBraMod,OpenBMI_MI,4,0,S2,42,0.453125
CBraMod,OpenBMI_MI,4,0,S2,51,0.5625
CBraMod,OpenBMI_MI,4,0,S2,54,0.375
CBraMod,OpenBMI_ERP,0,0,S1,4,0.46875
CBraMod,OpenBMI_ERP,0,0,S1,12,0.546875
CBraMod,OpenBMI_ERP,0,0,S1,13,0.75
CBraMod,OpenBMI_ERP,0,0,S1,17,0.5
CBraMod,OpenBMI_ERP,0,0,S1,18,0.640625
CBraMod,OpenBMI_ERP,0,0,S1,24,0.828125
CBraMod,OpenBMI_ERP,0,0,S1,25,0.71875
CBraMod,OpenBMI_ERP,0,0,S1,29,0.71875
CBraMod,OpenBMI_ERP,0,0,S1,36,0.734375
CBraMod,OpenBMI_ERP,0,0,S1,37,0.734375
CBraMod,OpenBMI_ERP,0,0,S1,39,0.734375
CBraMod,OpenBMI_ERP,0,0,S1,42,0.765625
CBraMod,OpenBMI_ERP,0,0,S1,51,0.671875
CBraMod,OpenBMI_ERP,0,0,S1,54,0.578125
CBraMod,OpenBMI_ERP,0,0,S2,4,0.6875
CBraMod,OpenBMI_ERP,0,0,S2,12,0.71875
CBraMod,OpenBMI_ERP,0,0,S2,13,0.703125
CBraMod,OpenBMI_ERP,0,0,S2,17,0.609375
CBraMod,OpenBMI_ERP,0,0,S2,18,0.75
CBraMod,OpenBMI_ERP,0,0,S2,24,0.734375
CBraMod,OpenBMI_ERP,0,0,S2,25,0.65625
CBraMod,OpenBMI_ERP,0,0,S2,29,0.734375
CBraMod,OpenBMI_ERP,0,0,S2,36,0.6875
CBraMod,OpenBMI_ERP,0,0,S2,37,0.78125
CBraMod,OpenBMI_ERP,0,0,S2,39,0.578125
CBraMod,OpenBMI_ERP,0,0,S2,42,0.734375
CBraMod,OpenBMI_ERP,0,0,S2,51,0.5625
CBraMod,OpenBMI_ERP,0,0,S2,54,0.5625
CBraMod,OpenBMI_ERP,2,0,S1,4,0.578125
CBraMod,OpenBMI_ERP,2,0,S1,12,0.75
CBraMod,OpenBMI_ERP,2,0,S1,13,0.8125
CBraMod,OpenBMI_ERP,2,0,S1,17,0.59375
CBraMod,OpenBMI_ERP,2,0,S1,18,0.6875
CBraMod,OpenBMI_ERP,2,0,S1,24,0.71875
CBraMod,OpenBMI_ERP,2,0,S1,25,0.609375
CBraMod,OpenBMI_ERP,2,0,S1,29,0.578125
CBraMod,OpenBMI_ERP,2,0,S1,36,0.765625
CBraMod,OpenBMI_ERP,2,0,S1,37,0.65625
CBraMod,OpenBMI_ERP,2,0,S1,39,0.6875
CBraMod,OpenBMI_ERP,2,0,S1,42,0.578125
CBraMod,OpenBMI_ERP,2,0,S1,51,0.671875
CBraMod,OpenBMI_ERP,2,0,S1,54,0.671875
CBraMod,OpenBMI_ERP,2,0,S2,4,0.578125
CBraMod,OpenBMI_ERP,2,0,S2,12,0.8125
CBraMod,OpenBMI_ERP,2,0,S2,13,0.734375
CBraMod,OpenBMI_ERP,2,0,S2,17,0.65625
CBraMod,OpenBMI_ERP,2,0,S2,18,0.59375
CBraMod,OpenBMI_ERP,2,0,S2,24,0.640625
CBraMod,OpenBMI_ERP,2,0,S2,25,0.5625
CBraMod,OpenBMI_ERP,2,0,S2,29,0.65625
CBraMod,OpenBMI_ERP,2,0,S2,36,0.78125
CBraMod,OpenBMI_ERP,2,0,S2,37,0.78125
CBraMod,OpenBMI_ERP,2,0,S2,39,0.515625
CBraMod,OpenBMI_ERP,2,0,S2,42,0.6875
CBraMod,OpenBMI_ERP,2,0,S2,51,0.65625
CBraMod,OpenBMI_ERP,2,0,S2,54,0.640625
CBraMod,OpenBMI_ERP,3,0,S1,4,0.578125
CBraMod,OpenBMI_ERP,3,0,S1,12,0.59375
CBraMod,OpenBMI_ERP,3,0,S1,13,0.625
CBraMod,OpenBMI_ERP,3,0,S1,17,0.640625
CBraMod,OpenBMI_ERP,3,0,S1,18,0.5625
CBraMod,OpenBMI_ERP,3,0,S1,24,0.671875
CBraMod,OpenBMI_ERP,3,0,S1,25,0.5
CBraMod,OpenBMI_ERP,3,0,S1,29,0.59375
CBraMod,OpenBMI_ERP,3,0,S1,36,0.625
CBraMod,OpenBMI_ERP,3,0,S1,37,0.515625
CBraMod,OpenBMI_ERP,3,0,S1,39,0.515625
CBraMod,OpenBMI_ERP,3,0,S1,42,0.5625
CBraMod,OpenBMI_ERP,3,0,S1,51,0.71875
CBraMod,OpenBMI_ERP,3,0,S1,54,0.6875
CBraMod,OpenBMI_ERP,3,0,S2,4,0.59375
CBraMod,OpenBMI_ERP,3,0,S2,12,0.5625
CBraMod,OpenBMI_ERP,3,0,S2,13,0.578125
CBraMod,OpenBMI_ERP,3,0,S2,17,0.625
CBraMod,OpenBMI_ERP,3,0,S2,18,0.53125
CBraMod,OpenBMI_ERP,3,0,S2,24,0.65625
CBraMod,OpenBMI_ERP,3,0,S2,25,0.5
CBraMod,OpenBMI_ERP,3,0,S2,29,0.46875
CBraMod,OpenBMI_ERP,3,0,S2,36,0.5
CBraMod,OpenBMI_ERP,3,0,S2,37,0.625
CBraMod,OpenBMI_ERP,3,0,S2,39,0.421875
CBraMod,OpenBMI_ERP,3,0,S2,42,0.515625
CBraMod,OpenBMI_ERP,3,0,S2,51,0.5625
CBraMod,OpenBMI_ERP,3,0,S2,54,0.609375
CBraMod,OpenBMI_ERP,4,0,S1,4,0.546875
CBraMod,OpenBMI_ERP,4,0,S1,12,0.734375
CBraMod,OpenBMI_ERP,4,0,S1,13,0.78125
CBraMod,OpenBMI_ERP,4,0,S1,17,0.59375
CBraMod,OpenBMI_ERP,4,0,S1,18,0.609375
CBraMod,OpenBMI_ERP,4,0,S1,24,0.625
CBraMod,OpenBMI_ERP,4,0,S1,25,0.546875
CBraMod,OpenBMI_ERP,4,0,S1,29,0.640625
CBraMod,OpenBMI_ERP,4,0,S1,36,0.71875
CBraMod,OpenBMI_ERP,4,0,S1,37,0.625
CBraMod,OpenBMI_ERP,4,0,S1,39,0.671875
CBraMod,OpenBMI_ERP,4,0,S1,42,0.625
CBraMod,OpenBMI_ERP,4,0,S1,51,0.53125
CBraMod,OpenBMI_ERP,4,0,S1,54,0.578125
CBraMod,OpenBMI_ERP,4,0,S2,4,0.65625
CBraMod,OpenBMI_ERP,4,0,S2,12,0.796875
CBraMod,OpenBMI_ERP,4,0,S2,13,0.671875
CBraMod,OpenBMI_ERP,4,0,S2,17,0.65625
CBraMod,OpenBMI_ERP,4,0,S2,18,0.65625
CBraMod,OpenBMI_ERP,4,0,S2,24,0.796875
CBraMod,OpenBMI_ERP,4,0,S2,25,0.625
CBraMod,OpenBMI_ERP,4,0,S2,29,0.671875
CBraMod,OpenBMI_ERP,4,0,S2,36,0.75
CBraMod,OpenBMI_ERP,4,0,S2,37,0.734375
CBraMod,OpenBMI_ERP,4,0,S2,39,0.578125
CBraMod,OpenBMI_ERP,4,0,S2,42,0.65625
CBraMod,OpenBMI_ERP,4,0,S2,51,0.515625
CBraMod,OpenBMI_ERP,4,0,S2,54,0.484375
CBraMod,OpenBMI_SSVEP,4,0,S1,4,1.0
CBraMod,OpenBMI_SSVEP,4,0,S1,12,0.99
CBraMod,OpenBMI_SSVEP,4,0,S1,13,0.82
CBraMod,OpenBMI_SSVEP,4,0,S1,17,0.7700000000000001
CBraMod,OpenBMI_SSVEP,4,0,S1,18,0.94
CBraMod,OpenBMI_SSVEP,4,0,S1,24,0.8200000000000001
CBraMod,OpenBMI_SSVEP,4,0,S1,25,1.0
CBraMod,OpenBMI_SSVEP,4,0,S1,29,0.89
CBraMod,OpenBMI_SSVEP,4,0,S1,36,1.0
CBraMod,OpenBMI_SSVEP,4,0,S1,37,0.96
CBraMod,OpenBMI_SSVEP,4,0,S1,39,0.93
CBraMod,OpenBMI_SSVEP,4,0,S1,42,0.98
CBraMod,OpenBMI_SSVEP,4,0,S1,51,0.39
CBraMod,OpenBMI_SSVEP,4,0,S1,54,0.5700000000000001
CBraMod,OpenBMI_SSVEP,4,0,S2,4,1.0
CBraMod,OpenBMI_SSVEP,4,0,S2,12,0.9299999999999999
CBraMod,OpenBMI_SSVEP,4,0,S2,13,0.73
CBraMod,OpenBMI_SSVEP,4,0,S2,17,0.8899999999999999
CBraMod,OpenBMI_SSVEP,4,0,S2,18,1.0
CBraMod,OpenBMI_SSVEP,4,0,S2,24,0.82
CBraMod,OpenBMI_SSVEP,4,0,S2,25,0.89
CBraMod,OpenBMI_SSVEP,4,0,S2,29,0.94
CBraMod,OpenBMI_SSVEP,4,0,S2,36,1.0
CBraMod,OpenBMI_SSVEP,4,0,S2,37,0.97
CBraMod,OpenBMI_SSVEP,4,0,S2,39,0.98
CBraMod,OpenBMI_SSVEP,4,0,S2,42,0.52
CBraMod,OpenBMI_SSVEP,4,0,S2,51,0.38
CBraMod,OpenBMI_SSVEP,4,0,S2,54,0.63
CBraMod,WBCIC_MI,1,0,S0,sub-4,0.453125
CBraMod,WBCIC_MI,1,0,S0,sub-8,0.796875
CBraMod,WBCIC_MI,1,0,S0,sub-10,0.546875
CBraMod,WBCIC_MI,1,0,S0,sub-15,0.703125
CBraMod,WBCIC_MI,1,0,S0,sub-20,0.875
CBraMod,WBCIC_MI,1,0,S0,sub-39,0.453125
CBraMod,WBCIC_MI,1,0,S0,sub-40,0.59375
CBraMod,WBCIC_MI,1,0,S0,sub-43,0.921875
CBraMod,WBCIC_MI,1,0,S0,sub-46,0.9375
CBraMod,WBCIC_MI,1,0,S0,sub-51,0.703125
CBraMod,WBCIC_MI,1,0,S1,sub-4,0.515625
CBraMod,WBCIC_MI,1,0,S1,sub-8,0.796875
CBraMod,WBCIC_MI,1,0,S1,sub-10,0.734375
CBraMod,WBCIC_MI,1,0,S1,sub-15,0.578125
CBraMod,WBCIC_MI,1,0,S1,sub-20,0.90625
CBraMod,WBCIC_MI,1,0,S1,sub-39,0.609375
CBraMod,WBCIC_MI,1,0,S1,sub-40,0.609375
CBraMod,WBCIC_MI,1,0,S1,sub-43,0.875
CBraMod,WBCIC_MI,1,0,S1,sub-46,0.953125
CBraMod,WBCIC_MI,1,0,S1,sub-51,0.625
CBraMod,WBCIC_MI,1,0,S2,sub-4,0.515625
CBraMod,WBCIC_MI,1,0,S2,sub-8,0.78125
CBraMod,WBCIC_MI,1,0,S2,sub-10,0.8125
CBraMod,WBCIC_MI,1,0,S2,sub-15,0.5
CBraMod,WBCIC_MI,1,0,S2,sub-20,0.453125
CBraMod,WBCIC_MI,1,0,S2,sub-39,0.671875
CBraMod,WBCIC_MI,1,0,S2,sub-40,0.734375
CBraMod,WBCIC_MI,1,0,S2,sub-43,0.9375
CBraMod,WBCIC_MI,1,0,S2,sub-46,0.859375
CBraMod,WBCIC_MI,1,0,S2,sub-51,0.625
CBraMod,WBCIC_MI,2,0,S0,sub-4,0.578125
CBraMod,WBCIC_MI,2,0,S0,sub-8,0.890625
CBraMod,WBCIC_MI,2,0,S0,sub-10,0.515625
CBraMod,WBCIC_MI,2,0,S0,sub-15,0.546875
CBraMod,WBCIC_MI,2,0,S0,sub-20,0.859375
CBraMod,WBCIC_MI,2,0,S0,sub-39,0.359375
CBraMod,WBCIC_MI,2,0,S0,sub-40,0.71875
CBraMod,WBCIC_MI,2,0,S0,sub-43,0.984375
CBraMod,WBCIC_MI,2,0,S0,sub-46,0.96875
CBraMod,WBCIC_MI,2,0,S0,sub-51,0.71875
CBraMod,WBCIC_MI,2,0,S1,sub-4,0.640625
CBraMod,WBCIC_MI,2,0,S1,sub-8,0.875
CBraMod,WBCIC_MI,2,0,S1,sub-10,0.671875
CBraMod,WBCIC_MI,2,0,S1,sub-15,0.625
CBraMod,WBCIC_MI,2,0,S1,sub-20,0.84375
CBraMod,WBCIC_MI,2,0,S1,sub-39,0.640625
CBraMod,WBCIC_MI,2,0,S1,sub-40,0.625
CBraMod,WBCIC_MI,2,0,S1,sub-43,0.90625
CBraMod,WBCIC_MI,2,0,S1,sub-46,0.921875
CBraMod,WBCIC_MI,2,0,S1,sub-51,0.828125
CBraMod,WBCIC_MI,2,0,S2,sub-4,0.5625
CBraMod,WBCIC_MI,2,0,S2,sub-8,0.875
CBraMod,WBCIC_MI,2,0,S2,sub-10,0.671875
CBraMod,WBCIC_MI,2,0,S2,sub-15,0.625
CBraMod,WBCIC_MI,2,0,S2,sub-20,0.375
CBraMod,WBCIC_MI,2,0,S2,sub-39,0.703125
CBraMod,WBCIC_MI,2,0,S2,sub-40,0.640625
CBraMod,WBCIC_MI,2,0,S2,sub-43,0.890625
CBraMod,WBCIC_MI,2,0,S2,sub-46,0.90625
CBraMod,WBCIC_MI,2,0,S2,sub-51,0.8125
CBraMod,WBCIC_MI,3,0,S0,sub-4,0.46875
CBraMod,WBCIC_MI,3,0,S0,sub-8,0.875
CBraMod,WBCIC_MI,3,0,S0,sub-10,0.671875
CBraMod,WBCIC_MI,3,0,S0,sub-15,0.6875
CBraMod,WBCIC_MI,3,0,S0,sub-20,0.875
CBraMod,WBCIC_MI,3,0,S0,sub-39,0.59375
CBraMod,WBCIC_MI,3,0,S0,sub-40,0.6875
CBraMod,WBCIC_MI,3,0,S0,sub-43,0.875
CBraMod,WBCIC_MI,3,0,S0,sub-46,0.875
CBraMod,WBCIC_MI,3,0,S0,sub-51,0.765625
CBraMod,WBCIC_MI,3,0,S1,sub-4,0.625
CBraMod,WBCIC_MI,3,0,S1,sub-8,0.84375
CBraMod,WBCIC_MI,3,0,S1,sub-10,0.703125
CBraMod,WBCIC_MI,3,0,S1,sub-15,0.625
CBraMod,WBCIC_MI,3,0,S1,sub-20,0.828125
CBraMod,WBCIC_MI,3,0,S1,sub-39,0.703125
CBraMod,WBCIC_MI,3,0,S1,sub-40,0.609375
CBraMod,WBCIC_MI,3,0,S1,sub-43,0.875
CBraMod,WBCIC_MI,3,0,S1,sub-46,0.9375
CBraMod,WBCIC_MI,3,0,S1,sub-51,0.75
CBraMod,WBCIC_MI,3,0,S2,sub-4,0.734375
CBraMod,WBCIC_MI,3,0,S2,sub-8,0.8125
CBraMod,WBCIC_MI,3,0,S2,sub-10,0.859375
CBraMod,WBCIC_MI,3,0,S2,sub-15,0.671875
CBraMod,WBCIC_MI,3,0,S2,sub-20,0.484375
CBraMod,WBCIC_MI,3,0,S2,sub-39,0.734375
CBraMod,WBCIC_MI,3,0,S2,sub-40,0.6875
CBraMod,WBCIC_MI,3,0,S2,sub-43,0.859375
CBraMod,WBCIC_MI,3,0,S2,sub-46,0.796875
CBraMod,WBCIC_MI,3,0,S2,sub-51,0.796875
TeCh,OpenBMI_MI,0,0,S1,4,0.59375
TeCh,OpenBMI_MI,0,0,S1,12,0.765625
TeCh,OpenBMI_MI,0,0,S1,13,0.65625
TeCh,OpenBMI_MI,0,0,S1,17,0.640625
TeCh,OpenBMI_MI,0,0,S1,18,0.65625
TeCh,OpenBMI_MI,0,0,S1,24,0.71875
TeCh,OpenBMI_MI,0,0,S1,25,0.734375
TeCh,OpenBMI_MI,0,0,S1,29,0.578125
TeCh,OpenBMI_MI,0,0,S1,36,0.734375
