architecture,batch_manifest_sha256,best_inner_val_BA,best_inner_val_macro_F1,checkpoint_path,checkpoint_sha256,class_weighted_ce,dataset,elapsed_seconds_this_invocation,epochs_completed,fold,initial_sha256,normalizer_sha256,parameter_count,seed,selected_epoch,source_sha256,task
W0R0,,0.8766666666666666,0.8488792140131411,/root/rivermind-data/linux_w0r0_seed0_runtime/checkpoints/openbmi_erp/fold0_w0r0/selected_best.pt,99f41d84f38c238967a4eddd1e2ff72310cdabb72dc5abb2c01dcddf8eac61b4,True,OpenBMI,1138.8278621574864,60,0,0090bafa2b7687a209cc805eb2741e2169d09d074d53f451b3bfdd9723286497,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,101299,0,10,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,OpenBMI_ERP
W0R0,c371ec3ab1b22105ee426cadaaf94dbecea4edd562abfe80ab8c2dd5051601df,0.725,0.721231340707686,/root/rivermind-data/linux_w0r0_seed0_runtime/checkpoints/openbmi_mi/fold0_w0r0/selected_best.pt,ae6d6893ed491843a16b0a99e5d78ec7b4b2b10d4fd5d30f649d4663914bf721,False,OpenBMI,170.5577543945983,60,0,0090bafa2b7687a209cc805eb2741e2169d09d074d53f451b3bfdd9723286497,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,101299,0,56,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,OpenBMI_MI
W0R0,a0e8f1ae32150b29681e6f759528083062775364f634c3eced7615d3df9f3ed0,0.7983333333333333,0.7964698853825345,/root/rivermind-data/linux_w0r0_seed0_runtime/checkpoints/openbmi_mi/fold1_w0r0/selected_best.pt,c9b921a06970a297afe611ddfcf34d0d11040751eef7ff2829cc976db27705de,False,OpenBMI,168.08779394812882,60,1,0090bafa2b7687a209cc805eb2741e2169d09d074d53f451b3bfdd9723286497,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,101299,0,55,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,OpenBMI_MI
W0R0,f377b95fca32cac942eeada95bf0ebe5eb1c0ae2fe4162817ae3e747e2c0584e,0.7683333333333332,0.7579648902900167,/root/rivermind-data/linux_w0r0_seed0_runtime/checkpoints/openbmi_mi/fold2_w0r0/selected_best.pt,b4e1fa6192427d64db8c66b1971c66992e21db2e9a4770092211ae1da18e95b3,False,OpenBMI,167.8367140563205,60,2,0090bafa2b7687a209cc805eb2741e2169d09d074d53f451b3bfdd9723286497,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,101299,0,43,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,OpenBMI_MI
W0R0,22b84a265f6a9d46f4b904c6c554e490698bd38d78c9d3e99cf7e1573ed92815,0.775,0.7681817386591909,/root/rivermind-data/linux_w0r0_seed0_runtime/checkpoints/openbmi_mi/fold3_w0r0/selected_best.pt,1b87a4e92aac53955d293928a7556b9a80a363f4c33454b92d37bad464c4f351,False,OpenBMI,168.0989229241386,60,3,0090bafa2b7687a209cc805eb2741e2169d09d074d53f451b3bfdd9723286497,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,101299,0,52,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,OpenBMI_MI
W0R0,ff5a16cd2ed5bbe6e8198e3d354f5c277758f9b923bbc40ea9798d3593a0a9d5,0.7633333333333333,0.7604008521880408,/root/rivermind-data/linux_w0r0_seed0_runtime/checkpoints/openbmi_mi/fold4_w0r0/selected_best.pt,88e0129a579fd77ccd55175535d1bed4859a9cf7caf4706b11c9bbe8008624c9,False,OpenBMI,167.5169235309586,60,4,0090bafa2b7687a209cc805eb2741e2169d09d074d53f451b3bfdd9723286497,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,101299,0,60,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,OpenBMI_MI
