fold,subject,method,draw,protected_coordinate_drift,protected_coordinate_drift_q95,complement_adaptation,total_adaptation
0.0,sub-33,IdentityGuard,0,0.033142831888259866,0.08145601326532359,0.24451051793169826,0.244942984186884
0.0,sub-33,PCAGuard,0,0.2342998671622548,0.49479783170632985,0.44542833714201285,0.45738419729882973
0.0,sub-33,PERSISTGuard,0,5.323375700059094e-08,9.265565422555357e-08,0.34249021182219636,0.3424902118221973
0.0,sub-33,PersistenceGuard,0,0.2701917786621774,0.6549427209628764,0.12201496527827158,0.16931188061980973
0.0,sub-33,RandomGuard,mean,0.29117948419152145,0.7104974699199736,0.12586013282232775,0.1791283146058351
0.0,sub-37,Frozen,0,0.0,0.0,0.0,0.0
0.0,sub-37,Generic,0,0.23045759903790278,0.5632627340124697,0.15625592834902025,0.18606882038994443
0.0,sub-37,IdentityGuard,0,0.033142831888259866,0.08145601326532359,0.24451051793169826,0.244942984186884
0.0,sub-37,PCAGuard,0,0.2342998671622548,0.49479783170632985,0.44542833714201285,0.45738419729882973
0.0,sub-37,PERSISTGuard,0,5.323375700059094e-08,9.265565422555357e-08,0.34249021182219636,0.3424902118221973
0.0,sub-37,PersistenceGuard,0,0.2701917786621774,0.6549427209628764,0.12201496527827158,0.16931188061980973
0.0,sub-37,RandomGuard,mean,0.29117948419152145,0.7104974699199736,0.12586013282232775,0.1791283146058351
0.0,sub-5,Frozen,0,0.0,0.0,0.0,0.0
0.0,sub-5,Generic,0,0.23045759903790278,0.5632627340124697,0.15625592834902025,0.18606882038994443
0.0,sub-5,IdentityGuard,0,0.033142831888259866,0.08145601326532359,0.24451051793169826,0.244942984186884
0.0,sub-5,PCAGuard,0,0.2342998671622548,0.49479783170632985,0.44542833714201285,0.45738419729882973
0.0,sub-5,PERSISTGuard,0,5.323375700059094e-08,9.265565422555357e-08,0.34249021182219636,0.3424902118221973
0.0,sub-5,PersistenceGuard,0,0.2701917786621774,0.6549427209628764,0.12201496527827158,0.16931188061980973
0.0,sub-5,RandomGuard,mean,0.29117948419152145,0.7104974699199736,0.12586013282232775,0.1791283146058351
1.0,sub-11,Frozen,0,0.0,0.0,0.0,0.0
1.0,sub-11,Generic,0,1.179228978896857,2.483446819944454,0.14769300920809392,0.26187817435745075
1.0,sub-11,IdentityGuard,0,0.7040236166054942,1.4909039095833159,0.41958340373770253,0.4390167901649184
1.0,sub-11,PCAGuard,0,0.33934816329976125,0.7236282618427667,0.59722276941832,0.6004517044204818
1.0,sub-11,PERSISTGuard,0,1.1080793319514853e-07,2.4039792371718655e-07,0.4220801661260342,0.42208016612603494
1.0,sub-11,PersistenceGuard,0,1.3126023427668372,2.763042355804022,0.11405138859974208,0.2663372691632907
1.0,sub-11,RandomGuard,mean,1.1490449594062424,2.4146382251494622,0.1678264010530599,0.2695023361958158
1.0,sub-13,Frozen,0,0.0,0.0,0.0,0.0
1.0,sub-13,Generic,0,1.179228978896857,2.483446819944454,0.14769300920809392,0.26187817435745075
1.0,sub-13,IdentityGuard,0,0.7040236166054942,1.4909039095833159,0.41958340373770253,0.4390167901649184
1.0,sub-13,PCAGuard,0,0.33934816329976125,0.7236282618427667,0.59722276941832,0.6004517044204818
1.0,sub-13,PERSISTGuard,0,1.1080793319514853e-07,2.4039792371718655e-07,0.4220801661260342,0.42208016612603494
1.0,sub-13,PersistenceGuard,0,1.3126023427668372,2.763042355804022,0.11405138859974208,0.2663372691632907
1.0,sub-13,RandomGuard,mean,1.1490449594062424,2.4146382251494622,0.1678264010530599,0.2695023361958158
1.0,sub-18,Frozen,0,0.0,0.0,0.0,0.0
1.0,sub-18,Generic,0,1.179228978896857,2.483446819944454,0.14769300920809392,0.26187817435745075
1.0,sub-18,IdentityGuard,0,0.7040236166054942,1.4909039095833159,0.41958340373770253,0.4390167901649184
1.0,sub-18,PCAGuard,0,0.33934816329976125,0.7236282618427667,0.59722276941832,0.6004517044204818
1.0,sub-18,PERSISTGuard,0,1.1080793319514853e-07,2.4039792371718655e-07,0.4220801661260342,0.42208016612603494
1.0,sub-18,PersistenceGuard,0,1.3126023427668372,2.763042355804022,0.11405138859974208,0.2663372691632907
1.0,sub-18,RandomGuard,mean,1.1490449594062424,2.4146382251494622,0.1678264010530599,0.2695023361958158
1.0,sub-2,Frozen,0,0.0,0.0,0.0,0.0
1.0,sub-2,Generic,0,1.179228978896857,2.483446819944454,0.14769300920809392,0.26187817435745075
1.0,sub-2,IdentityGuard,0,0.7040236166054942,1.4909039095833159,0.41958340373770253,0.4390167901649184
1.0,sub-2,PCAGuard,0,0.33934816329976125,0.7236282618427667,0.59722276941832,0.6004517044204818
1.0,sub-2,PERSISTGuard,0,1.1080793319514853e-07,2.4039792371718655e-07,0.4220801661260342,0.42208016612603494
1.0,sub-2,PersistenceGuard,0,1.3126023427668372,2.763042355804022,0.11405138859974208,0.2663372691632907
1.0,sub-2,RandomGuard,mean,1.1490449594062424,2.4146382251494622,0.1678264010530599,0.2695023361958158
1.0,sub-27,Frozen,0,0.0,0.0,0.0,0.0
1.0,sub-27,Generic,0,1.179228978896857,2.483446819944454,0.14769300920809392,0.26187817435745075
1.0,sub-27,IdentityGuard,0,0.7040236166054942,1.4909039095833159,0.41958340373770253,0.4390167901649184
1.0,sub-27,PCAGuard,0,0.33934816329976125,0.7236282618427667,0.59722276941832,0.6004517044204818
1.0,sub-27,PERSISTGuard,0,1.1080793319514853e-07,2.4039792371718655e-07,0.4220801661260342,0.42208016612603494
1.0,sub-27,PersistenceGuard,0,1.3126023427668372,2.763042355804022,0.11405138859974208,0.2663372691632907
1.0,sub-27,RandomGuard,mean,1.1490449594062424,2.4146382251494622,0.1678264010530599,0.2695023361958158
1.0,sub-36,Frozen,0,0.0,0.0,0.0,0.0
1.0,sub-36,Generic,0,1.179228978896857,2.483446819944454,0.14769300920809392,0.26187817435745075
1.0,sub-36,IdentityGuard,0,0.7040236166054942,1.4909039095833159,0.41958340373770253,0.4390167901649184
1.0,sub-36,PCAGuard,0,0.33934816329976125,0.7236282618427667,0.59722276941832,0.6004517044204818
1.0,sub-36,PERSISTGuard,0,1.1080793319514853e-07,2.4039792371718655e-07,0.4220801661260342,0.42208016612603494
1.0,sub-36,PersistenceGuard,0,1.3126023427668372,2.763042355804022,0.11405138859974208,0.2663372691632907
1.0,sub-36,RandomGuard,mean,1.1490449594062424,2.4146382251494622,0.1678264010530599,0.2695023361958158
1.0,sub-44,Frozen,0,0.0,0.0,0.0,0.0
1.0,sub-44,Generic,0,1.179228978896857,2.483446819944454,0.14769300920809392,0.26187817435745075
1.0,sub-44,IdentityGuard,0,0.7040236166054942,1.4909039095833159,0.41958340373770253,0.4390167901649184
1.0,sub-44,PCAGuard,0,0.33934816329976125,0.7236282618427667,0.59722276941832,0.6004517044204818
1.0,sub-44,PERSISTGuard,0,1.1080793319514853e-07,2.4039792371718655e-07,0.4220801661260342,0.42208016612603494
1.0,sub-44,PersistenceGuard,0,1.3126023427668372,2.763042355804022,0.11405138859974208,0.2663372691632907
1.0,sub-44,RandomGuard,mean,1.1490449594062424,2.4146382251494622,0.1678264010530599,0.2695023361958158
1.0,sub-45,Frozen,0,0.0,0.0,0.0,0.0
1.0,sub-45,Generic,0,1.179228978896857,2.483446819944454,0.14769300920809392,0.26187817435745075
1.0,sub-45,IdentityGuard,0,0.7040236166054942,1.4909039095833159,0.41958340373770253,0.4390167901649184
1.0,sub-45,PCAGuard,0,0.33934816329976125,0.7236282618427667,0.59722276941832,0.6004517044204818
1.0,sub-45,PERSISTGuard,0,1.1080793319514853e-07,2.4039792371718655e-07,0.4220801661260342,0.42208016612603494
1.0,sub-45,PersistenceGuard,0,1.3126023427668372,2.763042355804022,0.11405138859974208,0.2663372691632907
1.0,sub-45,RandomGuard,mean,1.1490449594062424,2.4146382251494622,0.1678264010530599,0.2695023361958158
2.0,sub-22,Frozen,0,0.0,0.0,0.0,0.0
2.0,sub-22,Generic,0,0.14454879133121892,0.3485107838154856,0.10167782584648467,0.13271403279209434
2.0,sub-22,IdentityGuard,0,0.07434514739206496,0.17983387153497696,0.14600827587189508,0.1524581058992004
2.0,sub-22,PCAGuard,0,0.22035607289590256,0.5230239255555643,0.6721658801718102,0.6846650941925236
2.0,sub-22,PERSISTGuard,0,1.8706517899399527e-08,3.541493190081818e-08,0.16545233006017934,0.16545233006018084
2.0,sub-22,PersistenceGuard,0,0.16013355268964094,0.3863381037850998,0.11061232957132731,0.14551254149057388
2.0,sub-22,RandomGuard,mean,0.13156119444756983,0.3173454243719352,0.1175943093370297,0.1410298641444295
2.0,sub-25,Frozen,0,0.0,0.0,0.0,0.0
2.0,sub-25,Generic,0,0.14454879133121892,0.3485107838154856,0.10167782584648467,0.13271403279209434
2.0,sub-25,IdentityGuard,0,0.07434514739206496,0.17983387153497696,0.14600827587189508,0.1524581058992004
2.0,sub-25,PCAGuard,0,0.22035607289590256,0.5230239255555643,0.6721658801718102,0.6846650941925236
2.0,sub-25,PERSISTGuard,0,1.8706517899399527e-08,3.541493190081818e-08,0.16545233006017934,0.16545233006018084
2.0,sub-25,PersistenceGuard,0,0.16013355268964094,0.3863381037850998,0.11061232957132731,0.14551254149057388
2.0,sub-25,RandomGuard,mean,0.13156119444756983,0.3173454243719352,0.1175943093370297,0.1410298641444295
2.0,sub-26,Frozen,0,0.0,0.0,0.0,0.0
2.0,sub-26,Generic,0,0.14454879133121892,0.3485107838154856,0.10167782584648467,0.13271403279209434
2.0,sub-26,IdentityGuard,0,0.07434514739206496,0.17983387153497696,0.14600827587189508,0.1524581058992004
2.0,sub-26,PCAGuard,0,0.22035607289590256,0.5230239255555643,0.6721658801718102,0.6846650941925236
2.0,sub-26,PERSISTGuard,0,1.8706517899399527e-08,3.541493190081818e-08,0.16545233006017934,0.16545233006018084
2.0,sub-26,PersistenceGuard,0,0.16013355268964094,0.3863381037850998,0.11061232957132731,0.14551254149057388
2.0,sub-26,RandomGuard,mean,0.13156119444756983,0.3173454243719352,0.1175943093370297,0.1410298641444295
2.0,sub-29,Frozen,0,0.0,0.0,0.0,0.0
2.0,sub-29,Generic,0,0.14454879133121892,0.3485107838154856,0.10167782584648467,0.13271403279209434
2.0,sub-29,IdentityGuard,0,0.07434514739206496,0.17983387153497696,0.14600827587189508,0.1524581058992004
2.0,sub-29,PCAGuard,0,0.22035607289590256,0.5230239255555643,0.6721658801718102,0.6846650941925236
2.0,sub-29,PERSISTGuard,0,1.8706517899399527e-08,3.541493190081818e-08,0.16545233006017934,0.16545233006018084
2.0,sub-29,PersistenceGuard,0,0.16013355268964094,0.3863381037850998,0.11061232957132731,0.14551254149057388
2.0,sub-29,RandomGuard,mean,0.13156119444756983,0.3173454243719352,0.1175943093370297,0.1410298641444295
2.0,sub-34,Frozen,0,0.0,0.0,0.0,0.0
2.0,sub-34,Generic,0,0.14454879133121892,0.3485107838154856,0.10167782584648467,0.13271403279209434
2.0,sub-34,IdentityGuard,0,0.07434514739206496,0.17983387153497696,0.14600827587189508,0.1524581058992004
2.0,sub-34,PCAGuard,0,0.22035607289590256,0.5230239255555643,0.6721658801718102,0.6846650941925236
2.0,sub-34,PERSISTGuard,0,1.8706517899399527e-08,3.541493190081818e-08,0.16545233006017934,0.16545233006018084
2.0,sub-34,PersistenceGuard,0,0.16013355268964094,0.3863381037850998,0.11061232957132731,0.14551254149057388
2.0,sub-34,RandomGuard,mean,0.13156119444756983,0.3173454243719352,0.1175943093370297,0.1410298641444295
2.0,sub-35,Frozen,0,0.0,0.0,0.0,0.0
2.0,sub-35,Generic,0,0.14454879133121892,0.3485107838154856,0.10167782584648467,0.13271403279209434
2.0,sub-35,IdentityGuard,0,0.07434514739206496,0.17983387153497696,0.14600827587189508,0.1524581058992004
2.0,sub-35,PCAGuard,0,0.22035607289590256,0.5230239255555643,0.6721658801718102,0.6846650941925236
2.0,sub-35,PERSISTGuard,0,1.8706517899399527e-08,3.541493190081818e-08,0.16545233006017934,0.16545233006018084
2.0,sub-35,PersistenceGuard,0,0.16013355268964094,0.3863381037850998,0.11061232957132731,0.14551254149057388
2.0,sub-35,RandomGuard,mean,0.13156119444756983,0.3173454243719352,0.1175943093370297,0.1410298641444295
2.0,sub-49,Frozen,0,0.0,0.0,0.0,0.0
2.0,sub-49,Generic,0,0.14454879133121892,0.3485107838154856,0.10167782584648467,0.13271403279209434
2.0,sub-49,IdentityGuard,0,0.07434514739206496,0.17983387153497696,0.14600827587189508,0.1524581058992004
2.0,sub-49,PCAGuard,0,0.22035607289590256,0.5230239255555643,0.6721658801718102,0.6846650941925236
2.0,sub-49,PERSISTGuard,0,1.8706517899399527e-08,3.541493190081818e-08,0.16545233006017934,0.16545233006018084
2.0,sub-49,PersistenceGuard,0,0.16013355268964094,0.3863381037850998,0.11061232957132731,0.14551254149057388
2.0,sub-49,RandomGuard,mean,0.13156119444756983,0.3173454243719352,0.1175943093370297,0.1410298641444295
2.0,sub-9,Frozen,0,0.0,0.0,0.0,0.0
2.0,sub-9,Generic,0,0.14454879133121892,0.3485107838154856,0.10167782584648467,0.13271403279209434
2.0,sub-9,IdentityGuard,0,0.07434514739206496,0.17983387153497696,0.14600827587189508,0.1524581058992004
2.0,sub-9,PCAGuard,0,0.22035607289590256,0.5230239255555643,0.6721658801718102,0.6846650941925236
2.0,sub-9,PERSISTGuard,0,1.8706517899399527e-08,3.541493190081818e-08,0.16545233006017934,0.16545233006018084
2.0,sub-9,PersistenceGuard,0,0.16013355268964094,0.3863381037850998,0.11061232957132731,0.14551254149057388
2.0,sub-9,RandomGuard,mean,0.13156119444756983,0.3173454243719352,0.1175943093370297,0.1410298641444295
3.0,sub-23,Frozen,0,0.0,0.0,0.0,0.0
3.0,sub-23,Generic,0,0.11953847536694902,0.35239298216459475,0.09221728999433446,0.11961477157393939
3.0,sub-23,IdentityGuard,0,0.07915470741529182,0.2253179060118171,0.24833545597088544,0.25344405982835155
3.0,sub-23,PCAGuard,0,0.0434934726351105,0.121133453687733,0.462190452878978,0.4630324081572443
3.0,sub-23,PERSISTGuard,0,1.786083320253142e-08,3.34879113063341e-08,0.1650444500227021,0.16504445002270304
3.0,sub-23,PersistenceGuard,0,0.11675551857697532,0.33945574188900574,0.12848609943632475,0.14849608581053833
3.0,sub-23,RandomGuard,mean,0.11005418141651262,0.3199466746275483,0.11078517106832438,0.13128825001504443
3.0,sub-24,Frozen,0,0.0,0.0,0.0,0.0
3.0,sub-24,Generic,0,0.11953847536694902,0.35239298216459475,0.09221728999433446,0.11961477157393939
3.0,sub-24,IdentityGuard,0,0.07915470741529182,0.2253179060118171,0.24833545597088544,0.25344405982835155
3.0,sub-24,PCAGuard,0,0.0434934726351105,0.121133453687733,0.462190452878978,0.4630324081572443
3.0,sub-24,PERSISTGuard,0,1.786083320253142e-08,3.34879113063341e-08,0.1650444500227021,0.16504445002270304
3.0,sub-24,PersistenceGuard,0,0.11675551857697532,0.33945574188900574,0.12848609943632475,0.14849608581053833
3.0,sub-24,RandomGuard,mean,0.11005418141651262,0.3199466746275483,0.11078517106832438,0.13128825001504443
3.0,sub-30,Frozen,0,0.0,0.0,0.0,0.0
3.0,sub-30,Generic,0,0.11953847536694902,0.35239298216459475,0.09221728999433446,0.11961477157393939
3.0,sub-30,IdentityGuard,0,0.07915470741529182,0.2253179060118171,0.24833545597088544,0.25344405982835155
3.0,sub-30,PCAGuard,0,0.0434934726351105,0.121133453687733,0.462190452878978,0.4630324081572443
3.0,sub-30,PERSISTGuard,0,1.786083320253142e-08,3.34879113063341e-08,0.1650444500227021,0.16504445002270304
3.0,sub-30,PersistenceGuard,0,0.11675551857697532,0.33945574188900574,0.12848609943632475,0.14849608581053833
3.0,sub-30,RandomGuard,mean,0.11005418141651262,0.3199466746275483,0.11078517106832438,0.13128825001504443
3.0,sub-31,Frozen,0,0.0,0.0,0.0,0.0
3.0,sub-31,Generic,0,0.11953847536694902,0.35239298216459475,0.09221728999433446,0.11961477157393939
3.0,sub-31,IdentityGuard,0,0.07915470741529182,0.2253179060118171,0.24833545597088544,0.25344405982835155
3.0,sub-31,PCAGuard,0,0.0434934726351105,0.121133453687733,0.462190452878978,0.4630324081572443
3.0,sub-31,PERSISTGuard,0,1.786083320253142e-08,3.34879113063341e-08,0.1650444500227021,0.16504445002270304
3.0,sub-31,PersistenceGuard,0,0.11675551857697532,0.33945574188900574,0.12848609943632475,0.14849608581053833
3.0,sub-31,RandomGuard,mean,0.11005418141651262,0.3199466746275483,0.11078517106832438,0.13128825001504443
3.0,sub-38,Frozen,0,0.0,0.0,0.0,0.0
3.0,sub-38,Generic,0,0.11953847536694902,0.35239298216459475,0.09221728999433446,0.11961477157393939
3.0,sub-38,IdentityGuard,0,0.07915470741529182,0.2253179060118171,0.24833545597088544,0.25344405982835155
3.0,sub-38,PCAGuard,0,0.0434934726351105,0.121133453687733,0.462190452878978,0.4630324081572443
3.0,sub-38,PERSISTGuard,0,1.786083320253142e-08,3.34879113063341e-08,0.1650444500227021,0.16504445002270304
3.0,sub-38,PersistenceGuard,0,0.11675551857697532,0.33945574188900574,0.12848609943632475,0.14849608581053833
3.0,sub-38,RandomGuard,mean,0.11005418141651262,0.3199466746275483,0.11078517106832438,0.13128825001504443
3.0,sub-41,Frozen,0,0.0,0.0,0.0,0.0
3.0,sub-41,Generic,0,0.11953847536694902,0.35239298216459475,0.09221728999433446,0.11961477157393939
3.0,sub-41,IdentityGuard,0,0.07915470741529182,0.2253179060118171,0.24833545597088544,0.25344405982835155
3.0,sub-41,PCAGuard,0,0.0434934726351105,0.121133453687733,0.462190452878978,0.4630324081572443
3.0,sub-41,PERSISTGuard,0,1.786083320253142e-08,3.34879113063341e-08,0.1650444500227021,0.16504445002270304
3.0,sub-41,PersistenceGuard,0,0.11675551857697532,0.33945574188900574,0.12848609943632475,0.14849608581053833
3.0,sub-41,RandomGuard,mean,0.11005418141651262,0.3199466746275483,0.11078517106832438,0.13128825001504443
3.0,sub-42,Frozen,0,0.0,0.0,0.0,0.0
3.0,sub-42,Generic,0,0.11953847536694902,0.35239298216459475,0.09221728999433446,0.11961477157393939
3.0,sub-42,IdentityGuard,0,0.07915470741529182,0.2253179060118171,0.24833545597088544,0.25344405982835155
3.0,sub-42,PCAGuard,0,0.0434934726351105,0.121133453687733,0.462190452878978,0.4630324081572443
3.0,sub-42,PERSISTGuard,0,1.786083320253142e-08,3.34879113063341e-08,0.1650444500227021,0.16504445002270304
3.0,sub-42,PersistenceGuard,0,0.11675551857697532,0.33945574188900574,0.12848609943632475,0.14849608581053833
3.0,sub-42,RandomGuard,mean,0.11005418141651262,0.3199466746275483,0.11078517106832438,0.13128825001504443
3.0,sub-6,Frozen,0,0.0,0.0,0.0,0.0
3.0,sub-6,Generic,0,0.11953847536694902,0.35239298216459475,0.09221728999433446,0.11961477157393939
3.0,sub-6,IdentityGuard,0,0.07915470741529182,0.2253179060118171,0.24833545597088544,0.25344405982835155
3.0,sub-6,PCAGuard,0,0.0434934726351105,0.121133453687733,0.462190452878978,0.4630324081572443
3.0,sub-6,PERSISTGuard,0,1.786083320253142e-08,3.34879113063341e-08,0.1650444500227021,0.16504445002270304
3.0,sub-6,PersistenceGuard,0,0.11675551857697532,0.33945574188900574,0.12848609943632475,0.14849608581053833
3.0,sub-6,RandomGuard,mean,0.11005418141651262,0.3199466746275483,0.11078517106832438,0.13128825001504443
4.0,sub-12,Frozen,0,0.0,0.0,0.0,0.0
4.0,sub-12,Generic,0,0.09721345765521057,0.2605266239126633,0.031365438954932136,0.05633089767430113
4.0,sub-12,IdentityGuard,0,0.06986500104808811,0.18861238106855058,0.09835294156877694,0.10370527963378347
4.0,sub-12,PCAGuard,0,0.06297637079416316,0.16633965592606045,0.14599542128939216,0.14899335451946516
4.0,sub-12,PERSISTGuard,0,2.1999070978311976e-08,4.287508955876948e-08,0.09281652555684193,0.09281652555684339
4.0,sub-12,PersistenceGuard,0,0.08332917884156471,0.24504881513658408,0.023893627928009108,0.04651049109154087
4.0,sub-12,RandomGuard,mean,0.09176677211209155,0.2562717633526903,0.029366555118062895,0.05310501338702447
4.0,sub-14,Frozen,0,0.0,0.0,0.0,0.0
4.0,sub-14,Generic,0,0.09721345765521057,0.2605266239126633,0.031365438954932136,0.05633089767430113
4.0,sub-14,IdentityGuard,0,0.06986500104808811,0.18861238106855058,0.09835294156877694,0.10370527963378347
4.0,sub-14,PCAGuard,0,0.06297637079416316,0.16633965592606045,0.14599542128939216,0.14899335451946516
4.0,sub-14,PERSISTGuard,0,2.1999070978311976e-08,4.287508955876948e-08,0.09281652555684193,0.09281652555684339
4.0,sub-14,PersistenceGuard,0,0.08332917884156471,0.24504881513658408,0.023893627928009108,0.04651049109154087
4.0,sub-14,RandomGuard,mean,0.09176677211209155,0.2562717633526903,0.029366555118062895,0.05310501338702447
4.0,sub-17,Frozen,0,0.0,0.0,0.0,0.0
4.0,sub-17,Generic,0,0.09721345765521057,0.2605266239126633,0.031365438954932136,0.05633089767430113
4.0,sub-17,IdentityGuard,0,0.06986500104808811,0.18861238106855058,0.09835294156877694,0.10370527963378347
4.0,sub-17,PCAGuard,0,0.06297637079416316,0.16633965592606045,0.14599542128939216,0.14899335451946516
4.0,sub-17,PERSISTGuard,0,2.1999070978311976e-08,4.287508955876948e-08,0.09281652555684193,0.09281652555684339
4.0,sub-17,PersistenceGuard,0,0.08332917884156471,0.24504881513658408,0.023893627928009108,0.04651049109154087
4.0,sub-17,RandomGuard,mean,0.09176677211209155,0.2562717633526903,0.029366555118062895,0.05310501338702447
4.0,sub-32,Frozen,0,0.0,0.0,0.0,0.0
4.0,sub-32,Generic,0,0.09721345765521057,0.2605266239126633,0.031365438954932136,0.05633089767430113
4.0,sub-32,IdentityGuard,0,0.06986500104808811,0.18861238106855058,0.09835294156877694,0.10370527963378347
4.0,sub-32,PCAGuard,0,0.06297637079416316,0.16633965592606045,0.14599542128939216,0.14899335451946516
4.0,sub-32,PERSISTGuard,0,2.1999070978311976e-08,4.287508955876948e-08,0.09281652555684193,0.09281652555684339
4.0,sub-32,PersistenceGuard,0,0.08332917884156471,0.24504881513658408,0.023893627928009108,0.04651049109154087
4.0,sub-32,RandomGuard,mean,0.09176677211209155,0.2562717633526903,0.029366555118062895,0.05310501338702447
4.0,sub-47,Frozen,0,0.0,0.0,0.0,0.0
4.0,sub-47,Generic,0,0.09721345765521057,0.2605266239126633,0.031365438954932136,0.05633089767430113
4.0,sub-47,IdentityGuard,0,0.06986500104808811,0.18861238106855058,0.09835294156877694,0.10370527963378347
4.0,sub-47,PCAGuard,0,0.06297637079416316,0.16633965592606045,0.14599542128939216,0.14899335451946516
4.0,sub-47,PERSISTGuard,0,2.1999070978311976e-08,4.287508955876948e-08,0.09281652555684193,0.09281652555684339
4.0,sub-47,PersistenceGuard,0,0.08332917884156471,0.24504881513658408,0.023893627928009108,0.04651049109154087
4.0,sub-47,RandomGuard,mean,0.09176677211209155,0.2562717633526903,0.029366555118062895,0.05310501338702447
4.0,sub-48,Frozen,0,0.0,0.0,0.0,0.0
4.0,sub-48,Generic,0,0.09721345765521057,0.2605266239126633,0.031365438954932136,0.05633089767430113
