task,model,fold,seed,absolute_CE_harm_CI95,absolute_CE_harm_mean,block,coordinates,excess_CE_harm_CI95,excess_CE_harm_mean,persistence_supported,protected,rank,rho_G,rho_null_p95,selection_subjects
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,"[0.050737068916345725, 0.0675032439960154]",0.05907055188596535,6,"[15, 16, 17, 18]","[0.01828962737091889, 0.03443715255144096]",0.026395618858880338,False,False,4,0.002069280231381276,0.004213870944432441,25
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,"[0.01742259597960221, 0.026116566105199936]",0.0218148514543461,7,[19],"[0.010151153903047813, 0.01850633576092098]",0.01436987480058152,False,False,1,-0.004044979106985464,0.011362117807548984,25
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,"[-0.003404475533100766, 0.0046692424246255575]",0.0007799764253990271,0,[0],"[-0.01188362727191174, -0.0037184721236725223]",-0.0076258825158824865,True,False,1,0.8293213503760355,0.31630145438237484,24
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,"[0.009515410085007116, 0.02056221519249167]",0.015224888598819717,1,"[1, 2]","[-0.008761620140221818, 0.001840667254443736]",-0.003435901518217134,True,False,2,0.5460867337763164,0.1403843348516175,24
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,"[-0.00439912327762595, 0.010453844696297569]",0.003262558063244512,2,[3],"[-0.012912726691713753, 0.002587063016890323]",-0.004932077968700797,True,False,1,0.20860325629700677,0.0725630887316191,24
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,"[0.026141652656491966, 0.04717355629023377]",0.03648916334362419,3,"[4, 5]","[0.009468988623149485, 0.03082837869711673]",0.019966750945106367,True,True,2,0.13500106002280007,0.03018713908654758,24
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,"[0.06427387400400157, 0.08840744711500989]",0.07668206322616905,4,"[6, 7, 8, 9]","[0.03229991816067308, 0.06031695314464768]",0.046820421127495904,True,True,4,0.0589165397030422,0.013778429848251054,24
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,"[0.024516449587742066, 0.033522724191397825]",0.029020648968386336,5,"[10, 11, 12, 13]","[-0.017793335845303827, -0.004078232108867852]",-0.010947825439385583,True,False,4,0.019879974375896114,0.004466250562301748,24
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,"[0.022691230330900772, 0.03280574871049295]",0.027514705286923305,6,"[14, 15, 16, 17]","[-0.019160466767761716, -0.0051395036730732275]",-0.012387998089257377,True,False,4,0.004064614647316907,0.003715678933038993,24
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,"[-0.0009115188109602037, 0.0009632763124203553]",6.935975348524913e-05,7,[18],"[-0.013875232128892691, -0.010310498177961102]",-0.01198803691222806,False,False,1,-0.006527980867360711,0.01101954631718035,24
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,"[0.002028642987628229, 0.006807399594894087]",0.004314432787816636,8,[19],"[-0.010646005064399913, -0.00443233891711522]",-0.0075079842405562,False,False,1,-0.0501342995473535,0.052452052833022136,24
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,"[-0.009314395594122681, -7.375079987620824e-05]",-0.004277408801117266,0,[0],"[-0.0215481322192693, -0.008868988666240175]",-0.014493109732578375,True,False,1,1.0498508679622103,0.4575762792029414,25
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,"[0.00808598858384474, 0.026156427577803554]",0.016279267859562747,1,[1],"[-0.0009089205791072918, 0.015408532854276673]",0.00662662216596348,True,False,1,0.6282083553045991,0.2092859588919422,25
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,"[0.014448053506565726, 0.027038728287837883]",0.020428162409946195,2,[2],"[0.005180210801000179, 0.017170498440090227]",0.010980595357206484,True,True,1,0.298748547086058,0.11882682202640016,25
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,"[0.041351214581646215, 0.06770645573681044]",0.052834669383326524,3,"[3, 4, 5, 6]","[0.005517956627179052, 0.02114103847429458]",0.012730347238334026,True,True,4,0.17052542072162252,0.033630390464397336,25
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,"[0.04491335968194399, 0.0751208043102831]",0.05917994036163926,4,"[7, 8, 9, 10]","[0.006979126489778332, 0.031493264788177426]",0.01907798642305279,True,True,4,0.06680219254986064,0.01490246999004296,25
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,"[0.015054436938876646, 0.030629858870693225]",0.02229567097649246,5,"[11, 12, 13, 14]","[-0.03427235129468422, -0.020012941751249784]",-0.026971242806652817,True,False,4,0.02185961360740988,0.006064224144230798,25
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,"[0.03723230929685962, 0.051244978115380785]",0.04377569012497517,6,"[15, 16, 17, 18]","[-0.007145050566384907, 0.008886554601396365]",0.0009715438410269492,False,False,4,0.0016345804536030532,0.0027746616241514648,25
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,"[-0.0005348803425098714, 0.00020179199791696078]",-0.0001464080968667985,7,[19],"[-0.013630200676284341, -0.009587592912173638]",-0.011416845454153928,False,False,1,-0.020911176784721982,0.027059809014684025,25
OpenBMI_ERP,B1_SAME_SCALE_63,0,0,"[-0.0019382951409550073, 0.0012870567575448836]",-0.00029019078528221107,0,[0],"[-0.009570801784669493, -0.006518577805760193]",-0.008003567747078907,True,False,1,1.146688755855716,0.48515736699104484,25
OpenBMI_ERP,B1_SAME_SCALE_63,0,0,"[0.0019007230123441975, 0.0053546163826119235]",0.003622775821470921,1,[1],"[-0.00599702153893072, -0.0018023643966483826]",-0.003874023840451332,True,False,1,0.44810979618038516,0.17000621796990792,25
OpenBMI_ERP,B1_SAME_SCALE_63,0,0,"[0.01055409319974083, 0.019467544761517342]",0.014951518120864022,2,[2],"[0.0031753119745374122, 0.012719029525813521]",0.00794913260708115,True,True,1,0.3609192093704389,0.10281536206418178,25
OpenBMI_ERP,B1_SAME_SCALE_63,0,0,"[0.04251757934712645, 0.07187810633559344]",0.056704934404988465,3,"[3, 4, 5, 6]","[0.015421091505899138, 0.04832236926138043]",0.031247365020204573,True,True,4,0.13818481403527388,0.029612245485112192,25
OpenBMI_ERP,B1_SAME_SCALE_63,0,0,"[0.02812900328606356, 0.04710998267529809]",0.03785073894229715,4,"[7, 8, 9, 10]","[-0.008937927128342318, 0.014684160209847528]",0.00295477039410402,True,False,4,0.040548801180000406,0.009328251616717556,25
OpenBMI_ERP,B1_SAME_SCALE_63,0,0,"[0.01971300291149821, 0.028933607232584757]",0.024158041422457227,5,"[11, 12, 13, 14]","[-0.021723060999346636, -0.006773157295350036]",-0.014118388368483104,True,False,4,0.011886720489889657,0.003783020729550529,25
OpenBMI_ERP,B1_SAME_SCALE_63,0,0,"[0.010551994581933432, 0.017443925154008996]",0.013947995835024558,6,"[15, 16, 17, 18]","[-0.033405297896089745, -0.02157010717751215]",-0.02755186406904191,False,False,4,-0.0015358494544975992,0.002994998479218801,25
OpenBMI_ERP,B1_SAME_SCALE_63,0,0,"[0.0036858722366381745, 0.00813519876302424]",0.005971832716641311,7,[19],"[-0.003908679299506932, 0.001059359803670585]",-0.0013403211849108598,False,False,1,-0.06997092378166633,0.04939260189346377,25
OpenBMI_ERP,B1_SAME_SCALE_63,1,0,"[-0.010335404122061655, 0.0020534452448065336]",-0.0034780052365586574,0,[0],"[-0.020211544277250536, -0.006939722719988065]",-0.013040350480875276,True,False,1,1.1064520020747102,0.47535753406261433,24
OpenBMI_ERP,B1_SAME_SCALE_63,1,0,"[0.0026883705360576816, 0.01080966888079855]",0.006576531746560675,1,[1],"[-0.006045211622549177, 0.0013913593193999184]",-0.002430959229706227,True,False,1,0.5018275341282064,0.18113088087964443,24
OpenBMI_ERP,B1_SAME_SCALE_63,1,0,"[0.009013685607060897, 0.02016909229900572]",0.014633549474986697,2,[2],"[0.0004322559090790427, 0.012153743491001944]",0.006184535875880595,True,True,1,0.3019968594458103,0.09965244109786048,24
OpenBMI_ERP,B1_SAME_SCALE_63,1,0,"[-0.0005251370244356269, 0.0004065690078629444]",-4.3990593643500125e-05,3,[3],"[-0.010495280908716868, -0.008366307129229157]",-0.00938290131058439,True,False,1,0.23644847458870116,0.08893299224099477,24
OpenBMI_ERP,B1_SAME_SCALE_63,1,0,"[0.007559249062068611, 0.020318231753523507]",0.014033033488516658,4,"[4, 5, 6, 7]","[-0.035491006312235625, -0.02210130671447121]",-0.028657047900261013,True,False,4,0.12341855976422564,0.03269505421116055,24
OpenBMI_ERP,B1_SAME_SCALE_63,1,0,"[0.07261483508346948, 0.09867396306640148]",0.08546956946257545,5,"[8, 9, 10, 11]","[0.04875657101677646, 0.0751631418661283]",0.06190241866081938,True,True,4,0.04019908707331528,0.012843259116143068,24
OpenBMI_ERP,B1_SAME_SCALE_63,1,0,"[0.006464471813155849, 0.010113784045492328]",0.008245695237678315,6,"[12, 13, 14, 15]","[-0.03894560070219735, -0.02958832769355031]",-0.03420388721063406,True,False,4,0.010110955362032843,0.004146951863981624,24
OpenBMI_ERP,B1_SAME_SCALE_63,1,0,"[0.048525114271987996, 0.06128430567105142]",0.05471164584167173,7,"[16, 17, 18, 19]","[0.016646358716648376, 0.03146532165503963]",0.023936510728936794,False,False,4,-0.005762745056960022,0.004702205383636934,24
OpenBMI_ERP,B1_SAME_SCALE_63,2,0,"[-0.0012561744432390916, 0.002699829110825649]",0.0006268136998587909,0,[0],"[-0.010166051087797646, -0.006875336925613549]",-0.008571262559355329,True,False,1,1.256606477591949,0.5529075215750844,25
OpenBMI_ERP,B1_SAME_SCALE_63,2,0,"[-0.001124916674375186, 0.002231124143981603]",0.0005689910971482331,1,[1],"[-0.010343498037802847, -0.006962938720437451]",-0.008638730631110864,True,False,1,0.5678732296578205,0.1968931670385675,25
OpenBMI_ERP,B1_SAME_SCALE_63,2,0,"[0.014624466018989712, 0.03378233915130503]",0.024140902537395786,2,[2],"[0.006748701939134887, 0.02537546861327159]",0.016089886380318573,True,True,1,0.35515076119062455,0.11686002549858535,25
OpenBMI_ERP,B1_SAME_SCALE_63,2,0,"[0.005795456871062073, 0.018999984510534324]",0.012246436980559302,3,"[3, 4, 5, 6]","[-0.04053258220730638, -0.02542753295934553]",-0.033198567526398645,True,False,4,0.14631184036073364,0.034783455590247994,25
OpenBMI_ERP,B1_SAME_SCALE_63,2,0,"[0.036408128547330096, 0.047570555600366715]",0.04180559818253485,4,"[7, 8, 9, 10]","[-0.001630962821284704, 0.012176929043979087]",0.005230502747028557,True,False,4,0.04778965977336974,0.01128375590769346,25
OpenBMI_ERP,B1_SAME_SCALE_63,2,0,"[0.07666797948147634, 0.09639676241040096]",0.08665694500498933,5,"[11, 12, 13, 14]","[0.047064507775821565, 0.07029945046341694]",0.05883710227364613,True,True,4,0.011319347767788887,0.003947850541778809,25
OpenBMI_ERP,B1_SAME_SCALE_63,2,0,"[0.02525990708059755, 0.03529821871974743]",0.030141490314916107,6,"[15, 16, 17, 18]","[-0.01412896584676197, -0.004313840719351574]",-0.009218211976282774,False,False,4,-0.0013993534232005435,0.0023579746160659657,25
OpenBMI_ERP,B1_SAME_SCALE_63,2,0,"[-0.00016708974936435725, 0.0018436817882803494]",0.0008351474364394116,7,[19],"[-0.009488510199660193, -0.0069680966780487465]",-0.008198686570199848,False,False,1,-0.0297546153004224,0.026330136256889364,25
OpenBMI_ERP,B1_SAME_SCALE_63,3,0,"[-0.0009529444355877793, 0.0025741907473319065]",0.0006597643524484276,0,[0],"[-0.00895323899097921, -0.005339960047875464]",-0.007293506839401082,True,False,1,0.8864610818951125,0.42673599572727644,26
OpenBMI_ERP,B1_SAME_SCALE_63,3,0,"[0.0005147084542188904, 0.006413268910977823]",0.003477840122529178,1,[1],"[-0.0074611063341459205, -0.0014242307997663888]",-0.004334338776633423,True,False,1,0.4868782791368699,0.17182180624705848,26
OpenBMI_ERP,B1_SAME_SCALE_63,3,0,"[0.015641048792872585, 0.02905804678635479]",0.02261809259334533,2,[2],"[0.008458721555707701, 0.02206825984444939]",0.015528263896895591,True,True,1,0.36480241539345254,0.12330106377418401,26
OpenBMI_ERP,B1_SAME_SCALE_63,3,0,"[0.00030771298177792266, 0.005427410959939458]",0.0028590271643806407,3,[3],"[-0.008223356442698332, -0.0026265382154402276]",-0.005410325891782429,True,False,1,0.242446065122887,0.09441495081852344,26
OpenBMI_ERP,B1_SAME_SCALE_63,3,0,"[0.05106445806218512, 0.06755391546340428]",0.05907713292467834,4,"[4, 5, 6, 7]","[0.022357981817753395, 0.04074480735904508]",0.031210700042137822,True,True,4,0.10270542629835229,0.018698265317839927,26
OpenBMI_ERP,B1_SAME_SCALE_63,3,0,"[0.02087664735055037, 0.0371862884084806]",0.028619179643575406,5,"[8, 9, 10, 11]","[-0.01650580498994586, 0.0035813084449243713]",-0.00681025976702701,True,False,4,0.035614956973725916,0.00959527963009701,26
OpenBMI_ERP,B1_SAME_SCALE_63,3,0,"[0.026726344680341487, 0.03449195129560386]",0.030482240359006582,6,"[12, 13, 14, 15]","[-0.009380588781381757, 0.002267110653890214]",-0.0036060317547773235,True,False,4,0.007429477189991762,0.003060348048402952,26
OpenBMI_ERP,B1_SAME_SCALE_63,3,0,"[0.008904511562412227, 0.01539997261242843]",0.012126791207980837,7,"[16, 17, 18, 19]","[-0.03266789105683646, -0.02102447100800935]",-0.02670280834161743,False,False,4,-0.007885921717401363,0.007809825137904928,26
OpenBMI_ERP,B1_SAME_SCALE_63,4,0,"[-0.00842956173487806, 0.0010021918078492735]",-0.0029889337860116716,0,[0],"[-0.018338996123952383, -0.008166622195511779]",-0.012527231246116701,True,False,1,1.1190155920410942,0.560599282827434,26
OpenBMI_ERP,B1_SAME_SCALE_63,4,0,"[0.0067551083900859775, 0.0236228076349437]",0.015264353050142397,1,[1],"[-0.0016160213150121759, 0.015163526234516882]",0.006786264453253147,True,False,1,0.6477302527487003,0.23993259031979472,26
OpenBMI_ERP,B1_SAME_SCALE_63,4,0,"[-0.003266333535838407, 0.0007065485094201368]",-0.0010382918055782163,2,[2],"[-0.012932140525843914, -0.008323212210741676]",-0.010349198320227872,True,False,1,0.44167796826865624,0.15284709532121363,26
OpenBMI_ERP,B1_SAME_SCALE_63,4,0,"[-0.0006194397302299357, 0.013659463872925982]",0.006685404939728074,3,"[3, 4, 5, 6]","[-0.048652180622217274, -0.028888001481513638]",-0.03809158087036723,True,False,4,0.19811581271077938,0.04155163205488725,26
OpenBMI_ERP,B1_SAME_SCALE_63,4,0,"[0.10196700516568104, 0.1598314440200898]",0.12870135875028965,4,"[7, 8, 9, 10]","[0.0794753834669992, 0.1447560646807997]",0.10960020600068818,True,True,4,0.06649974988678643,0.017547709551554914,26
OpenBMI_ERP,B1_SAME_SCALE_63,4,0,"[0.019839110434555315, 0.030551542036287432]",0.025008329387556254,5,"[11, 12, 13, 14]","[-0.026180705049041575, -0.011673301706546894]",-0.018944456261574035,True,False,4,0.016406932192129804,0.007201011407847028,26
OpenBMI_ERP,B1_SAME_SCALE_63,4,0,"[0.014143169204982674, 0.021960285924400413]",0.017741437204452794,6,"[15, 16, 17, 18]","[-0.03449016430308457, -0.021996158016619426]",-0.028374274761807424,False,False,4,-0.0006720603801610347,0.004961254241025301,26
OpenBMI_ERP,B1_SAME_SCALE_63,4,0,"[0.008727553673734779, 0.016208725144067467]",0.012488980777134019,7,[19],"[1.7327537172509783e-06, 0.008667098049731117]",0.004294730383566671,False,False,1,-0.012842132506853924,0.019037529584083904,26
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,"[-0.0006609089087212693, 0.0006831224115302612]",1.7729454665762097e-05,0,[0],"[-0.030739525196257785, -0.027357687349515596]",-0.02905088925533829,True,False,1,0.5930264344262446,0.1878256807848818,25
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,"[0.008799158647048253, 0.015108194637775161]",0.012192870818904286,1,"[1, 2, 3, 4]","[-0.13112547137257052, -0.1171585519535805]",-0.12428205437988142,True,False,4,0.16496461561656367,0.0324970615567934,25
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,"[0.07479051009601252, 0.09789972781071098]",0.08662486141322182,2,"[5, 6, 7, 8]","[-0.042265988090449014, -0.02056572986552754]",-0.030918134339388455,True,False,4,0.06257175853615482,0.014955289555798267,25
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,"[0.19209368788007217, 0.21724292249896685]",0.20456977503650237,3,"[9, 10, 11, 12]","[0.1057894120805594, 0.1292784751647137]",0.11743617053074365,True,True,4,0.02451166646169384,0.011180007230759433,25
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,"[0.22346414635106143, 0.24996349412560578]",0.23659277216833136,4,"[13, 14, 15, 16]","[0.14277778100653143, 0.17280401251607458]",0.15685978032771283,False,False,4,0.0032492421919983355,0.005275989415825006,25
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,"[0.014992365707221345, 0.0223387018978308]",0.01871625813470245,5,"[17, 18, 19]","[-0.08339995781945352, -0.07275289830958839]",-0.07811423864231329,False,False,3,-0.03962024754439041,0.01769251887637552,25
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,"[-0.0005460718344360607, 0.00036025890271579715]",-9.035573030079454e-05,0,[0],"[-0.02917750795827208, -0.026490673909154404]",-0.02784453252887313,True,False,1,0.5684688338457627,0.20395399687726906,26
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,"[-0.00015874283133136225, 0.0014561449920502388]",0.0007072251613289103,1,[1],"[-0.02842465581855972, -0.025452828376053397]",-0.027006976297140915,True,False,1,0.3340709026894626,0.16082740862738942,26
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,"[-2.251840505087669e-05, 0.0007013202032068021]",0.0003447318907943578,2,[2],"[-0.02859655317172909, -0.026093193816117757]",-0.027400081244730888,True,False,1,0.2689125936473879,0.10887509861317035,26
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,"[-0.000392025373854728, 0.0008222214107477806]",0.00028180598722690276,3,[3],"[-0.02881144211268171, -0.026075654938318028]",-0.027468151262262257,True,False,1,0.20367778549552254,0.1249700359699709,26
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,"[0.04218755641464271, 0.05706034108233063]",0.04984881833209384,4,"[4, 5, 6, 7]","[-0.07696595605833947, -0.062410406140362785]",-0.06979413410974,True,False,4,0.08925496413469929,0.020179144957089137,26
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,"[0.2861077073723349, 0.3210069409449352]",0.305361367650013,5,"[8, 9, 10, 11]","[0.22880585719658028, 0.26489048797750175]",0.2481464572657743,True,True,4,0.03008223411234183,0.011266870915893514,26
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,"[0.10029039445252791, 0.11106431343448953]",0.10583518914256079,6,"[12, 13, 14, 15]","[-0.0052986189174951594, 0.009936874401884222]",0.0023324024456295406,False,False,4,0.006997222741853474,0.007098538220753795,26
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,"[0.07547393531365677, 0.08703844349959793]",0.08116569266685164,7,"[16, 17, 18, 19]","[-0.037712686203850286, -0.018607915605714124]",-0.0292666263436269,False,False,4,-0.021852480100753406,0.01604135425361061,26
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,"[-0.001049319047794246, 0.0004930809799761619]",-0.00024284013396623478,0,[0],"[-0.03243108817571973, -0.029589100329832915]",-0.03099021742062767,True,False,1,0.4197475911718134,0.12307086297681746,26
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,"[-0.0014685102065041071, 0.000977289063530375]",-8.843646299517207e-05,1,[1],"[-0.03221740846712404, -0.029430474150360035]",-0.030824229694986223,True,False,1,0.20237205810540904,0.07870651109765386,26
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,"[0.00894341057266057, 0.01856678576971632]",0.013970332846612516,2,"[2, 3, 4, 5]","[-0.14640023142678732, -0.13086137087804692]",-0.13830848625034456,True,False,4,0.11107799339015983,0.02277038743494748,26
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,"[0.051032445977445204, 0.06215640988779258]",0.05689550840666768,3,"[6, 7, 8, 9]","[-0.09065772501623137, -0.07833916381641642]",-0.08430935058865471,True,False,4,0.043187211068892555,0.015479256214408639,26
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,"[0.19801705052574778, 0.21328249820417405]",0.20588586065437417,4,"[10, 11, 12, 13]","[0.0953133026084229, 0.10908454293881603]",0.10265466305018142,True,True,4,0.011569469951321097,0.006647671855505506,26
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,"[0.29645676832802503, 0.3216241064024091]",0.3092013515377146,5,"[14, 15, 16, 17]","[0.21981461411754874, 0.2448826420366188]",0.23213390616555035,False,False,4,-0.009235717420186276,0.015475042641630708,26
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,"[0.004063386471106465, 0.00779926277388147]",0.006048284929141016,6,[18],"[-0.027408882498954828, -0.023095027795316372]",-0.025172250108494363,False,False,1,-0.037101750603253304,0.03929171412754534,26
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,"[0.001664069538430519, 0.005106541031125695]",0.0035200686501230243,7,[19],"[-0.030053679215127874, -0.025889587151254403]",-0.027857863873301025,False,False,1,-0.1099064432067271,0.08296727123451399,26
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,"[-0.0001838130585279307, 0.0016036731147902974]",0.0006955263913930582,0,[0],"[-0.029849533403922116, -0.027203358363735188]",-0.028566309173895528,True,False,1,0.4370746711876696,0.13385549578270303,25
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,"[-0.0005285784003396886, 0.0007020001259378106]",0.00012120455034711232,1,[1],"[-0.03031145761959155, -0.028028744311493756]",-0.0291393677674847,True,False,1,0.3087124968630307,0.1460123790391967,25
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,"[-0.0012998179019446904, 0.0008631277818860519]",-0.000129739934920174,2,[2],"[-0.030760879532253555, -0.028208179264498267]",-0.029408760446876486,True,False,1,0.2148978925609402,0.08142474790040939,25
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,"[0.025827640288548517, 0.039661562456365894]",0.03356428568866457,3,"[3, 4, 5, 6]","[-0.10430030698470694, -0.08895228613542375]",-0.09584313358030341,True,False,4,0.09288792756755672,0.022149619443370974,25
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,"[0.1389539613976505, 0.1572678044885437]",0.14818426664660142,4,"[7, 8, 9, 10]","[0.03713809919272055, 0.05794872541198877]",0.04771131559678016,True,True,4,0.02914982213065464,0.008890022769630045,25
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,"[0.23215864820091625, 0.2554045174036039]",0.24305803861726344,5,"[11, 12, 13, 14]","[0.1489749236055703, 0.1764535861113646]",0.16211606798129508,True,True,4,0.008279645003950382,0.005586986068205308,25
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,"[0.13075880390366698, 0.14785631535151852]",0.13910517901543792,6,"[15, 16, 17, 18]","[0.022993556253931378, 0.04402283458366245]",0.033248805505022495,False,False,4,-0.02132694494911938,0.015161854303417809,25
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,"[0.004280421811153549, 0.006958504223499446]",0.005585074468704971,7,[19],"[-0.026443803740889955, -0.023053667663020357]",-0.024741229002710446,False,False,1,-0.07660593441354413,0.05051590522314364,25
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,"[-0.0005059047266282657, 0.000520727103599952]",4.786349137539451e-05,0,[0],"[-0.03056652037424507, -0.028210241289858096]",-0.02941170745737094,True,False,1,0.5272463711042774,0.18894452930915606,25
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,"[-0.0004611007503119731, 0.0023919393868171066]",0.0009206449021930835,1,"[1, 2, 3]","[-0.09874105712257607, -0.09177634077891368]",-0.09532359460647495,True,False,3,0.2377849842012839,0.05692958727455176,25
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,"[0.0003194435069330439, 0.0022612391359685697]",0.0013210498742971288,2,[4],"[-0.029150092138146195, -0.026922309724805464]",-0.028064925635526254,True,False,1,0.1645030275696255,0.07097518464526575,25
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,"[0.12032378576175477, 0.14852273964642687]",0.13506741820035795,3,"[5, 6, 7, 8]","[0.022137106444521777, 0.05025894730091575]",0.03663226704437665,True,True,4,0.04846048568611843,0.01483164560825183,25
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,"[0.18090220688801034, 0.2019712834798577]",0.19280237840066458,4,"[9, 10, 11, 12]","[0.09589695066120595, 0.11798480118415887]",0.1078208974796684,True,True,4,0.020108192573368888,0.006684123731419751,25
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,"[0.1975632508462216, 0.214627209082708]",0.20606302685043,5,"[13, 14, 15, 16]","[0.11363588676701274, 0.1339688618711428]",0.1232228433830378,False,False,4,-6.440375601992308e-05,0.008706421773515032,25
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,"[0.009351673899252493, 0.01260081807528614]",0.010956514014977638,6,"[17, 18, 19]","[-0.08631986010903356, -0.07732727761516418]",-0.08182716807233861,False,False,3,-0.043864286805989035,0.02530923309915584,25
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,0,"[-0.0007053949346825018, 0.0005852618488025856]",-7.670017553184578e-06,0,[0],"[-0.032063203932979935, -0.029538703047759345]",-0.030858622327257057,True,False,1,0.5251528442558403,0.26269527731426545,26
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,0,"[-0.0022642868253246397, 0.0009390327049018574]",-0.0004535017359263256,1,[1],"[-0.033231707985931204, -0.029568512957846575]",-0.03131469901746156,True,False,1,0.3649188066443461,0.13988850623013874,26
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,0,"[-0.001087697745429603, 0.0013824377830607252]",0.0002727045577088786,2,[2],"[-0.03212987785462176, -0.028749289172510836]",-0.030546918798434224,True,False,1,0.2959312774062843,0.12059141281076276,26
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,0,"[0.024904208124837637, 0.04138241425910596]",0.033454320863968184,3,"[3, 4, 5, 6]","[-0.11453188889718019, -0.09522977887780862]",-0.10456174514477726,True,False,4,0.11378241389649947,0.025469491475893447,26
