task,model,subject_id,intact_probe_BA,protected_erased_BA,random_erased_BA,protected_harm_pp,random_harm_pp,PEEH_pp,repeated_runs,protected_rank_mean,protected_rank_min,protected_rank_max
OpenBMI_MI,B1_SAME_SCALE_63,39,0.718,0.624,0.6883199999999999,9.400000000000004,2.9680000000000035,6.432,5,5.2,2,8
OpenBMI_MI,B1_SAME_SCALE_63,4,0.75,0.612,0.70974,13.800000000000002,4.026000000000001,9.774000000000001,5,5.2,2,8
OpenBMI_MI,B1_SAME_SCALE_63,42,0.702,0.5599999999999999,0.6555199999999999,14.2,4.648000000000003,9.551999999999996,5,5.2,2,8
OpenBMI_MI,B1_SAME_SCALE_63,51,0.6639999999999999,0.556,0.6234399999999999,10.799999999999988,4.055999999999999,6.74399999999999,5,5.2,2,8
OpenBMI_MI,B1_SAME_SCALE_63,54,0.742,0.5940000000000001,0.6781,14.799999999999994,6.389999999999995,8.41,5,5.2,2,8
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,12,0.718,0.604,0.66682,11.4,5.118000000000003,6.2819999999999965,5,7.2,4,8
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,13,0.73,0.508,0.66252,22.199999999999996,6.748000000000007,15.451999999999988,5,7.2,4,8
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,17,0.628,0.5,0.57394,12.799999999999999,5.406,7.394,5,7.2,4,8
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,18,0.714,0.558,0.6551199999999999,15.59999999999999,5.8880000000000035,9.711999999999987,5,7.2,4,8
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,24,0.5740000000000001,0.516,0.5539200000000001,5.8000000000000025,2.0079999999999942,3.7920000000000074,5,7.2,4,8
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,25,0.978,0.732,0.9424599999999999,24.599999999999998,3.5540000000000083,21.04599999999999,5,7.2,4,8
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,29,0.704,0.51,0.64896,19.4,5.504,13.895999999999997,5,7.2,4,8
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,36,0.9219999999999999,0.75,0.88616,17.199999999999996,3.5839999999999916,13.616000000000003,5,7.2,4,8
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,37,0.732,0.6060000000000001,0.70136,12.599999999999996,3.0640000000000023,9.535999999999992,5,7.2,4,8
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,39,0.77,0.5960000000000001,0.7096600000000001,17.4,6.033999999999995,11.366000000000003,5,7.2,4,8
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0.8300000000000001,0.666,0.7609600000000001,16.4,6.904000000000002,9.495999999999995,5,7.2,4,8
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,42,0.698,0.5720000000000001,0.6495,12.599999999999994,4.849999999999999,7.749999999999995,5,7.2,4,8
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,51,0.6699999999999999,0.556,0.6258000000000001,11.399999999999995,4.41999999999999,6.980000000000004,5,7.2,4,8
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,54,0.712,0.5800000000000001,0.6698000000000001,13.199999999999994,4.219999999999997,8.979999999999997,5,7.2,4,8
OpenBMI_SSVEP,B1_SAME_SCALE_63,12,0.9640000000000001,0.836,0.9099999999999999,12.799999999999995,5.399999999999996,7.4,5,5.6,4,8
OpenBMI_SSVEP,B1_SAME_SCALE_63,13,0.808,0.5900000000000001,0.6935,21.799999999999997,11.449999999999996,10.350000000000001,5,5.6,4,8
OpenBMI_SSVEP,B1_SAME_SCALE_63,17,0.952,0.728,0.8661,22.399999999999995,8.589999999999993,13.810000000000002,5,5.6,4,8
OpenBMI_SSVEP,B1_SAME_SCALE_63,18,1.0,0.986,0.9974000000000001,1.4000000000000012,0.2599999999999958,1.1400000000000055,5,5.6,4,8
OpenBMI_SSVEP,B1_SAME_SCALE_63,24,0.8959999999999999,0.5720000000000001,0.72574,32.39999999999999,17.02599999999999,15.374000000000004,5,5.6,4,8
OpenBMI_SSVEP,B1_SAME_SCALE_63,25,0.9279999999999999,0.788,0.86968,13.999999999999995,5.831999999999991,8.168000000000003,5,5.6,4,8
OpenBMI_SSVEP,B1_SAME_SCALE_63,29,0.9480000000000001,0.736,0.85832,21.199999999999996,8.968,12.231999999999998,5,5.6,4,8
OpenBMI_SSVEP,B1_SAME_SCALE_63,36,1.0,0.992,0.99734,0.8000000000000007,0.26599999999999735,0.5340000000000034,5,5.6,4,8
OpenBMI_SSVEP,B1_SAME_SCALE_63,37,0.99,0.9480000000000001,0.98438,4.200000000000001,0.5619999999999958,3.638000000000006,5,5.6,4,8
OpenBMI_SSVEP,B1_SAME_SCALE_63,39,0.994,0.808,0.92594,18.6,6.806000000000003,11.793999999999997,5,5.6,4,8
OpenBMI_SSVEP,B1_SAME_SCALE_63,4,1.0,0.994,0.9982599999999999,0.6000000000000005,0.17400000000000082,0.4259999999999997,5,5.6,4,8
OpenBMI_SSVEP,B1_SAME_SCALE_63,42,0.5800000000000001,0.49000000000000005,0.54322,9.0,3.6779999999999995,5.322000000000001,5,5.6,4,8
OpenBMI_SSVEP,B1_SAME_SCALE_63,51,0.77,0.548,0.6831400000000001,22.2,8.686,13.514,5,5.6,4,8
OpenBMI_SSVEP,B1_SAME_SCALE_63,54,0.8639999999999999,0.6719999999999999,0.75634,19.199999999999996,10.765999999999988,8.434000000000006,5,5.6,4,8
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,12,0.96,0.8640000000000001,0.9253199999999999,9.599999999999998,3.4680000000000044,6.131999999999993,5,5.6,4,8
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,13,0.806,0.6220000000000001,0.70366,18.4,10.233999999999998,8.166000000000002,5,5.6,4,8
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,17,0.974,0.792,0.8932399999999999,18.199999999999996,8.075999999999999,10.123999999999997,5,5.6,4,8
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,18,1.0,0.962,0.99756,3.8000000000000016,0.24400000000000643,3.5559999999999947,5,5.6,4,8
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,24,0.898,0.56,0.7200200000000001,33.8,17.79799999999999,16.002000000000002,5,5.6,4,8
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,25,0.954,0.8019999999999999,0.8836599999999999,15.199999999999994,7.034000000000003,8.165999999999991,5,5.6,4,8
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,29,0.958,0.8039999999999999,0.88332,15.4,7.468000000000001,7.9319999999999995,5,5.6,4,8
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,36,1.0,0.944,0.99444,5.6,0.5559999999999965,5.044000000000004,5,5.6,4,8
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,37,0.998,0.9640000000000001,0.9854800000000001,3.400000000000003,1.2519999999999887,2.1480000000000143,5,5.6,4,8
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,39,0.998,0.8539999999999999,0.94522,14.400000000000002,5.278000000000003,9.121999999999998,5,5.6,4,8
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,1.0,0.9640000000000001,0.9996400000000001,3.6000000000000014,0.035999999999991594,3.5640000000000094,5,5.6,4,8
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,42,0.5900000000000001,0.446,0.5508400000000001,14.400000000000006,3.9159999999999995,10.484000000000007,5,5.6,4,8
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,51,0.726,0.522,0.6308,20.4,9.52,10.879999999999999,5,5.6,4,8
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,54,0.9,0.7140000000000001,0.7966999999999999,18.599999999999987,10.330000000000002,8.269999999999985,5,5.6,4,8
WBCIC_MI,B1_SAME_SCALE_63,sub-10,0.8320000000000001,0.6010000000000001,0.80439,23.099999999999994,2.761,20.33899999999999,5,2.4,1,4
WBCIC_MI,B1_SAME_SCALE_63,sub-15,0.719,0.553,0.68286,16.599999999999994,3.613999999999997,12.985999999999995,5,2.4,1,4
WBCIC_MI,B1_SAME_SCALE_63,sub-20,0.475,0.48,0.48056,-0.5000000000000003,-0.556000000000002,0.05600000000000147,5,2.4,1,4
WBCIC_MI,B1_SAME_SCALE_63,sub-39,0.827,0.6050000000000001,0.7968799999999999,22.2,3.012000000000008,19.18799999999999,5,2.4,1,4
WBCIC_MI,B1_SAME_SCALE_63,sub-4,0.645,0.542,0.6349199999999999,10.300000000000002,1.008,9.292000000000003,5,2.4,1,4
WBCIC_MI,B1_SAME_SCALE_63,sub-40,0.843,0.542,0.8036399999999999,30.1,3.9360000000000155,26.163999999999987,5,2.4,1,4
WBCIC_MI,B1_SAME_SCALE_63,sub-43,0.9890000000000001,0.643,0.9586600000000001,34.6,3.03399999999999,31.56600000000001,5,2.4,1,4
WBCIC_MI,B1_SAME_SCALE_63,sub-46,0.968,0.593,0.92743,37.5,4.0569999999999995,33.443,5,2.4,1,4
WBCIC_MI,B1_SAME_SCALE_63,sub-51,0.789,0.5780000000000001,0.7694000000000001,21.1,1.9599999999999884,19.14000000000001,5,2.4,1,4
WBCIC_MI,B1_SAME_SCALE_63,sub-8,0.9339999999999999,0.628,0.8887300000000001,30.6,4.5269999999999895,26.073000000000008,5,2.4,1,4
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-10,0.8099999999999999,0.6060000000000001,0.7758900000000001,20.4,3.410999999999993,16.989000000000004,5,3.8,3,4
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-15,0.735,0.564,0.6948,17.1,4.020000000000004,13.079999999999998,5,3.8,3,4
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-20,0.526,0.507,0.51746,1.9000000000000017,0.8540000000000036,1.045999999999998,5,3.8,3,4
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-39,0.8320000000000001,0.6050000000000001,0.79568,22.7,3.631999999999998,19.068000000000005,5,3.8,3,4
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-4,0.627,0.541,0.61806,8.6,0.8939999999999927,7.706000000000006,5,3.8,3,4
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-40,0.8619999999999999,0.577,0.81243,28.5,4.956999999999994,23.543000000000006,5,3.8,3,4
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-43,0.991,0.631,0.94611,35.99999999999999,4.4890000000000025,31.510999999999996,5,3.8,3,4
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-46,0.9650000000000001,0.638,0.91853,32.7,4.647000000000006,28.05299999999999,5,3.8,3,4
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-51,0.783,0.5599999999999999,0.7660600000000001,22.299999999999997,1.6939999999999977,20.606,5,3.8,3,4
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-8,0.915,0.609,0.8604100000000001,30.6,5.458999999999998,25.141000000000005,5,3.8,3,4
