task,model,evaluation_scope,n_biological_subjects,intact_probe_BA,protected_erased_BA,random_erased_BA,protected_harm_pp,random_harm_pp,PEEH_pp,PEEH_CI95_L_pp,PEEH_CI95_U_pp,median_PEEH_pp,protected_rank_mean_PEEH,protected_rank_median,protected_rank_min_PEEH,protected_rank_max_PEEH,protected_assignment_nonempty_runs,protected_assignment_total_runs,protected_assignment_coverage,bootstrap_draws_PEEH,biological_subjects,protected_rank_mean_PSWA,protected_rank_min_PSWA,protected_rank_max_PSWA,protected_coverage_nonempty_runs,protected_coverage_total_runs,protected_coverage,protected_only_WSBA,random_only_WSBA,PSWA_mean_pp,PSWA_median_pp,PSWA_CI95_low_pp,PSWA_CI95_high_pp,significant_positive,random_draws,bootstrap_draws_PSWA,protected_BA_S1,random_BA_S1,protected_minus_random_S1_pp,protected_BA_S2,random_BA_S2,protected_minus_random_S2_pp,protected_BA_S0,random_BA_S0,protected_minus_random_S0_pp,future_session_advantage_mean_pp,future_session_advantage_CI95_low_pp,future_session_advantage_CI95_high_pp,recovery_status,full_model_WS_BA,full_model_future_BA
OpenBMI_ERP,B1_SAME_SCALE_63,source-session persistence -> internal-heldout consequence,14,0.7925021645021644,0.6413203463203464,0.7385519913419915,15.11818181818182,5.395017316017318,9.723164502164495,7.90212803030303,11.54232251082251,9.885333333333332,4.8,5.0,4,5,5,15,1.0,20000,14,4.8,4,5,5,5,1.0,0.6222680464875735,0.5274583186189189,9.480972786865449,6.901515151515149,6.16151454410255,13.339751064596404,True,100,20000,0.6542680464875736,0.5364140626484896,11.785398383908388,0.6557619047619047,0.5371634632034631,11.859844155844156,,,,11.859844155844156,8.453242965367966,15.53975162337662,PASS,0.818876895087932,0.8497445887445888
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,source-session persistence -> internal-heldout consequence,14,0.7883463203463202,0.6344588744588744,0.7148815584415585,15.388744588744588,7.346476190476189,8.0422683982684,6.959754545454548,9.27194458874459,7.1361212121212105,5.8,5.0,4,9,5,15,1.0,20000,14,5.8,4,9,5,5,1.0,0.6194845885870749,0.5446086625240535,7.487592606302129,5.7585454545454535,4.980519662579183,10.352577791144574,True,100,20000,0.6522767963792827,0.5575953118379499,9.468148454133294,0.6489004329004329,0.5574389177489179,9.146151515151514,,,,9.146151515151514,6.833432467532468,11.708101948051944,PASS,0.8150455661177312,0.8465454545454545
OpenBMI_MI,B1_SAME_SCALE_63,source-session persistence -> internal-heldout consequence,14,0.7187142857142855,0.61,0.6844457142857144,10.871428571428568,3.426857142857142,7.444571428571426,5.733985714285714,9.12973928571428,7.940999999999998,5.2,4.0,2,8,5,15,1.0,20000,14,5.2,2,8,5,5,1.0,0.6429999999999999,0.5591357142857144,8.38642857142857,7.826000000000003,6.872142857142857,10.132867857142855,True,100,20000,0.6791428571428572,0.5921414285714286,8.700142857142854,0.6931428571428572,0.5984142857142857,9.472857142857142,,,,9.472857142857142,7.389685714285713,11.870021428571423,PASS,0.6767142857142857,0.7174285714285714
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,source-session persistence -> internal-heldout consequence,14,0.7414285714285714,0.5895714285714286,0.6933557142857144,15.185714285714283,4.8072857142857135,10.378428571428566,8.277421428571426,12.769432142857143,9.515999999999996,7.2,8.0,4,8,5,15,1.0,20000,14,7.2,4,8,5,5,1.0,0.6877142857142857,0.5991314285714285,8.858285714285712,8.970999999999997,7.49368214285714,10.223999999999997,True,100,20000,0.7174285714285713,0.6277185714285716,8.970999999999998,0.7304285714285713,0.6421442857142857,8.82842857142857,,,,8.82842857142857,7.35942142857143,10.200721428571429,PASS,0.7112857142857143,0.7448571428571429
OpenBMI_SSVEP,B1_SAME_SCALE_63,source-session persistence -> internal-heldout consequence,14,0.9067142857142856,0.7634285714285715,0.8435257142857143,14.328571428571424,6.318857142857139,8.009714285714287,5.431696428571431,10.592021428571428,8.301000000000005,5.6,4.0,4,8,5,15,1.0,20000,14,5.6,4,8,5,5,1.0,0.7434285714285714,0.5982228571428572,14.520571428571428,15.510999999999996,12.740135714285712,16.215460714285708,True,100,20000,0.8072857142857142,0.6545371428571428,15.274857142857142,0.7715714285714286,0.6279628571428572,14.36085714285714,,,,14.36085714285714,12.66185357142857,15.949999999999998,PASS,0.8949999999999999,0.9054285714285716
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,source-session persistence -> internal-heldout consequence,14,0.9115714285714284,0.7724285714285715,0.8507071428571429,13.914285714285716,6.08642857142857,7.827857142857142,6.055567857142861,9.70957857142857,8.165999999999997,5.6,4.0,4,8,5,15,1.0,20000,14,5.6,4,8,5,5,1.0,0.7487142857142857,0.6081171428571429,14.059714285714284,14.270000000000003,12.563264285714284,15.491289285714284,True,100,20000,0.8161428571428572,0.6648099999999999,15.133285714285718,0.7738571428571429,0.6391914285714285,13.466571428571427,,,,13.466571428571427,12.068242857142856,14.867864285714289,PASS,0.8978571428571428,0.907
WBCIC_MI,B1_SAME_SCALE_63,source-session persistence -> future-session consequence,10,0.8020999999999999,0.5765,0.774747,22.559999999999995,2.7352999999999983,19.8247,13.594087499999995,25.5522075,19.763499999999997,2.4,2.0,1,4,5,15,1.0,20000,10,2.4,1,4,5,5,1.0,0.7095,0.521176,18.8324,18.87,10.7467,27.1112125,True,100,20000,0.8010000000000002,0.563946,23.705400000000004,0.7880999999999999,0.564049,22.4051,0.7802,0.562531,21.7669,22.4051,14.906199999999998,29.183194999999984,PASS,0.7191000000000001,0.8049
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,source-session persistence -> future-session consequence,10,0.8046,0.5838,0.7705430000000001,22.08,3.4056999999999986,18.6743,12.904045000000004,23.9142125,19.837000000000003,3.8,4.0,3,4,5,15,1.0,20000,10,3.8,3,4,5,5,1.0,0.7147,0.5575429999999999,15.715700000000002,16.695500000000003,9.1279375,22.44345749999999,True,100,20000,0.8012,0.6036880000000001,19.7512,0.7975,0.60579,19.171000000000003,0.7825,0.602263,18.0237,19.171000000000003,13.152802499999998,24.49372,PASS,0.7352,0.8093
