fold,seed,block,dimensions,coordinate_ids,persistence_supported,u_abs_mean,u_spec_mean,u_abs_CI95_low,u_spec_CI95_low,outer_test_used
0,0,0,4,"[0, 1, 2, 3]",True,0.0038555491852204416,-0.07973599719931745,-0.0016177225168893528,-0.08679747205433358,False
0,0,1,4,"[4, 5, 6, 7]",True,0.031244964301729218,-0.04031330422836391,0.022040034811890426,-0.046667767293649666,False
0,0,2,4,"[8, 9, 10, 11]",True,0.008051494261708592,-0.07043834900983922,0.006458568078561888,-0.07641552616972466,False
0,0,3,4,"[12, 13, 14, 15]",True,0.26362031808612335,0.24374313916254323,0.25696380439711264,0.2361644095000135,False
0,0,4,4,"[16, 17, 18, 19]",False,0.03102017949040553,-0.04144623665812106,0.029387427202410842,-0.04768105276157025,False
