subject_id,source_fold,step,checkpoint,eta,task_grad_norm,utility_grad_norm,grad_dot_task_G,cos_task_G,predicted_utility_damage,utility_delta_actual_small_step,predicted_utility_delta,finite_decision_change,predicted_decision_damage_finite,protected_contribution_delta,w_norm_before
22,1,0,t0,0.05,0.38347912526024575,0.29006121565514,-0.08413550882733745,-0.7563936873519641,0.0,0.004027043137803665,0.004206775441366872,0.01,0.0,0.04524747527360259,0.0
22,1,1,t1,0.05,0.3633557053490021,0.26732085043780296,-0.07093801670341876,-0.7303216573386911,0.0,0.0033981514358777942,0.003546900835170938,0.01,0.0,0.041173752683120395,0.018795597892807533
22,1,2,t2,0.05,0.3455469791190872,0.24713023202896361,-0.060066897208249245,-0.7033996864948726,0.0,0.0028798927859156054,0.0030033448604124624,0.009999999999999998,0.0,0.03752284126720026,0.036612252993137695
22,1,3,t3,0.05,0.3297657318243884,0.2292285808491198,-0.051090104458133175,-0.6758688710212899,0.0,0.0024517360349314843,0.0025545052229066587,0.0,0.0,0.034249983641991735,0.05355464883329537
22,1,4,t4,0.05,0.31575485681101184,0.2133785988218178,-0.043657429699163815,-0.6479734336121165,0.0,0.0020970400581689086,0.0021828714849581906,0.020000000000000004,0.0,0.031314913893038754,0.06971505501563721
23,1,0,t0,0.05,0.23065161921302849,0.13036504302258894,-0.01699504444228145,-0.5652030543378472,0.0,0.0008258794973496353,0.0008497522221140724,0.01,0.0,0.015380633743012422,0.0
23,1,1,t1,0.05,0.22445532689881692,0.12485503753372493,-0.01536460143456601,-0.5482582274231615,0.0,0.0007469475159081473,0.0007682300717283006,0.0,0.0,0.014666124029448351,0.011485502791479632
23,1,2,t2,0.05,0.21866301871144728,0.11976079584006488,-0.013918351241803012,-0.5314930789266517,0.0,0.0006768981874316626,0.0006959175620901507,0.0,0.0,0.014000273928921027,0.02266619870866598
23,1,3,t3,0.05,0.21323778676899446,0.11504637862528605,-0.012632491303497478,-0.51493417028397,0.0,0.0006145878722118026,0.0006316245651748739,0.0,0.0,0.013378815711154936,0.033560762586104825
23,1,4,t4,0.05,0.20814666209195343,0.11067939565689262,-0.011486650240545905,-0.49860540143446647,0.0,0.0005590372283486578,0.0005743325120272953,-0.01,0.01,0.012797929183235267,0.044186244717848544
26,1,0,t0,0.05,0.4048524303906022,0.3415540645473204,-0.11665917900879488,-0.8436507087716668,0.0,0.0056641090132003025,0.005832958950439744,0.0,0.0,0.06153880630978589,0.0
26,1,1,t1,0.05,0.3867552284089832,0.32509552188447777,-0.10456364452492346,-0.8316364133567542,0.0,0.00507125437063044,0.005228182226246173,0.01,0.0,0.05856482711033502,0.02002977305247716
26,1,2,t2,0.05,0.3691944301848242,0.3091501244694763,-0.09338862490188807,-0.8182186540672359,0.0,0.0045244917319552935,0.004669431245094404,0.0,0.0,0.0556047925563619,0.0391661051626588
26,1,3,t3,0.05,0.35224028311228406,0.2937910349288977,-0.08312970111074448,-0.8033015712340152,0.0,0.00402337784641893,0.004156485055537225,0.01,0.0,0.05267519756281269,0.057433865233970344
26,1,4,t4,0.05,0.3359493295430188,0.27907875155437295,-0.07376698343283042,-0.7867947033162902,0.0,0.0035667383800203623,0.003688349171641521,0.0,0.0,0.049790860714229085,0.07486126645907155
27,1,0,t0,0.05,0.25071359472783517,0.22773087833620353,-0.05186135294777869,-0.9083306339940447,0.0,0.002529988372086789,0.0025930676473889347,0.0,0.0,0.04806028803950584,0.0
27,1,1,t1,0.05,0.24044997492402956,0.21769670901112387,-0.04718253539095913,-0.9013730966806838,0.0,0.0023044268914879373,0.0023591267695479566,0.0,0.0,0.045987623622355166,0.01250053948626938
27,1,2,t2,0.05,0.23114264565588105,0.2086215169710468,-0.04312690969130862,-0.8943532106673636,0.0,0.0021086034562006473,0.0021563454845654312,0.0,0.0,0.04410158860327172,0.02449197766363697
27,1,3,t3,0.05,0.2226663752442347,0.20037983595173306,-0.03958887127403307,-0.8872875061047306,0.0,0.0019375238673154938,0.0019794435637016535,0.0,0.0,0.042378147097568875,0.03602094205328304
27,1,4,t4,0.05,0.21491612468924812,0.1928663730911917,-0.03648400109825722,-0.8801908325547493,0.0,0.001787187631730608,0.001824200054912861,0.01,0.0,0.04079715479840046,0.04712800885934267
28,1,0,t0,0.05,0.17222730228565142,0.15764766258939392,-0.02485278551989937,-0.9153461874769528,0.0,0.0012208939375962374,0.0012426392759949684,0.0,0.0,0.037299224051721785,0.0
28,1,1,t1,0.05,0.16704682179220168,0.15269628000823413,-0.02323393581125183,-0.9108690398809723,0.0,0.0011419700346701062,0.0011616967905625916,0.0,0.0,0.03607485632910566,0.008556428532481031
28,1,2,t2,0.05,0.16219610065990359,0.14807220367963245,-0.021767076690154933,-0.9063292110770677,0.0,0.0010704060203063082,0.0010883538345077468,0.0,0.0,0.03492885364425724,0.016854148066749237
28,1,3,t3,0.05,0.15764571810998246,0.14374598248150555,-0.020434085009883467,-0.9017312267093432,0.0,0.0010053293622066112,0.0010217042504941734,0.0,0.0,0.033854184663889356,0.024909332228897556
28,1,4,t4,0.05,0.15336944436377173,0.139691379180139,-0.019219386276792347,-0.8970793575519909,0.0,0.0009459896056325523,0.0009609693138396174,0.0,0.0,0.03284461354184259,0.03273672348383288
3,1,0,t0,0.05,0.25543753612500353,0.23190184595731222,-0.053778466158408894,-0.9078611167597487,0.0,0.0026262885905611044,0.002688923307920445,0.0,0.0,0.04265798742137699,0.0
3,1,1,t1,0.05,0.2454237961552745,0.22216577443690697,-0.04913703571853605,-0.9011872722264561,0.0,0.002401725525099846,0.0024568517859268027,0.0,0.0,0.041076902758272534,0.012689327673762338
3,1,2,t2,0.05,0.23624203081410036,0.21326542572486437,-0.045060461812575246,-0.8943714574419372,0.0,0.0022043525340228742,0.0022530230906287626,0.0,0.0,0.039620773247217425,0.024885387575936363
3,1,3,t3,0.05,0.22781083644500394,0.20512029412767474,-0.04146884416236114,-0.8874396496443282,0.0,0.002030335320758997,0.002073442208118057,0.0,0.0,0.03827640608075515,0.0366276163279012
3,1,4,t4,0.05,0.22005677453960296,0.19765761643478366,-0.03829454540877847,-0.88041720654381,0.0,0.0018764269333913508,0.0019147272704389236,0.0,0.0,0.03703219171266578,0.04795162623905072
30,1,0,t0,0.05,0.2690131020815526,0.18616134873242252,-0.0346560477618746,-0.6920157795997738,0.0,0.0016829530288990369,0.0017328023880937302,0.01,0.0,0.02948309462529063,0.0
30,1,1,t1,0.05,0.26025953781326866,0.17665139167661548,-0.03100295277494308,-0.67434050510611,0.0,0.0015067542003909251,0.0015501476387471541,0.01,0.0,0.027857304976497816,0.013424167186738629
30,1,2,t2,0.05,0.2522320669421126,0.1679852844179089,-0.027832601998724022,-0.656874146424243,0.0,0.001353755866772277,0.0013916300999362013,0.0,0.0,0.026366360856690925,0.026409320133771248
30,1,3,t3,0.05,0.24485297906756703,0.16008494595526745,-0.02507428977571159,-0.6396945397249221,0.0,0.0012205706175855702,0.0012537144887855795,0.009999999999999998,0.0,0.024997510620113086,0.038989614287986495
30,1,4,t4,0.05,0.23805322679865348,0.15287982593369417,-0.0226685139817394,-0.6228718152118958,0.0,0.001104346076857693,0.00113342569908697,0.010000000000000002,0.0,0.023739374417807657,0.051195697435779605
31,1,0,t0,0.05,0.2109665400136302,0.1847423886095962,-0.03412975014917901,-0.8756949855497964,0.0,0.0016810766226712792,0.0017064875074589505,0.0,0.0,0.029850083744919122,0.0
31,1,1,t1,0.05,0.20593683984523584,0.17977943276012534,-0.0322276871195192,-0.8704723317228555,0.0,0.0015879320786120754,0.00161138435597596,0.0,0.0,0.028951998782864998,0.010499125795423161
31,1,2,t2,0.05,0.20117061144880186,0.17508544256568404,-0.030474344550563047,-0.8652063057134841,0.0,0.0015020331415128152,0.0015237172275281525,0.0,0.0,0.02810288594802237,0.020749469465029587
31,1,3,t3,0.05,0.1966488253266464,0.17064112956457994,-0.028855185268234718,-0.8599014155604804,0.0,0.001422675005982671,0.001442759263411736,0.0,0.0,0.027298980673344728,0.03076364492551473
31,1,4,t4,0.05,0.19235416125757124,0.1664289205504333,-0.0273573563303687,-0.8545620631854959,0.0,0.0013492341123469698,0.0013678678165184352,0.01,0.0,0.026536887861239172,0.040553368095929264
32,1,0,t0,0.05,0.6255226868078211,0.5020033917384886,-0.252007405316946,-0.8025342427045943,0.0,0.012107107180589216,0.0126003702658473,0.01,0.0,0.08562906427067506,0.0
32,1,1,t1,0.05,0.590387300894535,0.4692513758371761,-0.2168728730761552,-0.7828213383806346,0.0,0.010389676292439753,0.01084364365380776,0.0,0.0,0.07996919482309693,0.030771020831295876
32,1,2,t2,0.05,0.5561167131816119,0.43766716337753026,-0.18493447119373696,-0.7598151354703311,0.0,0.008833576233008344,0.009246723559686849,0.01,0.0,0.07429901482942194,0.05982141989171247
32,1,3,t3,0.05,0.5229783009206862,0.40754537852618017,-0.15625208141311103,-0.7331049440372369,0.0,0.007440919294001924,0.007812604070655552,0.0,0.0,0.06867676062602251,0.08718788264406764
32,1,4,t4,0.05,0.49122706021812806,0.3791744590037207,-0.13081636756590964,-0.7023291657908914,0.0,0.0062102022325389306,0.006540818378295482,0.009999999999999998,0.0,0.06316048108002398,0.11291977975790884
33,1,0,t0,0.05,0.18455453576610514,0.13748759974354138,-0.018902840083240217,-0.7449697456001915,0.0,0.0009323435993928569,0.000945142004162011,0.0,0.0,0.01680869589424657,0.0
33,1,1,t1,0.05,0.18114586597459262,0.1345883084822332,-0.018004456056503488,-0.738489058070643,0.0,0.0008882170029858444,0.0009002228028251744,0.0,0.0,0.01639194111697731,0.009031912189535056
33,1,2,t2,0.05,0.17787259036680483,0.13181837872986407,-0.01716368759480501,-0.7320241690732687,0.0,0.0008469079827699011,0.0008581843797402506,0.0,0.0,0.015999306960933636,0.01789875757628626
33,1,3,t3,0.05,0.17472675450182162,0.1291699992348931,-0.016375887632481687,-0.7255771378397682,0.0,0.0008081903458742046,0.0008187943816240844,0.0,0.0,0.01562901657189214,0.026606946585691522
33,1,4,t4,0.05,0.1717010248751572,0.12663597523395892,-0.015636863991774236,-0.7191499792907726,0.0,0.0007718599414753557,0.0007818431995887118,0.0,0.0,0.015279450204833706,0.03516251608854703
34,1,0,t0,0.05,0.5972825965712822,0.546607724937131,-0.2987800049609457,-0.9151576009956663,0.0,0.013728048239896207,0.014939000248047285,0.03,0.0,0.10591667023325536,0.0
34,1,1,t1,0.05,0.5163384845313234,0.46873210266428106,-0.21525567316081698,-0.8893964547776958,0.0,0.009952573638116802,0.010762783658040849,0.010000000000000002,0.0,0.08769000960819241,0.02951669195473529
34,1,2,t2,0.05,0.4540455628807559,0.4096691808084265,-0.1599634242105902,-0.8599791845345838,0.0,0.007453777953595531,0.00799817121052951,-0.010000000000000002,0.010000000000000002,0.07314917019944958,0.05501773119127527
34,1,3,t3,0.05,0.40657858472007397,0.36568600713443306,-0.12319941010660442,-0.8286206590945102,0.0,0.005789535921779221,0.006159970505330221,0.0,0.0,0.061632378706237056,0.07737346158285617
34,1,4,t4,0.05,0.37046340861778193,0.33330049334639655,-0.09843931468301541,-0.7972366793538689,0.0,0.004665060988902292,0.004921965734150771,0.04000000000000001,0.0,0.05253767516328406,0.09727979925325654
35,1,0,t0,0.05,0.10643865280171991,0.08940417858833453,-0.007993107149054808,-0.839958814624873,0.0,0.0003954690101302047,0.00039965535745274043,0.0,0.0,0.021852307620967158,0.0
35,1,1,t1,0.05,0.10472076462356521,0.0878222876474502,-0.007687901435430317,-0.8359297549697747,0.0,0.0003804649589560019,0.00038439507177151586,0.0,0.0,0.021317656619586175,0.005303116038907056
35,1,2,t2,0.05,0.10307616914143296,0.0863151896640621,-0.0074018273295159516,-0.8319418332116361,0.0,0.00036639592647204344,0.0003700913664757976,0.0,0.0,0.020808007116567148,0.01052106225029626
35,1,3,t3,0.05,0.10149994241491568,0.08487777632232996,-0.007133262591696191,-0.8279953896092636,0.0,0.0003531830602234304,0.0003566631295848096,0.0,0.0,0.020321702581042086,0.015657370186392613
35,1,4,t4,0.05,0.09998759338873538,0.0835053834097451,-0.006880755215436077,-0.8240906714021342,0.0,0.0003407557383640139,0.00034403776077180384,0.0,0.0,0.019857229511700145,0.020715338879835534
38,1,0,t0,0.05,0.25967605867706794,0.2301263237882596,-0.0529581249002988,-0.886205245301151,0.0,0.0025792904148318474,0.0026479062450149404,0.0,0.0,0.0323355062380627,0.0
38,1,1,t1,0.05,0.24891274155677454,0.21929920841737624,-0.047863234542637474,-0.8768347893365802,0.0,0.0023328356636565517,0.002393161727131874,0.0,0.0,0.03070703500955619,0.012634951507849585
38,1,2,t2,0.05,0.2390205405762112,0.20936047683572545,-0.043392369084891136,-0.8671282835098026,0.0,0.0021164175466332757,0.002169618454244557,0.01,0.0,0.029208345611646577,0.02474768359309708
38,1,3,t3,0.05,0.22991556287417042,0.20022674266955726,-0.03945735429190393,-0.8571116840876001,0.0,0.0019258110548393548,0.0019728677145951965,0.019999999999999997,0.0,0.027826963470730687,0.036379295366521264
38,1,4,t4,0.05,0.22152306478248185,0.19182359357585343,-0.035983934176297215,-0.846813099337546,0.0,0.001757454966466121,0.0017991967088148608,0.0,0.0,0.02655180848074362,0.04756691009976423
40,1,0,t0,0.05,0.3158324818318431,0.22696173813148754,-0.051511630575665844,-0.7186142006444324,0.0,0.0024960853231387747,0.0025755815287832923,0.01,0.0,0.030356209631858016,0.0
40,1,1,t1,0.05,0.30364208968536277,0.2149376881685496,-0.045780762178267036,-0.7014688775290743,0.0,0.0022198502666851416,0.002289038108913352,0.01,0.0,0.028614448681422055,0.015119878259677273
40,1,2,t2,0.05,0.2924263124293971,0.20395399642149953,-0.04080852217518073,-0.6842300246561227,0.0,0.001980093994617238,0.0020404261087590366,0.02,0.0,0.02700817592941413,0.02965896636525857
40,1,3,t3,0.05,0.2820935825382299,0.19392109917123973,-0.036486328028608954,-0.6669784597246261,0.0,0.001771608239756639,0.0018243164014304478,-0.010000000000000002,0.010000000000000002,0.0255252770553083,0.043662179713187005
40,1,4,t4,0.05,0.2725613814876096,0.18475760331580846,-0.032722237457333284,-0.6497948484004107,0.0,0.0015899806270692207,0.0016361118728666644,0.0,0.0,0.02415487003819461,0.05717022924048799
41,1,0,t0,0.05,0.21659282519740417,0.18784879538805363,-0.03528716992874281,-0.8672898054091919,0.0,0.0016966208833595342,0.0017643584964371407,0.0,0.0,0.030881517182917026,0.0
41,1,1,t1,0.05,0.20436062007057434,0.17490313090269,-0.030436993497064968,-0.8515434926726319,0.0,0.0014731893174678712,0.0015218496748532484,0.03,0.0,0.027187271787951217,0.010774509068178308
41,1,2,t2,0.05,0.1949782215258021,0.16499288895560102,-0.026947504713487013,-0.8376586738998547,0.0,0.00131152789801936,0.0013473752356743507,0.0,0.0,0.024252401305452018,0.020938545527065082
41,1,3,t3,0.05,0.18765461809386438,0.1572920911199696,-0.0243699847845827,-0.8256366594885243,0.0,0.0011913489083351658,0.0012184992392291353,0.0,0.0,0.021913881029206342,0.030623103877471084
41,1,4,t4,0.05,0.18181092323896894,0.15118479241357838,-0.022410014823768847,-0.8152933607192121,0.0,0.0010993275459848517,0.0011205007411884424,0.0,0.0,0.020042800772280336,0.03992593670540036
43,1,0,t0,0.05,0.1413062591007963,0.11490871602378737,-0.01320401301823539,-0.8131886442028786,0.0,0.0006523696665434037,0.0006602006509117695,0.0,0.0,0.027069641073642712,0.0
43,1,1,t1,0.05,0.1387931409459312,0.11223482553540547,-0.012592560176294173,-0.8083847576546356,0.0,0.0006223900634574064,0.0006296280088147086,0.0,0.0,0.02633268665978702,0.007051369213939451
43,1,2,t2,0.05,0.1364097476019449,0.1097042312285344,-0.01202712011972522,-0.8036974206363208,0.0,0.0005946521531848131,0.000601356005986261,0.0,0.0,0.025634671220150493,0.013976637193787327
43,1,3,t3,0.05,0.1341457371935999,0.10730589251908881,-0.01150312753550667,-0.7991258612967114,0.0,0.0005689348400816363,0.0005751563767753335,0.0,0.0,0.024972661664709336,0.02078211785805842
43,1,4,t4,0.05,0.13199182205782556,0.10502986053451191,-0.011016570646017658,-0.7946690478289701,0.0,0.0005450436824860627,0.0005508285323008829,0.0,0.0,0.024344011738859278,0.02747363627563888
44,1,0,t0,0.05,0.23772980914925548,0.18659253874241238,-0.03481677551433861,-0.7848931412749807,0.0,0.0017127269862965144,0.0017408387757169306,0.0,0.0,0.03001566098319248,0.0
44,1,1,t1,0.05,0.2322476475641197,0.18158016726420828,-0.03279025379169206,-0.7775439375111104,0.0,0.001613526047281183,0.001639512689584603,0.0,0.0,0.02896826754855822,0.011795602429482212
44,1,2,t2,0.05,0.22702937608227877,0.1768283773755749,-0.03091925794574621,-0.7701847885055428,0.0,0.001521885047363003,0.0015459628972873105,0.0,0.0,0.027989441495959562,0.02331786707560054
44,1,3,t3,0.05,0.22205387127461673,0.17231618925836859,-0.029187920046199682,-0.7628139096756771,0.0,0.0014370393547001037,0.0014593960023099842,0.0,0.0,0.02707281100216445,0.034579775700112586
44,1,4,t4,0.05,0.21730249148840097,0.16802512413180365,-0.027582477902045696,-0.7554300026774788,0.0,0.0013583249071739412,0.001379123895102285,0.01,0.0,0.02621277540646591,0.04559329087180917
45,1,0,t0,0.05,0.2724385968258747,0.2537976353736062,-0.06441323972123392,-0.9315772494244046,0.0,0.0031586794083208747,0.003220661986061696,0.0,0.0,0.0471506812699917,0.0
45,1,1,t1,0.05,0.2632240013742366,0.24458542850525658,-0.05970093568504156,-0.9273101294826059,0.0,0.002929765739492496,0.002985046784252078,0.0,0.0,0.04526516314408021,0.013596788889853823
45,1,2,t2,0.05,0.2547022075835525,0.23607551238049368,-0.055498770306277825,-0.9229956158707094,0.0,0.0027254115937823953,0.0027749385153138916,0.0,0.0,0.043524481323612224,0.026732790292917728
45,1,3,t3,0.05,0.24679714571758918,0.22819070202982156,-0.05173478655308302,-0.9186382138305428,0.0,0.002542183534232134,0.0025867393276541514,0.0,0.0,0.041912288982432544,0.0394422713028613
45,1,4,t4,0.05,0.23944370801679796,0.22086493561955173,-0.04834945785947373,-0.9142423272545077,0.0,0.0023772360777549184,0.0024174728929736867,0.0,0.0,0.04041465108236167,0.0517557498501706
46,1,0,t0,0.05,0.26010147594864375,0.16934135008336235,-0.028676492848055853,-0.6510586340166471,0.0,0.0013923050721324493,0.0014338246424027926,0.0,0.0,0.024762680424702085,0.0
46,1,1,t1,0.05,0.25261724262861385,0.16041954711859227,-0.025618782166313647,-0.632176135683826,0.0,0.0012461774631477018,0.0012809391083156824,0.0,0.0,0.022747258258924787,0.013003144871093159
46,1,2,t2,0.05,0.24599336894664373,0.15260943339146685,-0.02306724803983768,-0.6144561419247799,0.0,0.0011240502160975718,0.001153362401991884,0.0,0.0,0.020949521950801527,0.025628703882244225
46,1,3,t3,0.05,0.24009090127832422,0.14575508075332527,-0.02092305830321914,-0.5978959846843209,0.0,0.0010212457706853528,0.001046152915160957,0.0,0.0,0.019344526032549908,0.03791524544693325
46,1,4,t4,0.05,0.23479269273697478,0.1397188410247105,-0.01910741331246775,-0.582454781009116,0.0,0.0009340352876660574,0.0009553706656233876,0.0,0.0,0.017910039330335442,0.04989586214934769
47,1,0,t0,0.05,0.20190116505047437,0.17111254777626336,-0.029279504006483992,-0.8475062449704834,0.0,0.0014354494707609355,0.0014639752003241997,0.0,0.0,0.036382357454765604,0.0
47,1,1,t1,0.05,0.19586939441342804,0.16530025234079565,-0.027186657512858165,-0.8396834335372405,0.0,0.0013335046498008651,0.0013593328756429084,0.0,0.0,0.03513369076545621,0.010051964942545774
47,1,2,t2,0.05,0.1902191192233531,0.15987762260760804,-0.02529575126735733,-0.8317744797309942,0.0,0.0012413256734428169,0.0012647875633678665,0.0,0.0,0.033968505522535136,0.019802107300408777
47,1,3,t3,0.05,0.1849145726706074,0.15480815574736995,-0.02358188017078145,-0.8237839029680719,0.0,0.0011577172444309503,0.0011790940085390725,0.0,0.0,0.03287870189242681,0.02926927761713309
47,1,4,t4,0.05,0.17992444392536672,0.15005986695361184,-0.022023890052766715,-0.8157163049115358,0.0,0.0010816627759414887,0.001101194502638336,0.0,0.0,0.03185718899722545,0.038470568294099526
48,1,0,t0,0.05,0.24314846693486872,0.1590499116786599,-0.025296874404989487,-0.6541265612591287,0.0,0.0012452078343297979,0.0012648437202494745,0.01,0.0,0.016761544019021676,0.0
48,1,1,t1,0.05,0.237799766895654,0.1547497591105385,-0.0238567748824409,-0.648291322085262,0.0,0.0011750971412490818,0.0011928387441220451,0.019999999999999997,0.0,0.01632716098803571,0.012110996067047807
48,1,2,t2,0.05,0.23278736327281024,0.1507183949476022,-0.022550060057474206,-0.6427201524105299,0.0,0.0011114251512076567,0.0011275030028737104,0.0,0.0,0.01591987606492907,0.02395650877486917
48,1,3,t3,0.05,0.22808011249228727,0.14693007215701875,-0.021360309155068587,-0.6373959418872621,0.0,0.0010534010033583785,0.0010680154577534294,0.0,0.0,0.015536600222405508,0.03555200234016788
48,1,4,t4,0.05,0.22364981313358953,0.14336164874117638,-0.02027330757523362,-0.6322996584550814,0.0,0.0010003402773036685,0.001013665378761681,0.0,0.0,0.01517458076328844,0.04691160779068405
49,1,0,t0,0.05,0.34444263813806086,0.29788286744656545,-0.08873420271818798,-0.8648256790286197,0.0,0.004331776130969911,0.004436710135909399,0.01,0.0,0.03676502939902735,0.0
49,1,1,t1,0.05,0.33151232766074185,0.2856012885353466,-0.08105138099407928,-0.856052752155201,0.0,0.003957207060401646,0.004052569049703965,-0.01,0.01,0.035121332621614744,0.016638978699791838
49,1,2,t2,0.05,0.3192817841324416,0.27400807133087857,-0.07408570969953969,-0.8468312936208855,0.0,0.0036175181157474534,0.0037042854849769847,0.03,0.0,0.03358301542769422,0.032653193278603776
49,1,3,t3,0.05,0.3077065563439282,0.2630594792252807,-0.06776317324412573,-0.8371494101138096,0.0,0.0033091261526727034,0.003388158662206287,0.010000000000000002,0.0,0.0321411509913318,0.04807591076050833
49,1,4,t4,0.05,0.2967464323339307,0.2527161065704363,-0.062018677979566936,-0.8269971599015974,0.0,0.003028876716158868,0.003100933898978347,0.0,0.0,0.03078781403955483,0.06293827854691694
5,1,0,t0,0.05,0.15899626411131362,0.13477287751454994,-0.01816372851355186,-0.8476476813673111,0.0,0.0008974843132538712,0.0009081864256775931,0.01,0.0,0.02985918740141858,0.0
5,1,1,t1,0.05,0.15591529696853806,0.1317795593187801,-0.017344053904671013,-0.8441383402693374,0.0,0.0008573045452925782,0.0008672026952335507,-0.01,0.01,0.029074727410730306,0.00787877725485279
5,1,2,t2,0.05,0.1529893650406882,0.12895109322451173,-0.016586070070812284,-0.8407308912692723,0.0,0.0008201266716770933,0.0008293035035406142,0.0,0.0,0.028334215396073843,0.015602461015239454
5,1,3,t3,0.05,0.1502057357280654,0.12627385012984038,-0.01588343815488636,-0.8374219652255068,0.0,0.000785644295155305,0.0007941719077443181,0.0,0.0,0.027634109061675946,0.023178759539504153
5,1,4,t4,0.05,0.14755305794469126,0.1237356521625908,-0.015230625839230476,-0.8342081822846688,0.0,0.0007535897630234767,0.0007615312919615238,0.01,0.0,0.026971233037425768,0.030614764268297748
50,1,0,t0,0.05,1.0795046381887976,0.9868750874146791,-0.9739224381597292,-0.9141925316846786,0.0,0.047571390888922704,0.048696121907986466,0.02,0.0,0.17101669563107394,0.0
50,1,1,t1,0.05,1.0351721164721572,0.9458140672108374,-0.8893183830935862,-0.9083201130970643,0.0,0.04329194281681448,0.04446591915467932,0.0,0.0,0.16374589315700752,0.05271851314118394
50,1,2,t2,0.05,0.9871833868017613,0.9014420888337777,-0.8016872950492379,-0.9008849390337694,0.0,0.03888130647982435,0.040084364752461896,0.009999999999999998,0.0,0.15578808464558436,0.10329041944441206
50,1,3,t3,0.05,0.9358763292206262,0.8541543932581857,-0.7126426745286581,-0.8914910302593416,0.0,0.03442426858388914,0.03563213372643291,0.010000000000000002,0.0,0.14719150887934357,0.15152998574670573
50,1,4,t4,0.05,0.8817939422874048,0.8045621235420306,-0.6240725924980782,-0.8796469668094838,0.0,0.03001763964681059,0.031203629624903913,0.0,0.0,0.13804047562193777,0.19726621239176917
52,1,0,t0,0.05,0.2475413177030262,0.19508194141050367,-0.038056963864491145,-0.7880781391301063,0.0,0.0018655818511803257,0.0019028481932245574,0.0,0.0,0.026778552026462576,0.0
52,1,1,t1,0.05,0.24059891928165392,0.18822141906137793,-0.0352841667015378,-0.7791427856171287,0.0,0.0017302226007008537,0.00176420833507689,0.0,0.0,0.02577808621405164,0.012374101919516212
52,1,2,t2,0.05,0.2340382858555996,0.18175093880860205,-0.03275901380099399,-0.7701355044140752,0.0,0.0016069094107529214,0.0016379506900496997,0.0,0.0,0.02483922480383389,0.0243997617684961
52,1,3,t3,0.05,0.22783267353149098,0.1756431949780237,-0.030455875258979526,-0.7610683149745668,0.0,0.0014944008329306757,0.0015227937629489763,0.0,0.0,0.023956910900165163,0.03609547508090153
52,1,4,t4,0.05,0.22195769858027015,0.16987335436360393,-0.028352189459661167,-0.7519535456854921,0.0,0.0013916032529890654,0.0014176094729830583,0.0,0.0,0.023126613936959264,0.04747845482360786
53,1,0,t0,0.05,0.1999649741054823,0.13185432391736499,-0.017385562735705386,-0.6593868476139833,0.0,0.0008573350820331727,0.0008692781367852693,0.01,0.0,0.014631929590265692,0.0
53,1,1,t1,0.05,0.196467948641029,0.12861015105628332,-0.016494192137052926,-0.6527756087349895,0.0,0.0008136670244112132,0.0008247096068526463,-0.01,0.01,0.014131485534949015,0.009954037050149633
53,1,2,t2,0.05,0.19312667196359112,0.1255346425579775,-0.015669692221199776,-0.6463301869814455,0.0,0.000773262218347448,0.0007834846110599888,0.0,0.0,0.013660924223009317,0.019734091871368525
53,1,3,t3,0.05,0.1899314439693836,0.12261679511215996,-0.014905971757830502,-0.6400490789446402,0.0,0.0007358249667777095,0.0007452985878915251,0.0,0.0,0.013217760838009206,0.029347521161921398
53,1,4,t4,0.05,0.18687342109461863,0.11984665851084227,-0.014197621085047981,-0.6339308998944612,0.0,0.0007010924453518808,0.0007098810542523991,0.0,0.0,0.012799767975016231,0.038801237711041034
6,1,0,t0,0.05,0.14673640424367695,0.10349527913696235,-0.010711272803637746,-0.7053138007642886,0.0,0.0005293578372277119,0.0005355636401818873,0.0,0.0,0.02575671180140401,0.0
6,1,1,t1,0.05,0.1443922285693289,0.101146138075013,-0.010226934890454517,-0.700248309273349,0.0,0.0005056105551542595,0.0005113467445227259,0.0,0.0,0.025072845620488397,0.007288773216034604
6,1,2,t2,0.05,0.1421507177343144,0.09892011228399385,-0.009778566503575285,-0.6954104737000979,0.0,0.0004836159188445627,0.0004889283251787643,0.0,0.0,0.024424797574769605,0.014460174255487578
6,1,3,t3,0.05,0.14000379079560457,0.09680805922887174,-0.009362671818647812,-0.690793387468642,0.0,0.0004632045030898979,0.0004681335909323906,0.0,0.0,0.023809981039998512,0.0215192249252778
6,1,4,t4,0.05,0.13794417905914708,0.09480169677288608,-0.008976163652642963,-0.6863899887005365,0.0,0.00044422658350354305,0.00044880818263214815,0.0,0.0,0.023226050921536873,0.028470566947080996
7,1,0,t0,0.05,0.3456516315224358,0.27655266975154874,-0.07648137914670913,-0.8000906566030137,0.0,0.0036731385761672453,0.003824068957335457,0.01,0.0,0.03845709770652642,0.0
7,1,1,t1,0.05,0.32652738458847425,0.2593233599560069,-0.06609811996582239,-0.780598668234898,0.0,0.0031794148419920787,0.00330490599829112,0.0,0.0,0.03556248765102137,0.016916358250242236
7,1,2,t2,0.05,0.3095990549772559,0.2442471955971777,-0.057524592923075685,-0.760719036462348,0.0,0.002771256702388869,0.0028762296461537842,-0.01,0.01,0.033008054168984474,0.032903969318653664
