fold,seed,subject_id,direction,source_rho,source_P_score,source_U,source_D_finite,source_PUD_pass,future_BA_erasure_harm,future_CE_erasure_harm,future_D_finite,outcome_margin_rms,basis_column,certificate_direction,source_rho_repaired,source_P_repaired,source_U_repaired,source_D_finite_repaired,source_PUD_pass_repaired
0,1,15,3,0.1133524521396928,0.8529865881594009,0.1025520552546971,1.135166336950575,True,0.0599999999999999,0.0402972136328045,0.3253914039254887,0.4601729214191437,3,17,0.0072914831797157,0.572024152666474,0.0099046919196884,0.3340138416927478,True
0,1,19,0,0.5904784445615421,0.898714119062739,-0.0438198389327511,0.0496078996378325,False,0.0,0.04940087011989,0.8105804600730188,1.146333932876587,0,3,0.1133524521396928,0.8529865881594009,0.1025520552546971,1.135166336950575,True
0,1,19,1,0.2598834925607115,0.8157619546010997,-0.0185078321133011,0.0497583997227717,False,0.0499999999999999,0.0533354844293174,0.9894202116197088,1.3992514610290527,1,6,0.0772334584255909,0.9340245844672272,0.1319867790023736,1.2310304085762591,True
0,1,19,2,0.1629889631989914,0.8047227235654795,-0.0032263080857064,0.1641500420608594,False,0.03,0.0033877825761639,0.2113901779475381,0.2989508509635925,2,7,0.0620820117345756,0.6454682003050334,0.00464501968589,0.2826391411482873,True
0,1,19,3,0.1133524521396928,0.8529865881594009,0.1025520552546971,1.135166336950575,True,0.01,0.0016629351159815,0.3183594007376321,0.4502281546592712,3,17,0.0072914831797157,0.572024152666474,0.0099046919196884,0.3340138416927478,True
0,1,32,0,0.5904784445615421,0.898714119062739,-0.0438198389327511,0.0496078996378325,False,0.0699999999999999,0.1502369984656394,1.2501316746607054,1.7679531574249268,0,3,0.1133524521396928,0.8529865881594009,0.1025520552546971,1.135166336950575,True
0,1,32,1,0.2598834925607115,0.8157619546010997,-0.0185078321133011,0.0497583997227717,False,0.0899999999999998,0.2046534352969775,1.2121298018107216,1.7142102718353271,1,6,0.0772334584255909,0.9340245844672272,0.1319867790023736,1.2310304085762591,True
0,1,32,2,0.1629889631989914,0.8047227235654795,-0.0032263080857064,0.1641500420608594,False,0.0499999999999999,0.0141450174098126,0.2699394980802637,0.3817521035671234,2,7,0.0620820117345756,0.6454682003050334,0.00464501968589,0.2826391411482873,True
0,1,32,3,0.1133524521396928,0.8529865881594009,0.1025520552546971,1.135166336950575,True,0.0299999999999999,0.0200257759554551,0.3504395284466442,0.4955963492393493,3,17,0.0072914831797157,0.572024152666474,0.0099046919196884,0.3340138416927478,True
0,1,33,0,0.5904784445615421,0.898714119062739,-0.0438198389327511,0.0496078996378325,False,0.06,0.1556833095522413,1.0199506545143402,1.4424279928207395,0,3,0.1133524521396928,0.8529865881594009,0.1025520552546971,1.135166336950575,True
0,1,33,1,0.2598834925607115,0.8157619546010997,-0.0185078321133011,0.0497583997227717,False,0.02,0.0724658575038749,1.184719409609272,1.6754462718963623,1,6,0.0772334584255909,0.9340245844672272,0.1319867790023736,1.2310304085762591,True
0,1,33,2,0.1629889631989914,0.8047227235654795,-0.0032263080857064,0.1641500420608594,False,0.01,0.0141549818605962,0.2339278162096643,0.3308238983154297,2,7,0.0620820117345756,0.6454682003050334,0.00464501968589,0.2826391411482873,True
0,1,33,3,0.1133524521396928,0.8529865881594009,0.1025520552546971,1.135166336950575,True,-0.02,-0.0065390420873848,0.3180845881624589,0.4498395621776581,3,17,0.0072914831797157,0.572024152666474,0.0099046919196884,0.3340138416927478,True
0,1,41,0,0.5904784445615421,0.898714119062739,-0.0438198389327511,0.0496078996378325,False,0.06,0.1782759153845113,0.9287474062220132,1.313447117805481,0,3,0.1133524521396928,0.8529865881594009,0.1025520552546971,1.135166336950575,True
0,1,41,1,0.2598834925607115,0.8157619546010997,-0.0185078321133011,0.0497583997227717,False,0.0799999999999999,0.0989009422010833,1.2152318592460225,1.718597412109375,1,6,0.0772334584255909,0.9340245844672272,0.1319867790023736,1.2310304085762591,True
0,1,41,2,0.1629889631989914,0.8047227235654795,-0.0032263080857064,0.1641500420608594,False,0.0,0.0220760657385193,0.2594316422669057,0.3668917417526245,2,7,0.0620820117345756,0.6454682003050334,0.00464501968589,0.2826391411482873,True
0,1,41,3,0.1133524521396928,0.8529865881594009,0.1025520552546971,1.135166336950575,True,-0.03,0.0149136022586693,0.3444396149566248,0.4871111810207367,3,17,0.0072914831797157,0.572024152666474,0.0099046919196884,0.3340138416927478,True
0,1,46,0,0.5904784445615421,0.898714119062739,-0.0438198389327511,0.0496078996378325,False,0.0999999999999998,0.0777863716129716,1.1853466639088166,1.6763333082199097,0,3,0.1133524521396928,0.8529865881594009,0.1025520552546971,1.135166336950575,True
0,1,46,1,0.2598834925607115,0.8157619546010997,-0.0185078321133011,0.0497583997227717,False,0.0,-0.0106170618066262,1.031540907014,1.4588191509246826,1,6,0.0772334584255909,0.9340245844672272,0.1319867790023736,1.2310304085762591,True
0,1,46,2,0.1629889631989914,0.8047227235654795,-0.0032263080857064,0.1641500420608594,False,-0.02,-0.0106058916837286,0.3111158550928431,0.4399842917919159,2,7,0.0620820117345756,0.6454682003050334,0.00464501968589,0.2826391411482873,True
0,1,46,3,0.1133524521396928,0.8529865881594009,0.1025520552546971,1.135166336950575,True,0.0299999999999999,0.0144073836643487,0.3757028838035869,0.5313241481781006,3,17,0.0072914831797157,0.572024152666474,0.0099046919196884,0.3340138416927478,True
0,1,47,0,0.5904784445615421,0.898714119062739,-0.0438198389327511,0.0496078996378325,False,0.2299999999999999,0.2432566605383219,1.2009682761626148,1.6984256505966189,0,3,0.1133524521396928,0.8529865881594009,0.1025520552546971,1.135166336950575,True
0,1,47,1,0.2598834925607115,0.8157619546010997,-0.0185078321133011,0.0497583997227717,False,0.1299999999999999,0.2309991951013542,1.3174087267765846,1.8630971908569336,1,6,0.0772334584255909,0.9340245844672272,0.1319867790023736,1.2310304085762591,True
0,1,47,2,0.1629889631989914,0.8047227235654795,-0.0032263080857064,0.1641500420608594,False,0.0,0.0129569962266654,0.2665933195922547,0.3770198822021484,2,7,0.0620820117345756,0.6454682003050334,0.00464501968589,0.2826391411482873,True
0,1,47,3,0.1133524521396928,0.8529865881594009,0.1025520552546971,1.135166336950575,True,0.04,0.0167957885620292,0.3497421922875375,0.4946101605892181,3,17,0.0072914831797157,0.572024152666474,0.0099046919196884,0.3340138416927478,True
0,1,49,0,0.5904784445615421,0.898714119062739,-0.0438198389327511,0.0496078996378325,False,0.0399999999999999,0.0898577561676978,1.000809673899331,1.415358543395996,0,3,0.1133524521396928,0.8529865881594009,0.1025520552546971,1.135166336950575,True
0,1,49,1,0.2598834925607115,0.8157619546010997,-0.0185078321133011,0.0497583997227717,False,0.1799999999999999,0.2547910341279152,1.2421231585306536,1.7566274404525757,1,6,0.0772334584255909,0.9340245844672272,0.1319867790023736,1.2310304085762591,True
0,1,49,2,0.1629889631989914,0.8047227235654795,-0.0032263080857064,0.1641500420608594,False,0.01,-0.0021897709686847,0.2852086308308859,0.4033458828926086,2,7,0.0620820117345756,0.6454682003050334,0.00464501968589,0.2826391411482873,True
0,1,49,3,0.1133524521396928,0.8529865881594009,0.1025520552546971,1.135166336950575,True,0.0299999999999999,0.0304924064570674,0.3333056517618549,0.4713653922080993,3,17,0.0072914831797157,0.572024152666474,0.0099046919196884,0.3340138416927478,True
0,2,15,0,0.4262529817405776,0.7968517907827583,-0.0386677975882515,0.0127873026646775,False,0.0,0.0206014854208177,0.372687044240734,0.5270590782165527,0,2,0.1250877692361637,0.8314578143623107,0.0169504183595435,0.5135732444864606,True
0,2,15,1,0.2200042602001841,0.8483463648763618,-0.0124651524118577,0.2748759156188833,False,0.02,-0.0015724244229362,0.2616156983133063,0.3699804544448852,1,3,0.1162046415088579,0.7966681452377423,0.0110172332479178,0.3182902178910675,True
0,2,15,2,0.1250877692361637,0.8314578143623107,0.0169504183595435,0.5135732444864606,True,-0.02,-0.0006302066350805,0.4400857895401548,0.6223753094673157,2,4,0.0960948915817729,0.775422678010238,0.0233817543112918,0.5410703543810051,True
0,2,15,3,0.1162046415088579,0.7966681452377423,0.0110172332479178,0.3182902178910675,True,0.0899999999999999,0.1533735067311462,1.066175726127504,1.5078002214431765,3,5,0.081013844824074,0.9151509471107744,0.1560242552049682,1.2785312228065908,True
0,2,15,4,0.0960948915817729,0.775422678010238,0.0233817543112918,0.5410703543810051,True,0.02,0.037329470652956,0.3526255057279212,0.4986878037452698,4,7,0.0581553978259339,0.7024922952749215,0.0086581733523841,0.3546695905662737,True
0,2,15,5,0.081013844824074,0.9151509471107744,0.1560242552049682,1.2785312228065908,True,0.0499999999999999,0.0404321083077496,0.4046907825678908,0.5723192095756531,5,9,0.0424910593020639,0.7960577224293544,0.0215606774150696,0.4622060040668203,True
0,2,15,6,0.0632148491276769,0.6858881543332703,-0.0001910614234108,0.1909566306796662,False,0.0299999999999999,0.0544167492871412,0.3841309888497596,0.5432432293891907,6,14,0.0191205729627159,0.6372135080987654,0.0069774534849861,0.3302879568833509,True
0,2,19,0,0.4262529817405776,0.7968517907827583,-0.0386677975882515,0.0127873026646775,False,-0.0399999999999999,-0.0499970944456632,0.4818704096662521,0.6814677119255066,0,2,0.1250877692361637,0.8314578143623107,0.0169504183595435,0.5135732444864606,True
0,2,19,1,0.2200042602001841,0.8483463648763618,-0.0124651524118577,0.2748759156188833,False,0.06,0.0372778041764981,0.2844531106275756,0.4022774398326874,1,3,0.1162046415088579,0.7966681452377423,0.0110172332479178,0.3182902178910675,True
0,2,19,2,0.1250877692361637,0.8314578143623107,0.0169504183595435,0.5135732444864606,True,1.1102230246251563e-16,-0.0148927799315443,0.4106227997277306,0.5807083249092102,2,4,0.0960948915817729,0.775422678010238,0.0233817543112918,0.5410703543810051,True
0,2,19,3,0.1162046415088579,0.7966681452377423,0.0110172332479178,0.3182902178910675,True,0.0799999999999999,0.0451564001222088,0.9732758625672006,1.3764199018478394,3,5,0.081013844824074,0.9151509471107744,0.1560242552049682,1.2785312228065908,True
0,2,19,4,0.0960948915817729,0.775422678010238,0.0233817543112918,0.5410703543810051,True,0.03,0.0562850749590311,0.3099420643024907,0.4383242726325989,4,7,0.0581553978259339,0.7024922952749215,0.0086581733523841,0.3546695905662737,True
0,2,19,5,0.081013844824074,0.9151509471107744,0.1560242552049682,1.2785312228065908,True,-0.0199999999999999,0.0277054955252747,0.4055403093378746,0.5735205411911011,5,9,0.0424910593020639,0.7960577224293544,0.0215606774150696,0.4622060040668203,True
0,2,19,6,0.0632148491276769,0.6858881543332703,-0.0001910614234108,0.1909566306796662,False,0.01,0.0155759832888824,0.2403278153803399,0.3398748636245727,6,14,0.0191205729627159,0.6372135080987654,0.0069774534849861,0.3302879568833509,True
0,2,32,0,0.4262529817405776,0.7968517907827583,-0.0386677975882515,0.0127873026646775,False,0.0399999999999999,0.1328656062667611,0.5471371055121542,0.7737687230110168,0,2,0.1250877692361637,0.8314578143623107,0.0169504183595435,0.5135732444864606,True
0,2,32,1,0.2200042602001841,0.8483463648763618,-0.0124651524118577,0.2748759156188833,False,0.0399999999999999,0.008022020813048,0.3328339269542367,0.4706982672214508,1,3,0.1162046415088579,0.7966681452377423,0.0110172332479178,0.3182902178910675,True
