model,task,fold,seed,status,checkpoint_sha256,basis_sha256,protected_assignment_sha256,split_sha256,interaction_P,interaction_excess,interaction_random,layer_name,subject_id
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.5633251899853349,0.17779292809154867,0.3855322618937862,conformer_block2,5
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.5569728026166558,-0.09834364013964658,0.6553164427563024,conformer_block2,6
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.41413357108831406,-0.31389798545278613,0.7280315565411002,conformer_block2,15
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.31688346760347486,-0.13077880384102175,0.4476622714444966,conformer_block2,32
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.28018999728374183,-0.12297143015069195,0.4031614274344338,conformer_block2,33
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.37625732459127903,-0.015051892743358608,0.39130921733463764,conformer_block2,38
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.2502424349077046,-0.016462522663641732,0.2667049575713463,conformer_block2,47
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.43101091915741563,0.05148870464447097,0.37952221451294466,conformer_block4,3
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.2634604013437638,-0.08864577024156461,0.3521061715853284,conformer_block4,5
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.481233001453802,-0.0044494396467053,0.4856824411005073,conformer_block4,6
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.3768707229755819,0.0550588159543986,0.3218119070211833,conformer_block4,15
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.40437763929367065,0.10312878571467082,0.30124885357899983,conformer_block4,32
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.36293314304202795,-0.05126208032688284,0.4141952233689108,conformer_block4,33
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.2135356551152654,-0.04111617805652712,0.2546518331717925,conformer_block4,38
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.24438556283712387,-0.03722249457327509,0.28160805741039896,conformer_block4,47
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.21551682986319065,-0.05046931213029893,0.2659861419934896,conformer_block6,3
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.36529711820185184,0.02907487565891642,0.3362222425429354,conformer_block6,5
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.3856901426333934,-0.17394114469148914,0.5596312873248825,conformer_block6,6
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.37299932911992073,-0.04015566854817282,0.41315499766809355,conformer_block6,15
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.17543596611358225,-0.021449300384219883,0.19688526649780214,conformer_block6,32
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.2829857664182782,0.001677939207438639,0.2813078272108396,conformer_block6,33
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.24707152834162116,-0.08770118946496952,0.3347727178065907,conformer_block6,38
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.12235068762674928,-0.07663499481651342,0.1989856824432627,conformer_block6,47
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.08912864327430725,0.011403758846488476,0.07772488442781877,classifier_256_elu,3
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.09969141006149584,0.04917604777798545,0.0505153622835104,classifier_256_elu,5
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.15636352531146258,0.025405005002535286,0.1309585203089273,classifier_256_elu,6
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.12648885120870546,0.03974423601361195,0.08674461519509351,classifier_256_elu,15
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.05256555419327924,-0.006297606878383703,0.058863161071662944,classifier_256_elu,32
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.10075283021433279,0.02693104260022665,0.07382178761410614,classifier_256_elu,33
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.15602545358706266,0.04094825437565419,0.11507719921140847,classifier_256_elu,38
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.07522405654890463,0.001157701502497735,0.07406635504640689,classifier_256_elu,47
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0141585304879186e-07,-1.0227196081680207e-08,1.1164304913047207e-07,classifier_32_elu,3
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.18867282239421e-07,-3.068158708569024e-08,1.4954886932511124e-07,classifier_32_elu,5
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.8439246085577565e-07,-1.2749419990853995e-08,1.9714188084662965e-07,classifier_32_elu,6
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,5.136646963332936e-08,-7.725385583468026e-08,1.2862032546800962e-07,classifier_32_elu,15
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.3697725487205048e-07,-2.5182741048013224e-08,1.621599959200637e-07,classifier_32_elu,32
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.3302598844688873e-07,8.801447209938473e-09,1.2422454123695026e-07,classifier_32_elu,33
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.4356269745219308e-07,2.445175379006681e-08,1.1911094366212627e-07,classifier_32_elu,38
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,f4db8aa0feb8eaf7d9d9cae6b55db56631c45f185d871a3964f627eb1efa9148,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,5.465919317160228e-08,-5.959827776014227e-09,6.061902094761651e-08,classifier_32_elu,47
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.16133823059499264,-0.19106668402291688,0.3524049146179095,patch_tokenizer,2
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.4000902436673641,-0.12166894108100679,0.5217591847483709,patch_tokenizer,14
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.6038717022165656,0.02059564640832834,0.5832760558082373,patch_tokenizer,26
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.6280829776078463,0.036979014015814715,0.5911039635920315,patch_tokenizer,28
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.5470579117536545,0.12601682615495519,0.4210410855986993,patch_tokenizer,31
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.801884301006794,-0.034976027554585065,0.836860328561379,patch_tokenizer,35
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.3094206294044852,-0.05703924071247457,0.3664598701169598,patch_tokenizer,40
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.5319901779294014,0.0894984092825325,0.4424917686468689,patch_tokenizer,43
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.17322295205667615,-0.03384228464143235,0.2070652366981085,conformer_block2,2
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.45584546821191907,0.1406777688812872,0.3151676993306319,conformer_block2,14
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.40316633880138397,-0.0010111432835419043,0.4041774820849259,conformer_block2,26
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.22708878479897976,-0.03381039923930074,0.2608991840382805,conformer_block2,28
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.399352690204978,0.1347156027440542,0.2646370874609238,conformer_block2,31
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.39889966137707233,-0.025326342509724764,0.4242260038867971,conformer_block2,35
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.22162885527359322,0.024646366482493243,0.19698248879109997,conformer_block2,40
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.3410257587675005,0.07147060752620749,0.26955515124129303,conformer_block2,43
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.25252408703090623,0.04616118223035301,0.20636290480055322,conformer_block4,2
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.17996057751588523,-0.05396772137133665,0.23392829888722189,conformer_block4,14
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.3219601083546877,0.011185883892321724,0.31077422446236597,conformer_block4,26
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.19410060840891674,-0.00014767093646697593,0.19424827934538372,conformer_block4,28
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.3508475401904434,0.12436550113328848,0.22648203905715492,conformer_block4,31
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,84b96651efea4c5f357b4f570fb71a0bd566ca90813fa0197d20a19b96e57e43,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.3016277067363262,-0.04009242167368937,0.3417201284100156,conformer_block4,35
