model,task,fold,seed,status,checkpoint_sha256,basis_sha256,protected_assignment_sha256,split_sha256,consistent_0,consistent_1,effect_cosine,layer_name,logit_0,logit_1,margin_0,margin_1,output_P_evidence_cosine,output_P_evidence_normalized_rms,qP_0,qP_1,random_effect_cosine,random_qP_0,random_qP_1,subject_id
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.75,0.625,0.735459394565525,spatial_elu_pool1,0.6991284973919392,1.6550245955586433,0.6375656202435493,-0.16625113785266876,0.9981591701507568,0.09413403272628784,0.6257289908826351,0.7566879838705063,0.6274285588078208,0.33702382730320096,0.4431271414831281,21
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.75,0.75,0.9936555128189898,spatial_elu_pool1,0.9841291904449463,0.62158143799752,-0.7789690345525742,-0.46673343889415264,0.7653266191482544,0.6478102207183838,0.6241720197722316,0.5004217848181725,0.7866192730907464,0.35385981866624205,0.2761074155848473,41
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.75,0.5,0.9504779227464133,spatial_elu_pool1,1.2060944139957428,1.121194425970316,0.44114866852760315,-0.00795707106590271,0.7895674109458923,0.8435547351837158,0.700718205422163,0.5826101712882519,0.8518007216335981,0.3710819033579901,0.37813107524532824,44
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.625,0.625,0.44672292115910944,spatial_elu_pool1,1.1689619654789567,1.1455977652221918,-2.25861506909132,0.12075631320476532,0.7249388694763184,3.046356439590454,0.7568714693188667,0.7113462947309017,0.5222193062125193,0.47369947798550127,0.3931045728363097,46
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.625,0.625,0.922263878719297,spatial_elu_pool1,1.4129725508391857,1.3466332219541073,2.129278779029846,0.9581163823604584,0.7295119762420654,0.6979901194572449,0.7113575153052807,0.8522813469171524,0.7633252952460228,0.41890981236007063,0.44452813046518713,53
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.625,0.625,0.720089459036986,depth_point_elu_pool2,1.020378366112709,1.007942171767354,0.8194454163312912,-0.35989563167095184,0.842233419418335,0.5410205125808716,1.004016574472189,1.0114092156291008,0.6270585999414768,0.4926635993504897,0.5327424301858992,7
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.375,0.625,0.9680131386063912,depth_point_elu_pool2,1.5281248427927494,0.8015066124498844,1.6066269129514694,1.281268410384655,0.9198979735374451,0.7032092809677124,0.8779751099646091,0.9398295804858208,0.7153176156229845,0.4933855371410027,0.478703283299692,9
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,0.875,0.8811619941519399,depth_point_elu_pool2,0.6838435735553503,0.893997885286808,-0.3214721977710724,0.266362726688385,0.9970739483833313,0.5795053839683533,0.7865147329866886,1.0259566754102707,0.6970247646722143,0.465555153330788,0.5036881113704293,20
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.625,0.625,0.952765380443888,depth_point_elu_pool2,1.1904485300183296,1.4052292108535767,0.032544419169425964,0.5424686968326569,0.9981591701507568,0.09413403272628784,0.8466417193412781,0.8361431770026684,0.8230224797315983,0.4714784802123904,0.4624492571596056,21
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.5,0.25,0.8521463920652317,depth_point_elu_pool2,1.0882811099290848,1.445816807448864,-0.3117683380842209,0.5040991008281708,0.7653266191482544,0.6478102207183838,0.850731048732996,0.7597594112157822,0.6864592690791862,0.48020991813857106,0.428696505301632,41
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.5,0.625,0.8245615944027374,depth_point_elu_pool2,1.6421534046530724,1.4021557979285717,-0.6103270500898361,0.4644200727343559,0.7895674109458923,0.8435547351837158,0.8539617583155632,1.088826447725296,0.9028727873896228,0.5539259630534797,0.5493584627332165,44
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.5,0.375,0.76768330575853,depth_point_elu_pool2,1.6170494258403778,1.5999096669256687,0.5970420986413956,2.8594138622283936,0.7249388694763184,3.046356439590454,1.1553466692566872,1.0112245604395866,0.841022482969063,0.5759973401296884,0.5005148363299667,46
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.5,0.5,0.7927462551696827,depth_point_elu_pool2,1.1758333798497915,0.9982977397739887,0.05300441384315491,-0.9996611773967743,0.7295119762420654,0.6979901194572449,0.9515837542712688,1.0173376649618149,0.8820530894991147,0.5144331029430032,0.5779938416276127,53
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.625,0.75,0.9957158367279264,embedding_64d,0.5549916885793209,0.4795001521706581,0.3499270901083946,0.16609398275613785,0.842233419418335,0.5410205125808716,1.4991130158305168,1.2460832819342613,0.9265544320541838,0.7002558714989573,0.5584995712619275,7
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.625,0.5,0.9661544173619563,embedding_64d,1.107390796765685,0.7572170589119196,0.5915125869214535,0.22225330397486687,0.9198979735374451,0.7032092809677124,1.1939393132925034,1.1931748315691948,0.9223480481859894,0.6068825165834277,0.5889563179016113,9
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.625,1.0,0.766770892617739,embedding_64d,0.30932754278182983,0.5640853997319937,0.060378678143024445,1.10435388982296,0.9970739483833313,0.5795053839683533,1.1733355410397053,1.1224368438124657,0.821545484883683,0.5168786319950596,0.5435635223984718,20
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.75,1.0,0.9929149383231288,embedding_64d,0.625461969524622,0.6858953703194857,0.9428015314042568,0.760789692401886,0.9981591701507568,0.09413403272628784,1.206085816025734,1.2544368579983711,0.9080244746542496,0.5886386463046074,0.6121138731995598,21
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.875,0.5,0.5918415837657223,embedding_64d,0.5447770543396473,0.6739721074700356,0.9927361831068993,-0.41644667461514473,0.7653266191482544,0.6478102207183838,1.4180344864726067,0.9973114132881165,0.8376270254902132,0.6668299447465688,0.5156880521494895,41
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.875,0.625,0.9439090566083354,embedding_64d,0.571169319562614,0.657795486971736,0.9443999975919724,0.30752071738243103,0.7895674109458923,0.8435547351837158,1.5344776213169098,1.4120250195264816,0.8941895327313054,0.6872171252779663,0.6592400969518348,44
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.375,0.875,0.7078746391932036,embedding_64d,0.6093887835741043,1.0500403326004744,0.02249307930469513,1.6965685859322548,0.7249388694763184,3.046356439590454,1.158938743174076,1.3353517949581146,0.8605592898117008,0.5893298452533782,0.6223185051418841,46
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,d93a98ab5397644b26c763b9dac3e0a94b10bf5b8a7cee60d6dd04f12d133758,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.875,0.25,0.5424274742196975,embedding_64d,0.6759086567908525,1.3654089570045471,0.7961416691541672,-0.9708649218082428,0.7295119762420654,0.6979901194572449,1.1692034006118774,1.5142065659165382,0.8464574696880264,0.5709216517116874,0.6822119693737477,53
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,5c7eae649945a3a2ce0999ac8984c519b0077299acded6abf3574051c570d0dc,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8125,0.9375,0.5581255925869619,temporal_bn,1.9682069718837738,1.324902307242155,-0.20268918573856354,1.6759742498397827,0.9746761322021484,0.34851402044296265,0.5096536283381283,0.4230529819615185,0.6569909097787847,0.40733487642428373,0.32118769196327773,3
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,5c7eae649945a3a2ce0999ac8984c519b0077299acded6abf3574051c570d0dc,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.6875,0.625,0.9016740806262453,temporal_bn,2.368992066010833,2.5617976342327893,1.639827486127615,4.3630349189043045,0.8159340620040894,0.7803023457527161,0.7533336225897074,0.6129601802676916,0.8160354547405941,0.5813566725258715,0.43778504617977887,5
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,5c7eae649945a3a2ce0999ac8984c519b0077299acded6abf3574051c570d0dc,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8125,0.8125,0.997219504311681,temporal_bn,2.0924144107848406,1.8797484245151281,1.8842246979475021,1.4885215312242508,0.972277045249939,0.23893748223781586,0.5966020245105028,0.6142049580812454,0.9842604411781183,0.4708985768596176,0.4882194003032055,6
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,5c7eae649945a3a2ce0999ac8984c519b0077299acded6abf3574051c570d0dc,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8125,0.75,0.49624085639401605,temporal_bn,2.2785512022674084,1.538390738889575,4.341120392084122,0.03177312761545181,0.907518744468689,0.48520469665527344,0.646844376809895,0.45170891284942627,0.6405373617424948,0.46440255297347904,0.3434376074757893,15
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,5c7eae649945a3a2ce0999ac8984c519b0077299acded6abf3574051c570d0dc,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.6875,0.5625,0.9898474212292866,temporal_bn,2.278966646641493,2.556027825921774,3.5092123597860336,2.9471935778856277,0.9355893135070801,0.35915061831474304,0.6552966749295592,0.7798512717708945,0.9402871485661831,0.4913172811747063,0.5443696450674906,32
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,5c7eae649945a3a2ce0999ac8984c519b0077299acded6abf3574051c570d0dc,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.5625,0.6875,0.9959511247498247,temporal_bn,3.2941650301218033,3.1589294113218784,6.532927751541138,5.072964072227478,0.9702278971672058,0.2579774558544159,0.9295993447303772,0.8365751877427101,0.996587867932042,0.5783659863774665,0.6502702512813266,33
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,5c7eae649945a3a2ce0999ac8984c519b0077299acded6abf3574051c570d0dc,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.875,0.75,0.987310511621109,temporal_bn,1.8398801237344742,2.1470586825162172,2.1392443627119064,3.4710384011268616,0.9629595875740051,0.27328628301620483,0.5473843198269606,0.6184081174433231,0.975861888023208,0.36705519234761597,0.4266238301451085,38
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,5c7eae649945a3a2ce0999ac8984c519b0077299acded6abf3574051c570d0dc,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.25,0.25,0.34464866064730704,temporal_bn,3.7856091782450676,4.47110559605062,-0.4506695047020912,9.223243594169617,0.3043506443500519,1.9272421598434448,1.2428933884948492,1.201045310124755,0.2666621498632534,1.0460140405362472,0.8966148311411962,47
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,5c7eae649945a3a2ce0999ac8984c519b0077299acded6abf3574051c570d0dc,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.6875,1.0,0.12973399010252032,spatial_elu_pool1,1.5472404891625047,1.0252631902694702,-2.108129322528839,0.6600177586078644,0.9746761322021484,0.34851402044296265,0.5920523179229349,0.4304746703710407,0.22056685290163408,0.3208998352114577,0.22861682261893293,3
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,5c7eae649945a3a2ce0999ac8984c519b0077299acded6abf3574051c570d0dc,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.625,0.875,0.4484564950316417,spatial_elu_pool1,1.456613033078611,0.9721436470281333,-1.6885931193828583,0.3018844723701477,0.8159340620040894,0.7803023457527161,0.5369715057313442,0.4265712187625468,0.6516417639861846,0.31379173674620686,0.22255344913341105,5
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,5c7eae649945a3a2ce0999ac8984c519b0077299acded6abf3574051c570d0dc,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,1.0,0.7951498313626596,spatial_elu_pool1,0.487852631136775,0.9059191141277552,-0.04579716920852661,-0.9082783162593842,0.972277045249939,0.23893748223781586,0.2322849198244512,0.42947079986333847,0.6458824322502992,0.13545815140707418,0.2300535573036177,6
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,5c7eae649945a3a2ce0999ac8984c519b0077299acded6abf3574051c570d0dc,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,0.9375,0.3119808799823966,spatial_elu_pool1,1.1121917674317956,0.8807758507318795,0.9747435748577118,-0.625058725476265,0.907518744468689,0.48520469665527344,0.4521202640607953,0.41596251353621483,0.358475705077586,0.26443587666377427,0.23321568771498277,15
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,5c7eae649945a3a2ce0999ac8984c519b0077299acded6abf3574051c570d0dc,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8125,0.6875,0.8818943035905139,spatial_elu_pool1,1.282611983595416,0.9538683323189616,0.4963858351111412,-0.14692378044128418,0.9355893135070801,0.35915061831474304,0.4827928654849529,0.4285979373380542,0.8650357655196149,0.2591952170286095,0.2586704343720339,32
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,5c7eae649945a3a2ce0999ac8984c519b0077299acded6abf3574051c570d0dc,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,1.0,0.7780017968331019,spatial_elu_pool1,0.8669954789802432,0.893284565769136,-0.07249206304550171,-0.9069998413324356,0.9702278971672058,0.2579774558544159,0.4304436044767499,0.3776942007243633,0.6334718179267624,0.22958326792169828,0.23309041871572844,33
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,5c7eae649945a3a2ce0999ac8984c519b0077299acded6abf3574051c570d0dc,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,0.9375,0.9984193315091653,spatial_elu_pool1,0.9068683553487062,0.6912581799551845,-0.45743846893310547,-0.3435436189174652,0.9629595875740051,0.27328628301620483,0.42000568751245737,0.37104398757219315,0.875353210980592,0.22772440148401074,0.18184467713639607,38
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,5c7eae649945a3a2ce0999ac8984c519b0077299acded6abf3574051c570d0dc,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.625,0.75,-0.43289610271416934,spatial_elu_pool1,1.9533667704090476,2.3333062268793583,-3.654059588909149,3.7084858417510986,0.3043506443500519,1.9272421598434448,0.8220119774341583,0.9616509433835745,-0.2296514136500796,0.42817269209306685,0.48953129241825083,47
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,5c7eae649945a3a2ce0999ac8984c519b0077299acded6abf3574051c570d0dc,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.875,0.875,0.5049729406370104,depth_point_elu_pool2,1.3425366804003716,1.1499744020402431,-0.2948407977819443,1.522425964474678,0.9746761322021484,0.34851402044296265,0.7577477768063545,0.6700639687478542,0.5964161001928823,0.3490835912519833,0.30945591066614725,3
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,5c7eae649945a3a2ce0999ac8984c519b0077299acded6abf3574051c570d0dc,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8125,0.875,0.550877942116934,depth_point_elu_pool2,1.297092298977077,1.4446425419300795,-0.38982995599508286,1.44161719083786,0.8159340620040894,0.7803023457527161,0.7646254147402942,0.7031833818182349,0.5674116232949165,0.33953384702675976,0.35073689006268977,5
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,5c7eae649945a3a2ce0999ac8984c519b0077299acded6abf3574051c570d0dc,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,1.0,0.973472492479935,depth_point_elu_pool2,1.0198526438325644,0.9744074800983071,-0.24923425912857056,-0.28496116399765015,0.972277045249939,0.23893748223781586,0.4700086871162057,0.7694713594391942,0.7554920165229773,0.22250816004816443,0.3344359996711137,6
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,5c7eae649945a3a2ce0999ac8984c519b0077299acded6abf3574051c570d0dc,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,0.6875,0.20968822322957706,depth_point_elu_pool2,1.2616338673979044,1.6889717727899551,0.8121120780706406,-2.2143188044428825,0.907518744468689,0.48520469665527344,0.8005443401634693,0.886408781632781,0.3615425865506047,0.3274639977957122,0.40140723795979283,15
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,5c7eae649945a3a2ce0999ac8984c519b0077299acded6abf3574051c570d0dc,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.875,0.625,0.5068239364721789,depth_point_elu_pool2,1.7549247997812927,1.7371128480881453,1.07071752846241,-1.219260334968567,0.9355893135070801,0.35915061831474304,0.9116716356948018,1.046370904892683,0.575454551939435,0.41603024043957704,0.4706514340615831,32
