model,fold,seed,checkpoint_sha256,selected_epoch,normalizer_sha256,subject,session,session_id,BA,Macro_F1,accuracy,trials
EEGNet,1,0,00e8d743c5edcb5329f81b8a0c4e05e83b32229e937aa8a2cec67baa522b133d,25,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-055,S2,2,0.897376898297285,0.8928408572731419,0.8936170212765957,94
EEGNet,1,0,00e8d743c5edcb5329f81b8a0c4e05e83b32229e937aa8a2cec67baa522b133d,25,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-038,S2,2,0.92201540436457,0.9234496124031008,0.9240506329113924,79
EEGNet,1,0,00e8d743c5edcb5329f81b8a0c4e05e83b32229e937aa8a2cec67baa522b133d,25,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-083,S2,2,0.9305555555555556,0.9293237250554324,0.9294117647058824,85
EEGNet,1,0,00e8d743c5edcb5329f81b8a0c4e05e83b32229e937aa8a2cec67baa522b133d,25,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-024,S2,2,0.8596059113300492,0.8596059113300492,0.8596491228070176,57
EEGNet,1,0,00e8d743c5edcb5329f81b8a0c4e05e83b32229e937aa8a2cec67baa522b133d,25,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-044,S2,2,0.8949196699956579,0.8954248366013071,0.8958333333333334,96
EEGNet,1,0,00e8d743c5edcb5329f81b8a0c4e05e83b32229e937aa8a2cec67baa522b133d,25,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-068,S2,2,0.9309309309309309,0.9352226720647774,0.9375,64
EEGNet,1,0,00e8d743c5edcb5329f81b8a0c4e05e83b32229e937aa8a2cec67baa522b133d,25,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-077,S2,2,0.95,0.9519450800915332,0.9523809523809523,63
EEGNet,1,0,00e8d743c5edcb5329f81b8a0c4e05e83b32229e937aa8a2cec67baa522b133d,25,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-057,S2,2,0.9328054298642534,0.9323308270676691,0.9323308270676691,133
EEGNet,1,0,00e8d743c5edcb5329f81b8a0c4e05e83b32229e937aa8a2cec67baa522b133d,25,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-073,S2,2,0.896551724137931,0.9017671517671517,0.9047619047619048,63
EEGNet,1,0,00e8d743c5edcb5329f81b8a0c4e05e83b32229e937aa8a2cec67baa522b133d,25,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-088,S2,2,0.9583333333333333,0.9532608695652174,0.9534883720930233,43
EEGNet,1,0,00e8d743c5edcb5329f81b8a0c4e05e83b32229e937aa8a2cec67baa522b133d,25,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-016,S2,2,0.82574568288854,0.8196428571428571,0.8217821782178217,101
EEGNet,1,0,00e8d743c5edcb5329f81b8a0c4e05e83b32229e937aa8a2cec67baa522b133d,25,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-031,S2,2,0.9531531531531532,0.9545762711864407,0.9552238805970149,67
EEGNet,1,0,00e8d743c5edcb5329f81b8a0c4e05e83b32229e937aa8a2cec67baa522b133d,25,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-003,S2,2,0.912672045562411,0.912672045562411,0.9130434782608695,184
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-072,S1,1,0.925,0.9249882794186592,0.925,160
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-076,S1,1,0.9625,0.9625,0.9625,160
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-045,S1,1,0.825,0.8243137254901961,0.825,160
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-041,S1,1,0.66875,0.6665487004050175,0.66875,160
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-062,S1,1,0.9437500000000001,0.9436421275096865,0.94375,160
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-005,S1,1,0.9312499999999999,0.9311181558451724,0.93125,160
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-055,S1,1,0.84375,0.8391013964784456,0.8427672955974843,159
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-038,S1,1,1.0,1.0,1.0,160
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-083,S1,1,0.99375,0.9937497558498378,0.99375,160
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-024,S1,1,0.9875,0.9875,0.9875,160
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-044,S1,1,0.9,0.8999374609130707,0.9,160
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-068,S1,1,0.94375,0.943747802648541,0.94375,160
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-077,S1,1,0.75,0.7493734335839599,0.75,160
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-057,S1,1,0.9625,0.9624471913628541,0.9625,160
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-073,S1,1,1.0,1.0,1.0,160
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-088,S1,1,0.7875,0.7858604944103291,0.7875,160
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-016,S1,1,0.8518518518518519,0.8516483516483516,0.8518518518518519,162
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-031,S1,1,0.98125,0.9812434058848813,0.98125,160
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-003,S1,1,0.9375,0.9374609130706691,0.9375,160
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-072,S2,2,0.9084107327141383,0.898414711477489,0.898876404494382,89
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-076,S2,2,0.945357833655706,0.9450283919294431,0.945054945054945,91
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-045,S2,2,0.8746898263027295,0.8758169934640523,0.8771929824561403,57
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-041,S2,2,0.9375,0.9307359307359306,0.9375,48
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-062,S2,2,0.8742690058479532,0.8745732004738346,0.875,120
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-005,S2,2,0.8269230769230769,0.8275862068965518,0.832,125
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-055,S2,2,0.9162448228255868,0.913919413919414,0.9148936170212766,94
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-038,S2,2,0.897625160462131,0.8983268983268984,0.8987341772151899,79
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-083,S2,2,0.9194444444444444,0.9176014402437336,0.9176470588235294,85
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-024,S2,2,0.895935960591133,0.8944444444444444,0.8947368421052632,57
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-044,S2,2,0.8949196699956579,0.8954248366013071,0.8958333333333334,96
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-068,S2,2,0.9124124124124124,0.9185128596893303,0.921875,64
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-077,S2,2,0.9212121212121211,0.9205548549810845,0.9206349206349206,63
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-057,S2,2,0.9334841628959276,0.9322695637413003,0.9323308270676691,133
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-073,S2,2,0.8990872210953347,0.9027777777777777,0.9047619047619048,63
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-088,S2,2,0.9583333333333333,0.9532608695652174,0.9534883720930233,43
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-016,S2,2,0.8330062794348508,0.831617142296754,0.8316831683168316,101
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-031,S2,2,0.9396396396396396,0.9396396396396396,0.9402985074626866,67
SIRE-EEG,1,0,fd1fdbe952b12043eacfa60ac3a60bac45c32d284a1f0a5bc31afd6326eb42af,22,bf879ac3499ff1ca787906b6652cd29eb4671aec0cd16e6a94c8f8b2133598fe,sub-003,S2,2,0.9191979117228286,0.9182827535159142,0.9184782608695652,184
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-037,S1,1,0.925,0.924894382725708,0.925,160
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-067,S1,1,0.8747848537005163,0.8733614992958509,0.874251497005988,167
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-018,S1,1,1.0,1.0,1.0,160
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-070,S1,1,0.99375,0.9937497558498378,0.99375,160
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-029,S1,1,0.9624999999999999,0.9624941397093296,0.9625,160
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-046,S1,1,0.85625,0.8552947190436868,0.85625,160
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-019,S1,1,0.83125,0.8288363247355284,0.83125,160
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-090,S1,1,0.9625,0.9624765478424016,0.9625,160
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-004,S1,1,0.93125,0.9311827956989247,0.93125,160
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-002,S1,1,0.95,0.9499687304565353,0.95,160
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-052,S1,1,0.81875,0.8142142142142142,0.81875,160
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-025,S1,1,0.975,0.975,0.975,160
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-064,S1,1,0.98125,0.9812492675495137,0.98125,160
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-022,S1,1,0.8625,0.8624785122675418,0.8625,160
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-049,S1,1,0.70625,0.6947928081496815,0.70625,160
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-001,S1,1,0.9375,0.9372549019607843,0.9375,160
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-007,S1,1,0.875,0.8749218261413383,0.875,160
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-066,S1,1,0.89375,0.8936461388074292,0.89375,160
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-047,S1,1,0.96875,0.9687487792491895,0.96875,160
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-037,S2,2,0.8625730994152047,0.8471760797342193,0.8478260869565217,46
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-067,S2,2,0.9191331923890064,0.9193697868396664,0.9195402298850575,87
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-018,S2,2,0.9617715617715619,0.9618231625575566,0.9618320610687023,131
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-070,S2,2,0.9109848484848485,0.9123809523809524,0.9130434782608695,92
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-029,S2,2,0.9479166666666667,0.9416632749966083,0.9418604651162791,86
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-046,S2,2,0.9523809523809523,0.9522727272727273,0.9523809523809523,42
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-019,S2,2,0.9583333333333333,0.9586530264279625,0.9587628865979382,97
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-090,S2,2,0.9405250205086136,0.9392389525368249,0.9393939393939394,99
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-004,S2,2,0.9215029761904762,0.9212158808933002,0.9212598425196851,127
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-002,S2,2,0.95,0.949874686716792,0.95,80
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-052,S2,2,0.8720238095238095,0.866600790513834,0.8666666666666667,45
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-025,S2,2,0.9545454545454546,0.9484126984126984,0.9487179487179487,78
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-064,S2,2,0.9285714285714286,0.9258241758241759,0.9259259259259259,54
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-022,S2,2,0.893939393939394,0.893719806763285,0.8939393939393939,66
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-049,S2,2,0.9102564102564104,0.9114331723027376,0.912,125
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-001,S2,2,0.9167224080267559,0.9175384615384616,0.917910447761194,134
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-007,S2,2,0.9702525497814473,0.9687651331719128,0.9689922480620154,129
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-066,S2,2,0.9023809523809524,0.9101978691019786,0.9152542372881356,59
EEGNet,2,0,9fe48219bfd6ae934039d51d9cea9e6d1882979c8fd1ef0d8242125d27556c92,31,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-047,S2,2,0.9373376623376624,0.9360531002104582,0.9367088607594937,79
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-037,S1,1,0.9375,0.9375,0.9375,160
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-067,S1,1,0.8568559954102122,0.8551185656448814,0.8562874251497006,167
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-018,S1,1,1.0,1.0,1.0,160
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-070,S1,1,0.99375,0.9937497558498378,0.99375,160
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-029,S1,1,0.9750000000000001,0.974996093139553,0.975,160
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-046,S1,1,0.8625,0.8621553884711779,0.8625,160
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-019,S1,1,0.85625,0.8546086681679902,0.85625,160
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-090,S1,1,0.96875,0.9687390098081357,0.96875,160
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-004,S1,1,0.9375,0.9374902328488826,0.9375,160
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-002,S1,1,0.9624999999999999,0.9624941397093296,0.9625,160
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-052,S1,1,0.825,0.8216276477146043,0.825,160
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-025,S1,1,0.99375,0.9937497558498378,0.99375,160
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-064,S1,1,0.9875,0.9875,0.9875,160
SIRE-EEG,2,0,b383ab59a9b846d6c1415b80c613d226ed80ea27da19da659db64efa05ae1b10,43,2376a87a0522f7df70e2c258b5afb82bdecd5659564da134d091eca4a9ebb131,sub-022,S1,1,0.9125,0.9123767798466593,0.9125,160
