seed,task,dataset,fold,subject_id,method,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256,baseline_reused
1,OpenBMI_ERP,OpenBMI,3,34,LiteBN_BASELINE,0.8903030303030304,0.7975721418430666,0.8575757575757575,1980,78c3e60a5415db83b1f3ad07e6abf15072aa74126ecaa58a978264db280106bc,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
1,OpenBMI_ERP,OpenBMI,3,34,LiteBN_X,0.8945454545454545,0.8625754159302821,0.9171717171717172,1980,43839445bc78aa2ca549edd231d1cc6e4aa0ef9ce4347f9debc0e39b040248a0,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,False
1,OpenBMI_ERP,OpenBMI,3,45,LiteBN_BASELINE,0.8209090909090909,0.8106780766813828,0.8914141414141414,1980,78c3e60a5415db83b1f3ad07e6abf15072aa74126ecaa58a978264db280106bc,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
1,OpenBMI_ERP,OpenBMI,3,45,LiteBN_X,0.8166666666666667,0.7891090621975447,0.8722222222222222,1980,43839445bc78aa2ca549edd231d1cc6e4aa0ef9ce4347f9debc0e39b040248a0,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,False
1,OpenBMI_ERP,OpenBMI,3,49,LiteBN_BASELINE,0.863030303030303,0.76354920649193,0.8282828282828283,1980,78c3e60a5415db83b1f3ad07e6abf15072aa74126ecaa58a978264db280106bc,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
1,OpenBMI_ERP,OpenBMI,3,49,LiteBN_X,0.8996969696969697,0.8152847090096744,0.8732323232323232,1980,43839445bc78aa2ca549edd231d1cc6e4aa0ef9ce4347f9debc0e39b040248a0,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,False
1,OpenBMI_ERP,OpenBMI,4,20,LiteBN_BASELINE,0.9009090909090909,0.8479734007720723,0.9035353535353535,1980,ff5185637d17609dd2a56011430ebecad9c0686b6d5124579fcaa39092b63adf,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
1,OpenBMI_ERP,OpenBMI,4,20,LiteBN_X,0.8793939393939394,0.83619904461729,0.897979797979798,1980,04482d11ece73c05d9d64ba7acb31bd098ce7f34a62e5544b8ebff4cd48c967b,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,False
1,OpenBMI_ERP,OpenBMI,4,21,LiteBN_BASELINE,0.8542424242424242,0.7623188922035709,0.8297979797979798,1980,ff5185637d17609dd2a56011430ebecad9c0686b6d5124579fcaa39092b63adf,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
1,OpenBMI_ERP,OpenBMI,4,21,LiteBN_X,0.8412121212121212,0.7900949367088608,0.8646464646464647,1980,04482d11ece73c05d9d64ba7acb31bd098ce7f34a62e5544b8ebff4cd48c967b,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,False
