task,dataset,fold,architecture,seed,parameter_count,selected_epoch,best_inner_val_BA,best_inner_val_macro_F1,checkpoint_path,checkpoint_sha256,normalizer_sha256,batch_manifest_sha256,class_weighted_ce,elapsed_seconds_this_invocation,epochs_completed,source_sha256
OpenBMI_ERP,OpenBMI,0,LiteBN_X,1,219733,10,0.8737373737373737,0.859644225060494,/root/rivermind-data/xs_erp_seed12_stability_runtime/seed1/checkpoints/openbmi_erp/fold0_litebn_x/selected_best.pt,2c902f3809eaa5187bcef111a9eb7a0bd12b9c3276e3ef2d849bcb4013b14f56,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,,True,307.2793337656185,20,c8a1a89d8adfedf3e817a7983d79be9827befbd56b3a98d3158a03bc1dff8d85
OpenBMI_ERP,OpenBMI,1,LiteBN_X,1,219733,10,0.8348989898989898,0.7990251953675115,/root/rivermind-data/xs_erp_seed12_stability_runtime/seed1/checkpoints/openbmi_erp/fold1_litebn_x/selected_best.pt,0c658f7412277bcb49f79fcff1af3f2f68facc29cc0f822a7f53ca5d8647f7a8,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,,True,286.7416843660176,20,c8a1a89d8adfedf3e817a7983d79be9827befbd56b3a98d3158a03bc1dff8d85
OpenBMI_ERP,OpenBMI,2,LiteBN_X,1,219733,11,0.803131313131313,0.7744288916060672,/root/rivermind-data/xs_erp_seed12_stability_runtime/seed1/checkpoints/openbmi_erp/fold2_litebn_x/selected_best.pt,8d33f4fc626501ef82126b2784ef7b4614f823d65910b4acc339de7abb71515a,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,,True,373.3180471425876,21,c8a1a89d8adfedf3e817a7983d79be9827befbd56b3a98d3158a03bc1dff8d85
OpenBMI_ERP,OpenBMI,3,LiteBN_X,1,219733,22,0.850909090909091,0.8138429135467812,/root/rivermind-data/xs_erp_seed12_stability_runtime/seed1/checkpoints/openbmi_erp/fold3_litebn_x/selected_best.pt,43839445bc78aa2ca549edd231d1cc6e4aa0ef9ce4347f9debc0e39b040248a0,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,,True,796.0035018101335,32,c8a1a89d8adfedf3e817a7983d79be9827befbd56b3a98d3158a03bc1dff8d85
OpenBMI_ERP,OpenBMI,4,LiteBN_X,1,219733,25,0.8216666666666667,0.8079908658462033,/root/rivermind-data/xs_erp_seed12_stability_runtime/seed1/checkpoints/openbmi_erp/fold4_litebn_x/selected_best.pt,04482d11ece73c05d9d64ba7acb31bd098ce7f34a62e5544b8ebff4cd48c967b,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,,True,867.6093102321029,35,c8a1a89d8adfedf3e817a7983d79be9827befbd56b3a98d3158a03bc1dff8d85
