version,candidate,stage,inner_fold,held_subjects,n_train_subjects,n_held_subjects,method_BA,control_BA,delta_BA,method_epoch,control_epoch,elapsed_seconds
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,4,"['9', '21', '11', '43', '16', '20']",28,6,0.8558333333333333,0.8566666666666667,-0.0008333333333333526,3,3,23.473918199539185
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,0,"['18', '41', '25', '4', '46', '52', '30']",27,7,0.7949999999999999,0.7992857142857143,-0.004285714285714337,1,9,34.07212495803833
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,1,"['29', '34', '5', '38', '24', '22', '31']",27,7,0.7928571428571429,0.7935714285714286,-0.0007142857142856673,0,4,20.73018527030945
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,2,"['35', '42', '49', '8', '23', '26', '51']",27,7,0.8371428571428572,0.8378571428571429,-0.0007142857142856673,3,9,28.94031023979187
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,3,"['44', '7', '39', '37', '12', '27', '15']",27,7,0.8942857142857142,0.8942857142857144,-1.1102230246251565e-16,3,4,18.9256272315979
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,4,"['9', '21', '11', '43', '16', '20']",28,6,0.8574999999999999,0.8558333333333333,0.0016666666666665941,1,6,22.21148157119751
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,0,"['18', '41', '25', '4', '46', '52', '30']",27,7,0.7978571428571428,0.7957142857142857,0.002142857142857113,4,13,27.98825478553772
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,1,"['29', '34', '5', '38', '24', '22', '31']",27,7,0.7957142857142857,0.7957142857142857,0.0,0,0,8.47916555404663
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,2,"['35', '42', '49', '8', '23', '26', '51']",27,7,0.8378571428571429,0.8364285714285714,0.0014285714285714457,5,5,16.063348293304443
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,3,"['44', '7', '39', '37', '12', '27', '15']",27,7,0.8964285714285715,0.8964285714285715,0.0,0,0,8.947900772094727
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,4,"['9', '21', '11', '43', '16', '20']",28,6,0.8558333333333333,0.8566666666666667,-0.0008333333333333526,3,3,14.162189722061157
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,0,"['18', '41', '25', '4', '46', '52', '30']",27,7,0.7949999999999999,0.7992857142857143,-0.004285714285714337,1,9,21.3552463054657
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,1,"['29', '34', '5', '38', '24', '22', '31']",27,7,0.7928571428571429,0.7935714285714286,-0.0007142857142856673,0,4,13.998010635375977
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,2,"['35', '42', '49', '8', '23', '26', '51']",27,7,0.8371428571428572,0.8378571428571429,-0.0007142857142856673,3,9,22.75933337211609
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,3,"['44', '7', '39', '37', '12', '27', '15']",27,7,0.8942857142857142,0.8942857142857144,-1.1102230246251565e-16,3,4,14.659257173538208
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,4,"['9', '21', '11', '43', '16', '20']",28,6,0.8574999999999999,0.8558333333333333,0.0016666666666665941,1,6,17.144375562667847
