fold,seed,task,block,dimensions,persistence_supported,rho_G,rho_null_p95,n_inner_splits,raw_utility_mean_CE,raw_BA_drop_mean,random_mean_CE,calibrated_utility_mean_CE,calibrated_utility_ci95,calibrated_utility_sign_probability,bootstrap,random_draws_per_split,probe_refit_after_intervention
1,0,mi,0,2,True,0.6536369197720742,0.18856893712942693,5,0.0006939394587786252,0.012323703416320275,0.0092559535155386,-0.008562014056759975,"[-0.0007254936300694346, 0.002482084640967309]",0.8626,"{'mean': 0.0008917592880569572, 'median': 0.000925341119236589, 'ci95': [-0.0007254936300694346, 0.002482084640967309], 'sign_probability': 0.8626, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,mi,1,4,True,0.3306016429459644,0.07655683838319274,5,0.0035804713985568503,0.009700817376855797,0.022077622277361725,-0.018497150878804873,"[0.0014060460795393456, 0.005948898897715794]",0.9994,"{'mean': 0.003668651905687722, 'median': 0.003597393732757248, 'ci95': [0.0014060460795393456, 0.005948898897715794], 'sign_probability': 0.9994, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,mi,2,4,True,0.18120676594642987,0.05499933573674394,5,0.030640656030565105,0.06369933073386595,0.01341588330591792,0.017224772724647185,"[0.02091839702863178, 0.038492644035438374]",1.0,"{'mean': 0.029465689296201227, 'median': 0.02726606571740542, 'ci95': [0.02091839702863178, 0.038492644035438374], 'sign_probability': 1.0, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,mi,3,4,True,0.09846162552885492,0.032506244706850686,5,0.023530641125445263,0.03935981938744173,0.014464703647479467,0.009065937477965793,"[0.017898255772137325, 0.028587870933730563]",1.0,"{'mean': 0.0233118697675866, 'median': 0.027460917803834306, 'ci95': [0.017898255772137325, 0.028587870933730563], 'sign_probability': 1.0, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,mi,4,4,True,0.050005398357598756,0.029651738940033437,5,0.007687121300534672,0.01945178453976537,0.020559742290017204,-0.01287262098948253,"[0.004199192265425153, 0.011164525238830185]",1.0,"{'mean': 0.007685338319913569, 'median': 0.00693980756554613, 'ci95': [0.004199192265425153, 0.011164525238830185], 'sign_probability': 1.0, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,mi,5,2,False,0.01084374747141527,0.0318739062093771,5,0.013029616379514764,0.019036704998485577,0.007309906280724647,0.005719710098790116,"[0.009111279931763713, 0.016906064457531]",1.0,"{'mean': 0.013013225668386863, 'median': 0.011386245065411305, 'ci95': [0.009111279931763713, 0.016906064457531], 'sign_probability': 1.0, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,erp,0,2,True,0.6536369197720742,0.18856893712942693,5,-0.00218318051097246,0.0035370181510865906,0.0005665700756743959,-0.002749750586646856,"[-0.0070834213815889, 0.0015437337825127346]",0.1429,"{'mean': -0.002310259197488246, 'median': 0.0009478433430210043, 'ci95': [-0.0070834213815889, 0.0015437337825127346], 'sign_probability': 0.1429, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,erp,1,4,True,0.3306016429459644,0.07655683838319274,5,-0.0008827303355152027,-0.0004035368935338179,0.0009398232420584998,-0.0018225535775737022,"[-0.002809024104313203, 0.0008926884269173973]",0.1579,"{'mean': -0.0009418664220828788, 'median': -0.0010050282023257862, 'ci95': [-0.002809024104313203, 0.0008926884269173973], 'sign_probability': 0.1579, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,erp,2,4,True,0.18120676594642987,0.05499933573674394,5,0.0008588970291359965,-0.0008081176327621953,0.0012562441053457982,-0.00039734707620980164,"[-0.0015133491620638961, 0.002869671413452659]",0.7238,"{'mean': 0.0006814939556184553, 'median': -0.0002129798872533284, 'ci95': [-0.0015133491620638961, 0.002869671413452659], 'sign_probability': 0.7238, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,erp,3,4,True,0.09846162552885492,0.032506244706850686,5,0.0017824273731783969,0.0029750254811194755,0.00037598416574092776,0.001406443207437469,"[-0.0006002396219070344, 0.0037877134095507014]",0.9251,"{'mean': 0.0015944596520060226, 'median': 0.0020037107248224717, 'ci95': [-0.0006002396219070344, 0.0037877134095507014], 'sign_probability': 0.9251, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,erp,4,4,True,0.050005398357598756,0.029651738940033437,5,0.002742138527507021,0.0023271357394579863,0.0005066964765018906,0.0022354420510051305,"[0.00045934206986238303, 0.005352343496379509]",0.9899,"{'mean': 0.0029039234694699973, 'median': 0.0037305122499219356, 'ci95': [0.00045934206986238303, 0.005352343496379509], 'sign_probability': 0.9899, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,erp,5,2,False,0.01084374747141527,0.0318739062093771,5,0.004031904007155718,0.0005711508081176376,-0.00013042866076392646,0.0041623326679196436,"[0.0019287369115195906, 0.0062172482623418495]",1.0,"{'mean': 0.004055620450760564, 'median': 0.0031913679544798845, 'ci95': [0.0019287369115195906, 0.0062172482623418495], 'sign_probability': 1.0, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,ssvep,0,2,True,0.6536369197720742,0.18856893712942693,5,-0.0015286926032682668,0.0012127413374218854,0.017507175755760905,-0.019035868359029172,"[-0.002657578026780454, -0.0003193743903309251]",0.005,"{'mean': -0.0014848067690015616, 'median': -0.001538536358357545, 'ci95': [-0.002657578026780454, -0.0003193743903309251], 'sign_probability': 0.005, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,ssvep,1,4,True,0.3306016429459644,0.07655683838319274,5,0.0022923019605904926,0.0007120345427076513,0.04460240790142261,-0.042310105940832114,"[0.0003568115031089728, 0.003771174266295881]",0.9917,"{'mean': 0.0020597655172806296, 'median': 0.0019833604706138708, 'ci95': [0.0003568115031089728, 0.003771174266295881], 'sign_probability': 0.9917, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,ssvep,2,4,True,0.18120676594642987,0.05499933573674394,5,0.0032479811158737217,0.005219065627908947,0.04430069051872565,-0.041052709402851925,"[0.0007366251074016603, 0.005586420003795455]",0.9949,"{'mean': 0.0031737507448178245, 'median': 0.0030535199512989886, 'ci95': [0.0007366251074016603, 0.005586420003795455], 'sign_probability': 0.9949, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,ssvep,3,4,True,0.09846162552885492,0.032506244706850686,5,0.055949026927063696,0.04636725459511186,0.02735071598974618,0.028598310937317517,"[0.04994115779265957, 0.061888325450737684]",1.0,"{'mean': 0.055866926911857295, 'median': 0.05656051292761666, 'ci95': [0.04994115779265957, 0.061888325450737684], 'sign_probability': 1.0, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,ssvep,4,4,True,0.050005398357598756,0.029651738940033437,5,0.16310804903255544,0.14259466322321526,0.017255832407127348,0.14585221662542808,"[0.15309719390347032, 0.1766997572341215]",1.0,"{'mean': 0.1649411474460011, 'median': 0.16798717878549896, 'ci95': [0.15309719390347032, 0.1766997572341215], 'sign_probability': 1.0, 'draws': 10000, 'n_subjects': 85}",100,True
1,0,ssvep,5,2,False,0.01084374747141527,0.0318739062093771,5,0.015312641460530574,0.009907813778472474,0.01575495988885576,-0.0004423184283251849,"[0.012110218481747937, 0.018241072152671987]",1.0,"{'mean': 0.015256851232262, 'median': 0.01700790078067904, 'ci95': [0.012110218481747937, 0.018241072152671987], 'sign_probability': 1.0, 'draws': 10000, 'n_subjects': 85}",100,True
