fold,seed,inner_fold,mode,config,mean_applied_shift_norm,mean_geometry_projection_error,max_geometry_projection_error,prediction_js_sensitivity,robust_ba,delta_ba_under_shift
0,0,4,base,matched_base,0.0,0.0,0.0,8.206139771679134e-06,0.8438194444444443,-0.0003472222222223875
0,0,4,cf,cf0_a025_p025_l05_c0,0.14408279991281173,2.4305342151247675e-09,1.078091749207033e-08,8.148427116682622e-06,0.8438194444444443,-0.0003472222222223875
0,0,4,cf,cf0_a025_p050_l10_c01,0.14575017850939967,2.4785729920398724e-09,1.078091749207033e-08,8.096822428834884e-06,0.8438888888888889,-0.0002777777777778212
0,0,4,cf,cf0_a050_p025_l05_c01,0.28816559982562345,4.861068430249535e-09,2.156183498414066e-08,8.111585656486902e-06,0.8438888888888889,-0.0002777777777778212
0,0,4,cf,cf0_a050_p050_l10_c01,0.29150035701879934,4.957145984079745e-09,2.156183498414066e-08,8.003971589687826e-06,0.8438194444444443,-0.0003472222222223875
0,0,4,cf,cf0_a100_p025_l05_c01,0.5763311996512469,9.72213686049907e-09,4.312366996828132e-08,8.023607063223237e-06,0.8438888888888889,-0.0002777777777778212
0,0,4,cf,cf0_a100_p050_l10_c01,0.5830007140375987,9.91429196815949e-09,4.312366996828132e-08,7.75052612639387e-06,0.8438888888888889,-0.0002777777777778212
0,0,0,duplicate,cf0_a100_p050_l10_c01,0.0,0.0,0.0,7.3078384800155e-06,0.8170833333333333,0.0013690476190475476
0,0,0,full,cf0_a100_p050_l10_c01,0.644485856674726,0.18913538119193543,0.669203519821167,7.221710763658729e-06,0.8199404761904762,0.0013690476190476586
0,0,0,random,cf0_a100_p050_l10_c01,0.5926384245627895,1.9682585628587304e-08,6.085087420615309e-07,7.010507420258067e-06,0.8175,0.0017857142857142794
0,0,1,duplicate,cf0_a100_p050_l10_c01,0.0,0.0,0.0,0.00011696447997813135,0.8124404761904761,0.001011904761904714
0,0,1,full,cf0_a100_p050_l10_c01,0.6418684157223478,0.15981942204361788,0.6654871106147766,0.00010593176226988195,0.8120238095238096,0.002023809523809539
0,0,1,random,cf0_a100_p050_l10_c01,0.6082570569560146,2.1452738511038267e-08,6.208175591382314e-07,0.00011152696704066757,0.8123809523809523,0.0009523809523809268
0,0,2,duplicate,cf0_a100_p050_l10_c01,0.0,0.0,0.0,2.9347160249848092e-05,0.8398809523809524,0.0005952380952382041
0,0,2,full,cf0_a100_p050_l10_c01,0.6411161641883709,0.17067068183395578,0.6690723896026611,2.992855443354897e-05,0.8394642857142857,0.0008928571428571397
0,0,2,random,cf0_a100_p050_l10_c01,0.6085498590563028,1.9306450247160626e-08,4.371819670723198e-07,2.8541295299697035e-05,0.8399404761904762,-5.952380952378711e-05
0,0,3,duplicate,cf0_a100_p050_l10_c01,0.0,0.0,0.0,3.713057271851222e-05,0.8550595238095239,5.952380952389813e-05
0,0,3,full,cf0_a100_p050_l10_c01,0.6196684293414072,0.15536867469795834,0.4855963885784149,3.569122075556792e-05,0.8560714285714286,-0.00035714285714283367
0,0,3,random,cf0_a100_p050_l10_c01,0.5850326387773053,1.8641415880496735e-08,1.0236973366772872e-06,3.6623864656841174e-05,0.8548214285714287,-0.0001785714285712503
0,0,4,duplicate,cf0_a100_p050_l10_c01,0.0,0.0,0.0,8.211947519115762e-06,0.8438194444444443,-0.0003472222222223875
0,0,4,full,cf0_a100_p050_l10_c01,0.621305839020331,0.15290204066188395,0.6707459688186646,6.83373490990444e-06,0.8438194444444446,0.0004861111111111871
0,0,4,random,cf0_a100_p050_l10_c01,0.580099987508225,1.94325124880379e-08,1.8592871811051737e-06,8.150490496229934e-06,0.8438888888888888,-0.0002777777777779322
0,1,0,base,matched_base,0.0,0.0,0.0,5.286376125064992e-05,0.8444642857142856,-0.0012500000000000844
0,1,0,cf,cf0_a025_p025_l05_c0,0.1645057054245687,4.105884448342592e-09,1.6658665558111352e-08,5.2940170717566695e-05,0.8444047619047619,-0.0013095238095237605
0,1,0,cf,cf0_a025_p050_l10_c01,0.16442821020209966,4.133723327294503e-09,1.6658665558111352e-08,5.321630406877307e-05,0.8445238095238095,-0.0011904761904761862
0,1,0,cf,cf0_a050_p025_l05_c01,0.3290114108491374,8.211768896685185e-09,3.3317331116222704e-08,5.304561976570725e-05,0.844345238095238,-0.0013690476190476586
0,1,0,cf,cf0_a050_p050_l10_c01,0.3288564204041993,8.267446654589006e-09,3.3317331116222704e-08,5.3572071823279286e-05,0.8444642857142856,-0.0012500000000000844
0,1,0,cf,cf0_a100_p025_l05_c01,0.6580228216982748,1.642353779337037e-08,6.663466223244541e-08,5.301589061472734e-05,0.844345238095238,-0.0013690476190476586
0,1,0,cf,cf0_a100_p050_l10_c01,0.6577128408083986,1.6534893309178012e-08,6.663466223244541e-08,5.341596995332801e-05,0.8442857142857143,-0.0014285714285713347
0,1,1,base,matched_base,0.0,0.0,0.0,5.937831352100802e-05,0.8479761904761904,-0.0005952380952380931
0,1,1,cf,cf0_a025_p025_l05_c0,0.1715343412939822,4.907409765516788e-09,2.5196401409743885e-08,5.944979358936783e-05,0.8479166666666668,-0.0006547619047617692
0,1,1,cf,cf0_a025_p050_l10_c01,0.17158295255750636,4.971991452912394e-09,2.5196401409743885e-08,5.962420040430309e-05,0.8479166666666668,-0.0006547619047617692
0,1,1,cf,cf0_a050_p025_l05_c01,0.3430686825879644,9.814819531033576e-09,5.039280281948777e-08,5.9464249073711246e-05,0.8479166666666668,-0.0006547619047617692
0,1,1,cf,cf0_a050_p050_l10_c01,0.3431659051150127,9.943982905824788e-09,5.039280281948777e-08,5.983625518970328e-05,0.8479166666666668,-0.0006547619047617692
0,1,1,cf,cf0_a100_p025_l05_c01,0.6861373651759288,1.962963906206715e-08,1.0078560563897554e-07,5.931554696336954e-05,0.8478571428571429,-0.0007142857142856673
0,1,1,cf,cf0_a100_p050_l10_c01,0.6863318102300254,1.9887965811649576e-08,1.0078560563897554e-07,5.973925479304404e-05,0.847797619047619,-0.0007738095238095655
0,1,2,base,matched_base,0.0,0.0,0.0,0.00011382301031751824,0.7927380952380951,0.0013095238095237605
0,1,2,cf,cf0_a025_p025_l05_c0,0.17713295830464226,4.29665089187751e-09,1.982676778311543e-08,0.00011386709990684824,0.7927380952380951,0.0005952380952379821
0,1,2,cf,cf0_a025_p050_l10_c01,0.176761145219006,4.291886090650152e-09,1.982676778311543e-08,0.000114424613099184,0.7924999999999999,0.001071428571428501
0,1,2,cf,cf0_a050_p025_l05_c01,0.3542659166092845,8.59330178375502e-09,3.965353556623086e-08,0.00011379579538111418,0.7927380952380951,0.0005952380952379821
0,1,2,cf,cf0_a050_p050_l10_c01,0.353522290438012,8.583772181300305e-09,3.965353556623086e-08,0.00011448272644866252,0.7924999999999999,0.001071428571428501
0,1,2,cf,cf0_a100_p025_l05_c01,0.708531833218569,1.718660356751004e-08,7.930707113246172e-08,0.00011332954509315005,0.7927380952380951,0.0005952380952379821
0,1,2,cf,cf0_a100_p050_l10_c01,0.707044580876024,1.716754436260061e-08,7.930707113246172e-08,0.00011363230885939116,0.7924404761904761,0.001011904761904714
0,1,3,base,matched_base,0.0,0.0,0.0,8.356600921367718e-05,0.8268452380952381,0.002559523809523845
0,1,3,cf,cf0_a025_p025_l05_c0,0.16651733958032955,4.770629990886875e-09,2.2785735964703235e-08,8.380694428422669e-05,0.8267261904761906,0.0024404761904762706
0,1,3,cf,cf0_a025_p050_l10_c01,0.166308246759001,4.7535822006797794e-09,2.2785735964703235e-08,8.412038589249111e-05,0.8269642857142857,0.002678571428571419
0,1,3,cf,cf0_a050_p025_l05_c01,0.3330346791606591,9.54125998177375e-09,4.557147192940647e-08,8.399622549091621e-05,0.8267261904761906,0.0024404761904762706
0,1,3,cf,cf0_a050_p050_l10_c01,0.332616493518002,9.507164401359559e-09,4.557147192940647e-08,8.475583872752179e-05,0.8269642857142857,0.002678571428571419
0,1,3,cf,cf0_a100_p025_l05_c01,0.6660693583213182,1.90825199635475e-08,9.114294385881294e-08,8.425006421985812e-05,0.8267261904761906,0.0024404761904762706
0,1,3,cf,cf0_a100_p050_l10_c01,0.665232987036004,1.9014328802719118e-08,9.114294385881294e-08,8.558419165717765e-05,0.8270238095238095,0.002738095238095206
0,1,4,base,matched_base,0.0,0.0,0.0,0.0001494957923637954,0.8506250000000001,-0.005208333333333259
0,1,4,cf,cf0_a025_p025_l05_c0,0.17418239602115182,4.681109266391474e-09,1.6613540765320067e-08,0.00014969494646627918,0.8506944444444445,-0.005138888888888804
0,1,4,cf,cf0_a025_p050_l10_c01,0.17357118576778283,4.672392874001723e-09,1.6613540765320067e-08,0.0001499820724367535,0.8507638888888889,-0.00506944444444446
0,1,4,cf,cf0_a050_p025_l05_c01,0.34836479204230364,9.362218532782948e-09,3.3227081530640135e-08,0.00014981796012132726,0.850625,-0.00520833333333337
0,1,4,cf,cf0_a050_p050_l10_c01,0.34714237153556565,9.344785748003446e-09,3.3227081530640135e-08,0.00015038357382471322,0.8506944444444445,-0.005972222222222157
0,1,4,cf,cf0_a100_p025_l05_c01,0.6967295840846073,1.8724437065565895e-08,6.645416306128027e-08,0.00014985092505436884,0.850625,-0.006041666666666723
0,1,4,cf,cf0_a100_p050_l10_c01,0.6942847430711313,1.8689571496006893e-08,6.645416306128027e-08,0.00015058118107610997,0.8506944444444445,-0.005972222222222157
0,1,0,duplicate,cf0_a025_p050_l10_c01,0.0,0.0,0.0,5.257054344535942e-05,0.8445833333333331,-0.0011309523809525102
0,1,0,full,cf0_a025_p050_l10_c01,0.19352403614376595,0.08721677942971695,0.26996612548828125,5.2769410917333054e-05,0.8442857142857142,-1.1102230246251565e-16
0,1,0,random,cf0_a025_p050_l10_c01,0.16458938452099559,6.651472305265177e-09,6.892542501191201e-07,5.244074735722911e-05,0.8445833333333334,-0.0011309523809522881
0,1,1,duplicate,cf0_a025_p050_l10_c01,0.0,0.0,0.0,5.9234577391144684e-05,0.8480357142857143,-0.000535714285714195
0,1,1,full,cf0_a025_p050_l10_c01,0.19806879526893123,0.08297001928222338,0.2604520618915558,5.897823315981606e-05,0.8481547619047619,-0.0004166666666666208
0,1,1,random,cf0_a025_p050_l10_c01,0.1714531037462894,7.842731792630868e-09,2.197927528868604e-07,5.919103782328665e-05,0.8479761904761904,-0.0005952380952380931
0,1,2,duplicate,cf0_a025_p050_l10_c01,0.0,0.0,0.0,0.00011404259371773348,0.7924999999999999,0.001071428571428501
0,1,2,full,cf0_a025_p050_l10_c01,0.2025593087867973,0.08472738067438328,0.27036285400390625,0.00011496442901049727,0.7929166666666666,0.0007738095238094544
0,1,2,random,cf0_a025_p050_l10_c01,0.17729229666829452,7.061068138773211e-09,2.1795239035782288e-07,0.00011373084300841847,0.7924999999999999,0.001071428571428501
0,1,3,duplicate,cf0_a025_p050_l10_c01,0.0,0.0,0.0,8.333911426820062e-05,0.8269047619047619,0.002619047619047632
0,1,3,full,cf0_a025_p050_l10_c01,0.18936824243315095,0.07617122368694566,0.26825207471847534,8.429910231204036e-05,0.8270238095238095,0.002738095238095206
0,1,3,random,cf0_a025_p050_l10_c01,0.16558144733377173,7.880668893323665e-09,3.5017740174225764e-07,8.311638088318874e-05,0.8268452380952381,0.002559523809523845
0,1,4,duplicate,cf0_a025_p050_l10_c01,0.0,0.0,0.0,0.0001493613037909648,0.8507638888888889,-0.00506944444444446
0,1,4,full,cf0_a025_p050_l10_c01,0.19868644118065715,0.08554581855752261,0.20032726228237152,0.0001511493629552715,0.8504861111111112,-0.00534722222222217
0,1,4,random,cf0_a025_p050_l10_c01,0.17286346722799187,7.629180732709606e-09,1.6354030094589689e-06,0.0001492564322546508,0.8507638888888889,-0.00506944444444446
1,0,0,base,matched_base,0.0,0.0,0.0,0.00012455886041464685,0.8262499999999999,0.002678571428571308
1,0,0,cf,cf0_a025_p025_l05_c0,0.1926926473423976,5.568027462330922e-09,2.8493008841223855e-08,0.0001248332643285726,0.82625,0.002678571428571419
1,0,0,cf,cf0_a025_p050_l10_c01,0.19252516416942372,5.440463572458544e-09,2.8493008841223855e-08,0.0001256253848351393,0.826190476190476,0.00261904761904741
1,0,0,cf,cf0_a050_p025_l05_c01,0.3853852946847952,1.1136054924661845e-08,5.698601768244771e-08,0.00012495739296907913,0.8263690476190475,0.0027976190476188822
1,0,0,cf,cf0_a050_p050_l10_c01,0.38505032833884745,1.0880927144917088e-08,5.698601768244771e-08,0.00012629050206563525,0.8261309523809522,0.002559523809523623
1,0,0,cf,cf0_a100_p025_l05_c01,0.7707705893695904,2.227210984932369e-08,1.1397203536489542e-07,0.0001246739420384295,0.8263690476190476,0.0027976190476189933
1,0,0,cf,cf0_a100_p050_l10_c01,0.7701006566776949,2.1761854289834177e-08,1.1397203536489542e-07,0.00012630410738774623,0.8260119047619048,0.0024404761904761596
1,0,1,base,matched_base,0.0,0.0,0.0,0.0005232889169811757,0.8398214285714284,0.0019642857142855297
1,0,1,cf,cf0_a025_p025_l05_c0,0.21102580287425815,5.058326711872391e-09,3.728803932290248e-08,0.0005260359420722727,0.8398214285714287,0.0019642857142858627
1,0,1,cf,cf0_a025_p050_l10_c01,0.21114401415211542,5.0783715531749626e-09,3.728803932290248e-08,0.0005264805936687499,0.8397619047619047,0.0019047619047618536
1,0,1,cf,cf0_a050_p025_l05_c01,0.4220516057485163,1.0116653423744781e-08,7.457607864580496e-08,0.0005272764488327541,0.839702380952381,0.0018452380952381775
1,0,1,cf,cf0_a050_p050_l10_c01,0.42228802830423084,1.0156743106349925e-08,7.457607864580496e-08,0.0005264188550647852,0.8399404761904762,0.0013690476190476586
1,0,1,cf,cf0_a100_p025_l05_c01,0.8441032114970326,2.0233306847489562e-08,1.491521572916099e-07,0.0005265843065374876,0.8397619047619047,0.0019047619047618536
1,0,1,cf,cf0_a100_p050_l10_c01,0.8445760566084617,2.031348621269985e-08,1.491521572916099e-07,0.00051845841205094,0.8401785714285713,0.0001785714285712503
1,0,2,base,matched_base,0.0,0.0,0.0,0.00031020775324022237,0.8260714285714285,-0.001071428571428723
1,0,2,cf,cf0_a025_p025_l05_c0,0.20147674657976689,5.864732992226583e-09,3.9783596861298065e-08,0.00031195868246016253,0.8262499999999999,-0.0008928571428572507
1,0,2,cf,cf0_a025_p050_l10_c01,0.20141999939228894,5.774439432261193e-09,3.9783596861298065e-08,0.0003131525240635665,0.8263690476190475,-0.0007738095238096765
1,0,2,cf,cf0_a050_p025_l05_c01,0.40295349315953377,1.1729465984453165e-08,7.956719372259613e-08,0.0003132468900327151,0.8263095238095236,-0.0008333333333335746
1,0,2,cf,cf0_a050_p050_l10_c01,0.4028399987845779,1.1548878864522386e-08,7.956719372259613e-08,0.00031476540007023004,0.8265476190476191,-0.0005952380952380931
1,0,2,cf,cf0_a100_p025_l05_c01,0.8059069863190675,2.345893196890633e-08,1.5913438744519226e-07,0.0003144958954447369,0.8264285714285714,-0.0007142857142857784
1,0,2,cf,cf0_a100_p050_l10_c01,0.8056799975691558,2.3097757729044773e-08,1.5913438744519226e-07,0.0003138362309427466,0.8266666666666667,-0.0019047619047618536
1,0,3,base,matched_base,0.0,0.0,0.0,0.0008226283463146033,0.8385119047619046,-0.004345238095238235
1,0,3,cf,cf0_a025_p025_l05_c0,0.20437143613175768,5.721406739154967e-09,4.508203232944652e-08,0.0008243591286158607,0.8386309523809524,-0.004226190476190439
1,0,3,cf,cf0_a025_p050_l10_c01,0.20475963701621192,5.757800190546708e-09,4.508203232944652e-08,0.0008267708880998568,0.8386309523809525,-0.004226190476190328
1,0,3,cf,cf0_a050_p025_l05_c01,0.40874287226351536,1.1442813478309933e-08,9.016406465889304e-08,0.0008245834372415537,0.8385714285714285,-0.004285714285714337
1,0,3,cf,cf0_a050_p050_l10_c01,0.40951927403242383,1.1515600381093416e-08,9.016406465889304e-08,0.0008267045945482737,0.8387500000000001,-0.0033928571428569754
1,0,3,cf,cf0_a100_p025_l05_c01,0.8174857445270307,2.2885626956619867e-08,1.8032812931778608e-07,0.0008207770868947966,0.83875,-0.0033928571428570864
1,0,3,cf,cf0_a100_p050_l10_c01,0.8190385480648477,2.3031200762186832e-08,1.8032812931778608e-07,0.0008139733536685494,0.8389285714285716,-0.003928571428571281
1,0,4,base,matched_base,0.0,0.0,0.0,0.00021921220902877594,0.8440277777777778,-0.0018055555555555047
1,0,4,cf,cf0_a025_p025_l05_c0,0.2054469986684192,5.439983344264617e-09,3.7184268109058394e-08,0.0002194746828361098,0.8440277777777778,-0.0018055555555555047
1,0,4,cf,cf0_a025_p050_l10_c01,0.204210745599756,5.436544300027194e-09,3.7184268109058394e-08,0.0002185028911455051,0.8440277777777778,-0.0018055555555555047
1,0,4,cf,cf0_a050_p025_l05_c01,0.4108939973368384,1.0879966688529235e-08,7.436853621811679e-08,0.00021937139559232016,0.8439583333333335,-0.001874999999999849
1,0,4,cf,cf0_a050_p050_l10_c01,0.408421491199512,1.0873088600054388e-08,7.436853621811679e-08,0.0002167679925103701,0.8440277777777778,-0.0018055555555555047
1,0,4,cf,cf0_a100_p025_l05_c01,0.8217879946736768,2.175993337705847e-08,1.4873707243623357e-07,0.0002181403506341285,0.8440972222222224,-0.0017361111111109384
1,0,4,cf,cf0_a100_p050_l10_c01,0.816842982399024,2.1746177200108776e-08,1.4873707243623357e-07,0.0002107044165322533,0.8441666666666666,-0.0016666666666667052
1,0,0,duplicate,cf0_a100_p050_l10_c01,0.0,0.0,0.0,0.00012455788385313588,0.8262499999999999,0.002678571428571308
1,0,0,full,cf0_a100_p050_l10_c01,0.8919126377386205,0.38828285932540896,1.3560019731521606,0.00012504810425042196,0.8272023809523809,5.9523809523676086e-05
1,0,0,random,cf0_a100_p050_l10_c01,0.7756071218499582,3.586834932283044e-08,2.040627123278682e-06,0.00012483175504748756,0.8262499999999999,0.002678571428571308
1,0,1,duplicate,cf0_a100_p050_l10_c01,0.0,0.0,0.0,0.0005232848845729208,0.8398214285714284,0.0019642857142855297
1,0,1,full,cf0_a100_p050_l10_c01,0.949808233249373,0.38750618987440677,1.0550297498703003,0.0005176358153155227,0.8406547619047618,0.004226190476190328
1,0,1,random,cf0_a100_p050_l10_c01,0.8457809822424469,3.502625613698317e-08,2.68223038801807e-06,0.0005114707138643361,0.8401190476190475,0.0029761904761903546
1,0,2,duplicate,cf0_a100_p050_l10_c01,0.0,0.0,0.0,0.00031020042690969933,0.8260714285714285,-0.001071428571428723
1,0,2,full,cf0_a100_p050_l10_c01,0.9262680859909844,0.40095940921373324,1.3676117658615112,0.00029871469785456114,0.8258928571428571,-0.0033928571428571974
1,0,2,random,cf0_a100_p050_l10_c01,0.8129243116571978,3.5670906754184755e-08,1.7405872085873852e-06,0.0003023085219848338,0.8262499999999999,-0.0030357142857143637
1,0,3,duplicate,cf0_a100_p050_l10_c01,0.0,0.0,0.0,0.0008226324962680633,0.8385119047619046,-0.004345238095238235
1,0,3,full,cf0_a100_p050_l10_c01,0.9574417283174297,0.4345785172663052,1.3424190282821655,0.0007986988502394522,0.8389880952380951,-0.004583333333333495
1,0,3,random,cf0_a100_p050_l10_c01,0.8182260848247856,3.090454415815884e-08,9.014930242301489e-07,0.0007995901722396896,0.8386904761904761,-0.004166666666666763
1,0,4,duplicate,cf0_a100_p050_l10_c01,0.0,0.0,0.0,0.00021921266954220365,0.8440277777777778,-0.0018055555555555047
1,0,4,full,cf0_a100_p050_l10_c01,0.9475059920744342,0.41835620623955566,1.3477544784545898,0.0001998403140940243,0.8433333333333334,-0.0016666666666665941
1,0,4,random,cf0_a100_p050_l10_c01,0.8168720136175002,3.585727287057894e-08,2.175570671170135e-06,0.00020875278291801838,0.844236111111111,-0.0015972222222223609
1,1,0,base,matched_base,0.0,0.0,0.0,0.00016388099969845868,0.798809523809524,-0.0011904761904760752
1,1,0,cf,cf0_a025_p025_l05_c0,0.21040991663134137,4.041871005672162e-09,2.6327960256367078e-08,0.0001650971267411546,0.7988690476190475,-0.002559523809523845
1,1,0,cf,cf0_a025_p050_l10_c01,0.21020971941147387,3.996892743527312e-09,2.6327960256367078e-08,0.00016382591966839326,0.7991071428571428,-0.0023214285714285854
1,1,0,cf,cf0_a050_p025_l05_c01,0.42081983326268274,8.083742011344324e-09,5.2655920512734156e-08,0.00016544094587151687,0.7991071428571428,-0.0023214285714285854
1,1,0,cf,cf0_a050_p050_l10_c01,0.42041943882294774,7.993785487054623e-09,5.2655920512734156e-08,0.0001614256677668042,0.7992857142857143,-0.002142857142857113
1,1,0,cf,cf0_a100_p025_l05_c01,0.8416396665253655,1.6167484022688648e-08,1.0531184102546831e-07,0.00016400615494201206,0.7994642857142856,-0.0019642857142857517
1,1,0,cf,cf0_a100_p050_l10_c01,0.8408388776458955,1.5987570974109246e-08,1.0531184102546831e-07,0.00014996109169553584,0.7999404761904761,-0.002202380952381011
1,1,1,base,matched_base,0.0,0.0,0.0,0.0003037967777664516,0.8391666666666667,-0.0008333333333333526
1,1,1,cf,cf0_a025_p025_l05_c0,0.2145114030144406,5.098884716867064e-09,2.598589077251745e-08,0.0003038592945389752,0.8391666666666667,-0.00154761904761902
1,1,1,cf,cf0_a025_p050_l10_c01,0.21425461580171798,5.044385739553986e-09,2.598589077251745e-08,0.0003080939496067949,0.8393452380952381,-0.0006547619047619913
1,1,1,cf,cf0_a050_p025_l05_c01,0.4290228060288812,1.0197769433734128e-08,5.19717815450349e-08,0.0003022290664950998,0.8392261904761905,-0.0014880952380952328
1,1,1,cf,cf0_a050_p050_l10_c01,0.42850923160343596,1.0088771479107972e-08,5.19717815450349e-08,0.0003048118097302512,0.8395238095238095,-0.0011904761904762973
1,1,1,cf,cf0_a100_p025_l05_c01,0.8580456120577624,2.0395538867468257e-08,1.039435630900698e-07,0.0002943687000524722,0.8394047619047619,-0.0013095238095238715
1,1,1,cf,cf0_a100_p050_l10_c01,0.8570184632068719,2.0177542958215944e-08,1.039435630900698e-07,0.00028492391918788344,0.8393452380952381,-0.0027976190476189933
1,1,2,base,matched_base,0.0,0.0,0.0,8.076986735828293e-05,0.7976190476190476,0.0004761904761904079
1,1,2,cf,cf0_a025_p025_l05_c0,0.20257724891800646,5.206264713114756e-09,2.5464267139341246e-08,7.993979106726617e-05,0.7975,0.00035714285714283367
1,1,2,cf,cf0_a025_p050_l10_c01,0.20177780078961047,5.156859340492497e-09,2.5464267139341246e-08,7.77113466434389e-05,0.7977380952380954,0.0005952380952382041
1,1,2,cf,cf0_a050_p025_l05_c01,0.40515449783601293,1.0412529426229513e-08,5.092853427868249e-08,7.859302380202163e-05,0.7974404761904763,0.0002976190476191576
1,1,2,cf,cf0_a050_p050_l10_c01,0.40355560157922094,1.0313718680984994e-08,5.092853427868249e-08,7.343790095695446e-05,0.797797619047619,0.0006547619047618802
1,1,2,cf,cf0_a100_p025_l05_c01,0.8103089956720259,2.0825058852459025e-08,1.0185706855736498e-07,7.455889743222292e-05,0.7977380952380954,0.0005952380952382041
1,1,2,cf,cf0_a100_p050_l10_c01,0.8071112031584419,2.0627437361969988e-08,1.0185706855736498e-07,6.189482612416074e-05,0.7982738095238094,0.0004166666666666208
