setting_id,fold,seed,direction_rank,direction_sha256,U_BA,U_F1,U_CE,outcome_subject_count,dataset,task,backbone,representation_dim,identity_full,identity_raw_accuracy,identity_chance_normalized_accuracy,identity_cross_entropy,identity_direction_effect,persistence,geometry_strength,D_finite,C_src_CE,C_src_BA,C_src_F1,O_task,checkpoint_sha256,normalizer_sha256,persistence_basis_sha256,source_scope_hash,validation_scope_hash,identity_chance_accuracy,I_raw,I_full_raw,z_I,z_P,z_geometry_strength,z_rank,z_D,z_C,z_O,I_setting_median,I_setting_SD,E_task,z_I_x_E_task,z_I_x_z_D,z_I_x_z_C,z_I_x_z_O,high_I,low_E,high_E,highI_lowE,highI_highE,control_count,matching_rule,control_U_BA_mean,control_U_BA_SD,control_U_BA_q025,control_U_BA_q975,control_U_F1_mean,control_U_CE_mean,U_BA_minus_control_mean,run_id
S1,0,0,1,54d6564089b1e2beea018bd10bce639f77646946f2d83e7ea269d99713230328,0.01625,0.016422993126266276,0.0031879181752705,8,OpenBMI,MI,EEGNet,64,0.0720215027741513,0.2364583333333333,0.2032608695652174,3.1060323275737947,0.021316289783724,0.8785289018831004,2.6836626354719586,0.0682504161695879,-0.0036620343528613,0.0018749999999999,0.0013985860147477,0.001665094351304,7c78a16d2fa519556333f6fe8d0a2b21fcc67697cfa033d43c0ee6d57c152e6d,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,03560db3979e64bd90486b4d9a458c807aa3a255a3280aa40311ad1a97fd3974,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.0416666666666666,0.021316289783724,0.0720215027741513,5.348603494393192,1.5287956989802034,2.201632124515293,-1.1803588290840417,-0.2121111973523887,-1.5357025111332323,-0.6082347333337179,0.0649820183582208,0.0058528627146711,-0.7853494806064464,-4.200522976291517,-1.1344986913589101,-8.213863817395605,-3.253206420120035,True,True,False,True,False,100,P3 full-space random rank-1; per-outcome-trial displacement-norm matching,0.001675,0.0057986523164325,-0.0113124999999999,0.0131562499999999,0.0013306056862343,-0.0033791741621637,0.014575000000000001,S1/f0/s0
S1,0,0,2,a1567917350e8b90dc0b021494c83f7c451c324c8a401acb7fe22e0d06138e24,0.0,-0.0008155605645597504,-0.001098291762358325,8,OpenBMI,MI,EEGNet,64,0.0720215027741513,0.2364583333333333,0.2032608695652174,3.1060323275737947,0.0105543576264581,0.805202516873633,2.2141252041124515,0.1608887386239736,-0.0018288498869891,0.005,0.0055933840386709,0.0135934915340485,7c78a16d2fa519556333f6fe8d0a2b21fcc67697cfa033d43c0ee6d57c152e6d,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,03560db3979e64bd90486b4d9a458c807aa3a255a3280aa40311ad1a97fd3974,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.0416666666666666,0.0105543576264581,0.0720215027741513,1.7521916569958846,1.0158193824366974,1.3739995867751162,-0.8431134493457441,0.6799763315176077,-0.7111566123359276,0.0686167819405696,0.0649820183582208,0.0058528627146711,0.0124788337074165,0.021865308311174215,1.1914488550398201,-1.246082682952469,0.12022975284617193,True,False,False,False,False,100,P3 full-space random rank-1; per-outcome-trial displacement-norm matching,0.0010875,0.0046488261524775,-0.0106562499999999,0.00875,0.0009003375526663,-0.0014584121335277,-0.0010875,S1/f0/s0
S1,0,0,3,ae74d08b38a9bded63e4589fec1f8afe4400d55892b2f8beb278dd78df1a665b,0.007500000000000014,0.007191143013720187,0.0016649420153274123,8,OpenBMI,MI,EEGNet,64,0.0720215027741513,0.2364583333333333,0.2032608695652174,3.1060323275737947,0.0052937522220544,0.8042624468284879,1.241705382152745,0.1714583720246313,-0.004790093921158,0.0087499999999999,0.0092152703249493,0.0490867573050922,7c78a16d2fa519556333f6fe8d0a2b21fcc67697cfa033d43c0ee6d57c152e6d,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,03560db3979e64bd90486b4d9a458c807aa3a255a3280aa40311ad1a97fd3974,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.0416666666666666,0.0052937522220544,0.0720215027741513,-0.0057922507079357,1.0092428456418026,-0.3400411504396194,-0.5058680696074465,0.7817596744327093,-2.043091106200537,2.082606620736039,0.0649820183582208,0.0058528627146711,0.2737583963227371,-0.001585677264903716,-0.004528148027668443,0.011834095906267193,-0.012062979673309899,False,False,False,False,False,100,P3 full-space random rank-1; per-outcome-trial displacement-norm matching,0.0022,0.0033339014667351,-0.0044062499999999,0.0075,0.0020874666951396,-4.6649718841425546e-05,0.005300000000000013,S1/f0/s0
S1,0,0,4,807fc1ea3fee45cad8494844dac1c942c4dcf46b3c5c799ce86491f73fd47c23,1.2576745200831851e-17,1.1970899037575108e-05,-0.0005932530930909501,8,OpenBMI,MI,EEGNet,64,0.0720215027741513,0.2364583333333333,0.2032608695652174,3.1060323275737947,0.0052051557932231,0.7642179526516686,1.010035223447835,0.0676248864240328,0.0010579269616423,0.0068749999999998,0.007445678175896,0.011540487034703,7c78a16d2fa519556333f6fe8d0a2b21fcc67697cfa033d43c0ee6d57c152e6d,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,03560db3979e64bd90486b4d9a458c807aa3a255a3280aa40311ad1a97fd3974,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.0416666666666666,0.0052051557932231,0.0720215027741513,-0.0353993176122639,0.7290997959330188,-0.7483957321232424,-0.1686226898691488,-0.2181349170200423,0.5872833731619475,-0.04787658971351,0.0649820183582208,0.0058528627146711,0.1070906221427983,-0.003790934946527858,0.007721827209917308,-0.02078943065496148,0.001694798605460587,False,False,False,False,False,100,P3 full-space random rank-1; per-outcome-trial displacement-norm matching,0.00255,0.0031176428547376,-0.0024999999999999,0.01,0.0024641746194425,-4.366921357281284e-05,-0.0025499999999999876,S1/f0/s0
S1,0,0,5,48f5b7b6374ceef828f430c0a615832ba12ea9d4f3a26f26a729b61f597b6875,0.004999999999999999,0.005444810010728038,-0.01072919115957075,8,OpenBMI,MI,EEGNet,64,0.0720215027741513,0.2364583333333333,0.2032608695652174,3.1060323275737947,0.0069210312918439,0.7503530953328014,1.9548325891023115,0.6036395891583346,0.0023704315722953,0.0256249999999998,0.0264011251953891,0.2454824038404198,7c78a16d2fa519556333f6fe8d0a2b21fcc67697cfa033d43c0ee6d57c152e6d,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,03560db3979e64bd90486b4d9a458c807aa3a255a3280aa40311ad1a97fd3974,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.0416666666666666,0.0069210312918439,0.0720215027741513,0.5380102583413917,0.6321041041923791,0.9169561422157017,0.1686226898691488,4.943573746645329,1.1776332883035103,13.226659666102943,0.0649820183582208,0.0058528627146711,6.449288900350595,3.4697835873958938,2.6596933885623755,0.6335787896715942,7.11607858395371,False,False,True,False,False,100,P3 full-space random rank-1; per-outcome-trial displacement-norm matching,0.001625,0.0037415730230571,-0.0056562499999999,0.0094062499999999,0.0015732315876732,0.0003387890790656,0.0033749999999999995,S1/f0/s0
S1,0,0,6,03ac2b794ca085644cb6b3b75832714190d693647e60a023c0ee9444d1b019e2,-0.008749999999999975,-0.009327970175709188,-0.005186865297248687,8,OpenBMI,MI,EEGNet,64,0.0720215027741513,0.2364583333333333,0.2032608695652174,3.1060323275737947,0.0087653369501192,0.7466430617532357,1.7604153137270353,0.4612962978650135,-0.0091050152666265,0.0168749999999999,0.0169161770178639,0.1767721082752348,7c78a16d2fa519556333f6fe8d0a2b21fcc67697cfa033d43c0ee6d57c152e6d,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,03560db3979e64bd90486b4d9a458c807aa3a255a3280aa40311ad1a97fd3974,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.0416666666666666,0.0087653369501192,0.0720215027741513,1.1543384979430458,0.6061494719047981,0.5742655445066321,0.5058680696074465,3.572837839336493,-3.9838945361195393,9.327840155337851,0.0649820183582208,0.0058528627146711,2.9722611528516016,3.4309954746771836,4.124264264853765,-4.598762834787736,10.767484993965521,True,False,True,False,True,100,P3 full-space random rank-1; per-outcome-trial displacement-norm matching,0.0005875,0.0037244711847536,-0.0062499999999999,0.0075,0.0003753810075292,-2.702479725230786e-05,-0.009337499999999974,S1/f0/s0
S1,0,0,7,4069850819d6071457da0aa910eaba3529ea5c2712bc3a168a18399f1ea12e30,0.00375,0.0037674888197078873,-7.68405101087125e-05,8,OpenBMI,MI,EEGNet,64,0.0720215027741513,0.2364583333333333,0.2032608695652174,3.1060323275737947,0.0048223627174077,0.6882627253399206,0.8409585108169537,0.01553983115415,-0.0001094953792145,0.0,-5.738941929611663e-05,0.0008790782398683,7c78a16d2fa519556333f6fe8d0a2b21fcc67697cfa033d43c0ee6d57c152e6d,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,03560db3979e64bd90486b4d9a458c807aa3a255a3280aa40311ad1a97fd3974,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.0416666666666666,0.0048223627174077,0.0720215027741513,-0.1633207288438675,0.1977326390279772,-1.0464196582291914,0.8431134493457441,-0.719703026369665,0.0621898426209075,-0.6528355449855018,0.0649820183582208,0.0058528627146711,-0.4367829095780864,0.07133570313883815,0.11754242281783088,-0.010156890423532029,0.1066215770222156,False,True,False,False,False,100,P3 full-space random rank-1; per-outcome-trial displacement-norm matching,0.0044375,0.0032293194001025,0.0,0.0125,0.0043968753476226,8.70739612768013e-05,-0.0006874999999999997,S1/f0/s0
S1,0,0,8,cb709ba5d07a73fb751178ea5dc6610375da0712bd88d1d7637b32edcb65ae98,0.005,0.0050347772185547,0.0018149426374953126,8,OpenBMI,MI,EEGNet,64,0.0720215027741513,0.2364583333333333,0.2032608695652174,3.1060323275737947,0.0038114551692962,0.5798120761823974,1.2430763462581318,0.0412465461681035,0.0002300118524584,-0.00125,-0.0015626767502779,0.0028344163858377,7c78a16d2fa519556333f6fe8d0a2b21fcc67697cfa033d43c0ee6d57c152e6d,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,03560db3979e64bd90486b4d9a458c807aa3a255a3280aa40311ad1a97fd3974,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.0416666666666666,0.0038114551692962,0.0720215027741513,-0.501144812792203,-0.5609658093463071,-0.3376246135973774,1.1803588290840417,-0.4721527764884148,0.2148964036350636,-0.5418840427260425,0.0649820183582208,0.0058528627146711,-0.2663801385264646,0.1334950246534062,0.23661691478260552,-0.10769421796941164,0.2715623771470247,False,False,False,False,False,100,P3 full-space random rank-1; per-outcome-trial displacement-norm matching,0.0020375,0.0033031541017945,-0.0062499999999999,0.00875,0.0020472992372633,-0.0004429065956243,0.0029625000000000003,S1/f0/s0
S1,0,1,1,68965e31a47d2088a9019b9a2d0fc5dc84cadc471a6d35b007c99453bf664c49,0.0,0.0,-5.454628003074016e-05,8,OpenBMI,MI,EEGNet,64,0.0649820183582208,0.2095833333333333,0.1752173913043478,3.113071811989725,0.0225050575586895,0.8995801936838775,2.48985088168332,0.0050173845841101,0.0001491523318046,-0.00125,-0.0011939383842889,1.1113865754016873e-05,b61af3654ade47a3f49e99adeff0900c427e56f47e0598d52ce673e9c591378b,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,21dccca74a6b65e8ed4b8192e3805044bdca5075e596ffe1de6560a77680b189,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.0416666666666666,0.0225050575586895,0.0649820183582208,5.745864732926081,1.6760662091117322,1.8600088525058047,-1.1803588290840417,-0.8210319700468945,0.1785266943259215,-0.7020863364223595,0.0649820183582208,0.0058528627146711,-0.4481972040477775,-2.5752805081341994,-4.717538641297273,1.025790236813187,-4.034093119918511,True,True,False,True,False,100,P3 full-space random rank-1; per-outcome-trial displacement-norm matching,-0.0040625,0.0058370523858841,-0.0169062499999999,0.0037499999999999,-0.0042771093739674,-0.0018911600080466,0.0040625,S1/f0/s1
S1,0,1,2,a58ebf587293799a1c6e0ce0381b3542495ca884e0e0d065bc41cc08313b10fa,0.0,-0.0004642804109297625,-0.0005718380485847378,8,OpenBMI,MI,EEGNet,64,0.0649820183582208,0.2095833333333333,0.1752173913043478,3.113071811989725,0.0125746434080469,0.782383989563707,1.890132404703989,0.1277953650168408,-0.004923406866849,0.0037499999999999,0.0043608732723681,0.012511310141122,b61af3654ade47a3f49e99adeff0900c427e56f47e0598d52ce673e9c591378b,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,21dccca74a6b65e8ed4b8192e3805044bdca5075e596ffe1de6560a77680b189,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.0416666666666666,0.0125746434080469,0.0649820183582208,2.427328760041638,0.8561856559563605,0.8029120336325001,-0.8431134493457441,0.3612941155513684,-2.1030537802644385,0.0072107016112246,0.0649820183582208,0.0058528627146711,-0.5781829877006152,-1.4034401946125037,0.8769795975116433,-5.1048029247501585,0.01750274340100405,True,True,False,True,False,100,P3 full-space random rank-1; per-outcome-trial displacement-norm matching,-0.00235,0.0044034249755334,-0.0131562499999999,0.0025,-0.0024217979154428,0.0007980801369239,0.00235,S1/f0/s1
