draw,RMSE_M0,RMSE_MI,RMSE_ME,RMSE_MADD,RMSE_MINT,contrast_MI_MINT,contrast_MADD_MINT,beta_IxE,DeltaSlope,DeltaRegime
22.0,0.007944356209621905,0.008024542794319219,0.0204666204930778,0.020511315952509237,0.02026025027005786,-0.01223570747573864,0.00025106568245137836,-0.0005145270556081212,0.0010290541112162423,0.005391973565886611
23.0,0.006953132394954978,0.0069003297168657805,0.006612826495654771,0.006605582961618217,0.00660424880870045,0.00029608090816533005,1.3341529177665276e-06,-0.001103784961558887,0.002207569923117774,0.006366768946035456
24.0,0.008141201565374718,0.008260258776208989,0.0076558087138921,0.007701370417456629,0.007657585395522522,0.0006026733806864673,4.3785021934107486e-05,0.0016687967525367004,-0.003337593505073401,0.0014637445887445838
25.0,0.011087490932314542,0.010884336875576063,0.01318139137522935,0.013214839937996277,0.013652479761142998,-0.0027681428855669352,-0.000437639823146721,0.001165748235009601,-0.002331496470019202,0.0027829184704184795
26.0,0.012415729220774744,0.012083270479192167,0.03166947355223868,0.031737184472421825,0.03158976787223505,-0.019506497393042888,0.00014741660018677272,-3.8753928179004054e-05,7.750785635800811e-05,0.00892664605282212
27.0,0.007545041149040381,0.00746253940160881,0.016521251185727837,0.01654398272980781,0.01735735979102674,-0.00989482038941793,-0.0008133770612189298,-0.0007333501672188136,0.0014667003344376271,0.007138613020965964
28.0,0.01043647928242587,0.010272792771984758,0.020469795187968556,0.020534275704895015,0.021086656288533897,-0.010813863516549138,-0.0005523805836388819,0.00032344355358185616,-0.0006468871071637123,0.008623758417508405
29.0,0.0066528944443384275,0.006415944551680674,0.01781390664623261,0.017837657851374228,0.017431955612896014,-0.011016011061215341,0.0004057022384782137,-7.932499474366118e-05,0.00015864998948732236,0.009409224598930484
30.0,0.008884818127782884,0.00851077987037609,0.036324783567127164,0.036406655798006955,0.04283892508920747,-0.034328145218831374,-0.0064322692912005125,-7.32340116349422e-05,0.0001464680232698844,0.011856328414232802
31.0,0.01018600976575522,0.010222336151531118,0.010055528263812282,0.010084275147435064,0.01008355150531105,0.0001387846462200682,7.236421240147672e-07,-6.725370180975396e-05,0.00013450740361950792,0.0031911764705882337
32.0,0.007667506369942118,0.008257963352791942,0.007330278816839038,0.007407507156442191,0.007420423189213599,0.0008375401635783422,-1.291603277140882e-05,-0.0007700879486072767,0.0015401758972145535,0.0008743633276740296
33.0,0.007568561056849078,0.007503192824100034,0.01578789472211258,0.015830880189404307,0.01559417956199456,-0.008090986737894525,0.00023670062740974683,-0.00047967549150972137,0.0009593509830194427,0.009297669419952028
34.0,0.008100298204800266,0.00801565873543165,0.023558051868655377,0.023597520145440552,0.024800964146883323,-0.01678530541145167,-0.001203444001442771,-0.00031918902813956104,0.0006383780562791221,0.0059878417313185255
35.0,0.011225324686040828,0.011236665146688508,0.010942014402926926,0.011004929519054867,0.010994908901792338,0.00024175624489617027,1.0020617262528758e-05,-0.0006420655459822974,0.0012841310919645948,0.008916083916083908
36.0,0.008502960276325694,0.008495946081457748,0.008135274379540045,0.008166966844686428,0.008147158505829762,0.00034878757562798596,1.9808338856666316e-05,-0.00047306279381104555,0.0009461255876220911,0.007154124240391842
37.0,0.00800572956643352,0.007687023692087308,0.0076469625509857165,0.007709371829033927,0.007710694828785771,-2.3671136698462727e-05,-1.3229997518435926e-06,0.0002664700426104404,-0.0005329400852208808,0.00570751231527094
38.0,0.007643318430298087,0.007866496543706426,0.015015601521847248,0.015042727631539054,0.015587421553244486,-0.00772092500953806,-0.0005446939217054313,-0.0004981860076107947,0.0009963720152215893,0.010591298685048676
39.0,0.011371011555677171,0.011307417550267934,0.011145180826484049,0.011206495162820872,0.011192702189532387,0.00011471536073554695,1.3792973288484847e-05,-0.00011786893544679166,0.00023573787089358332,0.005009164222873903
40.0,0.008166175381555375,0.008117998159285345,0.02331571957278597,0.023363094662291195,0.023807316981610222,-0.015689318822324876,-0.00044422231931902714,0.0001663454463539875,-0.000332690892707975,0.009147608437314308
41.0,0.008983514597797351,0.008641900701267486,0.019279706145229426,0.01932609071022222,0.018722235793337778,-0.010080335092070292,0.0006038549168844408,8.387033209554834e-05,-0.00016774066419109667,0.007459522385509223
42.0,0.007403849824232098,0.00747472730939856,0.006908705720296486,0.006938816778188104,0.0069285696593217394,0.0005461576500768207,1.0247118866364355e-05,-0.00010009249625302449,0.00020018499250604898,0.0013540801854157961
43.0,0.009955294468026208,0.009833012175984153,0.02119652470853077,0.021230207493625967,0.02198396694618461,-0.012150954770200457,-0.000753759452558643,-7.20245869562273e-05,0.0001440491739124546,0.009608095708639184
44.0,0.009968432547586212,0.009269423070532119,0.03566918241657947,0.03575522447339981,0.03998810586823209,-0.030718682797699973,-0.004232881394832286,0.0001292919477088041,-0.0002585838954176082,0.012105029498924835
45.0,0.01056193910381507,0.010541475915301619,0.010279922247124183,0.010322723562619719,0.010339589754840688,0.00020188616046093108,-1.6866192220969106e-05,-0.0005027993917668955,0.001005598783533791,0.0013005050505050574
46.0,0.010255027037114664,0.010270525620519,0.01870348557350014,0.018758504772163308,0.019889822015474977,-0.009619296394955977,-0.0011313172433116692,0.00021534611824505518,-0.00043069223649011036,0.0067545204140566
47.0,0.007178221681931453,0.0069547343855976915,0.006507117356164254,0.006499867780005427,0.006487808305698368,0.0004669260798993236,1.2059474307058934e-05,-0.0007647383953970436,0.0015294767907940872,0.005363674625038249
48.0,0.00627267168816532,0.005996694978577725,0.03252626474693119,0.03258186528759379,0.03205106171483714,-0.026054366736259413,0.000530803572756651,-0.00020118675398394378,0.00040237350796788757,0.005964938423271771
49.0,0.00790291194413767,0.00795633123626705,0.007482815252883278,0.007499634210312037,0.007477631688356718,0.00047869954791033165,2.200252195531851e-05,0.0005055721826686736,-0.0010111443653373472,0.006446496212121206
50.0,0.008480235010268199,0.008256482146217678,0.027664916550029322,0.027718454132910304,0.028683810018321678,-0.020427327872104002,-0.0009653558854113738,-0.0003974320819654261,0.0007948641639308522,0.006531257232719993
51.0,0.012140970844724031,0.01147887773552682,0.03558276793573696,0.03566366479116842,0.03599787075586469,-0.024518993020337873,-0.0003342059646962714,9.470268197568437e-05,-0.00018940536395136874,0.01155782946185109
52.0,0.011305432545470399,0.011053528036077308,0.022733931319292827,0.022797456716834735,0.025472928803269332,-0.014419400767192024,-0.0026754720864345972,0.0001943519305366838,-0.0003887038610733676,0.009559500395437877
53.0,0.010843731711804803,0.010535623247726554,0.010541662660152946,0.010612076313243308,0.010615775760948295,-8.015251322174115e-05,-3.6994477049870356e-06,-0.00027166141622401763,0.0005433228324480353,0.009664696344197773
54.0,0.01018821947239549,0.010077509749112958,0.010037338422076087,0.0101045139607757,0.010122355121508837,-4.484537239587971e-05,-1.7841160733137948e-05,-0.0009326099284116257,0.0018652198568232514,0.0057639606290174426
55.0,0.008197777858914228,0.008320267995566646,0.007919232135244219,0.007962201735906288,0.007955507506904758,0.00036476048866188743,6.694229001529342e-06,0.0001753186495918355,-0.000350637299183671,0.0030365047534165073
56.0,0.007858220078744763,0.00751739871782306,0.026256720563066674,0.026311685570711982,0.031156657252931517,-0.023639258535108457,-0.004844971682219534,1.6454111233724087e-05,-3.2908222467448174e-05,0.00904110908471371
57.0,0.010390855019987405,0.010066125961957115,0.02077476987936106,0.020825804980794702,0.022181054974177807,-0.012114929012220691,-0.0013552499933831043,-2.515367342167598e-05,5.030734684335196e-05,0.006288701408019579
58.0,0.0103676490723659,0.01004014196583818,0.04132400276795389,0.04143124534996709,0.0456910660859963,-0.03565092412015812,-0.004259820736029214,1.7099729477802067e-05,-3.4199458955604135e-05,0.010099110358544315
59.0,0.011277766572619708,0.01068856419739145,0.029951301982547772,0.030014102088102762,0.0316170398182464,-0.020928475620854953,-0.0016029377301436387,0.00013634371022368897,-0.00027268742044737795,0.01138183549672377
60.0,0.013268081079612247,0.013148990609613874,0.033377324217839746,0.033476017187409314,0.038583271721991955,-0.025434281112378082,-0.005107254534582641,0.0001788825896202848,-0.0003577651792405696,0.011473377783684785
61.0,0.01041392932239147,0.010295687998241262,0.026899388007123,0.026980713702781135,0.02867834394984714,-0.01838265595160588,-0.0016976302470660051,0.00016062439183769467,-0.00032124878367538934,0.005269431089743586
62.0,0.009039796246390184,0.009057774852612265,0.00867435036139219,0.008702961173064077,0.008697495860130482,0.00036027899248178286,5.46531293359534e-06,-0.0006213941233043366,0.0012427882466086732,0.004249455301362862
63.0,0.007112254424739613,0.006827105684604158,0.02934045961293142,0.029412439867716987,0.03544053362605423,-0.028613427941450074,-0.006028093758337245,-7.024745554740944e-06,1.4049491109481889e-05,0.007737636388952177
64.0,0.009199356515236852,0.008911438021086687,0.022375243481760298,0.022424683017861807,0.022710890224992404,-0.013799452203905717,-0.0002862072071305975,0.00023447456291523177,-0.00046894912583046353,0.005426074772111357
65.0,0.005521358857939246,0.005624150970830077,0.02169634805219092,0.02173254330117802,0.02286866068888364,-0.017244509718053563,-0.00113611738770562,-6.882036289094941e-05,0.00013764072578189882,0.008603408774461387
66.0,0.008990192917527845,0.008748768457586563,0.03479309936845717,0.0348731318021129,0.034702002865667235,-0.025953234408080672,0.00017112893644566363,0.0001131235493498259,-0.0002262470986996518,0.005853958541458535
67.0,0.00772667548899104,0.007890368277697154,0.02226934843965046,0.022318895655161874,0.02362156604936788,-0.01573119777167073,-0.001302670394206007,0.0001709168749350965,-0.000341833749870193,0.005341734336832378
68.0,0.010669941066885886,0.010379092357277176,0.025396075176930582,0.025448475181921674,0.02428076327095513,-0.013901670913677954,0.0011677119109665436,0.00032318635097911154,-0.0006463727019582231,0.0077950197732037305
69.0,0.007379141959385017,0.007462424071251186,0.02547137015982487,0.025518201569261805,0.026295829490717605,-0.018833405419466417,-0.0007776279214558,-0.0003142247073384588,0.0006284494146769176,0.004328363289760341
70.0,0.008424963438038868,0.008119568042382607,0.021073183550746326,0.021101406852062077,0.021820127768667676,-0.01370055972628507,-0.0007187209166055995,-6.42279498224155e-05,0.000128455899644831,0.011292501942501944
71.0,0.011310040883757201,0.011055481351890314,0.010950219191476667,0.010997497151939376,0.010967163489772402,8.831786211791273e-05,3.0333662166974473e-05,-0.0002298907381999237,0.0004597814763998474,0.006850222816399278
72.0,0.008050739563523021,0.007455155047435507,0.024667989204684274,0.024707247755542363,0.0279822046203713,-0.020527049572935795,-0.0032749568648289366,-9.427257603684574e-05,0.00018854515207369148,0.010710662661093674
73.0,0.009644024322701089,0.009706696987238236,0.009447815351401868,0.009483491256309231,0.009529858473555829,0.00017683851368240772,-4.636721724659773e-05,-0.0005797649929180897,0.0011595299858361795,0.009282768642647668
74.0,0.007477658104665101,0.007735423306870718,0.01866467230056565,0.018700606038157205,0.019306924527201806,-0.011571501220331088,-0.0006063184890446015,-0.0003871684421552037,0.0007743368843104074,0.004583774717514133
75.0,0.006677296312520706,0.0066808749657061356,0.01256544903313925,0.01257512590681071,0.013128156439827038,-0.006447281474120902,-0.0005530305330163285,6.397272457689342e-05,-0.00012794544915378683,0.0012577861952861806
76.0,0.008928819939483095,0.008593552114390893,0.03036229029598963,0.03043893765960833,0.03474025696431586,-0.026146704849924967,-0.004301319304707531,0.00011967384628922815,-0.0002393476925784563,0.009867608668160126
77.0,0.011274767041686411,0.011058687536597549,0.02576798761420692,0.025824057852943887,0.026667333235830436,-0.015608645699232888,-0.0008432753828865498,3.6752908583780946e-06,-7.350581716756189e-06,0.005548316197104421
78.0,0.009012044346190295,0.009153284208825873,0.027446339717663984,0.02748778793557217,0.028495971618817624,-0.019342687409991753,-0.0010081836832454526,-0.00033119235331052896,0.0006623847066210579,0.0062521244893604016
79.0,0.009890709064183198,0.010061058626109886,0.009549256952698376,0.00963171119015804,0.009612111767182942,0.0004489468589269439,1.9599422975098008e-05,0.0005042632395950131,-0.0010085264791900262,0.0025646743978590594
80.0,0.011940692763575992,0.011591154809533034,0.03394890663013145,0.03404404062405161,0.0395449045407093,-0.02795374973117627,-0.005500863916657696,0.0002271724528033319,-0.0004543449056066638,0.012985397958914909
81.0,0.006006731158101405,0.00596552024263379,0.016538501323788996,0.016558662598622535,0.01648252363137365,-0.01051700338873986,7.613896724888505e-05,-0.00041731236964858884,0.0008346247392971777,0.005436275064073584
82.0,0.009352937245829683,0.009374495725333876,0.01703287338557669,0.017054108290553503,0.017645967913758873,-0.008271472188424996,-0.0005918596232053694,-0.0002754760025902291,0.0005509520051804582,0.00698500952537587
83.0,0.006936115230492077,0.007287745482708336,0.0064721524402747204,0.006528597609168174,0.00653770410337126,0.0007500413793370755,-9.106494203086485e-06,-0.00043754879653948943,0.0008750975930789789,0.005953248466855584
84.0,0.009877489870090255,0.009943418409330865,0.009623341712199019,0.009700916148109716,0.00970305617767662,0.0002403622316542453,-2.1400295669039143e-06,4.946005318755948e-05,-9.892010637511895e-05,0.0021659343499612314
85.0,0.008013875075817379,0.008236209627948366,0.007593913323524694,0.0076139391812341875,0.007638256250022136,0.0005979533779262303,-2.431706878794869e-05,-0.0014989169413344476,0.002997833882668895,0.007879350909474243
86.0,0.007138521263536449,0.00741241017849986,0.016191617187594987,0.01621515703850126,0.016511490002413396,-0.009099079823913536,-0.00029633296391213745,-0.0003243074173916869,0.0006486148347833738,0.008678783448520277
87.0,0.007025338215226232,0.007227971574704502,0.006632281348692082,0.006697470518794649,0.006698418129092959,0.0005295534456115428,-9.476102983095591e-07,-0.00011882388982480177,0.00023764777964960354,0.0032772727272727007
88.0,0.009593894544110826,0.009594845282208216,0.025982841832682155,0.026031527459463993,0.02642859669235996,-0.016833751410151743,-0.0003970692328959663,-5.349842851964484e-05,0.00010699685703928968,0.004727315107089402
89.0,0.013523516006419165,0.012957641148700813,0.033025336637159806,0.03312040613632654,0.03252769086218465,-0.019570049713483834,0.0005927152741418903,0.0002492365263092341,-0.0004984730526184682,0.007896290636287858
90.0,0.010127194903303936,0.009799804806350152,0.025699441995731653,0.025734269125953273,0.027162379989851576,-0.017362575183501424,-0.0014281108638983034,-0.0002412052498330951,0.0004824104996661902,0.009255880890789403
91.0,0.007010400366076938,0.006916339049943495,0.019853441242289164,0.019873870542484146,0.021288215550439363,-0.01437187650049587,-0.0014143450079552172,-0.00032296984380688937,0.0006459396876137787,0.006607037284610799
92.0,0.01190032814266911,0.011616525300520129,0.011621361321005035,0.011687112446718053,0.011682794458813409,-6.626915829328027e-05,4.317987904643716e-06,0.00011686747868334993,-0.00023373495736669987,0.009435744340405349
93.0,0.007667196979775354,0.007579994386000085,0.02922072352303925,0.02926253297270433,0.028301870038936066,-0.02072187565293598,0.0009606629337682651,-0.0002835903817045369,0.0005671807634090738,0.00893964113129394
94.0,0.010287738489125512,0.01020901872313855,0.022222591179382634,0.022247756721131835,0.02255108164694849,-0.01234206292380994,-0.00030332492581665316,-0.000578704769510743,0.001157409539021486,0.01153227349250074
95.0,0.00762142106154212,0.007701024835511364,0.00727779265837149,0.007315396646568333,0.0073373872664695755,0.0003636375690417885,-2.1990619901242695e-05,-0.001258405459214991,0.002516810918429982,0.00722301136363636
96.0,0.009219134164984252,0.00897069376638981,0.03186580297982406,0.03192640296768502,0.03533338987608999,-0.026362696109700184,-0.00340698690840497,-0.0002380578903900537,0.0004761157807801074,0.011466192537621099
97.0,0.009481941826609563,0.009198439493057212,0.03561733285778333,0.035696026130526796,0.03786349841374827,-0.028665058920691055,-0.0021674722832214707,-0.0001541555498969594,0.0003083110997939188,0.00799415725886314
98.0,0.009838221995466169,0.00914716400174469,0.036261454077136136,0.036345857270591135,0.03724714772488842,-0.02809998372314373,-0.0009012904542972863,0.00014885765580912748,-0.00029771531161825495,0.004841786132547012
99.0,0.009233400480467757,0.00934152623801976,0.009170190014413115,0.009155257978115073,0.009175490757898155,0.00016603548012160407,-2.023277978308209e-05,-0.002280445223206526,0.004560890446413052,0.014430096418732764
100.0,0.00852355914505225,0.008487477185490167,0.02916092295932221,0.029217927378175242,0.03194304863134941,-0.023455571445859247,-0.0027251212531741696,-0.00015819107202638368,0.00031638214405276736,0.007272853056178489
101.0,0.00798759255387146,0.00822543295570674,0.015351247841964488,0.015377434848007736,0.015163499575168776,-0.006938066619462035,0.00021393527283895993,-0.00030409812727461407,0.0006081962545492281,0.0011370984982096034
102.0,0.008822781048684445,0.008878382673280916,0.019861553322511372,0.019927067646864166,0.022467389927844344,-0.013589007254563428,-0.0025403222809801777,0.00021080860815658842,-0.00042161721631317684,0.0032451828306721852
103.0,0.0075914326310335565,0.00720952372200144,0.0169907240175425,0.01702373943418397,0.017320204508045712,-0.010110680786044272,-0.00029646507386174234,-5.62657245561363e-05,0.0001125314491122726,0.010830686523621298
104.0,0.008184597881880657,0.00808853734944003,0.021146517553436488,0.02119335520824312,0.020681528897979265,-0.012592991548539234,0.0005118263102638562,0.00033819314358316796,-0.0006763862871663359,0.006156581766629604
105.0,0.009198254085937359,0.009166314673994598,0.009098449534767985,0.009159579437083403,0.009199029574138593,-3.271490014399546e-05,-3.9450137055190015e-05,-0.00028897813567654743,0.0005779562713530949,0.00554975429975429
106.0,0.01143496716296278,0.011222508693832458,0.020927574053201694,0.020987975787416093,0.021757738771408908,-0.01053523007757645,-0.0007697629839928145,-4.551463444065953e-05,9.102926888131906e-05,0.005751125384277548
107.0,0.008336149660893494,0.008080604828740278,0.027164376352400377,0.02721584002114339,0.026630379098810972,-0.018549774270070693,0.0005854609223324182,-0.0002347369741906257,0.0004694739483812514,0.005803499539912565
108.0,0.009897693489796675,0.009552639287648965,0.027652080708632048,0.027715426178588822,0.0299765171242563,-0.020423877836607335,-0.0022610909456674787,0.00010003563364938852,-0.00020007126729877704,0.008543343592171711
109.0,0.010211716558087744,0.009828966833809443,0.02088963680060573,0.020951581818367877,0.024895072370009076,-0.015066105536199633,-0.003943490551641199,0.0007921621242638491,-0.0015843242485276982,0.008261980436549392
110.0,0.0076215059501960536,0.007790904720351906,0.00716909274650819,0.007186741646345969,0.007151466300902419,0.0006394384194494873,3.5275345443550044e-05,0.00020430982507894292,-0.00040861965015788585,0.002649564218574635
111.0,0.01156385607185743,0.011173798841698774,0.023869471770594338,0.023936204626584884,0.026753485113860737,-0.015579686272161964,-0.0028172804872758535,0.00023341322035169546,-0.00046682644070339093,0.00975354894023725
112.0,0.011913528107162721,0.011769905185327244,0.02430350207969049,0.024366706592652658,0.026627478975447753,-0.01485757379012051,-0.0022607723827950954,3.7861817290404254e-05,-7.572363458080851e-05,0.0036849415204678305
113.0,0.013467908350069972,0.012697166345644367,0.03456922750347381,0.03466340791362863,0.0377568144365706,-0.025059648090926232,-0.0030934065229419674,0.00016327348353244007,-0.00032654696706488015,0.011653377046077456
114.0,0.007874489648400715,0.007579442777853153,0.007298740883478405,0.00731579475625104,0.007299524891768798,0.0002799178860843554,1.6269864482242047e-05,-0.0007323730941437648,0.0014647461882875295,0.006662014885699096
115.0,0.008475465888216486,0.0086671330936066,0.007983435800260728,0.008055776080958185,0.008075808854102145,0.0005913242395044552,-2.003277314396e-05,-0.0016874899592979817,0.0033749799185959634,-8.213625548149691e-05
116.0,0.009703404856454519,0.009627919964355766,0.03433218676660445,0.034409918158523255,0.03776601383288983,-0.02813809386853406,-0.003356095674366573,-2.5923791674547426e-05,5.184758334909485e-05,0.005220009531590421
117.0,0.009190212641848827,0.008998428324876032,0.008800876864232917,0.008848033174522185,0.008877468467884158,0.00012095985699187364,-2.9435293361973133e-05,-0.0006901038964925044,0.0013802077929850089,0.0066722173425071835
118.0,0.006094246032331301,0.00598700241392282,0.015481429423156655,0.015510866243764089,0.01753210606365953,-0.011545103649736712,-0.0020212398198954425,-0.00012946984897094655,0.0002589396979418931,0.0069833366063425835
119.0,0.007125937373544267,0.007129154853809486,0.012888782430792396,0.012894085871537384,0.013362879431747124,-0.006233724577937637,-0.00046879356020974004,-0.00011394744873039077,0.00022789489746078155,0.005699830223135301
120.0,0.012839139986321744,0.01261621795897592,0.027750227934909704,0.027820715520714908,0.02697584082491333,-0.01435962286593741,0.0008448746958015785,0.00040545728602023816,-0.0008109145720404763,0.0037868514150943455
121.0,0.0068560529453499325,0.00693562367184428,0.012640188660449614,0.012665330908021211,0.013400301727819043,-0.006464678055974763,-0.0007349708197978318,-4.759551433846678e-05,9.519102867693357e-05,0.004777006172839502
122.0,0.009995372090775645,0.009565523544161335,0.02258408408575876,0.022633949115506105,0.021462945268794477,-0.011897421724633142,0.0011710038467116282,-0.00014186193972648593,0.00028372387945297187,0.007014849675203202
123.0,0.006218545921993173,0.005839563349505416,0.016375600840275017,0.01639853672092154,0.01605549547200487,-0.010215932122499452,0.0003430412489166708,-0.0001825831534076583,0.0003651663068153166,0.006722133607214248
124.0,0.009607258532516124,0.009675604029199536,0.02309299030533945,0.02315513044730404,0.0250194785885196,-0.015343874559320063,-0.0018643481412155584,-0.0002070304974301529,0.0004140609948603058,0.005452283337070873
125.0,0.009525805051383987,0.009590461926175084,0.009557432076754416,0.009587667028388529,0.009610387615629977,-1.992568945489298e-05,-2.2720587241448556e-05,-0.0007723994491636207,0.0015447988983272414,0.005958952955480725
126.0,0.006212020351139192,0.006190361787180748,0.005725579630969308,0.005738690660444095,0.0057373935221247015,0.00045296826505604633,1.2971383193931957e-06,-0.0013247009659816465,0.002649401931963293,0.007219422485726835
127.0,0.00780013319307768,0.007878747575016453,0.019768190926145096,0.01981228399639708,0.02012350175037365,-0.012244754175357198,-0.0003112177539765712,-0.00048800802941960006,0.0009760160588392001,0.008265820176335217
128.0,0.008234888852456346,0.00851904694232584,0.007939188917742335,0.007990891932192457,0.007995288761453586,0.0005237581808722538,-4.396829261128776e-06,-0.00023399185837893032,0.00046798371675786063,0.0011989459815546825
129.0,0.010225962236484575,0.009675591701672084,0.0420451190985726,0.042138481283944006,0.043059341145671774,-0.03338374944399969,-0.0009208598617277686,0.00011909305399624104,-0.00023818610799248208,0.006486147597882658
130.0,0.00879675821643602,0.008651252826763428,0.019041034169425423,0.01907633251725168,0.020208262406324874,-0.011557009579561446,-0.0011319298890731938,0.00014324660699346336,-0.0002864932139869267,0.004306271434504185
131.0,0.010332016392952918,0.01037460762599062,0.01338441296176718,0.01343409358681903,0.014909223275103156,-0.004534615649112537,-0.0014751296882841262,0.0012630621732017309,-0.0025261243464034617,0.006175872364383143
132.0,0.008379290932530816,0.008236864106298982,0.016490193681874734,0.016510177239003776,0.01615163653964819,-0.00791477243334921,0.0003585406993555848,-0.00013296436798966422,0.00026592873597932844,0.008433834310850435
133.0,0.008350408812735244,0.007725837111995174,0.03677958343723212,0.03685145983716723,0.03931477550500732,-0.03158893839301214,-0.0024633156678400894,4.0728123737391834e-05,-8.145624747478367e-05,0.006534148338485567
134.0,0.011234287833475787,0.010983582467086287,0.027019566833607088,0.027096291438560852,0.028759144902197442,-0.017775562435111157,-0.0016628534636365898,3.73437112877203e-05,-7.46874225754406e-05,0.00821822149481723
135.0,0.00786012068788394,0.00814326589606918,0.00762245614380668,0.007648666483072294,0.007649990457936685,0.0004932754381324943,-1.3239748643907243e-06,-0.0003443776886389667,0.0006887553772779334,-0.0019280942217479288
136.0,0.01077020568286079,0.010557306383068536,0.01944709183020371,0.019474898970444868,0.020830940340603246,-0.01027363395753471,-0.0013560413701583784,0.0001198986147728152,-0.0002397972295456304,0.01104020050229066
