setting_id,dataset,task,backbone,fold,seed,representation_dim,identity_full,identity_raw_accuracy,identity_chance_normalized_accuracy,identity_cross_entropy,identity_direction_effect,persistence,geometry_strength,direction_rank,D_finite,C_src_CE,C_src_BA,C_src_F1,O_task,direction_sha256,checkpoint_sha256,normalizer_sha256,persistence_basis_sha256,source_scope_hash,validation_scope_hash,identity_chance_accuracy,I_raw,I_full_raw,z_I,z_P,z_geometry_strength,z_rank,z_D,z_C,z_O,I_setting_median,I_setting_SD,E_task
S1,OpenBMI,MI,EEGNet,0,0,64,0.0720215027741513,0.2364583333333333,0.2032608695652174,3.1060323275737947,0.021316289783724,0.8785289018831004,2.6836626354719586,1,0.0682504161695879,-0.0036620343528613,0.0018749999999999,0.0013985860147477,0.001665094351304,54d6564089b1e2beea018bd10bce639f77646946f2d83e7ea269d99713230328,7c78a16d2fa519556333f6fe8d0a2b21fcc67697cfa033d43c0ee6d57c152e6d,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,03560db3979e64bd90486b4d9a458c807aa3a255a3280aa40311ad1a97fd3974,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.0416666666666666,0.021316289783724,0.0720215027741513,5.348603494393192,1.5287956989802034,2.201632124515293,-1.1803588290840417,-0.21211119735238876,-1.5357025111332325,-0.6082347333337179,0.0649820183582208,0.005852862714671175,-0.7853494806064464
S1,OpenBMI,MI,EEGNet,0,0,64,0.0720215027741513,0.2364583333333333,0.2032608695652174,3.1060323275737947,0.0105543576264581,0.805202516873633,2.2141252041124515,2,0.1608887386239736,-0.0018288498869891,0.005,0.0055933840386709,0.0135934915340485,a1567917350e8b90dc0b021494c83f7c451c324c8a401acb7fe22e0d06138e24,7c78a16d2fa519556333f6fe8d0a2b21fcc67697cfa033d43c0ee6d57c152e6d,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,03560db3979e64bd90486b4d9a458c807aa3a255a3280aa40311ad1a97fd3974,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.0416666666666666,0.0105543576264581,0.0720215027741513,1.7521916569958846,1.0158193824366974,1.3739995867751162,-0.8431134493457441,0.6799763315176077,-0.7111566123359276,0.06861678194056965,0.0649820183582208,0.005852862714671175,0.012478833707416578
S1,OpenBMI,MI,EEGNet,0,0,64,0.0720215027741513,0.2364583333333333,0.2032608695652174,3.1060323275737947,0.0052937522220544,0.8042624468284879,1.241705382152745,3,0.1714583720246313,-0.004790093921158,0.0087499999999999,0.0092152703249493,0.0490867573050922,ae74d08b38a9bded63e4589fec1f8afe4400d55892b2f8beb278dd78df1a665b,7c78a16d2fa519556333f6fe8d0a2b21fcc67697cfa033d43c0ee6d57c152e6d,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,03560db3979e64bd90486b4d9a458c807aa3a255a3280aa40311ad1a97fd3974,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.0416666666666666,0.0052937522220544,0.0720215027741513,-0.005792250707935728,1.0092428456418026,-0.34004115043961947,-0.5058680696074465,0.7817596744327093,-2.0430911062005372,2.082606620736039,0.0649820183582208,0.005852862714671175,0.2737583963227371
S1,OpenBMI,MI,EEGNet,0,0,64,0.0720215027741513,0.2364583333333333,0.2032608695652174,3.1060323275737947,0.0052051557932231,0.7642179526516686,1.010035223447835,4,0.0676248864240328,0.0010579269616423,0.0068749999999998,0.007445678175896,0.011540487034703,807fc1ea3fee45cad8494844dac1c942c4dcf46b3c5c799ce86491f73fd47c23,7c78a16d2fa519556333f6fe8d0a2b21fcc67697cfa033d43c0ee6d57c152e6d,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,03560db3979e64bd90486b4d9a458c807aa3a255a3280aa40311ad1a97fd3974,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.0416666666666666,0.0052051557932231,0.0720215027741513,-0.03539931761226394,0.7290997959330188,-0.7483957321232424,-0.1686226898691488,-0.21813491702004234,0.5872833731619475,-0.04787658971351008,0.0649820183582208,0.005852862714671175,0.10709062214279834
S1,OpenBMI,MI,EEGNet,0,0,64,0.0720215027741513,0.2364583333333333,0.2032608695652174,3.1060323275737947,0.0069210312918439,0.7503530953328014,1.9548325891023115,5,0.6036395891583346,0.0023704315722953,0.0256249999999998,0.0264011251953891,0.2454824038404198,48f5b7b6374ceef828f430c0a615832ba12ea9d4f3a26f26a729b61f597b6875,7c78a16d2fa519556333f6fe8d0a2b21fcc67697cfa033d43c0ee6d57c152e6d,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,03560db3979e64bd90486b4d9a458c807aa3a255a3280aa40311ad1a97fd3974,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.0416666666666666,0.0069210312918439,0.0720215027741513,0.5380102583413917,0.6321041041923791,0.9169561422157015,0.1686226898691488,4.943573746645329,1.1776332883035103,13.226659666102945,0.0649820183582208,0.005852862714671175,6.449288900350595
S1,OpenBMI,MI,EEGNet,0,0,64,0.0720215027741513,0.2364583333333333,0.2032608695652174,3.1060323275737947,0.0087653369501192,0.7466430617532357,1.7604153137270353,6,0.4612962978650135,-0.0091050152666265,0.0168749999999999,0.0169161770178639,0.1767721082752348,03ac2b794ca085644cb6b3b75832714190d693647e60a023c0ee9444d1b019e2,7c78a16d2fa519556333f6fe8d0a2b21fcc67697cfa033d43c0ee6d57c152e6d,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,03560db3979e64bd90486b4d9a458c807aa3a255a3280aa40311ad1a97fd3974,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.0416666666666666,0.0087653369501192,0.0720215027741513,1.1543384979430458,0.6061494719047981,0.5742655445066321,0.5058680696074465,3.5728378393364935,-3.9838945361195393,9.327840155337851,0.0649820183582208,0.005852862714671175,2.9722611528516016
S1,OpenBMI,MI,EEGNet,0,0,64,0.0720215027741513,0.2364583333333333,0.2032608695652174,3.1060323275737947,0.0048223627174077,0.6882627253399206,0.8409585108169537,7,0.01553983115415,-0.0001094953792145,0.0,-5.738941929611663e-05,0.0008790782398683,4069850819d6071457da0aa910eaba3529ea5c2712bc3a168a18399f1ea12e30,7c78a16d2fa519556333f6fe8d0a2b21fcc67697cfa033d43c0ee6d57c152e6d,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,03560db3979e64bd90486b4d9a458c807aa3a255a3280aa40311ad1a97fd3974,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.0416666666666666,0.0048223627174077,0.0720215027741513,-0.16332072884386753,0.19773263902797727,-1.0464196582291914,0.8431134493457441,-0.719703026369665,0.06218984262090759,-0.6528355449855018,0.0649820183582208,0.005852862714671175,-0.4367829095780864
S1,OpenBMI,MI,EEGNet,0,0,64,0.0720215027741513,0.2364583333333333,0.2032608695652174,3.1060323275737947,0.0038114551692962,0.5798120761823974,1.2430763462581318,8,0.0412465461681035,0.0002300118524584,-0.00125,-0.0015626767502779,0.0028344163858377,cb709ba5d07a73fb751178ea5dc6610375da0712bd88d1d7637b32edcb65ae98,7c78a16d2fa519556333f6fe8d0a2b21fcc67697cfa033d43c0ee6d57c152e6d,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,03560db3979e64bd90486b4d9a458c807aa3a255a3280aa40311ad1a97fd3974,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.0416666666666666,0.0038114551692962,0.0720215027741513,-0.501144812792203,-0.5609658093463071,-0.33762461359737744,1.1803588290840417,-0.47215277648841486,0.21489640363506363,-0.5418840427260425,0.0649820183582208,0.005852862714671175,-0.2663801385264646
S1,OpenBMI,MI,EEGNet,0,1,64,0.0649820183582208,0.2095833333333333,0.1752173913043478,3.113071811989725,0.0225050575586895,0.8995801936838775,2.48985088168332,1,0.0050173845841101,0.0001491523318046,-0.00125,-0.0011939383842889,1.1113865754016873e-05,68965e31a47d2088a9019b9a2d0fc5dc84cadc471a6d35b007c99453bf664c49,b61af3654ade47a3f49e99adeff0900c427e56f47e0598d52ce673e9c591378b,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,21dccca74a6b65e8ed4b8192e3805044bdca5075e596ffe1de6560a77680b189,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.0416666666666666,0.0225050575586895,0.0649820183582208,5.745864732926081,1.6760662091117322,1.8600088525058047,-1.1803588290840417,-0.8210319700468945,0.17852669432592155,-0.7020863364223595,0.0649820183582208,0.005852862714671175,-0.4481972040477775
S1,OpenBMI,MI,EEGNet,0,1,64,0.0649820183582208,0.2095833333333333,0.1752173913043478,3.113071811989725,0.0125746434080469,0.782383989563707,1.890132404703989,2,0.1277953650168408,-0.004923406866849,0.0037499999999999,0.0043608732723681,0.012511310141122,a58ebf587293799a1c6e0ce0381b3542495ca884e0e0d065bc41cc08313b10fa,b61af3654ade47a3f49e99adeff0900c427e56f47e0598d52ce673e9c591378b,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,21dccca74a6b65e8ed4b8192e3805044bdca5075e596ffe1de6560a77680b189,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.0416666666666666,0.0125746434080469,0.0649820183582208,2.427328760041638,0.8561856559563605,0.8029120336325001,-0.8431134493457441,0.3612941155513684,-2.1030537802644385,0.0072107016112246975,0.0649820183582208,0.005852862714671175,-0.5781829877006152
S1,OpenBMI,MI,EEGNet,0,1,64,0.0649820183582208,0.2095833333333333,0.1752173913043478,3.113071811989725,0.0057090139810227,0.683179090404928,2.175218243231579,3,0.7322735685750159,-0.0072909776972364,0.0162499999999998,0.016086265572488,0.3101687809130969,23a17afb5c8467a76ff701d5644600953697c275b15e4c61c8680ebb1a4422d1,b61af3654ade47a3f49e99adeff0900c427e56f47e0598d52ce673e9c591378b,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,21dccca74a6b65e8ed4b8192e3805044bdca5075e596ffe1de6560a77680b189,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.0416666666666666,0.0057090139810227,0.0649820183582208,0.1329795129259506,0.1621685740155304,1.305420034605314,-0.5058680696074465,6.182291868759906,-3.1679606975174432,16.89715048464993,0.0649820183582208,0.005852862714671175,6.637160551964132
S1,OpenBMI,MI,EEGNet,0,1,64,0.0649820183582208,0.2095833333333333,0.1752173913043478,3.113071811989725,0.006158015307621,0.6715038418344377,2.6693270885450704,4,0.9171867664189456,0.0171073684395148,0.0324999999999999,0.0338039249183048,0.3231238481127815,62bf0714207aed729909cfe923af4dba9f3be951e70e970a442cf471090d749b,b61af3654ade47a3f49e99adeff0900c427e56f47e0598d52ce673e9c591378b,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,21dccca74a6b65e8ed4b8192e3805044bdca5075e596ffe1de6560a77680b189,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.0416666666666666,0.006158015307621,0.0649820183582208,0.2830263318789017,0.08049093498223202,2.1763634999273855,-0.1686226898691488,7.962967007833848,7.806142901447791,17.632258205347846,0.0649820183582208,0.005852862714671175,11.13378937154316
S1,OpenBMI,MI,EEGNet,0,1,64,0.0649820183582208,0.2095833333333333,0.1752173913043478,3.113071811989725,0.0034405675195121,0.6294261775415216,1.0402661855861173,5,0.1025212156373382,-0.0009577002853833,0.0031249999999998,0.003149075837986,0.0265824845869362,239540883003e0565262e6b83bb8dddad7ce199bd0312132d8dfb9597b29a4af,b61af3654ade47a3f49e99adeff0900c427e56f47e0598d52ce673e9c591378b,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,21dccca74a6b65e8ed4b8192e3805044bdca5075e596ffe1de6560a77680b189,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.0416666666666666,0.0034405675195121,0.0649820183582208,-0.6250876805352829,-0.2138757549200095,-0.6951089731945876,0.1686226898691488,0.11790938160010915,-0.3193232509828401,0.8056495529864653,0.0649820183582208,0.005852862714671175,0.2014118945345781
S1,OpenBMI,MI,EEGNet,0,1,64,0.0649820183582208,0.2095833333333333,0.1752173913043478,3.113071811989725,0.0051791857940857,0.5593644572732628,1.9347631558858456,6,0.1471937446720547,0.0012377132769324,-0.000625,-0.0003024238534261,0.0158409101700352,fcba02f6e35caaeb552b31e114e73afbe3c058a239fd66f418ae3a8f84844c60,b61af3654ade47a3f49e99adeff0900c427e56f47e0598d52ce673e9c591378b,658e69ceac4d6e7099e40941f5a1518ab50ad071e358070a86d038c8aaa051a9,21dccca74a6b65e8ed4b8192e3805044bdca5075e596ffe1de6560a77680b189,00d12a09a96de28d7eccad900776e05e9b90450fb33715d421731aa2531802e1,5895f7066e1b78e1654405222dacf73bf5fb499d789da38971f05c2bdfc4f5ca,0.0416666666666666,0.0051791857940857,0.0649820183582208,-0.04407794622189386,-0.7040131480189952,0.8815806538422667,0.5058680696074465,0.548096424922014,0.6681492498329021,0.1961417700775993,0.0649820183582208,0.005852862714671175,0.47079581494417183
