epoch,macro_BA,BA_mi,BA_erp,BA_ssvep,loss
0,0.7854683605551993,0.7593333333333333,0.6455708106074853,0.9515009377247795,0.3893692195415497
1,0.763285290751024,0.7446666666666667,0.5943469733200785,0.9508422322663269,0.3492014929652214
2,0.7485149613792276,0.7366666666666667,0.5593693185380227,0.9495088989329936,0.3225896706183751
3,0.7443805553458254,0.7393333333333333,0.542290228109299,0.9515181045948439,0.31494035323460895
4,0.7443852126346684,0.7433333333333334,0.5376151965394019,0.95220710803127,0.30058516810337704
5,0.7424594819197737,0.75,0.5258156676249586,0.9515627781343627,0.29681815207004547
