task,fold,epoch,batches,trial_exposure,ordered_batches_sha256,historical_manifest_sha256,match
OpenBMI_MI,0,18,21,2688,656caea23b85a381f04f150e2704bb0121dde9ab1ee9378e18b16ee23893fda3,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,19,21,2688,6701b780afcffd092ef9fe1834e8836168d63aec986c401e90e8dec7b60d6d54,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,20,21,2688,834ec130ee95ec82e4f3d7584f2188e3e319c62193f2bbb8ff9e9c4a3a428d75,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,21,21,2688,0b7fd52207fe0e6fc1a02eddb05eb2e420d585e958f13773eb41690540a9a9f4,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,22,21,2688,4affac3a3319a21db5883291a23ee3c0d42d6d62a91d5502754277fc023cc02c,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,23,21,2688,ae747d33a39ee0c7c0e6eaa3cf46312382d57fce701897d2357924398333c3ec,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,24,21,2688,3bd3bf21cdcb1ca11d33c1e2014ef97fc2c680df8740f84e281485929fd2a5f3,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,25,21,2688,9c7a70a83758ac7a36d5d8c85dc173d35fe93a1d9a4ced0dfeb1bbfdaf70ad56,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,26,21,2688,1d92f2dfdfe259b16d483ce8020aaa0db1e4e31c04bfc1581d4179c1b550dbdf,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,27,21,2688,ce9b0cce11b8f1d8bb4db083eb8cfc7f7af66df5e2e95c5074528c4128ce8c45,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,28,21,2688,d0f16fe9a15c1ad161a7e91f222cf9cfb081e1ec8aa55ac1a2fb3c6a37b6ccbb,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,29,21,2688,2f3ba518862deb82cc9189f4999fd7abdffee3d9963eec68ad66c05d3e572e39,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,30,21,2688,b3eaf65666ab1ccdfd54119fc172a539a3a965e5349bc77f79d3e062dfe6ca7c,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,31,21,2688,7edef5ec74547daa23b219f544fabe7ae9171cca3ba8b1dc9d8b2aa16d80944a,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,32,21,2688,5e29c98898a56178e9259fa096e7c231f57cc79b37de11ee8571f8510a1b1875,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,33,21,2688,ef2c3387d107a593326b74473fc59c7c76403c5a889d4e315210443e91e55ef0,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,34,21,2688,22802bdb7eb178dfb1191e27b2902a57c091c1ab2c93c2dbf61a7348f4091e5d,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,35,21,2688,465b9b10721d87a8ab0d31b9488bb4967c707d91ca4bc05facaa57d4c4cd407d,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,36,21,2688,539b3e153fe67d1319ef44289b060a51a5ca615900bf52a28ab535ac7bd2bbde,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,37,21,2688,d7396d8d402f99abc155bae3b1a65e8b6e09bcf0fe8c4f2aae928a6827bd740b,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,38,21,2688,5848d6775943c7f8574c50a59e9aa0b42f8f25bced065de66942381605c84a5a,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,39,21,2688,2ec1ef1f864866f4497ae7a78f9d00b647d33555f46761b966e2e92364d328d3,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,40,21,2688,2e39f4ed09cd731b5b2333f3d3c17cd2a69de066dd236374df6e21350314ffee,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,41,21,2688,19df247cf527dec8c694a3ad161e8c12e35c42f5d59aaf57b7a0ced5c45e13b6,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,42,21,2688,9026a3cc106f0e5dfb80cc19ca4eb1e03c19ddcf99f6f8182954ab84757a1027,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,43,21,2688,141cbba2a89207024a90f0f84104d7e64b875250904a59985cddf4c052fe4d0f,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,44,21,2688,00f1188446d3cd599d63c77fb21d2c15c6caa180ed46d2af7f79630f064b555d,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,45,21,2688,00602787195b0520193088744a4b3106cf233b9d31eae0865d25aae59c8c4e9e,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,46,21,2688,ee14e31c9aef9a681584d01e3e320ec99b9c438b7feba1e8ebba96d8bbd6648d,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,47,21,2688,b7402808f380a1faeaee3c5a1d0f4ccd47d9acde4666021da2a8cbba06a6eeef,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,48,21,2688,cd77c029b9f034177cef170bc6e0cdfbed20bbce280f39f6a8682d35668db547,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,49,21,2688,458433b971541c3717610d20b37322e32696e019564584c3785bb9ac65a79e17,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,50,21,2688,4a404c73faff44fd5edcf14d676ae0f3f25355378b997aee786a8f280238f37f,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,51,21,2688,955d54dca6b210425863bbaeb4acf2947dda586fced0926e595d0b51baefb435,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,52,21,2688,1dc3de43520417a3bae0102096082553ef70d68289caa63a31c93c6b75476eec,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,53,21,2688,7aed19e55ace3d89d69a961d56df4d5210c2a90a9fd7de49aa5dedcb02a0e690,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,54,21,2688,880818d04ab0eb0c7c97af8e9e4e6e38fdc454dbf33e81ee362a5f8696f63663,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,55,21,2688,960373b3b62bb5677e40b1f6132b39e915d4c68cf1abbe25c996b41887276c09,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,56,21,2688,a9a6b8ede64cac05c5a3362289460e0fea9f513bd1cba821bbed2c0588ea8a1b,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,57,21,2688,2961b6831a5fb1a099969779a69dab7b72637ae9177fcdfd3d19ab83f3474e93,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,58,21,2688,aa1b59ca98cfa3530a9297b284b51d21b57015e0ac0719092388f298d1752e6a,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,59,21,2688,b01349c218b99169004d0b8177df33f820a5ec104dc9c1756feb97f245a7cb3f,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,0,60,21,2688,eae3cdee04c1a9f7c326b01034ef5ff7d88d65a603eef8f33f8e79a67f1a1310,3f46a3ff4f5ca53187398dcb654bc9f6ce73579ce6fce3d4804d07a9c25db6b0,True
OpenBMI_MI,1,1,21,2688,cdaabd84d0ee2b6e6ae588dd4500342f4ed5ddc697d7edb91e5bf941f05055a9,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,2,21,2688,8f487f1d2ef7e0677f65d68d45d8a33047a2b029112554d10bdfd629dd0ba92f,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,3,21,2688,1443d17974985a5a39f59a8c3f2be65846607faa9b6a0de4c3d214a5df5d8387,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,4,21,2688,ecc73222d9ddd030fc3a363d081a4b273048c44c5ec111138046415d27a6bbf2,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,5,21,2688,2aeb24cde01c7805f4a7994a33d26c1db0891141668c4cc6d1d8c16b66161b89,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,6,21,2688,fd60fd4f190f6bcc9caabfb1db60253f9ccb263feefad1eb7cb1494bd376d271,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,7,21,2688,6fa3461703e787b93b0529a4017d5146b84da956e3a7ec596bf22c9297c25f29,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,8,21,2688,85df3d3442171bc737da3265c3280f633bcc5391025053be1cfe2297b4613f8f,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,9,21,2688,ea18b33a803dfd99d18d479953ab4917d72fadc130e7b0440ebd75aaff4551cd,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,10,21,2688,e897b5b44bebaef041d793ea74298f306d752a56835473e131d1ea8ea3cbb50f,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,11,21,2688,d93b6150a97c997490428f02ecd88f97b8f0d9f34acfa4f50e5d6cd77b8db8ea,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,12,21,2688,2366e7ddaa004ba061aafc3b051a51106736cf66d7e0616e900435fa6953fa42,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,13,21,2688,a0e56a06ad397d383d3410673cc760d4a49c157c3d9126391e5e08afa5715525,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,14,21,2688,e12e675c3b469a99cfdf69de74e9ccb6aec8ab74e9d6467c4a9883068a2e2dd4,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,15,21,2688,b15b2699499557e5df1632be70670b23148977880f7e749599814fe6ec9a9b74,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,16,21,2688,792b12b0698a04c87037495fab850b349a3d02e00978b02e3fc197729a5e6468,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,17,21,2688,650a3dd5cb18e5e63afaa54fa64e47f00db9a0a90d5ae7fa5e73ebbf79fe0057,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,18,21,2688,0fc7f67797cdb2e18d6287b76199ca85a147147fe3ac606eb4504ef5eff893f0,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,19,21,2688,c041b14799a69a30f4094d639db1fac6a65ecdf5380f9fd7faa91bdb669107e0,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,20,21,2688,ac7a2397d763ffcb5e5b11e6218591ac72e4abb649ef0fb574ef81bf5711d8b1,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,21,21,2688,f54e59e50da495ab9861f5414b945de7277b8b0ec81c18236afe6b537b871d40,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,22,21,2688,9ba9b766c3d02355b99227f93864cdcd6e9046037691d5095fcffec8726883c0,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,23,21,2688,3e821df9f63abf5e9ee7a4e1bc649c91f283b99db1265c45e12ff121c57453c1,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,24,21,2688,48674c4f682620d6b7e74a05360cf8eb5042fbe42e82c304116afaf37aecf085,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,25,21,2688,0444410e9ee6019bea6d33f6575528cc66a8e4424d239ffd9ad78f68b2fe38ef,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,26,21,2688,dba9c49ef1c2be85138b25643f6a5c81b8608c4c9af35236c69c99561ee30d93,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,27,21,2688,5bcc8a742a53f14f7b882bdddedf9d1f65cee03a83b8bb719b57b72783826ded,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,28,21,2688,04a96619922129e74cac2e6b6d4e8edcccf5bbea4e89c5db16f97a69f6cb2814,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,29,21,2688,62d356792a2c759c201542f2ea1ecc92fe654ec044e8aa7b2903f4a83ddfe851,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,30,21,2688,5370756d72a5043c0dee8437aaeedb317dbc5b0c1abfd3fd2a39084ef37d4357,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,31,21,2688,7d8c97e032fd126b8135c042d197a7fcd54ea6f319f0f80fc866ffd49b1ae6f1,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,32,21,2688,ad44518f4d8b84eb063e3c183d851ab57a53f2a88a2f84df0f983486f8549394,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,33,21,2688,cfb3abd1ce7cf9b9f34273298bca7fff58a321b396df533767ae5c8359a99484,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,34,21,2688,6496ed524eb307a9b223cb54428a41f0345dc841b131a648cb5748f0fddb47fb,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,35,21,2688,60b00a53f33dd2242e6037b9b0564b21eb2450e02e89d58154dca09a738fd20c,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,36,21,2688,52b59235d1298262aaa6e9b8e36a3c01f862f6984b341e116f81c015d8be9084,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,37,21,2688,eb48ce4d82cf1a453d5b63dc75b6dd0029a8169d2a89c9bced1a9e6edef640c6,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,38,21,2688,5eaf19bcd30c3fb196d50fe12d7f3e4380f395f0af846fecbf85c6d800ab8787,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,39,21,2688,b662af2da5ee635c3bdf3d8cf5b917f467f835be9dbc4704dfd370580087b051,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,40,21,2688,4a7215b10c2086718a1bdca5cc3abc38a8a32ea2f976d298295bbe1ff5aba2b2,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,41,21,2688,b149c7f6632250dba7e80bf076d6df0c5de1e12a87f845798ab3d6085a19cc36,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,42,21,2688,a4abfdd9ac355e980ed1c3c69579736e3de73a126d7018bbd66081e7f33466b6,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,43,21,2688,722e36a1056375a0bab429769603eee2885025ba0ee975840e7c4f0a29be2b4c,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,44,21,2688,3595b773a1770a0c1b070f6163658c782e7dee561d3f1f090ac08d118528e630,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,45,21,2688,2f4149611e3eff25a698892fb8761a10843c205bc2d5214284afa81b77a5a5ff,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,46,21,2688,9c640974557917487f3b00eb9d1b9f025aa824f44ce3ec0389ae824f1512a6c9,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,47,21,2688,db534a6e93d6c38eb10801b542a30cb61f60070d33802490c766f53f2cd57ae9,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,48,21,2688,83d53e06cf0aac459e72cebdabb0079897fe817d35861d31ec76253bc2a88a8d,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,49,21,2688,bcd13da57672ecdb5056525f09db0c3350c6e25b70313ff80a44630bdfc0605b,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,50,21,2688,e97ce233617ba5dc16a9b77051cdc7372017f3852e9348231ef8fd7a295cfab1,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,51,21,2688,5c296c26b1d018b2485494d6f798b34e34b64d0f4c7b61f67a8c8e924fd30d8b,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,52,21,2688,0bd74915bc0d56a2ee8f376ae2725942642aa41489a9f60dac8b6dffcc4cd1df,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,53,21,2688,8ef1f3c9d73631e3ed7e0bbbe59c68bcbe87ed38d0cfb18a2f302b844c6c30c7,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,54,21,2688,faa5c76f529b4efcbbf835d0f7439ff66f5df22d647f7c64d9f716c77aafb1ee,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,55,21,2688,b23b702220ca126267a3d0505466518043c2d3717106363f0b2d2405e5080fb5,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,56,21,2688,f658d6dca4458b6b578d2d67fe973589e7ce4116c87a2fbd3156c5ef80d5ab1e,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,57,21,2688,651182d2eb9f33defd788257474b5fff52085bf83a02c38f8cc497109ef045b1,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,58,21,2688,d8b8a41b09638e1a519ebb04a28f7d13e1b56648a9f22ef3f53127fca28db60a,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,59,21,2688,a1dd7148f95e80d73888896c2820e43ea675e5df46794318ec2b5159789d592d,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,1,60,21,2688,4feee00888215cd5f1f8e5864061bde742abe8d17abf882de038b5ed830d937a,bb1e8a89afc015f272ffa05b5f07e58acbf4bee32a5441f14bd2c90bb0b46ae9,True
OpenBMI_MI,2,1,21,2688,9432f11164835a1c03e4d398142443edaba227d6fb40d9e14ab3b2963834c931,dd0b2930e93a536cd7d1f98f9b7157caec3e89c024250b97fa220ca9ed233291,True
OpenBMI_MI,2,2,21,2688,dfcc31bbaee9a6d02f6c0a2a57da27c6f51a077c043b453c290a923fbc315f59,dd0b2930e93a536cd7d1f98f9b7157caec3e89c024250b97fa220ca9ed233291,True
OpenBMI_MI,2,3,21,2688,70ec277dc75f1d24dc0b3814b07b3a05ba4cafbade90e5ecbf01b75d5ab17dc2,dd0b2930e93a536cd7d1f98f9b7157caec3e89c024250b97fa220ca9ed233291,True
