dataset,method_id,outer_fold,model_family,configuration,threshold,candidate_order,calibration_delta_BA,calibration_worst_subject_delta,calibration_switch_rate,calibration_rescue_precision,calibration_harm_rate,selected,heldout_subjects_read_for_selection,OUTER_TEST_USED
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.03, ""penalty"": ""l2""}",0.575,35,-2.4671622769447922e-17,-0.015,0.0233333333333333,0.5,0.5,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.03, ""penalty"": ""l2""}",0.6,36,0.0005555555555555,-0.015,0.0383333333333333,0.5072463768115942,0.4927536231884058,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.03, ""penalty"": ""l2""}",0.625,37,-0.0005555555555555,-0.0299999999999999,0.0505555555555555,0.4945054945054945,0.5054945054945055,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.03, ""penalty"": ""l2""}",0.65,38,-0.0044444444444444,-0.04,0.06,0.4629629629629629,0.5370370370370371,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.1, ""penalty"": ""l2""}",0.35,39,-0.0127777777777778,-0.05,0.0716666666666666,0.4108527131782946,0.5891472868217055,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.1, ""penalty"": ""l2""}",0.375,40,-0.0116666666666667,-0.05,0.0627777777777777,0.4070796460176991,0.5929203539823009,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.1, ""penalty"": ""l2""}",0.4,41,-0.0083333333333333,-0.035,0.0527777777777777,0.4210526315789473,0.5789473684210527,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.1, ""penalty"": ""l2""}",0.425,42,-0.0038888888888888,-0.02,0.0472222222222222,0.4588235294117647,0.5411764705882353,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.1, ""penalty"": ""l2""}",0.45,43,0.0027777777777777,-0.0050000000000001,0.0383333333333333,0.5362318840579711,0.463768115942029,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.1, ""penalty"": ""l2""}",0.475,44,0.0033333333333333,-0.0099999999999998,0.0322222222222222,0.5517241379310345,0.4482758620689655,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.1, ""penalty"": ""l2""}",0.5,45,0.0061111111111111,-0.0099999999999998,0.0261111111111111,0.6170212765957447,0.3829787234042553,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.1, ""penalty"": ""l2""}",0.525,46,0.0061111111111111,-0.015,0.0238888888888888,0.627906976744186,0.3720930232558139,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.1, ""penalty"": ""l2""}",0.55,47,0.0049999999999999,-0.015,0.0216666666666666,0.6153846153846154,0.3846153846153846,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.1, ""penalty"": ""l2""}",0.575,48,0.0016666666666666,-0.015,0.0283333333333333,0.5294117647058824,0.4705882352941176,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.1, ""penalty"": ""l2""}",0.6,49,0.0,-0.0249999999999999,0.0411111111111111,0.5,0.5,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.1, ""penalty"": ""l2""}",0.625,50,1.2335811384723961e-17,-0.0299999999999999,0.05,0.5,0.5,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.1, ""penalty"": ""l2""}",0.65,51,-0.0049999999999999,-0.0499999999999999,0.0594444444444444,0.4579439252336448,0.5420560747663551,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.3, ""penalty"": ""l2""}",0.35,52,-0.0133333333333333,-0.05,0.0733333333333333,0.4090909090909091,0.5909090909090909,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.3, ""penalty"": ""l2""}",0.375,53,-0.0105555555555555,-0.05,0.0638888888888888,0.417391304347826,0.5826086956521739,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.3, ""penalty"": ""l2""}",0.4,54,-0.0083333333333333,-0.035,0.055,0.4242424242424242,0.5757575757575758,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.3, ""penalty"": ""l2""}",0.425,55,-0.0022222222222222,-0.015,0.0466666666666666,0.4761904761904761,0.5238095238095238,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.3, ""penalty"": ""l2""}",0.45,56,0.0022222222222221,-0.0050000000000001,0.04,0.5277777777777778,0.4722222222222222,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.3, ""penalty"": ""l2""}",0.475,57,0.0027777777777777,-0.0099999999999998,0.0338888888888888,0.5409836065573771,0.4590163934426229,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.3, ""penalty"": ""l2""}",0.5,58,0.0022222222222222,-0.015,0.0311111111111111,0.5357142857142857,0.4642857142857143,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.3, ""penalty"": ""l2""}",0.525,59,0.0072222222222222,-0.01,0.025,0.6444444444444445,0.3555555555555555,True,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.3, ""penalty"": ""l2""}",0.55,60,0.0055555555555555,-0.015,0.0266666666666666,0.6041666666666666,0.3958333333333333,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.3, ""penalty"": ""l2""}",0.575,61,0.0016666666666666,-0.015,0.0338888888888888,0.5245901639344263,0.4754098360655737,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.3, ""penalty"": ""l2""}",0.6,62,0.0011111111111111,-0.0199999999999999,0.0411111111111111,0.5135135135135135,0.4864864864864865,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.3, ""penalty"": ""l2""}",0.625,63,-0.0011111111111111,-0.0349999999999999,0.05,0.4888888888888889,0.5111111111111111,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.3, ""penalty"": ""l2""}",0.65,64,-0.0055555555555555,-0.0499999999999999,0.06,0.4537037037037037,0.5462962962962963,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 1.0, ""penalty"": ""l2""}",0.35,65,-0.0138888888888888,-0.0549999999999999,0.0716666666666666,0.4031007751937984,0.5968992248062015,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 1.0, ""penalty"": ""l2""}",0.375,66,-0.01,-0.05,0.0633333333333333,0.4210526315789473,0.5789473684210527,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 1.0, ""penalty"": ""l2""}",0.4,67,-0.0077777777777778,-0.035,0.0544444444444444,0.4285714285714285,0.5714285714285714,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 1.0, ""penalty"": ""l2""}",0.425,68,-0.0005555555555555,-0.015,0.0461111111111111,0.4939759036144578,0.5060240963855421,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 1.0, ""penalty"": ""l2""}",0.45,69,0.0027777777777777,-0.0050000000000001,0.0405555555555555,0.5342465753424658,0.4657534246575342,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 1.0, ""penalty"": ""l2""}",0.475,70,0.0038888888888888,-0.0099999999999998,0.0361111111111111,0.5538461538461539,0.4461538461538462,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 1.0, ""penalty"": ""l2""}",0.5,71,0.0038888888888889,-0.0099999999999998,0.0338888888888888,0.5573770491803278,0.4426229508196721,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 1.0, ""penalty"": ""l2""}",0.525,72,0.0033333333333333,-0.01,0.0277777777777777,0.56,0.44,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 1.0, ""penalty"": ""l2""}",0.55,73,0.0049999999999999,-0.015,0.0283333333333333,0.5882352941176471,0.4117647058823529,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 1.0, ""penalty"": ""l2""}",0.575,74,0.0027777777777777,-0.015,0.0338888888888888,0.5409836065573771,0.4590163934426229,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 1.0, ""penalty"": ""l2""}",0.6,75,0.0016666666666666,-0.0149999999999999,0.0416666666666666,0.52,0.48,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 1.0, ""penalty"": ""l2""}",0.625,76,-0.001111111111111,-0.0349999999999999,0.0511111111111111,0.4891304347826087,0.5108695652173914,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 1.0, ""penalty"": ""l2""}",0.65,77,-0.0033333333333333,-0.0499999999999999,0.0588888888888888,0.4716981132075472,0.5283018867924528,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.003, ""penalty"": ""l1""}",0.35,78,-0.0255555555555555,-0.0649999999999999,0.09,0.3580246913580246,0.6419753086419753,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.003, ""penalty"": ""l1""}",0.375,79,-0.0188888888888888,-0.0599999999999999,0.0777777777777777,0.3785714285714285,0.6214285714285714,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.003, ""penalty"": ""l1""}",0.4,80,-0.0155555555555555,-0.05,0.0633333333333333,0.3771929824561403,0.6228070175438597,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.003, ""penalty"": ""l1""}",0.425,81,-0.0094444444444444,-0.04,0.0494444444444444,0.4044943820224719,0.5955056179775281,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.003, ""penalty"": ""l1""}",0.45,82,-0.0044444444444444,-0.04,0.0355555555555555,0.4375,0.5625,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.003, ""penalty"": ""l1""}",0.475,83,-0.0022222222222222,-0.02,0.0188888888888888,0.4411764705882353,0.5588235294117647,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.003, ""penalty"": ""l1""}",0.5,84,0.0005555555555555,-0.005,0.0027777777777777,0.6,0.4,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.003, ""penalty"": ""l1""}",0.525,85,-0.0066666666666666,-0.02,0.0088888888888888,0.125,0.875,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.003, ""penalty"": ""l1""}",0.55,86,-0.0049999999999999,-0.015,0.0238888888888888,0.3953488372093023,0.6046511627906976,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.003, ""penalty"": ""l1""}",0.575,87,-0.0049999999999999,-0.025,0.0427777777777777,0.4415584415584415,0.5584415584415584,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.003, ""penalty"": ""l1""}",0.6,88,-0.0072222222222222,-0.03,0.0583333333333333,0.4380952380952381,0.5619047619047619,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.003, ""penalty"": ""l1""}",0.625,89,-0.01,-0.0649999999999999,0.0711111111111111,0.4296875,0.5703125,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.003, ""penalty"": ""l1""}",0.65,90,-0.0138888888888888,-0.1099999999999999,0.085,0.4183006535947712,0.5816993464052288,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.01, ""penalty"": ""l1""}",0.35,91,-0.0177777777777777,-0.0599999999999999,0.0755555555555555,0.3823529411764705,0.6176470588235294,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.01, ""penalty"": ""l1""}",0.375,92,-0.0172222222222222,-0.05,0.0661111111111111,0.3697478991596639,0.6302521008403361,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.01, ""penalty"": ""l1""}",0.4,93,-0.0083333333333333,-0.04,0.0527777777777777,0.4210526315789473,0.5789473684210527,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.01, ""penalty"": ""l1""}",0.425,94,-0.0088888888888889,-0.04,0.0422222222222222,0.3947368421052631,0.6052631578947368,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.01, ""penalty"": ""l1""}",0.45,95,-0.0022222222222222,-0.03,0.0311111111111111,0.4642857142857143,0.5357142857142857,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.01, ""penalty"": ""l1""}",0.475,96,0.0005555555555555,-0.01,0.0172222222222222,0.5161290322580645,0.4838709677419355,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.01, ""penalty"": ""l1""}",0.5,97,0.0,-0.005,0.0055555555555555,0.5,0.5,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.01, ""penalty"": ""l1""}",0.525,98,-0.0027777777777777,-0.01,0.005,0.2222222222222222,0.7777777777777778,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.01, ""penalty"": ""l1""}",0.55,99,-0.0083333333333333,-0.0249999999999999,0.0161111111111111,0.2413793103448276,0.7586206896551724,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.01, ""penalty"": ""l1""}",0.575,100,-0.0027777777777777,-0.0199999999999999,0.0338888888888888,0.4590163934426229,0.5409836065573771,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.01, ""penalty"": ""l1""}",0.6,101,-0.0049999999999999,-0.0299999999999999,0.0472222222222222,0.4470588235294118,0.5529411764705883,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.01, ""penalty"": ""l1""}",0.625,102,-0.0066666666666666,-0.0349999999999999,0.0588888888888888,0.4433962264150943,0.5566037735849056,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,0,linear,"{""C"": 0.01, ""penalty"": ""l1""}",0.65,103,-0.0094444444444444,-0.0599999999999999,0.0694444444444444,0.432,0.568,False,False,False
