dataset,method_id,subject_id,balanced_accuracy,accuracy,macro_f1,NLL,Brier,ECE,base_balanced_accuracy,delta_BA_vs_B_STRONG,OUTER_TEST_USED
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_THR050,47,0.94,0.94,0.93999399939994,0.22970150207056628,0.06020234768575161,0.11697405386453481,0.9299999999999999,0.010000000000000009,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_THR050,48,0.76,0.76,0.7596153846153846,0.548057395564892,0.18082163350803518,0.12167580216430991,0.755,0.0050000000000000044,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_THR050,49,0.85,0.85,0.8484848484848485,0.3441186881766263,0.1065292974132333,0.12272381477151596,0.85,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_THR050,5,0.95,0.95,0.9499799919967987,0.16553867536607136,0.04401298095727123,0.06817712444639597,0.955,-0.0050000000000000044,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_THR050,50,0.635,0.635,0.6027318984517428,0.6990556068455266,0.23242216478164465,0.21048303619944125,0.64,-0.0050000000000000044,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_THR050,51,0.77,0.77,0.77,0.6511128457513916,0.18318931759941354,0.12793590425396728,0.765,0.0050000000000000044,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_THR050,52,0.8,0.8,0.8,0.4297015008470288,0.14133129114213414,0.07863750439534517,0.795,0.0050000000000000044,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_THR050,53,0.795,0.795,0.7949538646195394,0.4150304878629792,0.13380509240054578,0.0786757310145083,0.8,-0.0050000000000000044,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_THR050,54,0.71,0.71,0.7097387648883995,0.5562781356509361,0.18802679276321357,0.1074274574459848,0.6950000000000001,0.014999999999999902,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_THR050,7,0.855,0.855,0.8547057792028858,0.3863071732910527,0.12054661183959321,0.10365466189474591,0.855,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_THR050,8,0.8300000000000001,0.83,0.8289049919484701,0.5588387929082241,0.13388760811037212,0.12261174663346457,0.8300000000000001,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_THR050,9,0.88,0.88,0.8796992481203008,0.2754380797273531,0.08621133852369595,0.04911209241691274,0.88,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,1,0.8,0.8,0.7960016319869441,0.4033978147469389,0.13188211462300617,0.12992539266515948,0.8,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,10,0.81,0.81,0.8099809980998101,0.4309891354293079,0.13605965921470464,0.0904371563009943,0.8,0.010000000000000009,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,11,0.75,0.75,0.74997499749975,0.5326549533732503,0.1786911790167705,0.050330472077712796,0.76,-0.010000000000000009,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,12,0.85,0.85,0.8498648783905515,0.3684498450643295,0.11578761427627902,0.08428300293582633,0.835,0.015000000000000013,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,13,0.72,0.72,0.7171717171717171,0.5859125752623661,0.1984023314580119,0.10997733720050157,0.71,0.010000000000000009,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,14,0.8,0.8,0.7999799979998,0.43783055256852393,0.13691324349941048,0.06584953880593272,0.815,-0.014999999999999902,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,15,0.905,0.905,0.9048072346501665,0.2766597088238314,0.07814825340955416,0.08894908190858664,0.9099999999999999,-0.004999999999999893,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,16,0.885,0.885,0.8849741191768148,0.2564510825852994,0.07618247542922593,0.05056915164262346,0.885,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,18,0.915,0.915,0.9146393512590696,0.20092876938603632,0.059985329697875234,0.10167846286280693,0.9099999999999999,0.0050000000000001155,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,19,0.855,0.855,0.8541797611565054,0.36346203088308415,0.10941913884327295,0.08069347559081756,0.85,0.0050000000000000044,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,2,0.845,0.845,0.8449030644152595,0.4336100968206804,0.13514824982633025,0.08973506859631304,0.825,0.020000000000000018,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,20,0.8999999999999999,0.9,0.899749373433584,0.2779497470273591,0.08142770439316604,0.08684176589441421,0.8999999999999999,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,21,0.97,0.97,0.9699729756781104,0.09249003301694456,0.022203338553479925,0.03384977575848853,0.9650000000000001,0.004999999999999893,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,22,0.83,0.83,0.8299829982998299,0.4006774969936142,0.12552308860845127,0.07799284630783007,0.8300000000000001,-1.1102230246251565e-16,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,23,0.905,0.905,0.9049786201895427,0.24932543541482702,0.07114808727296193,0.07964806355877486,0.91,-0.0050000000000000044,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,24,0.7050000000000001,0.705,0.6967438513530878,0.6242969271636896,0.21076715938567198,0.1780303188835883,0.69,0.015000000000000124,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,25,0.89,0.89,0.8892914653784219,0.2549195723746314,0.08374133340701144,0.08248002005064116,0.875,0.015000000000000013,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,26,0.84,0.84,0.83998399839984,0.3235383676318644,0.10362016671131494,0.05233075415451982,0.85,-0.010000000000000009,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,27,0.93,0.93,0.93,0.30485992493703196,0.08578519917224504,0.1374172327824096,0.895,0.03500000000000003,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,28,0.985,0.985,0.9849996249906248,0.0646193370247667,0.015706197805703263,0.03616816597734759,0.985,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,29,0.9199999999999999,0.92,0.9196060697417345,0.242409402210238,0.0715734006488245,0.057720228960662916,0.915,0.004999999999999893,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,3,0.925,0.925,0.9249530956848031,0.17850758715304893,0.052673859933015946,0.042045369330105824,0.925,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,30,0.855,0.855,0.8549963749093727,0.3363625774270654,0.10685512597170764,0.060047705198023285,0.83,0.025000000000000022,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,31,0.865,0.865,0.8642363293526085,0.3497299059974466,0.10765144114773927,0.09750227760988424,0.8600000000000001,0.004999999999999893,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,32,0.965,0.965,0.9649991249781245,0.09959285907956683,0.027978556404987177,0.04242624914476768,0.965,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,33,0.985,0.985,0.9849996249906248,0.045278240369775825,0.011403059230665133,0.03341341298980673,0.98,0.0050000000000000044,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,34,0.72,0.72,0.7177134791813691,0.5899359356706354,0.1892443992702767,0.09336298609021716,0.7150000000000001,0.004999999999999893,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,35,0.99,0.99,0.99,0.08188462105609098,0.01882958473322624,0.050192367105636695,0.975,0.015000000000000013,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,36,0.985,0.985,0.9849966242404541,0.05881618213976747,0.015016736074126942,0.03636614449957169,0.98,0.0050000000000000044,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,37,0.99,0.99,0.99,0.061814943683949915,0.014402067345690394,0.044878188778509076,0.995,-0.0050000000000000044,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,38,0.8,0.8,0.7975503593481121,0.46049338480980817,0.1490381317675819,0.11934239647719061,0.8,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,39,0.9,0.9,0.8999599839935974,0.3016901001828006,0.08560322410774887,0.05333545359434994,0.9,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,4,0.75,0.75,0.75,0.4649508310524341,0.15425171081120337,0.10050076588655064,0.73,0.020000000000000018,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,40,0.795,0.795,0.7949948748718718,0.4375948693895581,0.13960007341428865,0.07064143096399171,0.795,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,41,0.76,0.76,0.75997599759976,0.5188593008300983,0.16962418083990735,0.0989341987748744,0.76,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,42,0.7649999999999999,0.765,0.7636706473915776,0.5427038882581509,0.16550374287694825,0.11581473034122994,0.76,0.004999999999999893,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,43,0.87,0.87,0.8698828946051447,0.29918820088956594,0.09054155519483523,0.08115484701287945,0.87,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,44,0.9299999999999999,0.93,0.9298245614035088,0.16869194100136986,0.04979713229960023,0.06850552320558306,0.925,0.004999999999999893,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,45,0.875,0.875,0.8740903024350936,0.3263950824067922,0.09690325319680582,0.11554311005575577,0.875,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,46,0.7,0.7,0.6816638370118846,0.638500858386787,0.2010623369827435,0.17057425140395746,0.71,-0.010000000000000009,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,47,0.94,0.94,0.93999399939994,0.22970150207056628,0.06020234768575161,0.11697405386453481,0.9299999999999999,0.010000000000000009,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,48,0.765,0.765,0.7648530331457161,0.548057395564892,0.18082163350803518,0.12167580216430991,0.755,0.010000000000000009,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,49,0.85,0.85,0.8484848484848485,0.3441186881766263,0.1065292974132333,0.12272381477151596,0.85,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,5,0.95,0.95,0.9499949994999499,0.1658267036873214,0.044161323019022515,0.06723828919880084,0.955,-0.0050000000000000044,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,50,0.65,0.65,0.6224786970121885,0.69138874158251,0.2303347214341734,0.20703663978318773,0.64,0.010000000000000009,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,51,0.77,0.77,0.77,0.6572743619089847,0.18380546085691762,0.1373501635455221,0.765,0.0050000000000000044,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,52,0.8,0.8,0.8,0.4297015008470288,0.14133129114213414,0.07863750439534517,0.795,0.0050000000000000044,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,53,0.8,0.8,0.8,0.41535544912013483,0.13373718761189576,0.06657241355316953,0.8,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,54,0.7250000000000001,0.725,0.7238331952499311,0.5562781356509361,0.18802679276321357,0.1074274574459848,0.6950000000000001,0.030000000000000027,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,7,0.855,0.855,0.8547057792028858,0.3863071732910527,0.12054661183959321,0.10365466189474591,0.855,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,8,0.8300000000000001,0.83,0.8286117552172598,0.5669620128416907,0.1354280701439087,0.12339490404911199,0.8300000000000001,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_SHRUNK_THR,9,0.88,0.88,0.8796992481203008,0.2754380797273531,0.08621133852369595,0.04911209241691274,0.88,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_CONFIG_AVG,1,0.8,0.8,0.7960016319869441,0.4052065515458322,0.13220297193636693,0.12913826283356122,0.8,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_CONFIG_AVG,10,0.81,0.81,0.8099809980998101,0.43081974463034867,0.13587242943617153,0.09699048436025606,0.8,0.010000000000000009,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_CONFIG_AVG,11,0.755,0.755,0.7549448625940837,0.5350765441923835,0.1793538553808718,0.06118652840760272,0.76,-0.0050000000000000044,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_CONFIG_AVG,12,0.845,0.845,0.8448098921178444,0.36999448313143324,0.11641658085494672,0.06619849039901837,0.835,0.010000000000000009,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_CONFIG_AVG,13,0.72,0.72,0.7171717171717171,0.5856286881608077,0.1981924202787055,0.1117469648952208,0.71,0.010000000000000009,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_CONFIG_AVG,14,0.825,0.825,0.8249956248906223,0.4371565449513905,0.1367397834722706,0.07155671153934202,0.815,0.010000000000000009,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_CONFIG_AVG,15,0.905,0.905,0.9048072346501665,0.2784124831081285,0.07855944523417877,0.08928385044659765,0.9099999999999999,-0.004999999999999893,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_CONFIG_AVG,16,0.885,0.885,0.8849741191768148,0.25668023601356543,0.07624238724891878,0.05048906218693656,0.885,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_CONFIG_AVG,18,0.9099999999999999,0.91,0.9095568284594513,0.2008401688673575,0.05992120719575182,0.10192167958639403,0.9099999999999999,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_CONFIG_AVG,19,0.8500000000000001,0.85,0.8492613807657522,0.36355422638581897,0.10942504759887627,0.0822787304190528,0.85,1.1102230246251565e-16,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_CONFIG_AVG,2,0.845,0.845,0.8449030644152595,0.43125799803437315,0.1342346746319901,0.09216076468836377,0.825,0.020000000000000018,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_CONFIG_AVG,20,0.8999999999999999,0.9,0.899749373433584,0.27746730206319514,0.08125391727995257,0.08818032336988234,0.8999999999999999,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_CONFIG_AVG,21,0.9650000000000001,0.965,0.9649570724137068,0.09294395899061049,0.022089753609255535,0.033250632292595964,0.9650000000000001,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_CONFIG_AVG,22,0.83,0.83,0.8299829982998299,0.3998929945033383,0.12518208707393594,0.07791763113887247,0.8300000000000001,-1.1102230246251565e-16,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_CONFIG_AVG,23,0.91,0.91,0.9099639855942376,0.2494275034931737,0.07121036658046054,0.08023711595770461,0.91,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_CONFIG_AVG,24,0.69,0.69,0.6807743795695603,0.6289280981692835,0.21278972309792402,0.17469825585338086,0.69,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_CONFIG_AVG,25,0.885,0.885,0.8843494657448145,0.2549113152776711,0.08370734154844817,0.08172431030693507,0.875,0.010000000000000009,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_CONFIG_AVG,26,0.84,0.84,0.83998399839984,0.3238440851033655,0.10382389015565982,0.05318716049626463,0.85,-0.010000000000000009,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_CONFIG_AVG,27,0.91,0.91,0.90999099909991,0.31137782201546776,0.08839325428510597,0.134880650971302,0.895,0.015000000000000013,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_CONFIG_AVG,28,0.98,0.98,0.9799979997999799,0.06474524246518315,0.015774207357279076,0.03609778906925677,0.985,-0.0050000000000000044,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_CONFIG_AVG,29,0.915,0.915,0.9145191703331239,0.23839942772055253,0.07083808050564823,0.0507460916277013,0.915,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_CONFIG_AVG,3,0.925,0.925,0.9249530956848031,0.17904017290779703,0.052515908441824986,0.05271116986416414,0.925,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_CONFIG_AVG,30,0.84,0.84,0.84,0.34204829775580625,0.1087572754127756,0.06353723717441735,0.83,0.010000000000000009,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POOL_CONFIG_AVG,31,0.865,0.865,0.8642363293526085,0.35064041762994336,0.10761862654426997,0.08976171088637808,0.8600000000000001,0.004999999999999893,False
