dataset,method_id,outer_fold,model_family,configuration,threshold,candidate_order,calibration_delta_BA,calibration_worst_subject_delta,calibration_switch_rate,calibration_rescue_precision,calibration_harm_rate,selected,heldout_subjects_read_for_selection,OUTER_TEST_USED
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,0,stacking,"{""context_mode"": ""prediction"", ""l2"": 1.0}",0.5,13,-0.0005555555555555561,-0.0050000000000000044,0.006111111111111111,0.45454545454545453,0.5454545454545454,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,0,stacking,"{""context_mode"": ""prediction"", ""l2"": 1.0}",0.525,14,-0.004444444444444449,-0.010000000000000009,0.005555555555555556,0.1,0.9,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,0,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 1.0}",0.475,15,-0.001666666666666668,-0.020000000000000018,0.02277777777777778,0.4634146341463415,0.5365853658536586,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,0,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 1.0}",0.5,16,-0.0005555555555555561,-0.0050000000000000044,0.007222222222222222,0.46153846153846156,0.5384615384615384,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,0,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 1.0}",0.525,17,-0.004444444444444449,-0.010000000000000009,0.005555555555555556,0.1,0.9,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,0,stacking,"{""context_mode"": ""prediction"", ""l2"": 10.0}",0.475,18,-0.001666666666666668,-0.020000000000000018,0.02277777777777778,0.4634146341463415,0.5365853658536586,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,0,stacking,"{""context_mode"": ""prediction"", ""l2"": 10.0}",0.5,19,-0.0005555555555555561,-0.0050000000000000044,0.006111111111111111,0.45454545454545453,0.5454545454545454,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,0,stacking,"{""context_mode"": ""prediction"", ""l2"": 10.0}",0.525,20,-0.004444444444444449,-0.010000000000000009,0.005555555555555556,0.1,0.9,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,0,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 10.0}",0.475,21,-0.001666666666666668,-0.020000000000000018,0.02277777777777778,0.4634146341463415,0.5365853658536586,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,0,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 10.0}",0.5,22,-0.0005555555555555561,-0.0050000000000000044,0.006111111111111111,0.45454545454545453,0.5454545454545454,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,0,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 10.0}",0.525,23,-0.004444444444444449,-0.010000000000000009,0.005555555555555556,0.1,0.9,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,1,stacking,"{""context_mode"": ""prediction"", ""l2"": 0.01}",0.475,0,0.0022222222222222244,-0.004999999999999893,0.015555555555555555,0.5714285714285714,0.42857142857142855,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,1,stacking,"{""context_mode"": ""prediction"", ""l2"": 0.01}",0.5,1,0.007222222222222229,0.0,0.011666666666666667,0.8095238095238095,0.19047619047619047,True,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,1,stacking,"{""context_mode"": ""prediction"", ""l2"": 0.01}",0.525,2,0.00555555555555556,0.0,0.013333333333333334,0.7083333333333334,0.2916666666666667,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,1,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 0.01}",0.475,3,-0.001666666666666668,-0.015000000000000013,0.019444444444444445,0.45714285714285713,0.5428571428571428,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,1,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 0.01}",0.5,4,-0.0011111111111110875,-0.015000000000000013,0.015555555555555555,0.4642857142857143,0.5357142857142857,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,1,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 0.01}",0.525,5,0.003888888888888917,-0.0050000000000000044,0.018333333333333333,0.6060606060606061,0.3939393939393939,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,1,stacking,"{""context_mode"": ""prediction"", ""l2"": 0.1}",0.475,6,-0.0011111111111111122,-0.010000000000000009,0.012222222222222223,0.45454545454545453,0.5454545454545454,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,1,stacking,"{""context_mode"": ""prediction"", ""l2"": 0.1}",0.5,7,0.0022222222222222244,0.0,0.0044444444444444444,0.75,0.25,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,1,stacking,"{""context_mode"": ""prediction"", ""l2"": 0.1}",0.525,8,0.0027777777777777926,-0.010000000000000009,0.006111111111111111,0.7272727272727273,0.2727272727272727,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,1,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 0.1}",0.475,9,-0.0011111111111111122,-0.010000000000000009,0.011111111111111112,0.45,0.55,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,1,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 0.1}",0.5,10,0.0022222222222222487,0.0,0.0033333333333333335,0.8333333333333334,0.16666666666666666,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,1,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 0.1}",0.525,11,0.001666666666666668,-0.010000000000000009,0.006111111111111111,0.6363636363636364,0.36363636363636365,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,1,stacking,"{""context_mode"": ""prediction"", ""l2"": 1.0}",0.475,12,-0.0016666666666666557,-0.010000000000000009,0.012777777777777779,0.43478260869565216,0.5652173913043478,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,1,stacking,"{""context_mode"": ""prediction"", ""l2"": 1.0}",0.5,13,0.0022222222222222365,0.0,0.0033333333333333335,0.8333333333333334,0.16666666666666666,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,1,stacking,"{""context_mode"": ""prediction"", ""l2"": 1.0}",0.525,14,0.00277777777777778,-0.0050000000000000044,0.005,0.7777777777777778,0.2222222222222222,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,1,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 1.0}",0.475,15,-0.002222222222222212,-0.010000000000000009,0.013333333333333334,0.4166666666666667,0.5833333333333334,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,1,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 1.0}",0.5,16,0.0022222222222222365,0.0,0.0033333333333333335,0.8333333333333334,0.16666666666666666,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,1,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 1.0}",0.525,17,0.0038888888888888922,-0.0050000000000000044,0.006111111111111111,0.8181818181818182,0.18181818181818182,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,1,stacking,"{""context_mode"": ""prediction"", ""l2"": 10.0}",0.475,18,-0.0016666666666666557,-0.010000000000000009,0.012777777777777779,0.43478260869565216,0.5652173913043478,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,1,stacking,"{""context_mode"": ""prediction"", ""l2"": 10.0}",0.5,19,0.0022222222222222365,0.0,0.0033333333333333335,0.8333333333333334,0.16666666666666666,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,1,stacking,"{""context_mode"": ""prediction"", ""l2"": 10.0}",0.525,20,0.0038888888888888922,-0.0050000000000000044,0.006111111111111111,0.8181818181818182,0.18181818181818182,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,1,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 10.0}",0.475,21,-0.0016666666666666557,-0.010000000000000009,0.012777777777777779,0.43478260869565216,0.5652173913043478,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,1,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 10.0}",0.5,22,0.0022222222222222365,0.0,0.0033333333333333335,0.8333333333333334,0.16666666666666666,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,1,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 10.0}",0.525,23,0.0038888888888888922,-0.0050000000000000044,0.006111111111111111,0.8181818181818182,0.18181818181818182,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,2,stacking,"{""context_mode"": ""prediction"", ""l2"": 0.01}",0.475,0,-0.004444444444444485,-0.025000000000000022,0.027777777777777776,0.42,0.58,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,2,stacking,"{""context_mode"": ""prediction"", ""l2"": 0.01}",0.5,1,-0.0011111111111111243,-0.015000000000000013,0.021111111111111112,0.47368421052631576,0.5263157894736842,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,2,stacking,"{""context_mode"": ""prediction"", ""l2"": 0.01}",0.525,2,0.0005555555555555314,-0.010000000000000009,0.019444444444444445,0.5142857142857142,0.4857142857142857,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,2,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 0.01}",0.475,3,-0.0016666666666666928,-0.030000000000000027,0.035,0.47619047619047616,0.5238095238095238,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,2,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 0.01}",0.5,4,-0.005000000000000017,-0.019999999999999907,0.028333333333333332,0.4117647058823529,0.5882352941176471,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,2,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 0.01}",0.525,5,-0.0016666666666667052,-0.010000000000000009,0.026111111111111113,0.46808510638297873,0.5319148936170213,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,2,stacking,"{""context_mode"": ""prediction"", ""l2"": 0.1}",0.475,6,-0.0066666666666666975,-0.025000000000000022,0.021111111111111112,0.34210526315789475,0.6578947368421053,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,2,stacking,"{""context_mode"": ""prediction"", ""l2"": 0.1}",0.5,7,-0.0022222222222222613,-0.015000000000000013,0.015555555555555555,0.42857142857142855,0.5714285714285714,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,2,stacking,"{""context_mode"": ""prediction"", ""l2"": 0.1}",0.525,8,0.0011111111111110875,-0.0050000000000001155,0.006666666666666667,0.5833333333333334,0.4166666666666667,True,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,2,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 0.1}",0.475,9,-0.0066666666666666975,-0.03500000000000003,0.023333333333333334,0.35714285714285715,0.6428571428571429,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,2,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 0.1}",0.5,10,-0.003888888888888917,-0.020000000000000018,0.01611111111111111,0.3793103448275862,0.6206896551724138,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,2,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 0.1}",0.525,11,0.0005555555555555314,-0.0050000000000001155,0.008333333333333333,0.5333333333333333,0.4666666666666667,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,2,stacking,"{""context_mode"": ""prediction"", ""l2"": 1.0}",0.475,12,-0.005555555555555585,-0.03500000000000003,0.023333333333333334,0.38095238095238093,0.6190476190476191,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,2,stacking,"{""context_mode"": ""prediction"", ""l2"": 1.0}",0.5,13,-0.003333333333333361,-0.020000000000000018,0.015555555555555555,0.39285714285714285,0.6071428571428571,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,2,stacking,"{""context_mode"": ""prediction"", ""l2"": 1.0}",0.525,14,-0.0005555555555555561,-0.0050000000000000044,0.0038888888888888888,0.42857142857142855,0.5714285714285714,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,2,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 1.0}",0.475,15,-0.005555555555555585,-0.03500000000000003,0.023333333333333334,0.38095238095238093,0.6190476190476191,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,2,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 1.0}",0.5,16,-0.003333333333333361,-0.020000000000000018,0.015555555555555555,0.39285714285714285,0.6071428571428571,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,2,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 1.0}",0.525,17,-0.0005555555555555561,-0.0050000000000000044,0.0038888888888888888,0.42857142857142855,0.5714285714285714,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,2,stacking,"{""context_mode"": ""prediction"", ""l2"": 10.0}",0.475,18,-0.005000000000000029,-0.03500000000000003,0.02277777777777778,0.3902439024390244,0.6097560975609756,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,2,stacking,"{""context_mode"": ""prediction"", ""l2"": 10.0}",0.5,19,-0.003333333333333361,-0.020000000000000018,0.014444444444444444,0.38461538461538464,0.6153846153846154,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,2,stacking,"{""context_mode"": ""prediction"", ""l2"": 10.0}",0.525,20,-1.2335811384723961e-17,-0.0050000000000000044,0.0033333333333333335,0.5,0.5,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,2,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 10.0}",0.475,21,-0.005000000000000029,-0.03500000000000003,0.02277777777777778,0.3902439024390244,0.6097560975609756,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,2,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 10.0}",0.5,22,-0.003333333333333361,-0.020000000000000018,0.014444444444444444,0.38461538461538464,0.6153846153846154,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,2,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 10.0}",0.525,23,-1.2335811384723961e-17,-0.0050000000000000044,0.0033333333333333335,0.5,0.5,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,3,stacking,"{""context_mode"": ""prediction"", ""l2"": 0.01}",0.475,0,0.004444444444444436,-0.010000000000000009,0.015555555555555555,0.6428571428571429,0.35714285714285715,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,3,stacking,"{""context_mode"": ""prediction"", ""l2"": 0.01}",0.5,1,0.002777777777777768,-0.015000000000000013,0.01611111111111111,0.5862068965517241,0.41379310344827586,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,3,stacking,"{""context_mode"": ""prediction"", ""l2"": 0.01}",0.525,2,-0.0022222222222222244,-0.020000000000000018,0.022222222222222223,0.45,0.55,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,3,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 0.01}",0.475,3,0.007222222222222217,-0.0050000000000000044,0.017222222222222222,0.7096774193548387,0.2903225806451613,True,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,3,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 0.01}",0.5,4,0.002222222222222212,-0.015000000000000013,0.016666666666666666,0.5666666666666667,0.43333333333333335,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,3,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 0.01}",0.525,5,0.0016666666666666804,-0.020000000000000018,0.02388888888888889,0.5348837209302325,0.46511627906976744,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,3,stacking,"{""context_mode"": ""prediction"", ""l2"": 0.1}",0.475,6,0.006111111111111117,0.0,0.006111111111111111,1.0,0.0,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,3,stacking,"{""context_mode"": ""prediction"", ""l2"": 0.1}",0.5,7,-0.0011111111111111122,-0.010000000000000009,0.008888888888888889,0.4375,0.5625,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,3,stacking,"{""context_mode"": ""prediction"", ""l2"": 0.1}",0.525,8,-0.004444444444444449,-0.020000000000000018,0.01888888888888889,0.38235294117647056,0.6176470588235294,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,3,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 0.1}",0.475,9,0.00555555555555556,0.0,0.005555555555555556,1.0,0.0,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,3,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 0.1}",0.5,10,-0.0011111111111111243,-0.010000000000000009,0.0077777777777777776,0.42857142857142855,0.5714285714285714,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,3,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 0.1}",0.525,11,-0.004444444444444436,-0.025000000000000022,0.021111111111111112,0.39473684210526316,0.6052631578947368,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,3,stacking,"{""context_mode"": ""prediction"", ""l2"": 1.0}",0.475,12,0.0022222222222222244,-0.0050000000000001155,0.0044444444444444444,0.75,0.25,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,3,stacking,"{""context_mode"": ""prediction"", ""l2"": 1.0}",0.5,13,0.0011111111111111243,-0.010000000000000009,0.006666666666666667,0.5833333333333334,0.4166666666666667,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,3,stacking,"{""context_mode"": ""prediction"", ""l2"": 1.0}",0.525,14,-0.006111111111111117,-0.025000000000000022,0.026111111111111113,0.3829787234042553,0.6170212765957447,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,3,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 1.0}",0.475,15,0.001666666666666668,-0.0050000000000001155,0.005,0.6666666666666666,0.3333333333333333,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,3,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 1.0}",0.5,16,0.0011111111111111243,-0.010000000000000009,0.006666666666666667,0.5833333333333334,0.4166666666666667,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,3,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 1.0}",0.525,17,-0.006666666666666672,-0.025000000000000022,0.025555555555555557,0.3695652173913043,0.6304347826086957,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,3,stacking,"{""context_mode"": ""prediction"", ""l2"": 10.0}",0.475,18,0.001666666666666668,-0.0050000000000001155,0.005,0.6666666666666666,0.3333333333333333,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,3,stacking,"{""context_mode"": ""prediction"", ""l2"": 10.0}",0.5,19,0.0,-0.010000000000000009,0.0077777777777777776,0.5,0.5,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,3,stacking,"{""context_mode"": ""prediction"", ""l2"": 10.0}",0.525,20,-0.006666666666666672,-0.025000000000000022,0.025555555555555557,0.3695652173913043,0.6304347826086957,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,3,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 10.0}",0.475,21,0.001666666666666668,-0.0050000000000001155,0.005,0.6666666666666666,0.3333333333333333,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,3,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 10.0}",0.5,22,0.0,-0.010000000000000009,0.0077777777777777776,0.5,0.5,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,3,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 10.0}",0.525,23,-0.006666666666666672,-0.025000000000000022,0.025555555555555557,0.3695652173913043,0.6304347826086957,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,4,stacking,"{""context_mode"": ""prediction"", ""l2"": 0.01}",0.475,0,0.007222222222222217,-0.0050000000000000044,0.02277777777777778,0.6585365853658537,0.34146341463414637,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,4,stacking,"{""context_mode"": ""prediction"", ""l2"": 0.01}",0.5,1,0.00888888888888891,-0.0050000000000000044,0.016666666666666666,0.7666666666666667,0.23333333333333334,True,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,4,stacking,"{""context_mode"": ""prediction"", ""l2"": 0.01}",0.525,2,0.004444444444444485,-0.014999999999999902,0.016666666666666666,0.6333333333333333,0.36666666666666664,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,4,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 0.01}",0.475,3,0.0072222222222221915,-0.0050000000000000044,0.02277777777777778,0.6585365853658537,0.34146341463414637,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,4,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 0.01}",0.5,4,0.00888888888888886,-0.0050000000000000044,0.017777777777777778,0.75,0.25,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,4,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 0.01}",0.525,5,0.00666666666666666,-0.010000000000000009,0.017777777777777778,0.6875,0.3125,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,4,stacking,"{""context_mode"": ""prediction"", ""l2"": 0.1}",0.475,6,0.006666666666666623,-0.0050000000000000044,0.017777777777777778,0.6875,0.3125,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,4,stacking,"{""context_mode"": ""prediction"", ""l2"": 0.1}",0.5,7,0.00388888888888888,-0.0050000000000000044,0.008333333333333333,0.7333333333333333,0.26666666666666666,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,4,stacking,"{""context_mode"": ""prediction"", ""l2"": 0.1}",0.525,8,-0.0005555555555555683,-0.020000000000000018,0.009444444444444445,0.47058823529411764,0.5294117647058824,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,4,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 0.1}",0.475,9,0.006666666666666648,-0.0050000000000000044,0.016666666666666666,0.7,0.3,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,4,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 0.1}",0.5,10,0.0033333333333333114,-0.0050000000000000044,0.008888888888888889,0.6875,0.3125,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,4,stacking,"{""context_mode"": ""session_prediction"", ""l2"": 0.1}",0.525,11,0.0005555555555555437,-0.020000000000000018,0.009444444444444445,0.5294117647058824,0.47058823529411764,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,4,stacking,"{""context_mode"": ""prediction"", ""l2"": 1.0}",0.475,12,0.005555555555555524,-0.0050000000000000044,0.02,0.6388888888888888,0.3611111111111111,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_CONTEXTUAL_POSITIVE_POOL,4,stacking,"{""context_mode"": ""prediction"", ""l2"": 1.0}",0.5,13,0.001666666666666668,-0.0050000000000000044,0.007222222222222222,0.6153846153846154,0.38461538461538464,False,False,False
