dataset,method_id,subject_id,balanced_accuracy,accuracy,macro_f1,NLL,Brier,ECE,base_balanced_accuracy,delta_BA_vs_B_STRONG,OUTER_TEST_USED
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,22,0.8300000000000001,0.83,0.8299319727891157,0.410712075331276,0.1291118870975152,0.0910272790673442,0.8300000000000001,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,23,0.91,0.91,0.9099639855942376,0.2933807428897111,0.0824839957940518,0.1225804410250708,0.91,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,24,0.69,0.69,0.6807743795695603,0.5827698243542664,0.2006100420657435,0.1406217655578308,0.69,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,25,0.875,0.875,0.8744696342045141,0.270194091255064,0.0836718971272699,0.1026732664816045,0.875,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,26,0.85,0.85,0.85,0.3305016975562327,0.1027763300132856,0.0647516030881123,0.85,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,27,0.895,0.895,0.8949343339587242,0.3707231921260121,0.1074209206388336,0.1755277126752279,0.895,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,28,0.985,0.985,0.9849996249906248,0.1093514824289478,0.0222366775146637,0.0778256612140772,0.985,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,29,0.915,0.915,0.914519170333124,0.2530731903381149,0.0739049863069491,0.0616752136471135,0.915,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,3,0.925,0.925,0.9249530956848032,0.2063316332485643,0.0579392148350921,0.0842935447895461,0.925,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,30,0.83,0.83,0.8299829982998299,0.3758637722053921,0.1167986034564344,0.0985637822614599,0.83,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,31,0.8600000000000001,0.86,0.8593106220480353,0.3848127247404724,0.1174304352907427,0.1385325813088753,0.8600000000000001,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,32,0.965,0.965,0.9649991249781243,0.1248684329851955,0.0323350709065226,0.0593567571246026,0.965,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,33,0.98,0.98,0.98,0.0694855500163963,0.0148478559758412,0.0507418397984543,0.98,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,34,0.7150000000000001,0.715,0.7133878064110623,0.570247162233713,0.1894122465845801,0.0735815965579858,0.7150000000000001,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,35,0.975,0.975,0.9749993749843746,0.1283678776630944,0.0273609560513718,0.0887733091987665,0.975,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,36,0.98,0.98,0.9799919967987194,0.0750634024262051,0.0174836898036462,0.0532842242019691,0.98,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,37,0.995,0.995,0.9949998749968748,0.0881661103286076,0.0191049385952151,0.0636648595868049,0.995,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,38,0.8,0.8,0.797077922077922,0.4783794770805945,0.1541904648363775,0.133635769114103,0.8,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,39,0.9,0.9,0.8999599839935974,0.3035631893664059,0.0895501454615105,0.0657018518707177,0.9,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,4,0.73,0.73,0.7295673076923077,0.4959959743298071,0.1631848686556012,0.1293287839416923,0.73,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,40,0.795,0.795,0.7949948748718718,0.4530495662251673,0.1443838653440811,0.1033668974539485,0.795,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,41,0.76,0.76,0.7597838054248824,0.5488825471363419,0.1821406107555358,0.1141668214735509,0.76,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,42,0.76,0.76,0.7591328783621036,0.5006169391899601,0.1607433668811933,0.0928743646017541,0.76,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,43,0.87,0.87,0.8697916666666667,0.3313232511469817,0.0994036655258271,0.0996126320641968,0.87,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,44,0.925,0.925,0.924772436620778,0.1795788265817121,0.0513372968085046,0.0960447799763293,0.925,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,45,0.875,0.875,0.8740903024350936,0.3830313035421221,0.1141040360212169,0.1549754649314814,0.875,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,46,0.71,0.71,0.6938021328265231,0.5904836320467666,0.194212566396079,0.1412455759616808,0.71,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,47,0.93,0.93,0.9299719887955182,0.2869426012939841,0.0759996776788363,0.1648646997951271,0.93,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,48,0.755,0.755,0.7546995068959474,0.5221624523380066,0.1747468638879057,0.0884657642743158,0.755,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,49,0.85,0.85,0.8484848484848485,0.3834195514293081,0.1178935688924763,0.1483514815527475,0.85,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,5,0.955,0.955,0.9549988749718744,0.2320775465568151,0.0600254459339133,0.1234200870542339,0.955,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,50,0.64,0.64,0.609375,0.6180423675393212,0.213196808419584,0.1600909217874753,0.64,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,51,0.765,0.765,0.7649471131004475,0.5744626406992253,0.1777009269177882,0.0917429670980973,0.765,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,52,0.795,0.795,0.7949538646195394,0.4232103924683879,0.1386965175107274,0.0820969342011962,0.795,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,53,0.8,0.8,0.8,0.4389282911545246,0.1395689173267613,0.0921150159790503,0.8,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,54,0.6950000000000001,0.695,0.6937059074590144,0.5541684937538741,0.1881728964948529,0.0951060527837582,0.6950000000000001,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,7,0.855,0.855,0.8547057792028858,0.4178960678495407,0.1307138630294227,0.1349642642127539,0.855,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,8,0.8300000000000001,0.83,0.8286117552172598,0.4583747329409087,0.1322216203488399,0.1123013155511244,0.8300000000000001,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M0_B_STRONG_B6,9,0.88,0.88,0.8796992481203008,0.2937428193277718,0.0900120988017205,0.0742321719657369,0.88,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,1,0.7949999999999999,0.795,0.7899536361074823,0.4236002805730899,0.1403199914895997,0.1366411920086866,0.8,-0.0050000000000001,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,10,0.81,0.81,0.8099239695878351,0.4421322908935057,0.1382805940191439,0.1000817523061287,0.8,0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,11,0.745,0.745,0.7449426120877197,0.5327066916121272,0.178283942683381,0.0829134686250871,0.76,-0.015,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,12,0.845,0.845,0.8449961249031226,0.34964759163843,0.1077794678380372,0.0775324178407051,0.835,0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,13,0.69,0.69,0.6818555008210181,0.5867067784058639,0.1966065727204665,0.1183319220614071,0.71,-0.02,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,14,0.81,0.81,0.8098288459613652,0.4443912296320154,0.1397686369566708,0.0692018953696146,0.815,-0.0049999999999998,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,15,0.91,0.91,0.9098557692307692,0.2684927278369076,0.0745639695533846,0.0740343684244377,0.91,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,16,0.895,0.895,0.8949973749343734,0.2602060813203607,0.0766258115897728,0.054028176362257,0.885,0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,18,0.91,0.91,0.9094202898550724,0.2137871972106277,0.0645173555450679,0.1050478098197181,0.91,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,19,0.855,0.855,0.8548221571424997,0.3440960650614084,0.1039877222993718,0.0718857943491557,0.85,0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,2,0.8400000000000001,0.84,0.8397435897435898,0.4234752962975882,0.1309315025533313,0.0960481974360401,0.825,0.0150000000000001,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,20,0.915,0.915,0.9148957472904308,0.2596847539264494,0.0742644436993205,0.0855115574549188,0.8999999999999999,0.0150000000000001,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,21,0.97,0.97,0.9699729756781104,0.1043411146967877,0.0249545915827982,0.0419685435477256,0.965,0.0049999999999998,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,22,0.8300000000000001,0.83,0.8299319727891157,0.4027047809565961,0.1268363830010375,0.0666430463623096,0.8300000000000001,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,23,0.8899999999999999,0.89,0.8896025692492975,0.266036533397912,0.0769553486097156,0.0687787264386059,0.91,-0.0200000000000001,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,24,0.72,0.72,0.7144022847817217,0.6204129779936727,0.2102683560848388,0.172912761218461,0.69,0.03,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,25,0.865,0.865,0.8631906969673937,0.2809712294176025,0.0929927498853803,0.1051787551602099,0.875,-0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,26,0.845,0.845,0.844965117151359,0.3383013309200512,0.1085912204819543,0.0714888350939286,0.85,-0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,27,0.905,0.905,0.9048834822657756,0.2921292917589417,0.0818856907522884,0.132760305400336,0.895,0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,28,0.98,0.98,0.97999799979998,0.0673755925845025,0.0159575358894391,0.0416072993006567,0.985,-0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,29,0.91,0.91,0.909265046879726,0.2457708220226946,0.072351372888293,0.0628276635567661,0.915,-0.0050000000000001,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,3,0.92,0.92,0.9198717948717948,0.1854397709012417,0.0539307102771601,0.0580631070677901,0.925,-0.0050000000000001,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,30,0.865,0.865,0.8649696181640869,0.3292300745231549,0.1033783575920211,0.0697471471182929,0.83,0.035,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,31,0.86,0.86,0.8590982286634461,0.3574176531996223,0.110075161523381,0.0980653956568813,0.8600000000000001,-1.1102230246251563e-16,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,32,0.955,0.955,0.9549988749718744,0.1016847487243733,0.0277136574656139,0.0456526645585433,0.965,-0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,33,0.98,0.98,0.98,0.0532324102114858,0.0122787438702428,0.0340186722809004,0.98,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,34,0.7250000000000001,0.725,0.7229986653572058,0.5810105866703275,0.1889509946796755,0.0830138207897264,0.7150000000000001,0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,35,0.985,0.985,0.9849996249906248,0.0815168448103033,0.0172872778218293,0.0585407402146231,0.975,0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,36,0.98,0.98,0.9799919967987194,0.0660406794710882,0.0167409331424506,0.0380905685103796,0.98,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,37,0.99,0.99,0.99,0.0638284413973758,0.013127873416604,0.0429291811526771,0.995,-0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,38,0.8049999999999999,0.805,0.8028261583963194,0.4242505113764113,0.1379558752190476,0.1002440906550358,0.8,0.0049999999999998,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,39,0.9,0.9,0.8999899989999001,0.2885747319249522,0.0826349011595825,0.0718028774855109,0.9,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,4,0.765,0.765,0.7647117719206027,0.4564223025713411,0.1510447467402109,0.0627632803684356,0.73,0.035,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,40,0.7849999999999999,0.785,0.7837837837837838,0.4531823056148103,0.1455100653393649,0.1080135144938533,0.795,-0.0100000000000001,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,41,0.77,0.77,0.7676767676767677,0.4931114008944115,0.159445390708807,0.0967375867916705,0.76,0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,42,0.765,0.765,0.7618504724987966,0.5450878096626965,0.1694830118179592,0.1279525129612582,0.76,0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,43,0.87,0.87,0.8696741854636592,0.2930311755595299,0.0878076892705749,0.066380894565511,0.87,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,44,0.935,0.935,0.934868107918535,0.1789290950517395,0.0522132525797777,0.0666541067265128,0.925,0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,45,0.88,0.88,0.8794091046126018,0.3203585588871234,0.0934150006308018,0.1034121185567759,0.875,0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,46,0.73,0.73,0.7175436761167486,0.5769553657618759,0.188034074030775,0.1348161092656309,0.71,0.02,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,47,0.94,0.94,0.93999399939994,0.2288992756281866,0.0595389750359086,0.1114387284077477,0.93,0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,48,0.745,0.745,0.7442262845106447,0.5532626273310902,0.1841871061266743,0.136480405977415,0.755,-0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,49,0.86,0.86,0.8590982286634461,0.3306849143544167,0.1009143538887384,0.0963304860596065,0.85,0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,5,0.945,0.945,0.9449325423643964,0.1697391470295748,0.0440923887515396,0.0620291028229927,0.955,-0.0099999999999998,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,50,0.645,0.645,0.6136159560284073,0.7174452091308801,0.235302019202276,0.2094834867706333,0.64,0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,51,0.755,0.755,0.7548467792370231,0.6292464214958808,0.1860143236442596,0.1273314824472121,0.765,-0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,52,0.79,0.79,0.78997899789979,0.4404235677911914,0.1448621717449951,0.086578987906167,0.795,-0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,53,0.7949999999999999,0.795,0.794584032666149,0.4216382724359274,0.1376073762181635,0.0848981838044149,0.8,-0.0050000000000001,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,54,0.7,0.7,0.6995192307692308,0.5694821411189899,0.193582859976241,0.1108377869182506,0.6950000000000001,0.0049999999999998,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,7,0.85,0.85,0.84998499849985,0.3720608632630822,0.1144854742167814,0.0877297799615133,0.855,-0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,8,0.835,0.835,0.8346651970239736,0.5020035267835363,0.1299755796357894,0.1304022789444389,0.8300000000000001,0.0049999999999998,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_LINEAR,9,0.88,0.88,0.8798076923076923,0.2744796923308991,0.0844227567593963,0.0451777752885584,0.88,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,1,0.7949999999999999,0.795,0.7899536361074823,0.4218767028823464,0.1382046244022136,0.1326790629479957,0.8,-0.0050000000000001,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,10,0.7849999999999999,0.785,0.7847363019699132,0.4587387903633856,0.1455630395280308,0.0972212920704333,0.8,-0.0150000000000001,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,11,0.74,0.74,0.7398959583833533,0.5344190408565602,0.178860132661168,0.0924014133042244,0.76,-0.02,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,12,0.825,0.825,0.8249606161386311,0.3680538091610551,0.115747156923068,0.0868309113172165,0.835,-0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,13,0.71,0.71,0.7081320450885669,0.57875092356661,0.1953701837678311,0.0900631678642091,0.71,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,14,0.81,0.81,0.8095238095238095,0.4371176214230285,0.1374048757701823,0.0630509590159356,0.815,-0.0049999999999998,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,15,0.92,0.92,0.9197994987468672,0.2515266806945815,0.0701652287595303,0.0866359839794236,0.91,0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,16,0.9,0.9,0.8999899989999001,0.2607238032242209,0.0760730021723038,0.0462752640707279,0.885,0.015,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,18,0.925,0.925,0.924772436620778,0.21890414280157,0.0655109137459231,0.0973476078620244,0.91,0.0150000000000001,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,19,0.855,0.855,0.8548221571424997,0.3419883097931073,0.1071614621317284,0.0694667241532935,0.85,0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,2,0.835,0.835,0.8342999171499585,0.4186042014830835,0.1274848959833375,0.096887998543528,0.825,0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,20,0.8999999999999999,0.9,0.8998397435897436,0.2632218014501031,0.0770889020025405,0.0596516071068539,0.8999999999999999,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,21,0.97,0.97,0.9699729756781104,0.1134986414583659,0.026111061493485,0.0435039945645644,0.965,0.0049999999999998,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,22,0.845,0.845,0.844965117151359,0.3980352041908668,0.124336938410289,0.0732851042066781,0.8300000000000001,0.0149999999999999,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,23,0.8999999999999999,0.9,0.8998397435897436,0.2652246281572059,0.0758128475204085,0.0711005931595994,0.91,-0.0100000000000001,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,24,0.6950000000000001,0.695,0.6864639819074299,0.6541387754276287,0.2190897196234831,0.1807866010827401,0.69,0.0050000000000001,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,25,0.86,0.86,0.8579545454545454,0.2855160121610856,0.0945601442657578,0.1067647361260854,0.875,-0.015,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,26,0.855,0.855,0.8549093183239524,0.3338011079113903,0.1048508356678156,0.069712262455588,0.85,0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,27,0.915,0.915,0.91494684177611,0.2727425969750265,0.0761820370264147,0.1094695437517447,0.895,0.02,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,28,0.98,0.98,0.97999799979998,0.0619119458487185,0.0142347889916003,0.0430691341830258,0.985,-0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,29,0.91,0.91,0.9094202898550724,0.250124236230005,0.0737283072539543,0.0751755288528812,0.915,-0.0050000000000001,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,3,0.93,0.93,0.9298878205128204,0.1940992967969595,0.0544608958387958,0.0734071822112572,0.925,0.0049999999999998,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,30,0.84,0.84,0.84,0.3375823974287814,0.1057117447294408,0.069976016808382,0.83,0.01,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,31,0.88,0.88,0.8794091046126018,0.3653320006609607,0.1105179954993323,0.1072480075595833,0.8600000000000001,0.0199999999999999,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,32,0.96,0.96,0.96,0.1147871530501293,0.0295403610014814,0.0479652828003474,0.965,-0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,33,0.98,0.98,0.98,0.0641095531209262,0.0125473386878919,0.0473025211714912,0.98,0.0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,34,0.7350000000000001,0.735,0.7338756245135698,0.5801679679733357,0.1897395833737021,0.1278811593158279,0.7150000000000001,0.02,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,35,0.98,0.98,0.98,0.0890663157733916,0.0187249872142972,0.0577724846052687,0.975,0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,36,0.975,0.975,0.9749843652282676,0.0781400244024395,0.0158901893544673,0.052766297353357,0.98,-0.005,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_DYNAMIC_KEEP_HGB,37,0.99,0.99,0.99,0.0766653403686007,0.0127814962679966,0.0520176627392467,0.995,-0.005,False
