dataset,method_id,outer_fold,model_family,configuration,threshold,candidate_order,calibration_delta_BA,calibration_worst_subject_delta,calibration_switch_rate,calibration_rescue_precision,calibration_harm_rate,selected,heldout_subjects_read_for_selection,OUTER_TEST_USED
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,0,threshold_only,{},0.6,10,-0.009999999999999997,-0.07499999999999996,0.07777777777777778,0.4357142857142857,0.5642857142857143,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,0,threshold_only,{},0.625,11,-0.01666666666666667,-0.10999999999999999,0.09333333333333334,0.4107142857142857,0.5892857142857143,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,0,threshold_only,{},0.65,12,-0.030000000000000013,-0.135,0.11222222222222222,0.36633663366336633,0.6336633663366337,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,1,threshold_only,{},0.35,0,-0.020000000000000004,-0.09999999999999987,0.09777777777777778,0.3977272727272727,0.6022727272727273,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,1,threshold_only,{},0.375,1,-0.014444444444444458,-0.07499999999999996,0.08444444444444445,0.4144736842105263,0.5855263157894737,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,1,threshold_only,{},0.4,2,-0.010555555555555552,-0.05999999999999994,0.065,0.4188034188034188,0.5811965811965812,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,1,threshold_only,{},0.425,3,-0.006666666666666672,-0.05999999999999994,0.05,0.43333333333333335,0.5666666666666667,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,1,threshold_only,{},0.45,4,-1.2335811384723961e-17,-0.02499999999999991,0.03,0.5,0.5,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,1,threshold_only,{},0.475,5,-0.0016666666666666557,-0.010000000000000009,0.012777777777777779,0.43478260869565216,0.5652173913043478,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,1,threshold_only,{},0.5,6,0.0,0.0,0.0,0.0,0.0,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,1,threshold_only,{},0.525,7,0.001666666666666668,-0.010000000000000009,0.012777777777777779,0.5652173913043478,0.43478260869565216,True,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,1,threshold_only,{},0.55,8,-0.0022222222222222365,-0.02499999999999991,0.025555555555555557,0.45652173913043476,0.5434782608695652,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,1,threshold_only,{},0.575,9,-0.009444444444444453,-0.06000000000000005,0.041666666666666664,0.38666666666666666,0.6133333333333333,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,1,threshold_only,{},0.6,10,-0.013333333333333332,-0.08000000000000007,0.05333333333333334,0.375,0.625,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,1,threshold_only,{},0.625,11,-0.016666666666666656,-0.10999999999999999,0.07222222222222222,0.38461538461538464,0.6153846153846154,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,1,threshold_only,{},0.65,12,-0.02444444444444443,-0.135,0.08888888888888889,0.3625,0.6375,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,2,threshold_only,{},0.35,0,-0.025000000000000046,-0.06999999999999995,0.10722222222222222,0.38341968911917096,0.616580310880829,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,2,threshold_only,{},0.375,1,-0.020555555555555563,-0.06499999999999995,0.08944444444444444,0.38509316770186336,0.6149068322981367,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,2,threshold_only,{},0.4,2,-0.014444444444444458,-0.06499999999999995,0.07333333333333333,0.4015151515151515,0.5984848484848485,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,2,threshold_only,{},0.425,3,-0.007777777777777797,-0.040000000000000036,0.04888888888888889,0.42045454545454547,0.5795454545454546,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,2,threshold_only,{},0.45,4,-0.005000000000000029,-0.040000000000000036,0.030555555555555555,0.41818181818181815,0.5818181818181818,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,2,threshold_only,{},0.475,5,-0.003333333333333361,-0.020000000000000018,0.015555555555555555,0.39285714285714285,0.6071428571428571,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,2,threshold_only,{},0.5,6,0.0,0.0,0.0,0.0,0.0,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,2,threshold_only,{},0.525,7,0.0005555555555555561,-0.010000000000000009,0.018333333333333333,0.5151515151515151,0.48484848484848486,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,2,threshold_only,{},0.55,8,0.0027777777777777558,-0.025000000000000022,0.041666666666666664,0.5333333333333333,0.4666666666666667,True,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,2,threshold_only,{},0.575,9,0.0005555555555555314,-0.029999999999999916,0.065,0.5042735042735043,0.49572649572649574,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,2,threshold_only,{},0.6,10,-0.0005555555555555437,-0.03499999999999992,0.08166666666666667,0.4965986394557823,0.5034013605442177,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,2,threshold_only,{},0.625,11,-0.00388888888888888,-0.04500000000000004,0.10055555555555555,0.48066298342541436,0.5193370165745856,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,2,threshold_only,{},0.65,12,-0.010000000000000021,-0.05999999999999994,0.11444444444444445,0.4563106796116505,0.5436893203883495,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,3,threshold_only,{},0.35,0,-0.033888888888888906,-0.06500000000000006,0.13055555555555556,0.3702127659574468,0.6297872340425532,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,3,threshold_only,{},0.375,1,-0.02111111111111112,-0.05500000000000005,0.10666666666666667,0.4010416666666667,0.5989583333333334,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,3,threshold_only,{},0.4,2,-0.012777777777777765,-0.040000000000000036,0.08166666666666667,0.4217687074829932,0.5782312925170068,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,3,threshold_only,{},0.425,3,-0.006111111111111117,-0.03500000000000003,0.05611111111111111,0.44554455445544555,0.5544554455445545,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,3,threshold_only,{},0.45,4,0.0011111111111111122,-0.020000000000000018,0.035555555555555556,0.515625,0.484375,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,3,threshold_only,{},0.475,5,0.003888888888888917,-0.015000000000000013,0.015,0.6296296296296297,0.37037037037037035,True,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,3,threshold_only,{},0.5,6,0.0,0.0,0.0,0.0,0.0,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,3,threshold_only,{},0.525,7,-0.0077777777777777845,-0.025000000000000022,0.024444444444444446,0.3409090909090909,0.6590909090909091,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,3,threshold_only,{},0.55,8,-0.007777777777777772,-0.039999999999999925,0.04555555555555556,0.4146341463414634,0.5853658536585366,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,3,threshold_only,{},0.575,9,-0.01666666666666668,-0.06000000000000005,0.07222222222222222,0.38461538461538464,0.6153846153846154,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,3,threshold_only,{},0.6,10,-0.02111111111111112,-0.08000000000000007,0.09,0.38271604938271603,0.6172839506172839,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,3,threshold_only,{},0.625,11,-0.03666666666666666,-0.10999999999999999,0.11555555555555555,0.34134615384615385,0.6586538461538461,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,3,threshold_only,{},0.65,12,-0.051666666666666666,-0.135,0.13944444444444445,0.3147410358565737,0.6852589641434262,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,4,threshold_only,{},0.35,0,-0.019444444444444462,-0.07499999999999996,0.14277777777777778,0.43190661478599224,0.5680933852140078,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,4,threshold_only,{},0.375,1,-0.017777777777777795,-0.05499999999999994,0.12111111111111111,0.42660550458715596,0.573394495412844,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,4,threshold_only,{},0.4,2,-0.008888888888888872,-0.040000000000000036,0.09333333333333334,0.4523809523809524,0.5476190476190477,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,4,threshold_only,{},0.425,3,0.0005555555555555437,-0.020000000000000018,0.06833333333333333,0.5040650406504065,0.4959349593495935,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,4,threshold_only,{},0.45,4,0.0038888888888888675,-0.0050000000000001155,0.042777777777777776,0.5454545454545454,0.45454545454545453,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,4,threshold_only,{},0.475,5,0.006111111111111067,-0.0050000000000000044,0.019444444444444445,0.6571428571428571,0.34285714285714286,True,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,4,threshold_only,{},0.5,6,0.0,0.0,0.0,0.0,0.0,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,4,threshold_only,{},0.525,7,-0.00388888888888888,-0.015000000000000013,0.02388888888888889,0.4186046511627907,0.5813953488372093,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,4,threshold_only,{},0.55,8,-0.010555555555555565,-0.025000000000000022,0.051666666666666666,0.3978494623655914,0.6021505376344086,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,4,threshold_only,{},0.575,9,-0.011666666666666665,-0.040000000000000036,0.07388888888888889,0.42105263157894735,0.5789473684210527,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,4,threshold_only,{},0.6,10,-0.019444444444444438,-0.07499999999999996,0.095,0.39766081871345027,0.6023391812865497,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,4,threshold_only,{},0.625,11,-0.031666666666666655,-0.10999999999999999,0.115,0.36231884057971014,0.6376811594202898,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,4,threshold_only,{},0.65,12,-0.038333333333333344,-0.135,0.12944444444444445,0.351931330472103,0.648068669527897,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,0,threshold_only,{},0.35,0,-0.031111111111111103,-0.06499999999999995,0.1111111111111111,0.36,0.64,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,0,threshold_only,{},0.375,1,-0.026666666666666665,-0.06999999999999995,0.09666666666666666,0.3620689655172414,0.6379310344827587,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,0,threshold_only,{},0.4,2,-0.019444444444444448,-0.05999999999999994,0.07944444444444444,0.3776223776223776,0.6223776223776224,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,0,threshold_only,{},0.425,3,-0.01333333333333337,-0.050000000000000044,0.06111111111111111,0.39090909090909093,0.6090909090909091,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,0,threshold_only,{},0.45,4,-0.006111111111111141,-0.040000000000000036,0.041666666666666664,0.4266666666666667,0.5733333333333334,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,0,threshold_only,{},0.475,5,-0.0011111111111111367,-0.015000000000000013,0.01888888888888889,0.47058823529411764,0.5294117647058824,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,0,threshold_only,{},0.5,6,-0.0005555555555555561,-0.0050000000000000044,0.0005555555555555556,0.0,1.0,True,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,0,threshold_only,{},0.525,7,-0.004999999999999992,-0.015000000000000013,0.020555555555555556,0.3783783783783784,0.6216216216216216,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,0,threshold_only,{},0.55,8,-0.0050000000000000044,-0.025000000000000022,0.04388888888888889,0.4430379746835443,0.5569620253164557,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,0,threshold_only,{},0.575,9,-0.005555555555555573,-0.030000000000000027,0.06444444444444444,0.45689655172413796,0.5431034482758621,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,0,threshold_only,{},0.6,10,-0.01333333333333332,-0.09999999999999998,0.08333333333333333,0.42,0.58,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,0,threshold_only,{},0.625,11,-0.020000000000000004,-0.11499999999999999,0.09888888888888889,0.398876404494382,0.601123595505618,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,0,threshold_only,{},0.65,12,-0.03166666666666668,-0.135,0.11611111111111111,0.36363636363636365,0.6363636363636364,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,1,threshold_only,{},0.35,0,-0.020555555555555563,-0.10499999999999998,0.10388888888888889,0.40106951871657753,0.5989304812834224,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,1,threshold_only,{},0.375,1,-0.015000000000000013,-0.07999999999999996,0.09055555555555556,0.4171779141104294,0.5828220858895705,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,1,threshold_only,{},0.4,2,-0.01111111111111112,-0.05999999999999994,0.07,0.42063492063492064,0.5793650793650794,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,1,threshold_only,{},0.425,3,-0.007222222222222241,-0.06999999999999995,0.055,0.43434343434343436,0.5656565656565656,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,1,threshold_only,{},0.45,4,0.0005555555555555561,-0.029999999999999916,0.03166666666666667,0.5087719298245614,0.49122807017543857,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,1,threshold_only,{},0.475,5,-0.0011111111111111122,-0.010000000000000009,0.013333333333333334,0.4583333333333333,0.5416666666666666,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,1,threshold_only,{},0.5,6,-0.0005555555555555561,-0.0050000000000000044,0.0005555555555555556,0.0,1.0,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,1,threshold_only,{},0.525,7,0.0016666666666666804,-0.010000000000000009,0.012777777777777779,0.5652173913043478,0.43478260869565216,True,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,1,threshold_only,{},0.55,8,-0.0022222222222222365,-0.029999999999999916,0.02666666666666667,0.4583333333333333,0.5416666666666666,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,1,threshold_only,{},0.575,9,-0.009999999999999997,-0.06000000000000005,0.043333333333333335,0.38461538461538464,0.6153846153846154,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,1,threshold_only,{},0.6,10,-0.013888888888888902,-0.08499999999999996,0.06055555555555556,0.3853211009174312,0.6146788990825688,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,1,threshold_only,{},0.625,11,-0.018333333333333326,-0.10999999999999999,0.07944444444444444,0.38461538461538464,0.6153846153846154,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,1,threshold_only,{},0.65,12,-0.029444444444444447,-0.135,0.09833333333333333,0.3502824858757062,0.6497175141242938,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,2,threshold_only,{},0.35,0,-0.03166666666666672,-0.06500000000000006,0.11722222222222223,0.36492890995260663,0.6350710900473934,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,2,threshold_only,{},0.375,1,-0.02388888888888891,-0.06999999999999995,0.10055555555555555,0.3812154696132597,0.6187845303867403,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,2,threshold_only,{},0.4,2,-0.012222222222222233,-0.05999999999999994,0.08,0.4236111111111111,0.5763888888888888,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,2,threshold_only,{},0.425,3,-0.010000000000000009,-0.050000000000000044,0.057777777777777775,0.41346153846153844,0.5865384615384616,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,2,threshold_only,{},0.45,4,-0.004444444444444473,-0.040000000000000036,0.034444444444444444,0.43548387096774194,0.5645161290322581,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,2,threshold_only,{},0.475,5,-0.0022222222222222244,-0.019999999999999907,0.016666666666666666,0.43333333333333335,0.5666666666666667,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,2,threshold_only,{},0.5,6,-1.2335811384723961e-17,-0.0050000000000000044,0.0011111111111111111,0.5,0.5,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,2,threshold_only,{},0.525,7,-0.0011111111111111122,-0.015000000000000013,0.023333333333333334,0.47619047619047616,0.5238095238095238,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,2,threshold_only,{},0.55,8,0.0033333333333333114,-0.025000000000000022,0.044444444444444446,0.5375,0.4625,True,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,2,threshold_only,{},0.575,9,-0.0027777777777778173,-0.03500000000000003,0.07166666666666667,0.4806201550387597,0.5193798449612403,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,2,threshold_only,{},0.6,10,-0.00388888888888888,-0.03500000000000003,0.08833333333333333,0.4779874213836478,0.5220125786163522,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,2,threshold_only,{},0.625,11,-0.006666666666666672,-0.04999999999999993,0.10888888888888888,0.46938775510204084,0.5306122448979592,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,2,threshold_only,{},0.65,12,-0.011111111111111134,-0.05500000000000016,0.12444444444444444,0.45535714285714285,0.5446428571428571,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,3,threshold_only,{},0.35,0,-0.03611111111111113,-0.06500000000000006,0.13722222222222222,0.3684210526315789,0.631578947368421,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,3,threshold_only,{},0.375,1,-0.02500000000000001,-0.05500000000000005,0.11277777777777778,0.3891625615763547,0.6108374384236454,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,3,threshold_only,{},0.4,2,-0.014444444444444433,-0.039999999999999925,0.09,0.41975308641975306,0.5802469135802469,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,3,threshold_only,{},0.425,3,-0.007222222222222204,-0.040000000000000036,0.06277777777777778,0.4424778761061947,0.5575221238938053,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,3,threshold_only,{},0.45,4,-0.0011111111111110998,-0.025000000000000022,0.04111111111111111,0.4864864864864865,0.5135135135135135,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,3,threshold_only,{},0.475,5,0.0038888888888889295,-0.019999999999999907,0.017222222222222222,0.6129032258064516,0.3870967741935484,True,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,3,threshold_only,{},0.5,6,0.0005555555555555561,-0.0050000000000000044,0.002777777777777778,0.6,0.4,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,3,threshold_only,{},0.525,7,-0.009444444444444453,-0.030000000000000027,0.026111111111111113,0.3191489361702128,0.6808510638297872,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,3,threshold_only,{},0.55,8,-0.009444444444444441,-0.04500000000000004,0.04833333333333333,0.40229885057471265,0.5977011494252874,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,3,threshold_only,{},0.575,9,-0.018333333333333337,-0.06000000000000005,0.075,0.37777777777777777,0.6222222222222222,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,3,threshold_only,{},0.6,10,-0.026111111111111085,-0.08499999999999996,0.09722222222222222,0.3657142857142857,0.6342857142857142,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,3,threshold_only,{},0.625,11,-0.042777777777777776,-0.10999999999999999,0.12611111111111112,0.3303964757709251,0.6696035242290749,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,3,threshold_only,{},0.65,12,-0.055555555555555566,-0.135,0.14888888888888888,0.31343283582089554,0.6865671641791045,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,4,threshold_only,{},0.35,0,-0.024444444444444453,-0.08499999999999996,0.15,0.4185185185185185,0.5814814814814815,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,4,threshold_only,{},0.375,1,-0.01999999999999998,-0.06499999999999995,0.12777777777777777,0.4217391304347826,0.5782608695652174,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,4,threshold_only,{},0.4,2,-0.00666666666666666,-0.04500000000000004,0.10111111111111111,0.46703296703296704,0.532967032967033,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,4,threshold_only,{},0.425,3,-0.0005555555555555683,-0.030000000000000027,0.075,0.4962962962962963,0.5037037037037037,False,False,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,4,threshold_only,{},0.45,4,0.005555555555555536,-0.0050000000000001155,0.044444444444444446,0.5625,0.4375,False,False,False
